Loss_Adversary	Accuracy_Adversary	Loss_Target	Accuracy_Target	
0.4477	0.6707	0.5720	50.0000	50.0000	
0.4291	0.6526	0.5493	50.0000	50.0000	
0.4126	0.6343	0.5289	50.0000	50.0000	
0.3977	0.6154	0.5103	50.0000	50.0000	
0.3842	0.5965	0.4932	50.0000	50.0000	
0.3718	0.5777	0.4773	50.0000	50.0000	
0.3601	0.5597	0.4623	50.0000	50.0000	
0.3521	0.5424	0.4515	50.0000	50.0000	
0.3484	0.5278	0.4457	50.0000	50.0000	
0.3444	0.5149	0.4399	50.0000	50.0000	
0.3405	0.5011	0.4340	50.0000	50.0000	
0.3365	0.4853	0.4278	50.0000	50.0000	
0.3319	0.4677	0.4208	50.0000	50.0000	
0.3267	0.4486	0.4128	50.0000	50.0000	
0.3209	0.4292	0.4043	50.0000	50.0000	
0.3147	0.4105	0.3953	50.0000	50.0000	
0.3082	0.3923	0.3860	50.0000	50.0000	
0.3015	0.3733	0.3764	50.0000	50.0000	
0.2944	0.3536	0.3664	50.0000	50.0000	
0.2870	0.3339	0.3560	50.0000	50.0000	
0.2794	0.3157	0.3455	50.0000	50.0000	
0.2717	0.2998	0.3352	50.0000	50.0000	
0.2640	0.2867	0.3252	50.0000	50.0000	
0.2564	0.2765	0.3156	50.0000	50.0000	
0.2491	0.2686	0.3066	50.0000	50.0000	
0.2418	0.2614	0.2977	50.0000	50.0000	
0.2334	0.2536	0.2876	50.0000	50.0000	
0.2228	0.2449	0.2748	50.0000	50.0000	
0.2118	0.2357	0.2615	50.0000	50.0000	
0.2020	0.2252	0.2495	50.0000	50.0000	
0.1930	0.2146	0.2383	73.8000	50.0000	
0.1852	0.2062	0.2287	74.5000	50.0000	
0.1779	0.1997	0.2198	74.5000	50.0000	
0.1709	0.1955	0.2116	74.2000	50.0000	
0.1644	0.1922	0.2041	74.2000	37.8000	
0.1588	0.1902	0.1975	74.6000	43.1000	
0.1537	0.1896	0.1919	75.2000	44.2000	
0.1490	0.1894	0.1866	75.1000	44.4000	
0.1446	0.1900	0.1818	75.0000	45.1000	
0.1407	0.1898	0.1774	74.8000	45.5000	
0.1376	0.1886	0.1739	74.7000	46.0000	
0.1353	0.1879	0.1712	74.4000	46.0000	
0.1334	0.1871	0.1691	74.7000	46.1000	
0.1319	0.1877	0.1674	74.7000	46.0000	
0.1306	0.1879	0.1660	74.6000	45.9000	
0.1294	0.1882	0.1647	74.6000	46.0000	
0.1283	0.1883	0.1635	75.0000	46.1000	
0.1274	0.1883	0.1625	75.0000	46.2000	
0.1265	0.1885	0.1615	74.6000	46.1000	
0.1256	0.1885	0.1605	74.9000	46.2000	
0.1248	0.1887	0.1597	74.7000	46.4000	
0.1242	0.1886	0.1589	74.7000	46.7000	
0.1236	0.1887	0.1583	74.5000	46.9000	
0.1227	0.1886	0.1573	74.7000	47.0000	
0.1219	0.1884	0.1563	74.7000	47.0000	
0.1211	0.1883	0.1554	74.7000	47.2000	
0.1202	0.1881	0.1545	74.7000	47.3000	
0.1193	0.1881	0.1535	74.9000	47.2000	
0.1183	0.1882	0.1524	74.8000	47.2000	
0.1172	0.1880	0.1512	74.8000	47.2000	
0.1160	0.1875	0.1497	74.7000	47.3000	
0.1148	0.1859	0.1482	74.5000	47.3000	
0.1135	0.1842	0.1466	74.5000	47.3000	
0.1122	0.1814	0.1449	74.8000	47.3000	
0.1109	0.1794	0.1431	74.8000	47.4000	
0.1096	0.1765	0.1414	74.9000	47.4000	
0.1082	0.1740	0.1396	74.6000	47.6000	
0.1070	0.1714	0.1379	74.1000	47.9000	
0.1058	0.1693	0.1364	73.0000	48.1000	
0.1046	0.1673	0.1348	72.6000	48.2000	
