Loss_Adversary	Accuracy_Adversary	Loss_Target	Accuracy_Target	
-0.3257	0.3366	0.7573	50.0000	50.0000	
-0.3229	0.3334	0.7232	50.0000	50.0000	
-0.3201	0.3303	0.6900	50.0000	50.0000	
-0.3175	0.3273	0.6572	50.0000	50.0000	
-0.3149	0.3244	0.6246	50.0000	50.0000	
-0.3125	0.3216	0.5921	50.0000	50.0000	
-0.3101	0.3189	0.5597	50.0000	50.0000	
-0.3078	0.3162	0.5273	50.0000	50.0000	
-0.3055	0.3136	0.4955	50.0000	50.0000	
-0.3034	0.3111	0.4642	50.0000	50.0000	
-0.3013	0.3087	0.4339	50.0000	50.0000	
-0.2993	0.3064	0.4049	50.0000	50.0000	
-0.2973	0.3041	0.3781	50.0000	50.0000	
-0.2953	0.3019	0.3538	50.0000	50.0000	
-0.2935	0.2998	0.3308	50.0000	50.0000	
-0.2882	0.2943	0.3156	50.0000	50.0000	
-0.2829	0.2889	0.3085	50.0000	50.0000	
-0.2781	0.2840	0.3057	50.0000	50.0000	
-0.2733	0.2791	0.3010	50.0000	50.0000	
-0.2683	0.2740	0.2960	50.0000	50.0000	
-0.2631	0.2687	0.2907	50.0000	50.0000	
-0.2578	0.2633	0.2848	50.0000	50.0000	
-0.2525	0.2579	0.2801	50.0000	50.0000	
-0.2482	0.2535	0.2793	50.0000	50.0000	
-0.2454	0.2507	0.2815	50.0000	50.0000	
-0.2444	0.2497	0.2842	50.0000	50.0000	
-0.2446	0.2499	0.2868	50.0000	50.0000	
-0.2449	0.2503	0.2893	49.8000	50.0000	
-0.2452	0.2506	0.2922	40.9000	50.0000	
-0.2454	0.2508	0.2950	25.3000	50.0000	
-0.2456	0.2511	0.2979	25.7000	50.0000	
-0.2458	0.2513	0.3004	32.2000	44.7000	
-0.2459	0.2514	0.3021	50.0000	37.1000	
-0.2460	0.2516	0.3026	50.0000	42.7000	
-0.2460	0.2516	0.3019	50.0000	36.3000	
-0.2459	0.2514	0.3004	50.0000	32.3000	
-0.2457	0.2512	0.2987	50.0000	38.9000	
-0.2456	0.2511	0.2972	50.0000	42.7000	
-0.2455	0.2510	0.2959	50.0000	51.2000	
-0.2455	0.2509	0.2948	32.7000	50.0000	
-0.2455	0.2510	0.2936	27.0000	50.0000	
-0.2453	0.2507	0.2922	25.2000	50.0000	
-0.2451	0.2505	0.2912	24.3000	50.0000	
-0.2451	0.2505	0.2900	24.6000	50.0000	
-0.2452	0.2506	0.2885	25.8000	50.0000	
-0.2455	0.2509	0.2872	32.5000	50.0000	
-0.2458	0.2512	0.2860	27.5000	50.0000	
-0.2452	0.2506	0.2841	30.3000	50.0000	
-0.2451	0.2504	0.2851	24.8000	50.0000	
-0.2455	0.2510	0.2921	25.3000	50.0000	
-0.2453	0.2507	0.2901	27.5000	50.0000	
-0.2458	0.2511	0.2844	25.1000	50.0000	
-0.2461	0.2514	0.2790	27.0000	54.4000	
-0.2466	0.2519	0.2784	31.4000	50.8000	
-0.2469	0.2522	0.2760	27.4000	52.8000	
-0.2468	0.2520	0.2741	28.1000	54.4000	
-0.2465	0.2517	0.2769	29.2000	51.1000	
-0.2462	0.2515	0.2756	24.8000	52.2000	
-0.2457	0.2510	0.2771	26.7000	51.1000	
-0.2453	0.2505	0.2776	47.1000	51.4000	
-0.2449	0.2502	0.2796	50.0000	50.6000	
-0.2449	0.2502	0.2845	50.0000	50.0000	
-0.2448	0.2501	0.2860	50.3000	50.0000	
-0.2447	0.2500	0.2842	50.0000	50.0000	
-0.2446	0.2500	0.2842	50.0000	50.0000	
-0.2446	0.2500	0.2856	50.0000	50.0000	
-0.2447	0.2501	0.2865	50.0000	50.0000	
-0.2446	0.2500	0.2867	50.0000	50.0000	
-0.2446	0.2500	0.2864	50.0000	50.0000	
-0.2446	0.2500	0.2862	50.0000	50.0000	
-0.2446	0.2500	0.2865	53.5000	50.0000	
-0.2447	0.2501	0.2868	50.0000	50.0000	
-0.2446	0.2500	0.2871	50.0000	50.0000	
-0.2446	0.2500	0.2871	50.0000	50.0000	
-0.2446	0.2500	0.2870	50.0000	50.0000	
-0.2446	0.2500	0.2870	50.0000	50.0000	
-0.2446	0.2500	0.2873	50.0000	50.0000	
-0.2446	0.2500	0.2874	50.0000	50.0000	
-0.2446	0.2500	0.2872	50.0000	50.0000	
-0.2446	0.2500	0.2871	56.7000	50.0000	
-0.2446	0.2500	0.2873	50.0000	50.0000	
-0.2446	0.2500	0.2875	50.0000	50.0000	
-0.2446	0.2500	0.2874	50.0000	50.0000	
-0.2446	0.2500	0.2873	50.0000	50.0000	
-0.2447	0.2500	0.2874	50.0000	50.0000	
-0.2446	0.2500	0.2876	50.0000	50.0000	
-0.2446	0.2500	0.2875	50.0000	50.0000	
-0.2446	0.2500	0.2873	50.0000	50.0000	
-0.2446	0.2500	0.2873	48.9000	50.0000	
-0.2447	0.2500	0.2875	50.0000	50.0000	
-0.2446	0.2500	0.2877	50.0000	50.0000	
-0.2446	0.2500	0.2875	50.0000	50.0000	
-0.2446	0.2500	0.2873	50.0000	50.0000	
-0.2446	0.2500	0.2874	49.4000	50.0000	
-0.2446	0.2500	0.2876	50.0000	50.0000	
-0.2446	0.2500	0.2875	50.0000	50.0000	
-0.2446	0.2500	0.2874	50.0000	50.0000	
-0.2446	0.2500	0.2874	50.0000	50.0000	
-0.2446	0.2500	0.2876	50.0000	50.0000	
-0.2446	0.2500	0.2877	50.0000	50.0000	
-0.2446	0.2500	0.2875	50.0000	50.0000	
-0.2446	0.2500	0.2874	50.0000	50.0000	
-0.2446	0.2500	0.2875	50.0000	50.0000	
-0.2446	0.2500	0.2876	50.0000	50.0000	
-0.2446	0.2500	0.2875	50.0000	50.0000	
-0.2446	0.2500	0.2874	50.0000	50.0000	
-0.2446	0.2500	0.2874	50.0000	50.0000	
-0.2446	0.2500	0.2876	50.0000	50.0000	
-0.2446	0.2500	0.2876	50.0000	50.0000	
-0.2446	0.2500	0.2876	50.0000	50.0000	
-0.2446	0.2500	0.2874	60.1000	50.0000	
-0.2446	0.2500	0.2875	50.0000	50.0000	
-0.2446	0.2500	0.2876	50.0000	50.0000	
-0.2446	0.2500	0.2876	50.0000	50.0000	
-0.2446	0.2500	0.2875	50.0000	50.0000	
-0.2446	0.2500	0.2874	50.0000	50.0000	
-0.2446	0.2500	0.2874	50.0000	50.0000	
-0.2446	0.2500	0.2876	50.3000	50.0000	
-0.2446	0.2500	0.2876	50.0000	50.0000	
-0.2446	0.2500	0.2875	50.0000	50.0000	
-0.2446	0.2500	0.2874	54.9000	50.0000	
-0.2446	0.2500	0.2874	50.0000	50.0000	
-0.2446	0.2500	0.2874	50.8000	50.0000	
-0.2446	0.2500	0.2872	50.0000	50.0000	
-0.2446	0.2500	0.2869	50.0000	50.0000	
-0.2446	0.2500	0.2868	50.0000	50.0000	
-0.2446	0.2500	0.2869	50.0000	50.0000	
-0.2446	0.2500	0.2872	49.1000	50.0000	
-0.2446	0.2500	0.2875	49.5000	50.0000	
-0.2446	0.2500	0.2878	50.0000	50.0000	
-0.2446	0.2500	0.2879	50.0000	50.0000	
-0.2446	0.2500	0.2881	50.0000	50.0000	
-0.2446	0.2500	0.2882	50.0000	50.0000	
-0.2446	0.2500	0.2881	50.0000	50.0000	
-0.2446	0.2500	0.2879	50.0000	50.0000	
-0.2446	0.2500	0.2876	50.0000	50.0000	
-0.2446	0.2500	0.2874	50.0000	50.0000	
-0.2446	0.2500	0.2873	50.0000	50.0000	
-0.2446	0.2500	0.2871	48.7000	50.0000	
-0.2446	0.2500	0.2870	50.0000	50.0000	
-0.2446	0.2500	0.2870	54.6000	50.0000	
-0.2446	0.2500	0.2871	50.0000	50.0000	
-0.2446	0.2500	0.2873	50.0000	50.0000	
-0.2446	0.2500	0.2873	50.0000	50.0000	
-0.2446	0.2500	0.2873	50.0000	50.0000	
-0.2446	0.2500	0.2875	50.0000	50.0000	
-0.2446	0.2500	0.2876	50.0000	50.0000	
-0.2446	0.2500	0.2877	50.0000	50.0000	
-0.2446	0.2500	0.2876	50.0000	50.0000	
-0.2446	0.2500	0.2875	50.0000	50.0000	
-0.2446	0.2500	0.2875	50.0000	50.0000	
-0.2446	0.2500	0.2876	50.0000	50.0000	
-0.2446	0.2500	0.2877	58.3000	50.0000	
-0.2446	0.2500	0.2876	51.1000	50.0000	
-0.2446	0.2500	0.2875	50.0000	50.0000	
-0.2446	0.2500	0.2875	50.0000	50.0000	
-0.2446	0.2500	0.2876	50.0000	50.0000	
-0.2446	0.2500	0.2876	50.0000	50.0000	
-0.2446	0.2500	0.2876	50.0000	50.0000	
-0.2446	0.2500	0.2875	50.0000	50.0000	
-0.2446	0.2500	0.2876	50.0000	50.0000	
-0.2446	0.2500	0.2876	50.0000	50.0000	
-0.2446	0.2500	0.2876	50.0000	50.0000	
-0.2446	0.2500	0.2875	50.0000	50.0000	
-0.2446	0.2500	0.2876	50.0000	50.0000	
-0.2446	0.2500	0.2876	50.0000	50.0000	
-0.2446	0.2500	0.2876	50.0000	50.0000	
-0.2446	0.2500	0.2876	50.0000	50.0000	
-0.2446	0.2500	0.2876	50.0000	50.0000	
-0.2446	0.2500	0.2876	50.0000	50.0000	
-0.2446	0.2500	0.2876	50.0000	50.0000	
-0.2446	0.2500	0.2876	50.0000	50.0000	
-0.2446	0.2500	0.2876	50.0000	50.0000	
-0.2446	0.2500	0.2876	50.0000	50.0000	
-0.2446	0.2500	0.2877	50.0000	50.0000	
-0.2446	0.2500	0.2877	50.0000	50.0000	
-0.2446	0.2500	0.2876	50.0000	50.0000	
-0.2446	0.2500	0.2876	50.0000	50.0000	
-0.2446	0.2500	0.2876	50.0000	50.0000	
-0.2446	0.2500	0.2877	50.0000	50.0000	
-0.2446	0.2500	0.2876	50.0000	50.0000	
-0.2446	0.2500	0.2876	50.0000	50.0000	
-0.2446	0.2500	0.2876	50.0000	50.0000	
-0.2446	0.2500	0.2877	50.0000	50.0000	
-0.2446	0.2500	0.2878	50.0000	50.0000	
-0.2446	0.2500	0.2877	50.0000	50.0000	
-0.2446	0.2500	0.2877	50.0000	50.0000	
-0.2446	0.2500	0.2876	50.0000	50.0000	
-0.2446	0.2500	0.2876	50.0000	50.0000	
-0.2446	0.2500	0.2877	50.0000	50.0000	
-0.2446	0.2500	0.2877	50.0000	50.0000	
-0.2446	0.2500	0.2877	50.0000	50.0000	
-0.2446	0.2500	0.2877	27.0000	50.0000	
-0.2446	0.2500	0.2877	50.0000	50.0000	
-0.2446	0.2500	0.2877	50.0000	50.0000	
-0.2446	0.2500	0.2877	49.8000	50.0000	
-0.2446	0.2500	0.2877	50.0000	50.0000	
-0.2446	0.2500	0.2877	50.0000	50.0000	
-0.2446	0.2500	0.2877	50.0000	50.0000	
-0.2446	0.2500	0.2877	50.0000	50.0000	
-0.2446	0.2500	0.2877	50.0000	50.0000	
-0.2446	0.2500	0.2877	50.0000	50.0000	
-0.2446	0.2500	0.2877	50.0000	50.0000	
-0.2446	0.2500	0.2877	50.1000	50.0000	
-0.2446	0.2500	0.2877	50.0000	50.0000	
-0.2446	0.2500	0.2877	50.0000	50.0000	
-0.2446	0.2500	0.2876	50.0000	50.0000	
-0.2447	0.2500	0.2876	50.0000	50.0000	
-0.2447	0.2501	0.2875	50.0000	50.0000	
-0.2447	0.2501	0.2874	50.0000	50.0000	
-0.2448	0.2502	0.2872	33.3000	50.0000	
-0.2450	0.2503	0.2867	50.0000	50.0000	
-0.2453	0.2506	0.2857	29.9000	50.0000	
-0.2458	0.2512	0.2841	25.6000	50.0000	
-0.2465	0.2519	0.2821	26.1000	50.0000	
-0.2466	0.2519	0.2794	32.3000	50.0000	
