Loss_Adversary	Accuracy_Adversary	Loss_Target	Accuracy_Target	
-0.2992	0.6729	0.5726	50.0000	50.0000	
-0.2944	0.6566	0.5508	50.0000	50.0000	
-0.2889	0.6404	0.5313	50.0000	50.0000	
-0.2829	0.6243	0.5138	50.0000	50.0000	
-0.2765	0.6084	0.4978	50.0000	50.0000	
-0.2697	0.5923	0.4829	50.0000	50.0000	
-0.2628	0.5763	0.4689	50.0000	50.0000	
-0.2556	0.5602	0.4553	50.0000	50.0000	
-0.2476	0.5440	0.4440	50.0000	50.0000	
-0.2376	0.5268	0.4373	50.0000	50.0000	
-0.2260	0.5072	0.4304	50.0000	50.0000	
-0.2128	0.4853	0.4231	50.0000	50.0000	
-0.1986	0.4618	0.4157	50.0000	50.0000	
-0.1844	0.4383	0.4079	50.0000	50.0000	
-0.1715	0.4163	0.3996	50.0000	50.0000	
-0.1596	0.3957	0.3912	50.0000	50.0000	
-0.1491	0.3768	0.3823	50.0000	50.0000	
-0.1394	0.3592	0.3733	50.0000	50.0000	
-0.1309	0.3431	0.3641	50.0000	50.0000	
-0.1233	0.3281	0.3547	50.0000	50.0000	
-0.1167	0.3147	0.3454	50.0000	50.0000	
-0.1111	0.3028	0.3363	50.0000	50.0000	
-0.1067	0.2927	0.3275	50.0000	50.0000	
-0.1032	0.2842	0.3192	50.0000	50.0000	
-0.1006	0.2772	0.3115	50.0000	50.0000	
-0.0987	0.2715	0.3046	50.0000	50.0000	
-0.0973	0.2669	0.2983	50.0000	50.0000	
-0.0963	0.2631	0.2927	50.0000	50.0000	
-0.0955	0.2598	0.2879	50.0000	50.0000	
-0.0946	0.2568	0.2838	50.0000	50.0000	
-0.0937	0.2540	0.2802	50.0000	50.0000	
-0.0927	0.2512	0.2772	50.0000	50.0000	
-0.0916	0.2486	0.2745	50.0000	50.0000	
-0.0906	0.2461	0.2724	50.0000	50.0000	
-0.0895	0.2440	0.2708	50.0000	50.0000	
-0.0887	0.2422	0.2694	50.0000	50.0000	
-0.0878	0.2404	0.2684	50.0000	47.1000	
-0.0866	0.2384	0.2677	50.0000	31.7000	
-0.0863	0.2381	0.2678	50.0000	33.3000	
-0.0873	0.2398	0.2684	55.4000	30.7000	
-0.0901	0.2433	0.2672	59.9000	44.1000	
-0.0924	0.2472	0.2686	42.6000	50.0000	
-0.0956	0.2522	0.2700	44.2000	50.0000	
-0.0997	0.2592	0.2724	49.7000	50.0000	
-0.1032	0.2652	0.2748	50.7000	50.0000	
-0.1008	0.2621	0.2756	50.2000	50.0000	
-0.0985	0.2579	0.2735	50.3000	50.0000	
-0.0976	0.2551	0.2698	47.9000	47.7000	
-0.0986	0.2540	0.2638	40.1000	41.3000	
-0.1011	0.2537	0.2551	33.7000	40.9000	
-0.1023	0.2518	0.2466	38.9000	39.6000	
-0.1045	0.2509	0.2373	51.2000	44.2000	
-0.1059	0.2494	0.2290	57.5000	45.8000	
-0.1070	0.2480	0.2220	56.5000	45.6000	
-0.1085	0.2488	0.2190	54.4000	44.8000	
-0.1100	0.2520	0.2213	52.1000	42.5000	
-0.1107	0.2554	0.2271	51.4000	43.3000	
-0.1106	0.2548	0.2260	52.8000	45.6000	
-0.1106	0.2515	0.2182	59.7000	49.0000	
-0.1104	0.2489	0.2129	63.7000	50.1000	
-0.1099	0.2458	0.2071	65.9000	50.8000	
-0.1095	0.2426	0.2010	68.5000	51.2000	
-0.1099	0.2401	0.1938	69.9000	51.4000	
-0.1101	0.2365	0.1848	71.6000	52.1000	
-0.1092	0.2312	0.1754	72.8000	51.7000	
-0.1083	0.2311	0.1781	70.3000	54.6000	
-0.1084	0.2314	0.1785	67.8000	57.1000	
-0.1092	0.2352	0.1848	63.3000	59.6000	
-0.1102	0.2376	0.1870	60.2000	60.1000	
-0.1116	0.2383	0.1842	59.7000	59.9000	
-0.1130	0.2381	0.1788	60.6000	59.6000	
-0.1145	0.2389	0.1758	60.0000	60.3000	
-0.1160	0.2402	0.1737	58.4000	61.9000	
-0.1176	0.2404	0.1688	58.5000	62.7000	
-0.1192	0.2399	0.1626	59.2000	63.7000	
-0.1207	0.2411	0.1603	58.2000	65.8000	
-0.1219	0.2392	0.1517	60.9000	66.0000	
-0.1230	0.2403	0.1507	59.7000	67.6000	
-0.1241	0.2388	0.1438	62.5000	67.8000	
-0.1249	0.2393	0.1419	61.9000	69.2000	
-0.1255	0.2381	0.1373	67.5000	70.0000	
-0.1254	0.2363	0.1333	74.3000	70.5000	
-0.1252	0.2325	0.1252	74.8000	70.0000	
-0.1250	0.2295	0.1190	74.5000	70.8000	
-0.1250	0.2266	0.1120	74.2000	71.4000	
-0.1254	0.2252	0.1074	74.7000	72.5000	
-0.1266	0.2267	0.1069	75.0000	73.2000	
-0.1285	0.2337	0.1170	75.0000	75.3000	
-0.1298	0.2371	0.1204	63.0000	76.6000	
-0.1315	0.2379	0.1168	71.9000	78.8000	
-0.1342	0.2333	0.0970	71.2000	81.6000	
-0.1364	0.2291	0.0799	70.6000	86.9000	
-0.1388	0.2341	0.0838	69.0000	91.6000	
-0.1419	0.2431	0.0943	64.5000	95.1000	
-0.1442	0.2496	0.1016	58.7000	95.4000	
-0.1456	0.2522	0.1032	56.8000	94.7000	
-0.1457	0.2513	0.1007	58.7000	95.6000	
-0.1451	0.2481	0.0953	59.7000	95.4000	
-0.1444	0.2451	0.0906	61.2000	94.4000	
-0.1441	0.2433	0.0871	63.8000	94.0000	
-0.1441	0.2407	0.0814	65.9000	92.6000	
-0.1447	0.2381	0.0732	68.9000	91.4000	
-0.1460	0.2359	0.0638	71.7000	88.8000	
-0.1477	0.2346	0.0552	73.2000	85.6000	
-0.1493	0.2338	0.0480	74.1000	82.8000	
-0.1506	0.2316	0.0385	74.2000	81.9000	
-0.1517	0.2325	0.0368	74.6000	80.4000	
-0.1526	0.2317	0.0320	74.8000	80.5000	
-0.1532	0.2314	0.0292	74.8000	80.2000	
-0.1537	0.2315	0.0279	74.7000	79.8000	
-0.1541	0.2317	0.0270	74.6000	80.0000	
-0.1544	0.2312	0.0249	74.6000	79.7000	
-0.1546	0.2308	0.0232	74.4000	79.9000	
-0.1549	0.2308	0.0223	74.2000	79.9000	
-0.1551	0.2315	0.0230	74.3000	79.8000	
-0.1554	0.2310	0.0211	74.3000	79.9000	
-0.1556	0.2312	0.0209	74.4000	79.8000	
-0.1557	0.2312	0.0204	74.2000	80.0000	
-0.1559	0.2305	0.0182	74.1000	80.2000	
-0.1561	0.2317	0.0201	74.2000	79.6000	
-0.1563	0.2310	0.0180	74.0000	80.2000	
-0.1565	0.2317	0.0191	73.8000	79.7000	
-0.1567	0.2316	0.0181	73.9000	79.9000	
-0.1568	0.2316	0.0177	73.9000	79.9000	
-0.1570	0.2317	0.0173	74.0000	80.0000	
-0.1571	0.2313	0.0160	74.0000	79.7000	
-0.1573	0.2317	0.0164	73.8000	79.6000	
-0.1574	0.2317	0.0159	73.8000	79.5000	
-0.1575	0.2314	0.0149	73.7000	79.4000	
-0.1575	0.2312	0.0143	73.9000	79.3000	
-0.1575	0.2321	0.0166	73.8000	79.2000	
