Loss_Adversary	Accuracy_Adversary	Loss_Target	Accuracy_Target	
0.1680	0.8943	0.6233	50.0000	50.0000	
0.1385	0.8814	0.5756	50.0000	50.0000	
0.1104	0.8691	0.5302	50.0000	50.0000	
0.0870	0.8564	0.4913	50.0000	50.0000	
0.0670	0.8432	0.4571	50.0000	50.0000	
0.0506	0.8287	0.4274	50.0000	50.0000	
0.0370	0.8131	0.4014	50.0000	50.0000	
0.0259	0.7970	0.3786	50.0000	50.0000	
0.0163	0.7806	0.3579	50.0000	50.0000	
0.0085	0.7641	0.3396	50.0000	50.0000	
0.0022	0.7482	0.3238	50.0000	52.1250	
-0.0029	0.7332	0.3100	50.0000	57.0250	
-0.0066	0.7195	0.2989	50.0000	70.5000	
-0.0090	0.7069	0.2901	50.0000	66.6000	
-0.0109	0.6953	0.2824	50.0000	64.8750	
-0.0129	0.6847	0.2750	50.0000	67.0000	
-0.0154	0.6746	0.2672	50.0000	69.5250	
-0.0187	0.6651	0.2583	50.0000	69.5250	
-0.0230	0.6559	0.2483	50.0000	66.0500	
-0.0282	0.6471	0.2370	50.0000	60.0750	
-0.0343	0.6384	0.2246	50.0000	54.9000	
-0.0407	0.6298	0.2118	50.0000	52.6750	
-0.0472	0.6215	0.1990	50.0000	51.6500	
-0.0537	0.6133	0.1861	50.0000	50.6500	
-0.0602	0.6052	0.1733	50.0000	50.4000	
-0.0670	0.5973	0.1603	50.0000	50.2750	
-0.0740	0.5894	0.1469	50.0000	50.2250	
-0.0811	0.5816	0.1334	50.0000	50.2000	
-0.0882	0.5740	0.1200	50.0000	50.3750	
-0.0949	0.5664	0.1072	50.0000	51.0000	
-0.1009	0.5589	0.0954	50.0000	52.4250	
-0.1063	0.5515	0.0845	50.0000	54.5750	
-0.1110	0.5443	0.0747	50.0000	56.5000	
-0.1150	0.5371	0.0659	50.0000	59.5000	
-0.1183	0.5301	0.0582	50.0000	61.4500	
-0.1209	0.5231	0.0514	50.0000	63.4750	
-0.1231	0.5162	0.0454	50.0000	64.9750	
-0.1246	0.5093	0.0403	50.0000	67.2500	
-0.1256	0.5026	0.0360	49.2000	67.8750	
-0.1259	0.4957	0.0326	39.4000	68.4750	
-0.1252	0.4885	0.0305	30.6000	69.0000	
-0.1222	0.4744	0.0288	26.9750	69.1000	
-0.1160	0.4506	0.0274	26.3250	69.1750	
-0.1075	0.4196	0.0262	26.1750	69.4750	
-0.0966	0.3814	0.0254	26.0250	71.4750	
-0.0855	0.3429	0.0248	25.7750	73.1250	
-0.0761	0.3101	0.0242	25.5250	74.9250	
-0.0691	0.2850	0.0234	25.2500	76.2750	
-0.0644	0.2670	0.0225	24.8750	77.0250	
-0.0612	0.2545	0.0216	25.2250	76.6750	
-0.0586	0.2438	0.0208	25.1750	76.2000	
-0.0565	0.2346	0.0199	25.3250	75.3250	
-0.0546	0.2273	0.0194	25.2500	75.1250	
-0.0532	0.2206	0.0186	25.1500	74.8750	
-0.0519	0.2152	0.0180	25.1500	74.4250	
-0.0510	0.2106	0.0174	25.1000	74.0750	
-0.0501	0.2063	0.0169	25.1250	73.8500	
-0.0492	0.2029	0.0166	25.1000	73.6500	
-0.0485	0.1994	0.0161	25.2250	73.9000	
-0.0478	0.1961	0.0157	25.1000	73.4750	
-0.0471	0.1932	0.0154	25.2500	73.5000	
-0.0465	0.1903	0.0152	25.3000	73.7000	
-0.0458	0.1875	0.0149	25.4500	73.5750	
-0.0451	0.1848	0.0147	25.5750	73.2250	
-0.0446	0.1822	0.0144	25.3500	73.2000	
-0.0439	0.1793	0.0141	25.0250	73.2000	
-0.0434	0.1767	0.0138	25.0000	73.2250	
-0.0428	0.1744	0.0136	25.1000	73.2750	
-0.0422	0.1717	0.0133	25.1000	73.1750	
-0.0418	0.1699	0.0131	25.0000	73.2750	
-0.0413	0.1677	0.0130	24.8000	73.4250	
-0.0408	0.1654	0.0125	25.0000	73.1250	
