Loss_Adversary	Accuracy_Adversary	Loss_Target	Accuracy_Target	
-0.3723	0.8868	0.5834	50.0000	50.0000	
-0.3800	0.8743	0.5379	50.0000	50.0000	
-0.3864	0.8616	0.4961	50.0000	50.0000	
-0.3903	0.8487	0.4609	50.0000	50.0000	
-0.3928	0.8358	0.4298	50.0000	50.0000	
-0.3937	0.8223	0.4024	50.0000	50.0000	
-0.3912	0.8063	0.3797	50.0000	50.0000	
-0.3876	0.7897	0.3592	50.0000	50.0000	
-0.3831	0.7733	0.3416	50.0000	50.0000	
-0.3779	0.7573	0.3267	50.0000	50.0000	
-0.3722	0.7420	0.3145	50.0000	50.0000	
-0.3663	0.7277	0.3049	50.0000	65.2000	
-0.3601	0.7141	0.2974	50.0000	76.7000	
-0.3541	0.7015	0.2910	50.0000	73.1000	
-0.3484	0.6898	0.2854	50.0000	64.9000	
-0.3430	0.6788	0.2808	50.0000	60.5000	
-0.3379	0.6686	0.2762	50.0000	61.2000	
-0.3332	0.6589	0.2716	50.0000	64.0000	
-0.3289	0.6494	0.2664	50.0000	68.8000	
-0.3250	0.6400	0.2601	50.0000	72.0000	
-0.3216	0.6307	0.2523	50.0000	73.1000	
-0.3190	0.6215	0.2427	50.0000	72.7000	
-0.3172	0.6123	0.2309	50.0000	71.4000	
-0.3163	0.6033	0.2168	50.0000	67.5000	
-0.3161	0.5945	0.2010	50.0000	63.4000	
-0.3162	0.5859	0.1845	50.0000	58.4000	
-0.3165	0.5773	0.1678	50.0000	55.4000	
-0.3167	0.5689	0.1515	50.0000	53.7000	
-0.3168	0.5605	0.1357	50.0000	52.7000	
-0.3168	0.5520	0.1202	50.0000	52.4000	
-0.3164	0.5435	0.1055	50.0000	53.1000	
-0.3156	0.5351	0.0920	50.0000	55.0000	
-0.3144	0.5266	0.0796	50.0000	56.7000	
-0.3129	0.5181	0.0683	50.0000	60.3000	
-0.3106	0.5095	0.0587	50.0000	62.7000	
-0.3077	0.5009	0.0511	50.0000	63.8000	
-0.3040	0.4921	0.0453	50.0000	65.2000	
-0.2999	0.4833	0.0407	46.9000	66.4000	
-0.2948	0.4741	0.0380	44.7000	67.2000	
-0.2893	0.4649	0.0367	42.8000	68.4000	
-0.2837	0.4559	0.0361	41.9000	69.9000	
-0.2783	0.4475	0.0360	44.1000	72.7000	
-0.2736	0.4402	0.0358	49.3000	76.7000	
-0.2698	0.4342	0.0354	51.0000	81.3000	
-0.2667	0.4293	0.0354	49.7000	83.9000	
-0.2630	0.4222	0.0327	50.9000	82.6000	
-0.2587	0.4138	0.0291	51.3000	79.4000	
-0.2536	0.4046	0.0268	50.2000	79.0000	
-0.2450	0.3908	0.0258	48.5000	80.1000	
-0.2338	0.3732	0.0252	44.2000	81.8000	
-0.2215	0.3541	0.0247	40.3000	81.9000	
-0.2089	0.3348	0.0248	37.0000	81.9000	
-0.1970	0.3165	0.0248	34.9000	82.5000	
-0.1855	0.2990	0.0252	36.3000	83.3000	
-0.1751	0.2830	0.0254	39.7000	83.1000	
-0.1652	0.2679	0.0253	43.9000	82.7000	
-0.1564	0.2543	0.0253	47.9000	80.9000	
-0.1486	0.2420	0.0251	48.5000	79.5000	
