Loss_Adversary	Accuracy_Adversary	Loss_Target	Accuracy_Target	
0.5652	0.3385	0.7911	50.0000	50.0000	
0.5378	0.3352	0.7560	50.0000	50.0000	
0.5108	0.3321	0.7216	50.0000	50.0000	
0.4845	0.3291	0.6879	50.0000	50.0000	
0.4585	0.3261	0.6546	50.0000	50.0000	
0.4323	0.3232	0.6212	50.0000	50.0000	
0.4064	0.3204	0.5881	50.0000	50.0000	
0.3805	0.3177	0.5550	50.0000	50.0000	
0.3546	0.3151	0.5220	50.0000	50.0000	
0.3293	0.3126	0.4898	50.0000	50.0000	
0.3045	0.3101	0.4581	50.0000	50.0000	
0.2806	0.3077	0.4276	50.0000	50.0000	
0.2575	0.3054	0.3983	50.0000	50.0000	
0.2360	0.3032	0.3708	50.0000	50.0000	
0.2157	0.3010	0.3449	50.0000	50.0000	
0.1954	0.2988	0.3189	50.0000	50.0000	
0.1769	0.2951	0.2948	50.0000	50.0000	
0.1606	0.2880	0.2727	50.0000	50.0000	
0.1465	0.2805	0.2533	50.0000	50.0000	
0.1340	0.2731	0.2357	50.0000	58.2000	
0.1235	0.2650	0.2206	50.0000	85.6500	
0.1147	0.2565	0.2075	50.0000	87.9000	
0.1076	0.2478	0.1965	50.0000	88.8500	
0.1021	0.2389	0.1874	50.0000	88.6750	
0.0986	0.2293	0.1805	73.2750	88.1500	
0.0966	0.2195	0.1756	74.7750	87.9250	
0.0960	0.2105	0.1726	74.9000	87.8000	
0.0959	0.2030	0.1707	74.9750	87.6250	
0.0961	0.1968	0.1693	75.0250	87.5750	
0.0962	0.1914	0.1681	75.0250	87.8500	
0.0963	0.1870	0.1671	75.0250	88.1250	
0.0963	0.1831	0.1662	75.0250	88.2250	
0.0962	0.1798	0.1651	75.0500	88.9500	
0.0958	0.1772	0.1640	74.9750	89.0500	
0.0952	0.1747	0.1626	75.0750	89.3500	
0.0944	0.1726	0.1611	75.1500	89.7000	
0.0935	0.1711	0.1596	75.0500	90.2000	
0.0925	0.1697	0.1580	75.0750	90.8250	
0.0912	0.1683	0.1560	74.8000	91.5000	
0.0897	0.1664	0.1537	74.7500	92.6500	
0.0876	0.1639	0.1505	74.8250	93.3750	
0.0850	0.1611	0.1465	74.8750	94.9000	
0.0813	0.1571	0.1409	74.6750	96.3750	
0.0763	0.1518	0.1333	75.0250	97.6250	
0.0686	0.1465	0.1224	74.8750	98.3250	
0.0580	0.1426	0.1081	74.6750	97.2000	
0.0458	0.1419	0.0927	74.6750	93.8500	
0.0344	0.1411	0.0782	74.5000	91.3500	
0.0243	0.1392	0.0652	74.7750	88.9750	
0.0160	0.1383	0.0546	74.9000	87.4000	
0.0095	0.1373	0.0462	74.8750	84.6000	
0.0039	0.1364	0.0390	74.8750	81.9000	
-0.0005	0.1359	0.0334	74.9000	79.8250	
-0.0043	0.1361	0.0286	75.0000	78.6250	
-0.0074	0.1355	0.0247	74.7500	77.6750	
-0.0100	0.1354	0.0214	74.9500	77.2500	
-0.0121	0.1353	0.0187	75.0750	76.4500	
-0.0139	0.1354	0.0165	74.9500	75.8750	
-0.0153	0.1353	0.0147	74.8500	75.7500	
-0.0165	0.1355	0.0133	74.5250	75.8500	
-0.0175	0.1355	0.0120	74.0250	75.2750	
-0.0184	0.1356	0.0109	73.8000	75.2750	
-0.0192	0.1355	0.0099	73.5750	75.2000	
-0.0198	0.1355	0.0091	72.9750	74.9500	
-0.0204	0.1363	0.0086	72.2750	75.6500	
-0.0208	0.1359	0.0080	71.7000	74.9750	
-0.0213	0.1359	0.0073	71.3250	75.4750	
-0.0218	0.1363	0.0069	70.2750	75.4000	
-0.0221	0.1360	0.0063	69.5750	74.9000	
-0.0225	0.1361	0.0059	69.5250	75.1750	
-0.0229	0.1362	0.0055	68.5750	75.1750	
-0.0231	0.1364	0.0052	67.3750	75.3500	
-0.0234	0.1364	0.0049	68.0000	75.1250	
-0.0236	0.1364	0.0046	67.3750	74.7750	
-0.0239	0.1371	0.0044	68.2000	75.1000	
-0.0241	0.1369	0.0041	67.4250	74.8500	
-0.0243	0.1371	0.0039	67.4500	75.1000	
-0.0245	0.1373	0.0037	67.4250	74.7000	
-0.0246	0.1374	0.0035	66.4000	74.9500	
-0.0248	0.1373	0.0033	66.6000	74.9750	
-0.0250	0.1376	0.0032	66.6000	74.9000	
-0.0250	0.1376	0.0031	67.2000	74.7750	
-0.0252	0.1379	0.0030	66.6500	74.9750	
-0.0254	0.1381	0.0028	67.2250	74.7750	
-0.0254	0.1381	0.0028	66.7000	74.8000	
-0.0255	0.1383	0.0027	67.0500	74.6750	
-0.0257	0.1382	0.0025	67.3500	74.9500	
-0.0257	0.1382	0.0025	67.3750	74.5250	
-0.0258	0.1385	0.0024	66.3250	74.9250	
