Loss_Adversary	Accuracy_Adversary	Loss_Target	Accuracy_Target	
-0.3566	0.6491	0.8134	50.0000	50.0000	
-0.3370	0.6146	0.7735	50.0000	50.0000	
-0.3197	0.5837	0.7362	50.0000	50.0000	
-0.3050	0.5567	0.7021	50.0000	50.0000	
-0.2931	0.5340	0.6706	50.0000	50.0000	
-0.2855	0.5172	0.6413	50.0000	50.0000	
-0.2782	0.5012	0.6137	50.0000	50.0000	
-0.2709	0.4855	0.5878	50.0000	50.0000	
-0.2634	0.4702	0.5637	50.0000	50.0000	
-0.2562	0.4555	0.5412	50.0000	50.0000	
-0.2489	0.4411	0.5201	50.0000	50.0000	
-0.2416	0.4271	0.5005	50.0000	50.0000	
-0.2342	0.4136	0.4835	50.0000	50.0000	
-0.2265	0.4004	0.4692	50.0000	50.0000	
-0.2187	0.3876	0.4566	50.0000	50.0000	
-0.2107	0.3751	0.4471	50.0000	50.0000	
-0.2028	0.3630	0.4379	50.0000	50.0000	
-0.1951	0.3511	0.4290	50.0000	50.0000	
-0.1877	0.3396	0.4200	50.0000	50.0000	
-0.1808	0.3287	0.4109	50.0000	50.0000	
-0.1742	0.3181	0.4016	50.0000	50.0000	
-0.1682	0.3082	0.3920	50.0000	50.0000	
-0.1628	0.2991	0.3823	50.0000	50.0000	
-0.1582	0.2909	0.3725	50.0000	50.0000	
-0.1543	0.2835	0.3627	50.0000	50.0000	
-0.1512	0.2772	0.3531	50.0000	50.0000	
-0.1485	0.2716	0.3440	50.0000	50.0000	
-0.1467	0.2672	0.3353	50.0000	50.0000	
-0.1455	0.2636	0.3270	50.0000	50.0000	
-0.1446	0.2607	0.3198	50.0000	50.0000	
-0.1442	0.2586	0.3132	50.0000	50.0000	
-0.1441	0.2570	0.3076	50.0000	50.0000	
-0.1443	0.2560	0.3025	50.0000	50.0000	
-0.1445	0.2552	0.2983	50.0000	50.0000	
-0.1447	0.2546	0.2948	50.0000	50.0000	
-0.1448	0.2540	0.2919	50.0000	50.0000	
-0.1449	0.2535	0.2895	50.0000	50.0000	
-0.1449	0.2531	0.2875	50.0000	50.0000	
-0.1449	0.2525	0.2857	50.0000	50.0000	
-0.1448	0.2519	0.2838	56.9750	50.0000	
-0.1447	0.2512	0.2814	72.7750	50.0000	
-0.1445	0.2503	0.2788	74.4500	50.0000	
-0.1441	0.2492	0.2762	74.5000	50.0000	
-0.1437	0.2480	0.2734	72.8000	50.0000	
-0.1434	0.2468	0.2706	71.5750	50.0000	
-0.1430	0.2458	0.2679	70.1250	50.0000	
-0.1427	0.2448	0.2656	70.8500	50.0000	
-0.1425	0.2440	0.2635	70.9750	50.0000	
-0.1424	0.2434	0.2618	70.0500	50.0000	
-0.1423	0.2430	0.2603	68.6500	51.1000	
-0.1423	0.2427	0.2593	56.9500	57.7750	
-0.1423	0.2425	0.2584	51.2000	57.8500	
-0.1424	0.2424	0.2578	50.2000	68.1250	
-0.1425	0.2425	0.2574	50.0000	84.8500	
-0.1426	0.2426	0.2572	50.0000	90.8500	
-0.1428	0.2429	0.2575	50.0250	92.6500	
-0.1431	0.2434	0.2581	50.0250	94.4500	
-0.1434	0.2440	0.2593	50.0250	94.3750	
-0.1437	0.2447	0.2603	50.6750	93.2000	
-0.1440	0.2451	0.2607	53.6250	93.3750	
-0.1443	0.2453	0.2600	54.3250	92.3750	
-0.1446	0.2453	0.2580	50.2000	91.5250	
-0.1450	0.2452	0.2556	50.4500	90.0500	
-0.1455	0.2451	0.2528	53.2000	88.8250	
-0.1460	0.2449	0.2496	57.7500	88.1250	
-0.1466	0.2448	0.2460	52.2250	87.9750	
-0.1472	0.2447	0.2426	50.0750	86.4250	
-0.1479	0.2448	0.2396	50.6500	85.2750	
-0.1486	0.2449	0.2367	51.9750	84.0750	
-0.1493	0.2452	0.2340	57.7250	83.1250	
-0.1501	0.2455	0.2313	60.8250	82.6500	
-0.1510	0.2459	0.2290	66.9000	81.2250	
-0.1518	0.2463	0.2262	69.3000	80.5750	
-0.1527	0.2467	0.2234	66.0250	80.5250	
-0.1535	0.2472	0.2209	67.1250	79.6500	
-0.1544	0.2476	0.2184	69.0500	79.0750	
-0.1553	0.2480	0.2157	70.2250	78.6500	
-0.1561	0.2484	0.2130	68.5000	78.2000	
-0.1569	0.2487	0.2102	66.1000	77.8500	
-0.1576	0.2487	0.2066	63.7750	77.6250	
-0.1584	0.2486	0.2024	61.3250	77.9000	
-0.1592	0.2485	0.1981	59.6250	78.1000	
-0.1599	0.2486	0.1947	58.8750	78.0750	
-0.1606	0.2487	0.1920	57.7500	77.8250	
-0.1613	0.2490	0.1896	56.7750	77.4500	
-0.1619	0.2492	0.1876	54.4250	77.1500	
-0.1624	0.2495	0.1859	52.3750	76.4250	
-0.1629	0.2496	0.1839	53.0000	75.9750	
-0.1634	0.2497	0.1820	52.4250	75.4000	
-0.1638	0.2498	0.1800	51.3500	75.0500	
-0.1643	0.2499	0.1784	50.0750	74.6250	
-0.1647	0.2502	0.1772	49.3250	73.9750	
-0.1651	0.2504	0.1760	48.8000	73.5750	
-0.1655	0.2506	0.1748	48.4250	72.9500	
-0.1659	0.2509	0.1739	48.0750	72.2000	
-0.1663	0.2511	0.1731	47.5500	71.3500	
-0.1667	0.2514	0.1723	47.6250	70.4750	
-0.1669	0.2515	0.1713	47.4000	70.0750	
-0.1672	0.2516	0.1702	46.8000	69.6500	
-0.1675	0.2517	0.1692	46.6500	69.2500	
-0.1677	0.2517	0.1682	46.5250	68.6500	
-0.1679	0.2516	0.1672	46.7750	68.1500	
-0.1680	0.2516	0.1661	46.8500	67.6000	
-0.1681	0.2514	0.1650	46.8000	67.4500	
-0.1682	0.2511	0.1637	47.1000	67.3250	
-0.1682	0.2508	0.1626	47.1250	67.2500	
-0.1682	0.2506	0.1613	47.1250	67.4250	
-0.1683	0.2503	0.1597	47.3000	67.8250	
-0.1684	0.2500	0.1580	47.7000	68.5000	
-0.1685	0.2498	0.1566	47.9750	69.1750	
-0.1687	0.2496	0.1551	47.9750	69.7500	
-0.1688	0.2495	0.1538	48.1750	70.3500	
-0.1690	0.2493	0.1523	48.4250	71.0000	
-0.1692	0.2492	0.1506	48.5000	71.6250	
-0.1696	0.2491	0.1487	48.3000	72.3250	
-0.1699	0.2490	0.1465	45.8250	73.2750	
-0.1703	0.2489	0.1443	44.7750	74.2500	
-0.1706	0.2488	0.1424	46.9750	75.0250	
-0.1708	0.2486	0.1403	48.3000	75.5000	
-0.1710	0.2483	0.1382	48.2500	75.7750	
-0.1712	0.2479	0.1358	47.1250	75.5000	
-0.1713	0.2474	0.1331	45.5000	74.9000	
-0.1715	0.2470	0.1304	44.1750	73.7000	
-0.1717	0.2466	0.1278	44.3000	72.7250	
-0.1719	0.2461	0.1252	41.1250	71.5000	
-0.1720	0.2457	0.1225	36.4500	70.5250	
-0.1722	0.2453	0.1199	32.2000	69.5750	
-0.1724	0.2448	0.1174	32.7250	68.8250	
-0.1726	0.2444	0.1147	32.7500	68.2250	
-0.1728	0.2440	0.1119	31.7000	67.5250	
-0.1730	0.2435	0.1090	31.6000	67.2750	
-0.1733	0.2432	0.1062	32.4500	66.8750	
-0.1736	0.2427	0.1029	31.9250	66.4750	
-0.1739	0.2422	0.0992	30.1750	66.1250	
-0.1742	0.2417	0.0957	30.1750	65.8750	
-0.1747	0.2412	0.0913	29.6000	65.2750	
-0.1750	0.2405	0.0869	29.0500	64.6500	
-0.1752	0.2393	0.0811	27.1000	64.1750	
-0.1754	0.2387	0.0778	26.4000	64.4500	
-0.1755	0.2374	0.0722	25.5750	65.0500	
-0.1756	0.2369	0.0699	25.2000	66.1500	
-0.1756	0.2360	0.0660	25.3000	66.7750	
