Loss_Adversary	Accuracy_Adversary	Loss_Target	Accuracy_Target	
-0.1129	0.4037	0.4270	50.0000	50.0000	
-0.1138	0.3994	0.4167	50.0000	50.0000	
-0.1144	0.3951	0.4070	50.0000	50.0000	
-0.1151	0.3911	0.3974	50.0000	50.0000	
-0.1156	0.3871	0.3886	50.0000	50.0000	
-0.1162	0.3832	0.3796	50.0000	50.0000	
-0.1168	0.3794	0.3710	50.0000	50.0000	
-0.1173	0.3756	0.3623	50.0000	50.0000	
-0.1196	0.3720	0.3491	50.0000	50.0000	
-0.1223	0.3684	0.3349	50.0000	50.0000	
-0.1246	0.3650	0.3218	50.0000	50.0000	
-0.1261	0.3616	0.3112	50.0000	50.0000	
-0.1268	0.3582	0.3031	50.0000	50.0000	
-0.1266	0.3550	0.2977	50.0000	50.0000	
-0.1256	0.3518	0.2946	50.0000	50.0000	
-0.1241	0.3487	0.2930	50.0000	50.0000	
-0.1226	0.3457	0.2919	50.0000	59.7250	
-0.1211	0.3428	0.2906	50.0000	80.7000	
-0.1196	0.3396	0.2889	50.0000	82.1750	
-0.1149	0.3311	0.2867	50.0000	81.1500	
-0.1083	0.3195	0.2840	50.0000	79.5500	
-0.1018	0.3078	0.2808	50.0000	75.8750	
-0.0959	0.2962	0.2760	50.0000	71.9250	
-0.0914	0.2857	0.2694	50.0000	67.9750	
-0.0887	0.2766	0.2603	50.0000	62.1250	
-0.0880	0.2695	0.2491	50.0000	57.7500	
-0.0895	0.2645	0.2354	50.0000	56.0750	
-0.0927	0.2612	0.2201	50.0000	54.6000	
-0.0971	0.2593	0.2043	50.0000	53.8000	
-0.1017	0.2581	0.1888	50.0000	52.7250	
-0.1056	0.2574	0.1762	50.0000	52.0250	
-0.1080	0.2565	0.1676	50.0000	51.2000	
-0.1088	0.2555	0.1637	49.7500	50.8750	
-0.1089	0.2546	0.1616	38.7250	50.8250	
-0.1089	0.2536	0.1598	29.4000	50.7500	
-0.1089	0.2527	0.1580	27.0500	50.7750	
-0.1092	0.2518	0.1558	29.1750	50.7750	
-0.1095	0.2511	0.1534	39.8000	50.7000	
-0.1102	0.2505	0.1504	54.4500	50.7250	
-0.1112	0.2498	0.1463	57.2250	50.6750	
-0.1123	0.2493	0.1422	56.1500	50.6250	
-0.1137	0.2483	0.1363	57.3250	50.5750	
-0.1154	0.2473	0.1296	60.1250	50.5250	
-0.1168	0.2461	0.1233	61.3750	52.2000	
