Loss_Adversary	Accuracy_Adversary	Loss_Target	Accuracy_Target	
-0.0543	0.4167	0.6187	50.0000	50.0000	
-0.0521	0.4092	0.6112	50.0000	50.0000	
-0.0502	0.4020	0.6032	50.0000	50.0000	
-0.0489	0.3952	0.5944	50.0000	50.0000	
-0.0478	0.3887	0.5854	50.0000	50.0000	
-0.0469	0.3826	0.5764	50.0000	50.0000	
-0.0465	0.3768	0.5669	50.0000	50.0000	
-0.0464	0.3713	0.5569	50.0000	50.0000	
-0.0466	0.3659	0.5463	50.0000	50.0000	
-0.0472	0.3606	0.5350	50.0000	50.0000	
-0.0481	0.3555	0.5230	50.0000	50.0000	
-0.0492	0.3505	0.5104	50.0000	50.0000	
-0.0506	0.3456	0.4973	50.0000	50.0000	
-0.0522	0.3407	0.4835	50.0000	50.0000	
-0.0540	0.3359	0.4693	50.0000	50.0000	
-0.0560	0.3311	0.4548	50.0000	50.0000	
-0.0581	0.3264	0.4402	50.0000	50.0000	
-0.0601	0.3216	0.4255	50.0000	50.0000	
-0.0622	0.3169	0.4108	50.0000	50.0000	
-0.0643	0.3123	0.3962	50.0000	50.0000	
-0.0664	0.3078	0.3819	50.0000	50.0000	
-0.0684	0.3033	0.3679	50.0000	50.0000	
-0.0702	0.2988	0.3543	50.0000	50.0000	
-0.0719	0.2945	0.3414	50.0000	50.0000	
-0.0735	0.2903	0.3290	50.0000	50.0000	
-0.0750	0.2862	0.3172	50.0000	50.0000	
-0.0763	0.2821	0.3058	50.0000	50.0000	
-0.0775	0.2781	0.2951	50.0000	50.0000	
-0.0785	0.2743	0.2850	50.0000	50.0000	
-0.0794	0.2705	0.2755	50.0000	50.0000	
-0.0802	0.2669	0.2666	50.0000	50.0000	
-0.0808	0.2633	0.2583	50.0000	50.0000	
-0.0813	0.2600	0.2507	50.0000	50.0000	
-0.0815	0.2566	0.2436	50.0000	50.0000	
-0.0817	0.2536	0.2376	50.0000	50.0000	
-0.0817	0.2503	0.2315	50.0000	50.0000	
-0.0817	0.2475	0.2263	50.0000	50.0000	
-0.0814	0.2443	0.2210	50.0000	50.0000	
-0.0811	0.2412	0.2163	50.0000	50.0000	
-0.0806	0.2379	0.2114	50.0000	50.0000	
-0.0804	0.2345	0.2056	50.0000	50.0000	
-0.0804	0.2306	0.1986	50.0000	50.0000	
-0.0802	0.2269	0.1924	50.0000	50.0000	
-0.0791	0.2236	0.1891	50.0000	50.0000	
-0.0778	0.2197	0.1857	50.0000	50.0000	
-0.0764	0.2156	0.1822	50.0000	50.0000	
-0.0754	0.2127	0.1795	50.0000	50.0000	
-0.0757	0.2135	0.1802	50.0000	50.0000	
-0.0759	0.2172	0.1864	50.0000	50.0000	
-0.0743	0.2161	0.1891	50.0000	50.0000	
-0.0728	0.2135	0.1884	49.8000	50.0000	
-0.0719	0.2111	0.1865	50.2000	50.0000	
-0.0712	0.2085	0.1840	50.0000	50.0000	
-0.0703	0.2054	0.1806	49.9000	50.0000	
-0.0694	0.2033	0.1791	49.6000	50.0000	
-0.0691	0.2036	0.1808	49.6000	50.0000	
-0.0685	0.2034	0.1820	50.0000	50.0000	
-0.0678	0.2031	0.1836	49.8000	50.0000	
-0.0677	0.2048	0.1869	50.0000	50.0000	
-0.0676	0.2044	0.1866	49.6000	50.0000	
-0.0669	0.2045	0.1886	49.4000	50.0000	
-0.0672	0.2067	0.1919	50.1000	50.0000	
-0.0668	0.2068	0.1930	50.1000	50.0000	
-0.0660	0.2066	0.1951	49.8000	50.0000	
-0.0677	0.2088	0.1945	50.0000	50.0000	
-0.0651	0.2089	0.2018	50.1000	50.0000	
-0.0670	0.2099	0.1984	50.0000	50.0000	
-0.0656	0.2083	0.1996	49.6000	50.0000	
-0.0665	0.2136	0.2066	50.1000	50.0000	
-0.0664	0.2119	0.2037	49.4000	50.0000	
-0.0662	0.2134	0.2070	48.2000	50.0000	
-0.0671	0.2130	0.2037	49.6000	50.0000	
-0.0662	0.2179	0.2154	50.1000	50.0000	
-0.0679	0.2168	0.2086	49.9000	50.0000	
-0.0669	0.2186	0.2147	47.7000	50.0000	
-0.0688	0.2196	0.2112	50.2000	50.0000	
-0.0683	0.2246	0.2219	50.0000	50.0000	
-0.0697	0.2250	0.2187	49.9000	50.0000	
-0.0698	0.2276	0.2233	48.4000	50.0000	
-0.0716	0.2299	0.2225	50.8000	50.0000	
-0.0721	0.2340	0.2286	50.2000	50.0000	
-0.0736	0.2363	0.2286	49.7000	50.0000	
-0.0743	0.2403	0.2341	47.0000	50.0000	
-0.0761	0.2434	0.2344	50.6000	50.0000	
-0.0772	0.2471	0.2383	50.5000	50.0000	
-0.0792	0.2504	0.2386	48.3000	50.0000	
-0.0799	0.2537	0.2430	46.2000	50.0000	
-0.0813	0.2540	0.2394	48.8000	50.0000	
-0.0819	0.2567	0.2426	47.2000	50.0000	
-0.0827	0.2612	0.2487	57.0000	50.0000	
-0.0832	0.2613	0.2476	55.3000	50.0000	
-0.0836	0.2614	0.2467	60.7000	50.0000	
-0.0843	0.2631	0.2477	64.6000	50.0000	
-0.0840	0.2626	0.2476	63.7000	50.0000	
-0.0821	0.2626	0.2530	62.0000	50.0000	
-0.0801	0.2623	0.2581	66.1000	51.1000	
-0.0784	0.2615	0.2617	66.3000	54.3000	
-0.0764	0.2558	0.2569	64.6000	61.3000	
-0.0742	0.2488	0.2499	62.4000	69.6000	
-0.0726	0.2438	0.2455	59.8000	67.3000	
-0.0715	0.2408	0.2429	54.6000	75.5000	
-0.0707	0.2363	0.2368	52.2000	76.1000	
-0.0698	0.2328	0.2327	46.5000	78.0000	
-0.0693	0.2298	0.2288	40.2000	82.8000	
-0.0691	0.2286	0.2272	38.6000	79.7000	
-0.0689	0.2273	0.2251	36.1000	81.0000	
-0.0689	0.2269	0.2245	36.5000	86.0000	
-0.0690	0.2263	0.2231	34.6000	78.5000	
-0.0691	0.2268	0.2239	36.2000	81.3000	
-0.0691	0.2279	0.2257	36.6000	84.6000	
-0.0694	0.2276	0.2245	34.3000	75.6000	
-0.0696	0.2294	0.2272	37.3000	80.7000	
-0.0699	0.2306	0.2286	37.5000	79.5000	
-0.0702	0.2319	0.2300	37.7000	78.5000	
-0.0706	0.2340	0.2329	38.5000	78.8000	
-0.0710	0.2360	0.2355	39.1000	79.4000	
-0.0712	0.2368	0.2362	38.0000	76.7000	
-0.0716	0.2383	0.2382	38.2000	77.7000	
-0.0718	0.2397	0.2400	38.8000	78.3000	
-0.0720	0.2401	0.2404	36.7000	77.0000	
-0.0719	0.2414	0.2429	36.0000	75.2000	
-0.0722	0.2426	0.2442	39.5000	79.5000	
-0.0722	0.2423	0.2437	35.7000	78.7000	
-0.0726	0.2437	0.2452	32.6000	76.9000	
-0.0746	0.2495	0.2503	40.4000	79.9000	
-0.0750	0.2544	0.2584	43.3000	80.5000	
-0.0746	0.2560	0.2623	44.7000	79.0000	
-0.0749	0.2552	0.2600	41.7000	79.0000	
