Loss_Adversary	Accuracy_Adversary	Loss_Target	Accuracy_Target	
0.8445	1.1862	1.0701	50.0000	50.0000	
0.8206	1.1689	1.0416	50.0000	50.0000	
0.7989	1.1542	1.0159	50.0000	50.0000	
0.7795	1.1397	0.9927	50.0000	50.0000	
0.7619	1.1255	0.9716	50.0000	50.0000	
0.7461	1.1113	0.9525	50.0000	50.0000	
0.7318	1.0974	0.9351	50.0000	50.0000	
0.7187	1.0836	0.9189	50.0000	50.0000	
0.7063	1.0700	0.9037	50.0000	50.0000	
0.6947	1.0567	0.8893	50.0000	50.0000	
0.6837	1.0434	0.8756	50.0000	50.0000	
0.6732	1.0303	0.8625	50.0000	50.0000	
0.6633	1.0174	0.8501	50.0000	50.0000	
0.6538	1.0047	0.8380	50.0000	50.0000	
0.6445	0.9922	0.8263	50.0000	50.0000	
0.6355	0.9798	0.8150	50.0000	50.0000	
0.6267	0.9676	0.8038	50.0000	50.0000	
0.6181	0.9555	0.7929	50.0000	50.0000	
0.6097	0.9437	0.7823	50.0000	50.0000	
0.6015	0.9319	0.7718	50.0000	50.0000	
0.5934	0.9204	0.7616	50.0000	50.0000	
0.5859	0.9089	0.7520	50.0000	50.0000	
0.5785	0.8977	0.7425	50.0000	50.0000	
0.5713	0.8866	0.7333	50.0000	50.0000	
0.5642	0.8756	0.7242	50.0000	50.0000	
0.5572	0.8649	0.7152	50.0000	50.0000	
0.5503	0.8542	0.7064	50.0000	50.0000	
0.5436	0.8437	0.6977	50.0000	50.0000	
0.5369	0.8333	0.6892	50.0000	50.0000	
0.5304	0.8231	0.6808	50.0000	50.0000	
0.5240	0.8130	0.6725	50.0000	50.0000	
0.5177	0.8031	0.6644	50.0000	50.0000	
0.5114	0.7934	0.6564	50.0000	50.0000	
0.5053	0.7837	0.6486	50.0000	50.0000	
0.4994	0.7741	0.6409	50.0000	50.0000	
0.4935	0.7647	0.6333	50.0000	50.0000	
0.4877	0.7555	0.6259	50.0000	50.0000	
0.4821	0.7464	0.6186	50.0000	50.0000	
0.4765	0.7374	0.6114	50.0000	50.0000	
0.4710	0.7285	0.6043	50.0000	50.0000	
0.4657	0.7198	0.5974	50.0000	50.0000	
0.4604	0.7112	0.5906	50.0000	50.0000	
0.4553	0.7027	0.5839	50.0000	50.0000	
0.4502	0.6943	0.5773	50.0000	50.0000	
0.4452	0.6861	0.5709	50.0000	50.0000	
0.4403	0.6780	0.5645	50.0000	50.0000	
0.4355	0.6700	0.5583	50.0000	50.0000	
0.4308	0.6621	0.5523	50.0000	50.0000	
0.4262	0.6544	0.5463	50.0000	50.0000	
0.4217	0.6467	0.5404	50.0000	50.0000	
0.4172	0.6392	0.5346	50.0000	50.0000	
0.4129	0.6318	0.5289	50.0000	50.0000	
0.4086	0.6245	0.5234	50.0000	50.0000	
0.4044	0.6173	0.5180	50.0000	50.0000	
0.4003	0.6102	0.5126	50.0000	50.0000	
0.3963	0.6033	0.5074	50.0000	50.0000	
