Loss_Adversary	Accuracy_Adversary	Loss_Target	Accuracy_Target	
1.1025	1.1990	1.1025	50.0000	50.0000	
1.0721	1.1784	1.0721	50.0000	50.0000	
1.0448	1.1625	1.0448	50.0000	50.0000	
1.0201	1.1479	1.0201	50.0000	50.0000	
0.9978	1.1335	0.9978	50.0000	50.0000	
0.9774	1.1194	0.9774	50.0000	50.0000	
0.9589	1.1053	0.9589	50.0000	50.0000	
0.9420	1.0914	0.9420	50.0000	50.0000	
0.9261	1.0778	0.9261	50.0000	50.0000	
0.9112	1.0642	0.9112	50.0000	50.0000	
0.8969	1.0510	0.8969	50.0000	50.0000	
0.8833	1.0378	0.8833	50.0000	50.0000	
0.8703	1.0248	0.8703	50.0000	50.0000	
0.8579	1.0120	0.8579	50.0000	50.0000	
0.8457	0.9993	0.8457	50.0000	50.0000	
0.8338	0.9869	0.8338	50.0000	50.0000	
0.8224	0.9745	0.8224	50.0000	50.0000	
0.8113	0.9624	0.8113	50.0000	50.0000	
0.8004	0.9504	0.8004	50.0000	50.0000	
0.7899	0.9386	0.7899	50.0000	50.0000	
0.7801	0.9269	0.7801	50.0000	50.0000	
0.7703	0.9155	0.7703	50.0000	50.0000	
0.7608	0.9041	0.7608	50.0000	50.0000	
0.7513	0.8929	0.7513	50.0000	50.0000	
0.7420	0.8819	0.7420	50.0000	50.0000	
0.7329	0.8710	0.7329	50.0000	50.0000	
0.7239	0.8603	0.7239	50.0000	50.0000	
0.7151	0.8497	0.7151	50.0000	50.0000	
0.7065	0.8392	0.7065	50.0000	50.0000	
0.6979	0.8290	0.6979	50.0000	50.0000	
0.6895	0.8187	0.6895	50.0000	50.0000	
0.6812	0.8088	0.6812	50.0000	50.0000	
0.6732	0.7988	0.6732	50.0000	50.0000	
0.6651	0.7892	0.6651	50.0000	50.0000	
0.6572	0.7796	0.6572	50.0000	50.0000	
0.6496	0.7701	0.6496	50.0000	50.0000	
0.6420	0.7607	0.6420	50.0000	50.0000	
0.6345	0.7516	0.6345	50.0000	50.0000	
0.6272	0.7425	0.6272	50.0000	50.0000	
0.6200	0.7336	0.6200	50.0000	50.0000	
0.6130	0.7248	0.6130	50.0000	50.0000	
0.6060	0.7161	0.6060	50.0000	50.0000	
0.5992	0.7075	0.5992	50.0000	50.0000	
0.5925	0.6991	0.5925	50.0000	50.0000	
0.5859	0.6908	0.5859	50.0000	50.0000	
0.5795	0.6826	0.5795	50.0000	50.0000	
0.5731	0.6746	0.5731	50.0000	50.0000	
0.5669	0.6666	0.5669	50.0000	50.0000	
0.5608	0.6588	0.5608	50.0000	50.0000	
0.5548	0.6511	0.5548	50.0000	50.0000	
0.5489	0.6435	0.5489	50.0000	50.0000	
0.5432	0.6360	0.5432	50.0000	50.0000	
0.5375	0.6287	0.5375	50.0000	50.0000	
0.5319	0.6214	0.5319	50.0000	50.0000	
0.5265	0.6143	0.5265	50.0000	50.0000	
0.5211	0.6072	0.5211	50.0000	50.0000	
0.5158	0.6003	0.5158	50.0000	50.0000	
0.5107	0.5935	0.5107	50.0000	50.0000	
0.5056	0.5867	0.5056	50.0000	50.0000	
0.5007	0.5801	0.5007	50.0000	50.0000	
0.4958	0.5736	0.4958	50.0000	50.0000	
0.4911	0.5672	0.4911	50.0000	50.0000	
0.4864	0.5609	0.4864	50.0000	50.0000	
0.4818	0.5547	0.4818	50.0000	50.0000	
0.4773	0.5486	0.4773	50.0000	50.0000	
0.4730	0.5425	0.4730	50.0000	50.0000	
0.4686	0.5366	0.4686	50.0000	50.0000	
0.4644	0.5308	0.4644	50.0000	50.0000	
0.4603	0.5251	0.4603	50.0000	50.0000	
0.4562	0.5195	0.4562	50.0000	50.0000	
0.4522	0.5140	0.4522	50.0000	50.0000	
0.4483	0.5085	0.4483	50.0000	50.0000	
0.4445	0.5031	0.4445	50.0000	50.0000	
0.4408	0.4979	0.4408	50.0000	50.0000	
0.4372	0.4926	0.4372	50.0000	50.0000	
