Loss_Adversary	Accuracy_Adversary	Loss_Target	Accuracy_Target	
-0.0007	0.4214	0.6303	50.0000	50.0000	
0.0011	0.4134	0.6229	50.0000	50.0000	
0.0025	0.4060	0.6152	50.0000	50.0000	
0.0032	0.3991	0.6066	50.0000	50.0000	
0.0035	0.3925	0.5976	50.0000	50.0000	
0.0038	0.3861	0.5885	50.0000	50.0000	
0.0036	0.3801	0.5792	50.0000	50.0000	
0.0031	0.3744	0.5694	50.0000	50.0000	
0.0022	0.3690	0.5590	50.0000	50.0000	
0.0009	0.3637	0.5478	50.0000	50.0000	
-0.0006	0.3584	0.5361	50.0000	50.0000	
-0.0026	0.3534	0.5236	50.0000	50.0000	
-0.0048	0.3484	0.5106	50.0000	50.0000	
-0.0074	0.3435	0.4969	50.0000	50.0000	
-0.0101	0.3387	0.4827	50.0000	50.0000	
-0.0129	0.3337	0.4683	50.0000	50.0000	
-0.0160	0.3290	0.4535	50.0000	50.0000	
-0.0190	0.3242	0.4387	50.0000	50.0000	
-0.0221	0.3194	0.4240	50.0000	50.0000	
-0.0252	0.3147	0.4091	50.0000	50.0000	
-0.0282	0.3101	0.3947	50.0000	50.0000	
-0.0312	0.3056	0.3803	50.0000	50.0000	
-0.0341	0.3011	0.3664	50.0000	50.0000	
-0.0369	0.2967	0.3528	50.0000	50.0000	
-0.0394	0.2923	0.3400	50.0000	50.0000	
-0.0417	0.2880	0.3277	50.0000	50.0000	
-0.0439	0.2838	0.3159	50.0000	50.0000	
-0.0458	0.2795	0.3047	50.0000	50.0000	
-0.0476	0.2754	0.2940	50.0000	50.0000	
-0.0492	0.2713	0.2840	50.0000	50.0000	
-0.0506	0.2672	0.2744	50.0000	50.0000	
-0.0518	0.2633	0.2655	50.0000	50.0000	
-0.0528	0.2593	0.2570	50.0000	50.0000	
-0.0536	0.2555	0.2492	50.0000	50.0000	
-0.0543	0.2518	0.2420	50.0000	50.0000	
-0.0547	0.2481	0.2354	50.0000	50.0000	
-0.0550	0.2444	0.2292	50.0000	50.0000	
-0.0552	0.2407	0.2230	50.0000	50.0000	
-0.0554	0.2370	0.2170	50.0000	50.0000	
-0.0555	0.2334	0.2112	50.0000	50.0000	
-0.0555	0.2293	0.2054	50.0000	50.0000	
-0.0552	0.2254	0.2002	50.0000	50.0000	
-0.0548	0.2219	0.1957	50.0000	50.0000	
-0.0549	0.2197	0.1922	50.0000	50.0000	
-0.0549	0.2177	0.1893	50.0000	50.0000	
-0.0544	0.2153	0.1871	49.1500	50.0000	
-0.0538	0.2125	0.1841	40.3000	50.0000	
-0.0535	0.2097	0.1810	32.7250	50.0000	
-0.0532	0.2070	0.1776	28.3000	50.0000	
-0.0530	0.2044	0.1741	27.0000	50.0000	
-0.0528	0.2019	0.1708	26.5750	50.0000	
-0.0524	0.1993	0.1681	26.6750	50.0000	
-0.0516	0.1969	0.1663	28.2500	50.0000	
-0.0509	0.1944	0.1644	28.6000	50.0000	
-0.0500	0.1927	0.1642	30.6250	50.0000	
-0.0489	0.1915	0.1651	32.2250	50.0000	
-0.0478	0.1904	0.1659	33.7500	50.0000	
-0.0471	0.1886	0.1652	33.2250	50.0000	
-0.0467	0.1909	0.1696	39.7500	50.0000	
-0.0466	0.1908	0.1697	39.0000	50.0000	
-0.0465	0.1919	0.1715	40.5750	50.0000	
-0.0466	0.1962	0.1777	46.0500	50.0000	
-0.0469	0.1947	0.1748	41.5250	50.0000	
-0.0470	0.1959	0.1764	43.0750	50.0000	
-0.0474	0.1979	0.1783	44.9000	50.0000	
-0.0478	0.1978	0.1772	42.2750	50.0000	
-0.0482	0.2002	0.1797	45.1250	50.0000	
-0.0488	0.2003	0.1784	42.3750	50.0000	
-0.0495	0.2020	0.1793	43.6000	50.0000	
-0.0503	0.2036	0.1797	43.6250	50.0000	
-0.0511	0.2043	0.1787	41.4500	50.0000	
-0.0523	0.2061	0.1783	41.6750	50.0000	
-0.0537	0.2083	0.1783	41.9250	50.0000	
-0.0553	0.2110	0.1782	41.5500	50.0250	
-0.0574	0.2145	0.1783	42.0500	50.7250	
-0.0599	0.2184	0.1778	41.1750	51.3750	
-0.0634	0.2240	0.1775	41.3750	53.0500	
-0.0679	0.2320	0.1782	39.1000	52.5500	
-0.0729	0.2424	0.1813	40.4500	51.8750	
-0.0788	0.2560	0.1870	43.6000	51.2750	
-0.0839	0.2675	0.1915	51.5250	51.0500	
-0.0872	0.2718	0.1897	61.9750	52.2250	
-0.0907	0.2729	0.1826	65.2250	56.5750	
-0.0936	0.2745	0.1779	67.4250	64.0750	
-0.0956	0.2782	0.1781	69.1250	71.2250	
-0.0969	0.2812	0.1795	70.3000	73.0250	
-0.0972	0.2822	0.1803	68.1250	71.4500	
-0.0968	0.2811	0.1797	58.6000	69.0750	
-0.0966	0.2789	0.1770	55.1750	64.6000	
-0.0970	0.2760	0.1714	52.8500	60.0500	
-0.0981	0.2723	0.1631	52.0250	58.7500	
-0.0995	0.2687	0.1543	51.6500	58.9500	
-0.1008	0.2644	0.1445	51.1500	60.6000	
-0.1017	0.2597	0.1353	50.2000	62.0250	
-0.1021	0.2550	0.1272	49.0500	64.4250	
-0.1018	0.2506	0.1215	47.0000	67.2000	
-0.1007	0.2460	0.1171	42.5250	69.8750	
-0.0996	0.2410	0.1126	34.5250	71.2250	
-0.0987	0.2374	0.1094	27.8500	69.8000	
-0.0980	0.2344	0.1066	26.2750	66.9750	
-0.0970	0.2301	0.1026	25.0750	61.4250	
-0.0959	0.2249	0.0977	24.6750	57.7000	
-0.0950	0.2220	0.0954	24.9250	59.7500	
-0.0944	0.2175	0.0903	25.4000	59.4250	
-0.0946	0.2151	0.0861	25.6250	58.9250	
-0.0955	0.2134	0.0814	25.3500	62.1000	
-0.0972	0.2123	0.0755	25.2000	64.8750	
-0.0992	0.2123	0.0704	24.9000	68.2750	
-0.1012	0.2125	0.0656	25.0000	72.7750	
-0.1030	0.2127	0.0617	25.0000	76.4000	
-0.1042	0.2132	0.0593	25.0250	77.9000	
-0.1051	0.2130	0.0568	25.1500	78.4250	
-0.1057	0.2130	0.0554	25.0000	78.6000	
-0.1062	0.2126	0.0534	24.8250	78.8000	
-0.1066	0.2120	0.0515	24.9500	78.4500	
-0.1070	0.2116	0.0500	25.1750	78.0000	
-0.1072	0.2106	0.0478	25.0500	77.4000	
-0.1075	0.2099	0.0462	25.5250	76.5250	
-0.1077	0.2093	0.0447	25.1500	75.9750	
-0.1080	0.2087	0.0432	25.6250	74.8750	
-0.1082	0.2079	0.0414	25.2750	74.0000	
-0.1084	0.2073	0.0401	25.3750	73.5750	
-0.1084	0.2069	0.0394	25.2250	73.1250	
-0.1085	0.2064	0.0383	25.1000	72.6000	
-0.1088	0.2055	0.0364	25.3500	72.5500	
-0.1089	0.2053	0.0357	25.6500	72.3500	
-0.1090	0.2051	0.0350	25.4750	72.1750	
-0.1091	0.2042	0.0334	25.2500	71.8750	
-0.1092	0.2039	0.0328	25.2500	71.4750	
-0.1093	0.2040	0.0327	25.0000	71.1250	
-0.1094	0.2033	0.0315	25.6500	70.9000	
-0.1095	0.2025	0.0301	25.4750	70.3000	
-0.1095	0.2028	0.0304	25.1000	70.3500	
-0.1096	0.2025	0.0296	25.0750	70.0250	
-0.1097	0.2019	0.0285	25.0750	70.2250	
-0.1097	0.2019	0.0287	25.2250	70.1000	
-0.1096	0.2018	0.0287	24.9000	69.9250	
-0.1098	0.2017	0.0280	25.1000	69.5500	
-0.1099	0.2013	0.0272	25.4000	69.4500	
-0.1098	0.2019	0.0283	25.3500	69.3750	
-0.1099	0.2015	0.0273	25.3000	69.0000	
-0.1099	0.1999	0.0251	25.3750	69.4000	
-0.1100	0.2017	0.0276	25.5000	68.7250	
-0.1099	0.2016	0.0276	24.7000	68.9500	
-0.1100	0.1998	0.0246	25.4000	68.7750	
-0.1099	0.2018	0.0280	25.6500	68.5750	
-0.1100	0.2015	0.0272	25.5000	68.7750	
-0.1100	0.1997	0.0245	25.4250	68.5250	
-0.1100	0.2019	0.0277	25.1750	68.1250	
-0.1100	0.2015	0.0272	25.5000	68.6250	
-0.1101	0.2002	0.0250	25.3000	67.9750	
-0.1102	0.2017	0.0272	25.6250	68.2500	
-0.1102	0.2010	0.0260	25.7250	68.2250	
-0.1103	0.2012	0.0261	25.5250	67.9750	
-0.1102	0.2013	0.0264	25.2500	68.0750	
-0.1102	0.2009	0.0258	25.7500	67.8500	
-0.1104	0.2017	0.0266	25.9000	67.8500	
-0.1104	0.2015	0.0263	25.7000	67.9250	
-0.1105	0.2017	0.0264	25.8500	67.8000	
-0.1104	0.2021	0.0272	25.8250	67.8500	
-0.1103	0.2015	0.0265	25.7750	67.8000	
-0.1101	0.2025	0.0286	26.6000	67.9500	
-0.1103	0.2024	0.0278	25.8250	67.9750	
-0.1105	0.2015	0.0261	25.9250	67.9500	
-0.1104	0.2026	0.0278	25.9000	68.1500	
-0.1104	0.2024	0.0276	25.9750	68.3500	
-0.1101	0.2026	0.0285	26.1750	68.0250	
-0.1104	0.2023	0.0275	26.2750	68.4500	
-0.1106	0.2035	0.0289	25.8500	68.5750	
-0.1106	0.2019	0.0264	26.4500	68.3000	
-0.1104	0.2025	0.0278	26.0500	68.6000	
-0.1105	0.2022	0.0271	25.6750	68.7500	
-0.1104	0.2021	0.0270	26.4250	68.7750	
-0.1103	0.2034	0.0293	26.4250	68.7000	
-0.1105	0.2022	0.0272	26.0250	68.7250	
-0.1104	0.2027	0.0280	26.3500	68.7750	
-0.1105	0.2029	0.0282	26.1250	69.0500	
-0.1105	0.2019	0.0267	25.9000	68.9500	
-0.1105	0.2028	0.0280	26.1500	69.1000	
-0.1104	0.2026	0.0280	26.1000	69.2750	
-0.1104	0.2027	0.0280	25.7750	69.2750	
