Loss_Adversary	Accuracy_Adversary	Loss_Target	Accuracy_Target	
-0.3954	0.4037	0.4272	50.0000	50.0000	
-0.3912	0.3994	0.4172	50.0000	50.0000	
-0.3871	0.3951	0.4078	50.0000	50.0000	
-0.3832	0.3911	0.3986	50.0000	50.0000	
-0.3793	0.3871	0.3900	50.0000	50.0000	
-0.3755	0.3832	0.3813	50.0000	50.0000	
-0.3719	0.3794	0.3731	50.0000	50.0000	
-0.3682	0.3756	0.3653	50.0000	50.0000	
-0.3647	0.3720	0.3575	50.0000	50.0000	
-0.3612	0.3684	0.3502	50.0000	50.0000	
-0.3579	0.3650	0.3430	50.0000	50.0000	
-0.3546	0.3616	0.3360	50.0000	50.0000	
-0.3514	0.3582	0.3291	50.0000	50.0000	
-0.3482	0.3550	0.3230	50.0000	50.0000	
-0.3451	0.3518	0.3175	50.0000	50.0000	
-0.3421	0.3487	0.3128	50.0000	50.0000	
-0.3392	0.3457	0.3086	50.0000	50.0000	
-0.3363	0.3428	0.3052	50.0000	50.0000	
-0.3335	0.3399	0.3024	50.0000	50.0000	
-0.3308	0.3371	0.3001	50.0000	50.0000	
-0.3281	0.3344	0.2984	50.0000	50.0000	
-0.3255	0.3317	0.2971	50.0000	50.0000	
-0.3228	0.3291	0.2962	50.0000	50.0000	
-0.3204	0.3266	0.2955	50.0000	50.0000	
-0.3179	0.3241	0.2949	50.0000	50.0000	
-0.3155	0.3217	0.2945	50.0000	50.0000	
-0.3132	0.3194	0.2942	50.0000	50.0000	
-0.3110	0.3171	0.2939	50.0000	50.0000	
-0.3088	0.3148	0.2936	50.0000	50.0000	
-0.3066	0.3127	0.2933	50.0000	50.0000	
-0.3045	0.3106	0.2929	50.0000	50.0000	
-0.3025	0.3085	0.2924	50.0000	50.0000	
-0.3006	0.3065	0.2916	50.0000	50.0000	
-0.2987	0.3046	0.2902	50.0000	50.0500	
-0.2968	0.3027	0.2874	50.0000	54.8000	
-0.2951	0.3009	0.2814	50.0000	69.2500	
-0.2934	0.2991	0.2749	50.0000	68.8750	
-0.2917	0.2974	0.2651	50.0000	63.8000	
-0.2902	0.2956	0.2515	50.0000	56.0500	
-0.2872	0.2926	0.2502	50.0000	50.4750	
-0.2821	0.2875	0.2564	50.0000	48.6250	
-0.2759	0.2813	0.2623	50.0000	42.1250	
-0.2690	0.2744	0.2621	50.0000	43.9250	
-0.2617	0.2670	0.2655	50.0000	49.1250	
-0.2564	0.2619	0.2881	50.0000	49.8750	
-0.2519	0.2573	0.2871	50.0000	50.0250	
-0.2479	0.2531	0.2624	50.0000	57.9250	
-0.2457	0.2508	0.2606	50.0000	64.4500	
-0.2451	0.2503	0.2723	50.0000	65.7500	
-0.2449	0.2502	0.2764	50.0000	69.2750	
-0.2451	0.2504	0.2741	49.8250	76.5000	
-0.2458	0.2510	0.2645	42.3000	81.8000	
-0.2475	0.2526	0.2588	44.5000	53.7000	
-0.2500	0.2553	0.2748	39.8750	63.7250	
-0.2512	0.2567	0.2863	28.7000	92.3500	
-0.2497	0.2551	0.2861	25.9000	98.8250	
-0.2462	0.2515	0.2819	37.0500	98.0000	
-0.2428	0.2481	0.2761	68.6750	96.1500	
-0.2408	0.2460	0.2720	67.6500	86.8250	
-0.2418	0.2472	0.2897	57.2250	64.4250	
-0.2437	0.2493	0.3085	50.8250	51.5750	
-0.2444	0.2500	0.3095	49.9750	50.1500	
-0.2446	0.2502	0.3068	49.9500	50.0500	
-0.2446	0.2501	0.3042	49.9500	50.0500	
-0.2446	0.2501	0.3021	45.6500	50.0750	
-0.2445	0.2500	0.3003	49.4750	50.1000	
-0.2445	0.2500	0.2990	50.0000	50.1250	
-0.2445	0.2500	0.2979	55.8500	50.1500	
-0.2445	0.2499	0.2971	57.9250	50.1500	
-0.2445	0.2499	0.2964	56.2000	50.1250	
-0.2445	0.2499	0.2959	55.1750	50.1000	
-0.2444	0.2499	0.2954	55.3500	50.0500	
-0.2445	0.2499	0.2952	56.4500	50.0500	
-0.2445	0.2500	0.2949	53.6250	50.0000	
-0.2445	0.2499	0.2947	53.9500	50.0000	
-0.2445	0.2499	0.2946	54.1000	50.0000	
-0.2445	0.2500	0.2945	52.9000	50.0000	
-0.2446	0.2500	0.2944	51.9250	50.0000	
-0.2446	0.2500	0.2944	50.4750	50.0000	
-0.2446	0.2500	0.2944	50.7000	50.0000	
-0.2446	0.2500	0.2943	53.2500	50.0000	
-0.2446	0.2500	0.2943	56.3250	50.0000	
-0.2446	0.2500	0.2943	51.3250	50.0000	
-0.2446	0.2500	0.2942	50.9000	50.0000	
-0.2446	0.2500	0.2942	51.7250	50.0000	
-0.2446	0.2500	0.2942	51.6500	50.0000	
-0.2446	0.2500	0.2942	50.5500	50.0000	
-0.2446	0.2500	0.2942	50.5500	50.0000	
-0.2446	0.2500	0.2942	50.1750	50.0000	
-0.2445	0.2500	0.2942	50.5250	50.0000	
-0.2446	0.2500	0.2942	52.2250	50.0000	
-0.2445	0.2500	0.2942	57.0250	50.0000	
-0.2446	0.2500	0.2942	54.9000	50.0000	
-0.2446	0.2500	0.2942	50.5000	50.0000	
-0.2445	0.2500	0.2942	50.6750	50.0000	
-0.2446	0.2500	0.2942	50.6000	50.0000	
-0.2446	0.2500	0.2942	50.5000	50.0000	
-0.2446	0.2500	0.2942	50.6750	50.0000	
-0.2446	0.2500	0.2942	50.0000	50.0000	
-0.2446	0.2500	0.2942	51.1250	50.0000	
-0.2446	0.2500	0.2942	50.2750	50.0000	
-0.2446	0.2500	0.2942	53.1750	50.0000	
-0.2446	0.2500	0.2942	53.8750	50.0000	
-0.2446	0.2500	0.2942	51.3250	50.0000	
-0.2446	0.2500	0.2942	49.9750	50.0000	
-0.2446	0.2500	0.2942	50.8250	50.0000	
-0.2446	0.2500	0.2942	50.2750	50.0000	
-0.2446	0.2500	0.2942	50.0250	50.0000	
-0.2446	0.2500	0.2942	43.8000	50.0000	
-0.2446	0.2500	0.2942	50.5500	50.0000	
-0.2445	0.2500	0.2942	50.0750	50.0000	
-0.2446	0.2500	0.2942	49.9500	50.0000	
-0.2446	0.2500	0.2942	48.7000	50.0000	
-0.2446	0.2500	0.2942	50.3500	50.0000	
-0.2446	0.2500	0.2942	50.7250	50.0000	
-0.2446	0.2500	0.2942	49.7250	50.0000	
-0.2445	0.2500	0.2942	50.0000	50.0000	
-0.2446	0.2500	0.2942	48.2750	50.0000	
-0.2446	0.2500	0.2941	50.5000	50.0000	
-0.2446	0.2500	0.2942	49.6250	50.0000	
-0.2446	0.2500	0.2942	49.5500	50.0000	
-0.2446	0.2500	0.2942	46.2750	50.0000	
-0.2446	0.2500	0.2942	49.6750	50.0000	
-0.2446	0.2500	0.2942	50.0000	50.0000	
-0.2446	0.2500	0.2942	49.7500	50.0000	
-0.2446	0.2500	0.2942	50.6500	50.0000	
-0.2445	0.2500	0.2942	50.2000	50.0000	
-0.2446	0.2500	0.2942	50.0000	50.0000	
-0.2446	0.2500	0.2942	48.3750	50.0000	
-0.2446	0.2500	0.2942	45.9000	50.0000	
-0.2446	0.2501	0.2942	49.9000	50.0000	
-0.2446	0.2500	0.2942	51.9250	50.0000	
-0.2445	0.2500	0.2942	50.0250	50.0000	
-0.2445	0.2500	0.2942	50.0000	50.0000	
-0.2446	0.2500	0.2942	50.0000	50.0000	
-0.2446	0.2500	0.2942	50.5000	50.0000	
-0.2446	0.2500	0.2942	50.5000	50.0000	
-0.2446	0.2501	0.2942	48.0750	50.0000	
-0.2446	0.2501	0.2942	47.9250	50.0000	
-0.2446	0.2500	0.2942	50.0000	50.0000	
-0.2446	0.2500	0.2942	49.7500	50.0000	
-0.2445	0.2500	0.2942	51.3250	50.0000	
-0.2445	0.2500	0.2942	51.3250	50.0000	
-0.2446	0.2500	0.2942	50.0000	50.0000	
-0.2446	0.2500	0.2942	47.6000	50.0000	
-0.2446	0.2500	0.2942	50.0000	50.0000	
-0.2446	0.2500	0.2942	50.5750	50.0000	
-0.2445	0.2500	0.2942	55.7250	50.0000	
-0.2445	0.2500	0.2942	58.8500	50.0000	
-0.2446	0.2500	0.2942	52.5000	50.0000	
-0.2446	0.2500	0.2942	52.1000	50.0000	
-0.2446	0.2500	0.2942	53.0250	50.0000	
-0.2446	0.2500	0.2942	49.8500	50.0000	
-0.2446	0.2500	0.2942	49.9000	50.0000	
-0.2446	0.2500	0.2942	50.1250	50.0000	
-0.2446	0.2500	0.2942	50.4250	50.0000	
-0.2446	0.2500	0.2942	50.7000	50.0000	
-0.2446	0.2500	0.2942	49.9750	50.0000	
-0.2446	0.2500	0.2942	52.2500	50.0000	
-0.2446	0.2500	0.2942	49.7250	50.0000	
-0.2446	0.2500	0.2942	50.0250	50.0000	
-0.2446	0.2500	0.2942	48.2250	50.0000	
-0.2446	0.2500	0.2942	50.0000	50.0000	
-0.2446	0.2500	0.2942	50.9000	50.0000	
-0.2446	0.2500	0.2942	50.0000	50.0000	
-0.2446	0.2500	0.2942	48.3500	50.0000	
-0.2446	0.2500	0.2942	49.9500	50.0000	
-0.2446	0.2500	0.2942	50.1750	50.0000	
-0.2446	0.2500	0.2942	47.2500	50.0000	
-0.2446	0.2500	0.2942	49.3000	50.0000	
-0.2446	0.2500	0.2942	48.7250	50.0000	
-0.2446	0.2500	0.2942	51.0250	50.0000	
-0.2446	0.2500	0.2942	53.1000	50.0000	
-0.2446	0.2500	0.2942	50.0000	50.0000	
-0.2446	0.2500	0.2942	50.0000	50.0000	
-0.2446	0.2500	0.2942	50.1500	50.0000	
-0.2446	0.2500	0.2942	45.8750	50.0000	
-0.2446	0.2500	0.2942	49.8500	50.0000	
-0.2446	0.2500	0.2942	49.9750	50.0000	
-0.2446	0.2500	0.2942	49.2000	50.0000	
-0.2446	0.2500	0.2942	49.4500	50.0000	
-0.2446	0.2500	0.2942	49.9750	50.0000	
-0.2446	0.2500	0.2942	47.7250	50.0000	
-0.2446	0.2500	0.2942	46.4750	50.0000	
-0.2446	0.2500	0.2942	49.2500	50.0000	
-0.2446	0.2500	0.2942	50.0000	50.0000	
-0.2446	0.2500	0.2942	49.0750	50.0000	
-0.2446	0.2500	0.2942	50.0000	50.0000	
-0.2446	0.2500	0.2942	50.1750	50.0000	
-0.2446	0.2500	0.2942	50.2500	50.0000	
-0.2446	0.2500	0.2942	50.0000	50.0000	
