Loss_Adversary	Accuracy_Adversary	Loss_Target	Accuracy_Target	
0.4270	0.4037	0.4270	50.0000	50.0000	
0.4167	0.3994	0.4167	50.0000	50.0000	
0.4069	0.3951	0.4069	50.0000	50.0000	
0.3974	0.3911	0.3974	50.0000	50.0000	
0.3886	0.3871	0.3886	50.0000	50.0000	
0.3796	0.3832	0.3796	50.0000	50.0000	
0.3709	0.3794	0.3709	50.0000	50.0000	
0.3621	0.3756	0.3621	50.0000	50.0000	
0.3484	0.3720	0.3484	50.0000	50.0000	
0.3341	0.3684	0.3341	50.0000	50.0000	
0.3212	0.3650	0.3212	50.0000	50.0000	
0.3108	0.3616	0.3108	50.0000	50.0000	
0.3030	0.3582	0.3030	50.0000	50.0000	
0.2980	0.3550	0.2980	50.0000	50.0000	
0.2952	0.3518	0.2952	50.0000	50.0000	
0.2941	0.3487	0.2941	50.0000	50.0000	
0.2934	0.3457	0.2934	50.0000	50.0000	
0.2930	0.3428	0.2930	50.0000	62.6250	
0.2924	0.3399	0.2924	50.0000	70.0250	
0.2914	0.3371	0.2914	50.0000	70.8000	
0.2900	0.3344	0.2900	50.0000	70.7250	
0.2880	0.3317	0.2880	50.0000	68.4000	
0.2849	0.3275	0.2849	50.0000	68.2500	
0.2804	0.3182	0.2804	50.0000	66.3500	
0.2744	0.3074	0.2744	50.0000	62.8500	
0.2667	0.2967	0.2667	50.0000	58.8000	
0.2559	0.2866	0.2559	50.0000	56.1500	
0.2424	0.2777	0.2424	50.0000	53.9250	
0.2265	0.2707	0.2265	50.0000	53.0500	
0.2090	0.2655	0.2090	50.0000	52.1750	
0.1919	0.2619	0.1919	50.0000	51.7750	
0.1772	0.2592	0.1772	50.0000	51.2750	
0.1685	0.2569	0.1685	50.0000	50.8750	
0.1644	0.2549	0.1644	50.0000	50.8250	
0.1628	0.2531	0.1628	50.0000	50.7250	
0.1614	0.2513	0.1614	50.0000	50.7000	
0.1601	0.2499	0.1601	49.8000	50.7000	
0.1588	0.2489	0.1588	52.4000	50.7000	
0.1576	0.2477	0.1576	73.0500	50.7250	
0.1564	0.2467	0.1564	73.7250	50.6500	
0.1553	0.2455	0.1553	73.8500	50.6750	
0.1541	0.2441	0.1541	73.9250	50.5250	
0.1529	0.2427	0.1529	73.9000	50.5250	
0.1519	0.2408	0.1519	74.2500	50.5000	
0.1509	0.2389	0.1509	74.3000	50.4750	
0.1500	0.2363	0.1500	74.4000	50.4750	
0.1491	0.2337	0.1491	74.2750	50.5000	
0.1479	0.2310	0.1479	74.3750	50.5000	
0.1465	0.2282	0.1465	74.3250	50.4750	
0.1451	0.2249	0.1451	74.3000	50.5250	
0.1432	0.2221	0.1432	74.2750	50.5000	
0.1405	0.2189	0.1405	74.3250	50.4500	
0.1369	0.2150	0.1369	74.4250	50.3250	
0.1317	0.2118	0.1317	74.5000	50.3750	
0.1257	0.2078	0.1257	74.5500	51.0750	
0.1181	0.2040	0.1181	74.4750	52.6750	
0.1104	0.1997	0.1104	74.3500	54.3250	
0.1025	0.1961	0.1025	74.1500	56.3250	
0.0941	0.1930	0.0941	73.6250	58.2000	
0.0870	0.1900	0.0870	73.0250	59.9250	
0.0804	0.1875	0.0804	73.0000	62.7000	
0.0737	0.1845	0.0737	73.4000	63.2500	
