Loss_Adversary	Accuracy_Adversary	Loss_Target	Accuracy_Target	
-0.4269	0.6825	0.5956	50.0000	50.0000	
-0.4183	0.6659	0.5719	50.0000	50.0000	
-0.4096	0.6497	0.5510	50.0000	50.0000	
-0.4004	0.6336	0.5325	50.0000	50.0000	
-0.3909	0.6176	0.5159	50.0000	50.0000	
-0.3813	0.6018	0.5006	50.0000	50.0000	
-0.3715	0.5859	0.4861	50.0000	50.0000	
-0.3617	0.5701	0.4722	50.0000	50.0000	
-0.3516	0.5542	0.4586	50.0000	50.0000	
-0.3409	0.5379	0.4473	50.0000	50.0000	
-0.3293	0.5216	0.4398	50.0000	50.0000	
-0.3170	0.5043	0.4324	50.0000	50.0000	
-0.3037	0.4858	0.4247	50.0000	50.0000	
-0.2897	0.4663	0.4166	50.0000	50.0000	
-0.2756	0.4465	0.4082	50.0000	50.0000	
-0.2625	0.4280	0.3994	50.0000	50.0000	
-0.2503	0.4105	0.3904	50.0000	50.0000	
-0.2396	0.3947	0.3808	50.0000	50.0000	
-0.2295	0.3797	0.3711	50.0000	50.0000	
-0.2206	0.3661	0.3612	50.0000	50.0000	
-0.2124	0.3533	0.3510	50.0000	50.0000	
-0.2050	0.3414	0.3408	50.0000	50.0000	
-0.1982	0.3304	0.3306	50.0000	50.0000	
-0.1922	0.3204	0.3205	50.0000	50.0000	
-0.1869	0.3112	0.3105	50.0000	50.0000	
-0.1824	0.3031	0.3005	50.0000	50.0000	
-0.1785	0.2958	0.2906	50.0000	50.0000	
-0.1754	0.2893	0.2803	50.0000	50.0000	
-0.1730	0.2836	0.2694	50.0000	50.0000	
-0.1712	0.2783	0.2573	50.0000	51.3500	
-0.1694	0.2728	0.2443	50.0000	64.9250	
-0.1666	0.2660	0.2313	50.0000	79.2500	
-0.1629	0.2584	0.2191	50.0000	87.5000	
-0.1590	0.2507	0.2077	50.0000	90.4750	
-0.1556	0.2440	0.1981	50.0000	91.8500	
-0.1532	0.2390	0.1903	50.0000	93.4250	
-0.1518	0.2359	0.1843	50.0000	94.3500	
-0.1518	0.2349	0.1807	50.0000	94.5750	
-0.1528	0.2357	0.1791	50.4500	94.5000	
-0.1547	0.2383	0.1799	51.5000	93.5750	
-0.1574	0.2425	0.1832	54.6000	90.7500	
-0.1608	0.2484	0.1896	55.7250	85.6750	
-0.1649	0.2563	0.2006	51.5500	77.9250	
-0.1686	0.2648	0.2165	40.1750	66.9250	
-0.1687	0.2671	0.2251	38.7250	62.1750	
-0.1673	0.2631	0.2160	40.0250	63.8500	
-0.1679	0.2591	0.1967	41.3500	67.3000	
-0.1712	0.2563	0.1690	41.6250	71.5000	
-0.1748	0.2541	0.1427	43.3500	73.9000	
-0.1782	0.2532	0.1219	45.5000	74.4750	
-0.1823	0.2536	0.1031	42.4250	75.2750	
-0.1874	0.2561	0.0874	42.6500	77.8250	
-0.1925	0.2604	0.0791	43.3250	79.8750	
-0.1935	0.2611	0.0770	37.4250	79.3500	
-0.1926	0.2613	0.0824	39.2250	73.7500	
-0.1903	0.2630	0.1004	50.0250	69.2750	
-0.1851	0.2545	0.0928	50.0250	68.2750	
-0.1797	0.2446	0.0799	52.0250	68.2750	
-0.1751	0.2366	0.0710	60.3250	70.6250	
-0.1709	0.2299	0.0650	68.5000	72.7500	
-0.1675	0.2234	0.0564	73.5000	74.1750	
-0.1647	0.2182	0.0496	74.4250	73.6750	
-0.1624	0.2139	0.0438	74.6750	74.2000	
-0.1609	0.2118	0.0428	74.5750	73.5250	
-0.1598	0.2109	0.0445	74.7000	73.6250	
-0.1599	0.2123	0.0501	75.0750	73.1500	
-0.1609	0.2161	0.0599	74.9750	74.3750	
-0.1624	0.2212	0.0729	74.6000	76.1000	
-0.1643	0.2252	0.0790	74.6500	79.3500	
-0.1665	0.2295	0.0856	74.3000	82.3250	
-0.1681	0.2328	0.0905	74.2000	83.7000	
-0.1693	0.2356	0.0961	74.1250	84.3750	
-0.1700	0.2384	0.1037	73.7000	84.3000	
-0.1703	0.2407	0.1113	73.3500	83.8500	
-0.1700	0.2429	0.1215	70.4000	83.0750	
-0.1696	0.2447	0.1309	63.2750	82.1750	
-0.1693	0.2468	0.1404	53.2750	80.7500	
-0.1695	0.2498	0.1518	50.6250	78.6750	
-0.1696	0.2515	0.1580	50.2750	77.8750	
-0.1697	0.2516	0.1578	50.4000	78.3250	
-0.1698	0.2504	0.1527	50.2000	79.4500	
-0.1698	0.2500	0.1506	50.1000	79.6750	
-0.1699	0.2500	0.1502	49.0500	79.5750	
-0.1700	0.2505	0.1522	48.8500	79.2250	
-0.1701	0.2509	0.1532	48.9250	79.1000	
-0.1701	0.2509	0.1531	48.5750	79.1750	
-0.1702	0.2509	0.1528	49.3000	79.2000	
-0.1702	0.2507	0.1515	49.5250	79.6500	
-0.1703	0.2508	0.1517	49.3750	79.6750	
-0.1703	0.2510	0.1522	48.7750	79.4750	
-0.1704	0.2513	0.1530	48.5750	79.4750	
-0.1705	0.2513	0.1528	48.9500	79.6500	
-0.1705	0.2508	0.1504	47.9250	80.3250	
-0.1706	0.2508	0.1505	47.8000	80.2750	
-0.1706	0.2507	0.1500	47.3250	80.3500	
-0.1707	0.2508	0.1501	46.8000	80.0500	
-0.1707	0.2513	0.1516	47.4750	79.6500	
-0.1707	0.2507	0.1492	47.1250	80.2750	
-0.1708	0.2499	0.1458	46.8250	80.8000	
-0.1708	0.2501	0.1462	46.0000	80.1750	
-0.1709	0.2509	0.1490	44.8750	79.3750	
-0.1710	0.2514	0.1508	43.8000	78.7500	
-0.1710	0.2514	0.1506	43.0750	78.5500	
-0.1711	0.2511	0.1486	43.0250	79.1000	
-0.1712	0.2506	0.1462	43.1000	78.9250	
-0.1713	0.2509	0.1472	42.1250	77.8250	
-0.1714	0.2515	0.1489	41.0250	77.3500	
-0.1716	0.2521	0.1507	40.3500	76.2000	
-0.1717	0.2523	0.1506	40.0250	75.8500	
-0.1718	0.2519	0.1484	41.4000	75.5000	
-0.1719	0.2523	0.1497	40.4000	74.4750	
-0.1721	0.2529	0.1510	39.1500	73.0750	
-0.1723	0.2535	0.1524	38.4000	71.7000	
-0.1725	0.2543	0.1549	37.6500	70.2250	
