Loss_Adversary	Accuracy_Adversary	Loss_Target	Accuracy_Target	
0.3399	0.6819	0.5953	50.0000	50.0000	
0.3240	0.6640	0.5710	50.0000	50.0000	
0.3100	0.6467	0.5491	50.0000	50.0000	
0.2978	0.6292	0.5295	50.0000	50.0000	
0.2869	0.6117	0.5116	50.0000	50.0000	
0.2771	0.5946	0.4950	50.0000	50.0000	
0.2681	0.5775	0.4795	50.0000	50.0000	
0.2599	0.5612	0.4652	50.0000	50.0000	
0.2561	0.5460	0.4567	50.0000	50.0000	
0.2544	0.5313	0.4508	50.0000	50.0000	
0.2528	0.5151	0.4448	50.0000	50.0000	
0.2513	0.4967	0.4383	50.0000	50.0000	
0.2492	0.4774	0.4308	50.0000	50.0000	
0.2464	0.4579	0.4224	50.0000	50.0000	
0.2433	0.4382	0.4137	50.0000	50.0000	
0.2403	0.4173	0.4047	50.0000	50.0000	
0.2373	0.3952	0.3955	50.0000	50.0000	
0.2338	0.3736	0.3857	50.0000	50.0000	
0.2299	0.3531	0.3756	50.0000	50.0000	
0.2252	0.3352	0.3653	50.0000	50.0000	
0.2199	0.3193	0.3547	50.0000	50.0000	
0.2141	0.3057	0.3441	50.0000	50.0000	
0.2080	0.2941	0.3335	50.0000	50.0000	
0.2016	0.2847	0.3232	50.0000	50.0000	
0.1952	0.2770	0.3132	50.0000	50.0000	
0.1886	0.2706	0.3034	50.0000	50.0000	
0.1818	0.2639	0.2932	50.0000	50.0000	
0.1739	0.2555	0.2813	50.0000	50.0000	
0.1653	0.2436	0.2676	50.0000	50.0000	
0.1579	0.2306	0.2550	50.0000	50.0000	
0.1511	0.2189	0.2436	50.0000	50.0000	
0.1451	0.2082	0.2334	69.7000	50.0000	
0.1397	0.1997	0.2245	74.5500	50.0000	
0.1343	0.1930	0.2161	74.5250	50.0000	
0.1289	0.1887	0.2083	74.9000	47.7000	
0.1233	0.1865	0.2007	74.7000	35.7000	
0.1175	0.1864	0.1934	75.2500	40.8500	
0.1122	0.1884	0.1873	74.4750	43.3750	
0.1073	0.1902	0.1817	72.1500	43.7750	
0.1032	0.1919	0.1770	67.0250	43.9750	
0.0990	0.1954	0.1726	61.6250	44.5250	
0.0957	0.1992	0.1694	57.7000	45.3000	
0.0934	0.2012	0.1670	55.9750	45.6750	
0.0924	0.1982	0.1651	56.7500	45.9500	
0.0925	0.1916	0.1635	59.8500	46.0750	
0.0931	0.1831	0.1621	65.1250	46.4500	
0.0934	0.1762	0.1609	70.1750	46.8250	
0.0935	0.1720	0.1599	73.9750	47.2250	
0.0933	0.1699	0.1591	74.5250	47.4000	
0.0929	0.1691	0.1584	74.7750	47.7500	
0.0924	0.1689	0.1577	74.7750	47.9000	
0.0918	0.1694	0.1572	74.8250	48.1250	
0.0913	0.1697	0.1565	74.8000	48.3750	
0.0906	0.1703	0.1558	74.7000	48.5250	
0.0900	0.1707	0.1552	74.7250	48.6250	
0.0894	0.1715	0.1546	74.7000	48.7250	
0.0888	0.1716	0.1539	74.8250	48.7250	
0.0881	0.1719	0.1531	74.7500	48.7750	
0.0875	0.1721	0.1524	74.7750	48.8000	
0.0869	0.1722	0.1516	74.9000	48.8500	
0.0862	0.1723	0.1508	74.7750	48.9000	
0.0856	0.1723	0.1500	74.8500	48.7750	
0.0849	0.1722	0.1491	74.7750	48.9000	
0.0842	0.1720	0.1482	74.6250	48.8250	
0.0835	0.1720	0.1473	74.2500	48.9000	
0.0826	0.1716	0.1462	74.5250	48.8000	
0.0818	0.1711	0.1450	73.8750	48.7750	
0.0809	0.1706	0.1438	73.9250	48.6500	
0.0800	0.1703	0.1426	73.4000	48.6500	
0.0790	0.1699	0.1412	73.1250	48.4250	
0.0780	0.1696	0.1399	72.9250	48.4250	
0.0770	0.1691	0.1386	73.0750	48.3000	
0.0761	0.1692	0.1374	72.7750	48.1000	
0.0751	0.1691	0.1362	72.5000	48.2250	
0.0742	0.1690	0.1350	72.0250	48.0500	
0.0732	0.1692	0.1338	71.6000	48.0250	
0.0722	0.1691	0.1325	71.4000	48.0250	
0.0711	0.1695	0.1313	70.7750	47.9250	
