Loss_Adversary	Accuracy_Adversary	Loss_Target	Accuracy_Target	
0.1687	0.4012	0.4130	50.0000	50.0000	
0.1631	0.3969	0.4031	50.0000	50.0000	
0.1576	0.3928	0.3936	50.0000	50.0000	
0.1525	0.3888	0.3844	50.0000	50.0000	
0.1474	0.3848	0.3755	50.0000	50.0000	
0.1425	0.3810	0.3669	50.0000	50.0000	
0.1378	0.3772	0.3585	50.0000	50.0000	
0.1310	0.3735	0.3473	50.0000	50.0000	
0.1220	0.3699	0.3328	50.0000	50.0000	
0.1135	0.3664	0.3192	50.0000	50.0000	
0.1066	0.3630	0.3078	50.0000	50.0000	
0.1015	0.3597	0.2991	50.0000	50.0000	
0.0983	0.3564	0.2932	50.0000	50.0000	
0.0969	0.3532	0.2897	50.0000	50.0000	
0.0966	0.3500	0.2880	50.0000	50.0000	
0.0970	0.3470	0.2873	50.0000	50.0000	
0.0976	0.3441	0.2869	50.0000	50.0000	
0.0981	0.3411	0.2864	50.0000	67.4000	
0.0985	0.3383	0.2857	50.0000	73.6000	
0.0985	0.3356	0.2845	50.0000	70.6000	
0.0991	0.3299	0.2829	50.0000	69.4000	
0.1006	0.3192	0.2805	50.0000	69.8000	
0.1014	0.3077	0.2768	50.0000	67.5000	
0.1013	0.2962	0.2716	50.0000	64.9000	
0.0996	0.2859	0.2649	50.0000	61.5000	
0.0960	0.2769	0.2558	50.0000	57.7000	
0.0895	0.2696	0.2434	50.0000	55.6000	
0.0807	0.2644	0.2285	50.0000	53.1000	
0.0699	0.2610	0.2117	50.0000	53.0000	
0.0584	0.2588	0.1944	50.0000	52.6000	
0.0479	0.2574	0.1787	50.0000	52.1000	
0.0403	0.2562	0.1674	50.0000	51.4000	
0.0372	0.2549	0.1623	50.0000	50.8000	
0.0360	0.2536	0.1601	50.0000	50.8000	
0.0355	0.2524	0.1589	50.0000	50.6000	
0.0350	0.2512	0.1576	48.2000	50.6000	
0.0343	0.2502	0.1563	48.4000	50.5000	
0.0337	0.2491	0.1550	57.6000	50.5000	
0.0332	0.2481	0.1537	73.0000	50.6000	
0.0326	0.2474	0.1526	73.5000	50.7000	
0.0322	0.2469	0.1518	73.4000	50.8000	
0.0315	0.2461	0.1506	74.3000	50.8000	
0.0312	0.2453	0.1497	74.3000	51.0000	
0.0308	0.2440	0.1485	74.2000	50.8000	
0.0306	0.2421	0.1474	74.1000	50.9000	
0.0302	0.2413	0.1466	73.8000	50.9000	
0.0300	0.2394	0.1455	73.6000	50.8000	
0.0295	0.2378	0.1441	74.0000	50.7000	
0.0288	0.2357	0.1422	73.9000	50.8000	
0.0278	0.2347	0.1402	73.0000	51.1000	
0.0265	0.2326	0.1375	73.2000	51.4000	
0.0235	0.2303	0.1323	72.6000	51.7000	
0.0199	0.2283	0.1263	71.6000	51.9000	
0.0144	0.2262	0.1175	70.9000	52.2000	
0.0063	0.2242	0.1050	69.1000	54.0000	
-0.0019	0.2221	0.0925	68.8000	58.9000	
-0.0083	0.2168	0.0810	74.0000	64.6000	
-0.0132	0.2092	0.0708	74.1000	66.1000	
-0.0168	0.2022	0.0627	75.0000	66.2000	
-0.0199	0.1987	0.0568	74.6000	68.2000	
-0.0225	0.1951	0.0515	74.2000	71.3000	
-0.0245	0.1912	0.0469	74.1000	73.7000	
-0.0261	0.1886	0.0435	74.0000	74.4000	
-0.0276	0.1855	0.0401	74.3000	73.4000	
-0.0287	0.1828	0.0374	74.7000	73.5000	
-0.0297	0.1802	0.0347	74.5000	74.4000	
