Loss_Adversary	Accuracy_Adversary	Loss_Target	Accuracy_Target	
-0.6147	0.6287	0.7796	50.0000	50.0000	
-0.5831	0.5965	0.7415	50.0000	50.0000	
-0.5549	0.5676	0.7064	50.0000	50.0000	
-0.5306	0.5428	0.6742	50.0000	50.0000	
-0.5126	0.5243	0.6444	50.0000	50.0000	
-0.4969	0.5082	0.6164	50.0000	50.0000	
-0.4815	0.4923	0.5903	50.0000	50.0000	
-0.4666	0.4771	0.5661	50.0000	50.0000	
-0.4521	0.4622	0.5436	50.0000	50.0000	
-0.4381	0.4478	0.5228	50.0000	50.0000	
-0.4244	0.4338	0.5034	50.0000	50.0000	
-0.4111	0.4202	0.4854	50.0000	50.0000	
-0.3981	0.4069	0.4706	50.0000	50.0000	
-0.3855	0.3940	0.4575	50.0000	50.0000	
-0.3731	0.3814	0.4455	50.0000	50.0000	
-0.3609	0.3690	0.4367	50.0000	50.0000	
-0.3490	0.3568	0.4280	50.0000	50.0000	
-0.3374	0.3451	0.4194	50.0000	50.0000	
-0.3262	0.3337	0.4107	50.0000	50.0000	
-0.3154	0.3226	0.4019	50.0000	50.0000	
-0.3052	0.3123	0.3930	50.0000	50.0000	
-0.2955	0.3024	0.3839	50.0000	50.0000	
-0.2862	0.2929	0.3748	50.0000	50.0000	
-0.2775	0.2840	0.3656	50.0000	50.0000	
-0.2698	0.2761	0.3566	50.0000	50.0000	
-0.2632	0.2693	0.3477	50.0000	50.0000	
-0.2581	0.2641	0.3392	50.0000	50.0000	
-0.2545	0.2604	0.3310	50.0000	50.0000	
-0.2518	0.2576	0.3235	50.0000	50.0000	
-0.2499	0.2556	0.3165	50.0000	50.0000	
-0.2483	0.2539	0.3103	50.0000	50.0000	
-0.2474	0.2530	0.3050	50.0000	50.0000	
-0.2468	0.2523	0.3006	50.0000	50.0000	
-0.2464	0.2519	0.2970	50.0000	50.0000	
-0.2462	0.2517	0.2941	50.0000	50.0000	
-0.2462	0.2516	0.2918	50.0000	50.0000	
-0.2461	0.2515	0.2901	50.0000	50.0000	
-0.2461	0.2515	0.2888	50.0000	50.0000	
-0.2460	0.2514	0.2878	50.0000	50.0000	
-0.2460	0.2514	0.2871	50.0000	50.0000	
-0.2459	0.2513	0.2865	55.1000	50.0000	
-0.2458	0.2512	0.2860	71.8000	50.0000	
-0.2457	0.2510	0.2855	74.2000	50.0000	
-0.2455	0.2509	0.2852	72.3000	50.0000	
-0.2453	0.2507	0.2850	61.9000	50.0000	
-0.2452	0.2505	0.2848	56.5000	50.0000	
-0.2450	0.2503	0.2846	56.5000	50.0000	
-0.2448	0.2501	0.2845	50.0000	50.0000	
-0.2444	0.2498	0.2844	50.0000	50.0000	
-0.2442	0.2495	0.2843	50.0000	50.0000	
-0.2439	0.2492	0.2843	50.0000	50.0000	
-0.2437	0.2490	0.2844	50.0000	50.0000	
-0.2435	0.2488	0.2846	49.6000	50.0000	
-0.2435	0.2488	0.2850	48.5000	50.0000	
-0.2435	0.2489	0.2855	47.1000	50.0000	
-0.2437	0.2491	0.2862	47.9000	50.0000	
-0.2440	0.2493	0.2869	47.9000	50.0000	
-0.2442	0.2496	0.2875	48.4000	50.0000	
-0.2444	0.2498	0.2880	49.3000	50.0000	
-0.2446	0.2500	0.2883	50.1000	50.0000	
-0.2448	0.2502	0.2886	51.8000	50.0000	
-0.2449	0.2503	0.2888	58.5000	50.0000	
-0.2450	0.2504	0.2890	62.2000	50.0000	
-0.2451	0.2505	0.2891	65.5000	50.0000	
-0.2451	0.2505	0.2891	63.8000	50.0000	
-0.2451	0.2505	0.2891	52.5000	50.0000	
