Loss_Adversary	Accuracy_Adversary	Loss_Target	Accuracy_Target	
-0.1162	0.4012	0.4130	50.0000	50.0000	
-0.1169	0.3969	0.4031	50.0000	50.0000	
-0.1176	0.3928	0.3936	50.0000	50.0000	
-0.1181	0.3888	0.3845	50.0000	50.0000	
-0.1187	0.3848	0.3755	50.0000	50.0000	
-0.1192	0.3810	0.3669	50.0000	50.0000	
-0.1197	0.3772	0.3586	50.0000	50.0000	
-0.1210	0.3735	0.3479	50.0000	50.0000	
-0.1237	0.3699	0.3335	50.0000	50.0000	
-0.1262	0.3664	0.3198	50.0000	50.0000	
-0.1281	0.3630	0.3082	50.0000	50.0000	
-0.1290	0.3597	0.2992	50.0000	50.0000	
-0.1291	0.3564	0.2930	50.0000	50.0000	
-0.1283	0.3532	0.2892	50.0000	50.0000	
-0.1270	0.3500	0.2871	50.0000	50.0000	
-0.1255	0.3470	0.2859	50.0000	50.0000	
-0.1239	0.3441	0.2849	50.0000	77.4000	
-0.1225	0.3411	0.2835	50.0000	81.7000	
-0.1198	0.3359	0.2814	50.0000	80.8000	
-0.1133	0.3246	0.2790	50.0000	79.2000	
-0.1067	0.3128	0.2762	50.0000	76.6000	
-0.1004	0.3011	0.2722	50.0000	73.1000	
-0.0952	0.2900	0.2667	50.0000	69.7000	
-0.0914	0.2801	0.2590	50.0000	63.8000	
-0.0900	0.2721	0.2484	50.0000	59.1000	
-0.0904	0.2662	0.2360	50.0000	57.0000	
-0.0927	0.2621	0.2219	50.0000	55.3000	
-0.0965	0.2596	0.2063	50.0000	54.3000	
-0.1008	0.2581	0.1911	50.0000	53.3000	
-0.1051	0.2572	0.1773	50.0000	52.4000	
-0.1081	0.2563	0.1671	50.0000	51.5000	
-0.1094	0.2552	0.1614	50.0000	50.8000	
-0.1095	0.2542	0.1592	48.9000	50.6000	
-0.1095	0.2533	0.1575	30.9000	50.3000	
-0.1095	0.2525	0.1561	26.4000	50.3000	
-0.1097	0.2516	0.1539	27.1000	50.3000	
-0.1100	0.2508	0.1516	31.3000	50.1000	
-0.1106	0.2501	0.1486	54.3000	50.1000	
-0.1115	0.2498	0.1452	55.4000	50.1000	
-0.1127	0.2495	0.1413	56.5000	50.1000	
-0.1140	0.2487	0.1360	57.5000	50.5000	
-0.1155	0.2477	0.1300	59.3000	50.5000	
-0.1169	0.2464	0.1236	63.4000	51.0000	
-0.1182	0.2448	0.1168	64.2000	52.0000	
-0.1195	0.2433	0.1106	64.8000	55.1000	
-0.1200	0.2412	0.1053	68.3000	59.9000	
-0.1198	0.2388	0.1011	70.9000	62.7000	
-0.1208	0.2373	0.0957	72.4000	67.7000	
-0.1208	0.2335	0.0884	70.3000	61.1000	
-0.1200	0.2297	0.0838	69.5000	60.9000	
-0.1191	0.2244	0.0764	70.9000	61.5000	
-0.1185	0.2201	0.0700	73.8000	63.4000	
-0.1178	0.2195	0.0711	73.3000	61.9000	
-0.1170	0.2189	0.0722	73.6000	63.0000	
-0.1165	0.2154	0.0670	71.9000	62.9000	
-0.1161	0.2119	0.0618	71.9000	66.5000	
-0.1158	0.2138	0.0664	71.4000	70.4000	
-0.1154	0.2138	0.0673	72.4000	68.1000	
-0.1151	0.2115	0.0641	72.5000	67.0000	
-0.1150	0.2124	0.0658	72.3000	69.2000	
-0.1145	0.2128	0.0681	71.5000	69.2000	
-0.1142	0.2081	0.0600	71.9000	69.1000	
-0.1144	0.2123	0.0672	71.4000	71.0000	
-0.1143	0.2126	0.0683	69.5000	70.4000	
-0.1142	0.2140	0.0712	73.6000	71.1000	
-0.1139	0.2125	0.0692	68.6000	70.4000	
-0.1144	0.2145	0.0717	72.8000	72.0000	
-0.1147	0.2144	0.0705	70.2000	71.3000	
-0.1148	0.2146	0.0706	69.2000	73.5000	
-0.1150	0.2160	0.0725	70.5000	71.7000	
-0.1153	0.2170	0.0737	68.3000	73.4000	
-0.1153	0.2172	0.0739	66.7000	73.6000	
-0.1154	0.2221	0.0828	70.8000	73.4000	
-0.1156	0.2187	0.0759	66.4000	73.3000	
-0.1157	0.2265	0.0901	63.4000	75.6000	
-0.1156	0.2214	0.0809	67.6000	72.8000	
-0.1160	0.2211	0.0793	68.2000	73.8000	
-0.1162	0.2196	0.0760	65.1000	73.9000	
-0.1159	0.2258	0.0882	59.5000	75.2000	
-0.1161	0.2204	0.0775	64.3000	75.8000	
-0.1161	0.2230	0.0824	65.5000	75.6000	
-0.1163	0.2199	0.0762	64.5000	76.2000	
-0.1163	0.2240	0.0837	62.3000	77.4000	
-0.1164	0.2240	0.0836	64.2000	78.7000	
-0.1162	0.2255	0.0867	61.0000	78.6000	
-0.1166	0.2224	0.0800	64.7000	77.9000	
-0.1166	0.2244	0.0838	64.6000	78.8000	
-0.1166	0.2224	0.0799	65.2000	79.4000	
