Loss_Adversary	Accuracy_Adversary	Loss_Target	Accuracy_Target	
0.1421	0.8867	0.5831	50.0000	50.0000	
0.1140	0.8743	0.5375	50.0000	50.0000	
0.0884	0.8619	0.4957	50.0000	50.0000	
0.0676	0.8489	0.4603	50.0000	50.0000	
0.0498	0.8352	0.4291	50.0000	50.0000	
0.0355	0.8199	0.4021	50.0000	50.0000	
0.0236	0.8040	0.3783	50.0000	50.0000	
0.0137	0.7877	0.3572	50.0000	50.0000	
0.0056	0.7712	0.3384	50.0000	50.0000	
-0.0012	0.7549	0.3218	50.0000	50.0000	
-0.0066	0.7394	0.3075	50.0000	61.1000	
-0.0106	0.7252	0.2956	50.0000	66.1000	
-0.0132	0.7121	0.2863	50.0000	68.8000	
-0.0150	0.7001	0.2786	50.0000	64.0000	
-0.0168	0.6891	0.2714	50.0000	65.4000	
-0.0188	0.6788	0.2641	50.0000	68.5000	
-0.0215	0.6690	0.2560	50.0000	70.5000	
-0.0253	0.6598	0.2466	50.0000	68.9000	
-0.0301	0.6508	0.2359	50.0000	62.9000	
-0.0358	0.6420	0.2241	50.0000	57.1000	
-0.0420	0.6335	0.2115	50.0000	54.2000	
-0.0484	0.6251	0.1988	50.0000	51.9000	
-0.0548	0.6168	0.1861	50.0000	51.0000	
-0.0611	0.6086	0.1736	50.0000	50.1000	
-0.0674	0.6006	0.1611	50.0000	50.0000	
-0.0740	0.5927	0.1483	50.0000	50.2000	
-0.0809	0.5849	0.1351	50.0000	50.4000	
-0.0878	0.5773	0.1220	50.0000	50.6000	
-0.0944	0.5697	0.1093	50.0000	51.0000	
-0.1004	0.5622	0.0975	50.0000	51.6000	
-0.1058	0.5547	0.0866	50.0000	53.2000	
-0.1106	0.5475	0.0767	50.0000	54.5000	
-0.1146	0.5403	0.0678	50.0000	58.0000	
-0.1180	0.5332	0.0600	50.0000	59.7000	
-0.1207	0.5262	0.0531	50.0000	62.7000	
-0.1228	0.5193	0.0471	50.0000	64.2000	
-0.1244	0.5123	0.0418	50.0000	65.6000	
-0.1254	0.5055	0.0375	50.0000	66.3000	
-0.1260	0.4987	0.0337	45.3000	67.7000	
