Loss_Adversary	Accuracy_Adversary	Loss_Target	Accuracy_Target	
-0.4110	0.4215	0.6305	50.0000	50.0000	
-0.4031	0.4135	0.6234	50.0000	50.0000	
-0.3959	0.4061	0.6163	50.0000	50.0000	
-0.3891	0.3992	0.6092	50.0000	50.0000	
-0.3824	0.3924	0.6021	50.0000	50.0000	
-0.3761	0.3859	0.5948	50.0000	50.0000	
-0.3703	0.3799	0.5874	50.0000	50.0000	
-0.3647	0.3742	0.5797	50.0000	50.0000	
-0.3594	0.3688	0.5717	50.0000	50.0000	
-0.3543	0.3636	0.5633	50.0000	50.0000	
-0.3492	0.3583	0.5545	50.0000	50.0000	
-0.3444	0.3534	0.5452	50.0000	50.0000	
-0.3396	0.3484	0.5358	50.0000	50.0000	
-0.3350	0.3437	0.5258	50.0000	50.0000	
-0.3305	0.3391	0.5156	50.0000	50.0000	
-0.3261	0.3345	0.5052	50.0000	50.0000	
-0.3220	0.3302	0.4944	50.0000	50.0000	
-0.3180	0.3261	0.4835	50.0000	50.0000	
-0.3142	0.3222	0.4729	50.0000	50.0000	
-0.3105	0.3183	0.4625	50.0000	50.0000	
-0.3070	0.3146	0.4523	50.0000	50.0000	
-0.3035	0.3110	0.4418	50.0000	50.0000	
-0.3001	0.3075	0.4308	50.0000	50.0000	
-0.2970	0.3042	0.4193	50.0000	50.0000	
-0.2939	0.3009	0.4078	50.0000	50.0000	
-0.2908	0.2978	0.3966	50.0000	50.0000	
-0.2881	0.2949	0.3855	50.0000	50.0000	
-0.2853	0.2920	0.3750	50.0000	50.0000	
-0.2828	0.2893	0.3651	50.0000	50.0000	
-0.2804	0.2868	0.3558	50.0000	50.0000	
-0.2780	0.2843	0.3467	50.0000	50.0000	
-0.2760	0.2822	0.3381	50.0000	50.0000	
-0.2738	0.2799	0.3300	50.0000	50.0000	
-0.2719	0.2779	0.3227	50.0000	50.0000	
-0.2700	0.2760	0.3163	50.0000	50.0000	
-0.2683	0.2742	0.3110	50.0000	50.0000	
-0.2666	0.2724	0.3067	50.0000	50.0000	
-0.2651	0.2708	0.3031	50.0000	50.0000	
-0.2636	0.2693	0.3008	50.0000	50.0000	
-0.2622	0.2679	0.2994	50.0000	50.0000	
-0.2608	0.2665	0.2981	50.0000	50.0000	
-0.2596	0.2652	0.2970	50.0000	50.0000	
-0.2584	0.2640	0.2962	50.0000	50.0000	
-0.2573	0.2629	0.2956	50.0000	50.0000	
-0.2563	0.2618	0.2952	50.0000	50.0000	
-0.2553	0.2608	0.2949	50.0000	50.0000	
-0.2544	0.2599	0.2947	50.0000	50.0000	
-0.2535	0.2590	0.2945	50.0000	50.0000	
-0.2527	0.2582	0.2943	50.0000	50.0000	
-0.2520	0.2575	0.2940	50.0000	50.0000	
-0.2513	0.2568	0.2938	50.0000	50.0000	
-0.2507	0.2562	0.2935	50.0000	50.0000	
-0.2501	0.2556	0.2932	50.0000	50.0000	
-0.2496	0.2550	0.2929	50.0000	50.0000	
-0.2491	0.2545	0.2928	50.0000	50.0000	
-0.2486	0.2541	0.2927	50.0000	50.0000	
-0.2482	0.2537	0.2926	50.0000	50.0000	
-0.2479	0.2533	0.2925	50.0000	50.0000	
-0.2475	0.2529	0.2924	50.0000	50.0000	
-0.2472	0.2527	0.2922	50.0000	50.0000	
-0.2469	0.2524	0.2921	50.0000	50.0000	
-0.2467	0.2521	0.2919	50.0000	50.0000	
-0.2465	0.2519	0.2916	50.0000	50.0000	
-0.2463	0.2517	0.2914	50.0000	50.0000	
-0.2461	0.2515	0.2911	50.0000	50.0000	
-0.2460	0.2514	0.2907	50.0000	50.0000	
-0.2458	0.2513	0.2903	50.0000	50.0000	
-0.2457	0.2512	0.2898	50.0000	50.0000	
-0.2457	0.2511	0.2890	50.0000	50.0000	
-0.2456	0.2510	0.2879	50.0000	50.0000	
-0.2456	0.2510	0.2863	50.0000	50.0000	
-0.2456	0.2509	0.2840	50.0000	50.0000	
-0.2455	0.2509	0.2809	50.0000	50.0000	
-0.2455	0.2508	0.2769	50.0000	50.0000	
-0.2454	0.2507	0.2740	50.0000	50.0000	
-0.2453	0.2506	0.2753	50.0000	50.0000	
-0.2454	0.2507	0.2815	50.0000	50.0000	
-0.2454	0.2508	0.2891	50.0000	50.0000	
-0.2453	0.2507	0.2893	50.0000	50.0000	
-0.2453	0.2506	0.2812	50.0000	50.0000	
-0.2452	0.2504	0.2742	50.0000	50.0000	
-0.2451	0.2503	0.2709	50.0000	49.9750	
-0.2449	0.2501	0.2707	50.0000	49.6250	
-0.2447	0.2499	0.2725	50.0000	49.5750	
-0.2445	0.2498	0.2750	50.0000	49.7000	
-0.2445	0.2497	0.2774	50.0000	49.8500	
-0.2444	0.2497	0.2797	50.0000	49.9000	
-0.2444	0.2497	0.2822	50.0000	49.9250	
-0.2444	0.2497	0.2847	50.0000	49.9500	
-0.2444	0.2498	0.2869	50.0000	49.9500	
-0.2445	0.2498	0.2885	50.0000	50.0000	
-0.2445	0.2499	0.2897	50.0000	50.0250	
-0.2445	0.2499	0.2907	50.0000	50.5000	
-0.2445	0.2500	0.2915	50.0000	50.9000	
-0.2445	0.2500	0.2921	50.0000	51.3500	
-0.2446	0.2500	0.2925	50.0000	59.4250	
-0.2446	0.2500	0.2929	50.0000	68.2750	
-0.2446	0.2500	0.2932	50.0000	77.8000	
-0.2446	0.2500	0.2935	50.0000	87.9000	
-0.2446	0.2500	0.2937	50.0000	91.6000	
-0.2446	0.2500	0.2939	50.0000	88.4750	
-0.2446	0.2501	0.2941	50.0000	93.4000	
-0.2446	0.2501	0.2943	50.0000	94.7500	
-0.2446	0.2501	0.2945	50.0000	90.6500	
-0.2446	0.2501	0.2947	50.0000	69.9000	
-0.2446	0.2501	0.2948	50.0000	69.6250	
-0.2446	0.2501	0.2950	50.0000	63.6750	
-0.2447	0.2501	0.2952	51.9500	54.8250	
-0.2447	0.2501	0.2953	49.9750	52.6000	
-0.2447	0.2501	0.2955	50.0000	52.6750	
-0.2447	0.2501	0.2957	50.0000	62.0250	
-0.2447	0.2501	0.2958	56.0250	76.6750	
-0.2447	0.2501	0.2959	53.9000	88.6250	
-0.2447	0.2501	0.2961	50.0000	91.2750	
-0.2447	0.2501	0.2962	50.0000	82.7500	
-0.2447	0.2501	0.2963	50.0000	80.4000	
-0.2447	0.2501	0.2964	50.0000	93.4250	
-0.2446	0.2501	0.2965	50.3250	98.5000	
-0.2446	0.2501	0.2965	54.6250	99.2000	
-0.2447	0.2501	0.2965	54.1750	99.0250	
-0.2446	0.2501	0.2965	53.9500	98.4000	
-0.2446	0.2501	0.2965	54.5250	98.9000	
-0.2446	0.2501	0.2964	50.0000	99.1500	
-0.2446	0.2501	0.2963	52.9750	99.3000	
-0.2446	0.2501	0.2961	52.5750	99.3000	
-0.2446	0.2501	0.2960	50.0000	97.5500	
-0.2446	0.2501	0.2957	50.0000	95.0500	
-0.2447	0.2501	0.2955	54.6250	93.0000	
-0.2447	0.2501	0.2953	50.0000	89.8500	
-0.2446	0.2501	0.2951	53.2250	74.6750	
-0.2446	0.2500	0.2949	55.0250	63.2000	
-0.2446	0.2500	0.2948	50.0000	67.6000	
-0.2446	0.2500	0.2947	55.3750	67.7000	
-0.2446	0.2500	0.2946	51.7500	75.6500	
-0.2446	0.2500	0.2945	50.0000	85.8000	
-0.2446	0.2500	0.2944	50.0000	95.7250	
-0.2446	0.2500	0.2943	50.0000	95.4500	
