Loss_Adversary	Accuracy_Adversary	Loss_Target	Accuracy_Target	
1.0476	1.1862	1.0701	50.0000	50.0000	
1.0195	1.1689	1.0416	50.0000	50.0000	
0.9943	1.1542	1.0160	50.0000	50.0000	
0.9715	1.1397	0.9928	50.0000	50.0000	
0.9508	1.1255	0.9717	50.0000	50.0000	
0.9319	1.1113	0.9526	50.0000	50.0000	
0.9148	1.0974	0.9351	50.0000	50.0000	
0.8989	1.0836	0.9189	50.0000	50.0000	
0.8840	1.0700	0.9037	50.0000	50.0000	
0.8698	1.0567	0.8893	50.0000	50.0000	
0.8564	1.0434	0.8756	50.0000	50.0000	
0.8436	1.0303	0.8625	50.0000	50.0000	
0.8314	1.0174	0.8500	50.0000	50.0000	
0.8194	1.0047	0.8379	50.0000	50.0000	
0.8078	0.9922	0.8260	50.0000	50.0000	
0.7965	0.9798	0.8144	50.0000	50.0000	
0.7854	0.9676	0.8031	50.0000	50.0000	
0.7749	0.9555	0.7924	50.0000	50.0000	
0.7645	0.9437	0.7818	50.0000	50.0000	
0.7543	0.9319	0.7713	50.0000	50.0000	
0.7448	0.9204	0.7616	50.0000	50.0000	
0.7354	0.9089	0.7520	50.0000	50.0000	
0.7262	0.8977	0.7426	50.0000	50.0000	
0.7171	0.8866	0.7333	50.0000	50.0000	
0.7082	0.8756	0.7242	50.0000	50.0000	
0.6994	0.8649	0.7152	50.0000	50.0000	
0.6908	0.8542	0.7064	50.0000	50.0000	
0.6823	0.8437	0.6977	50.0000	50.0000	
0.6740	0.8333	0.6892	50.0000	50.0000	
0.6658	0.8231	0.6808	50.0000	50.0000	
0.6577	0.8130	0.6725	50.0000	50.0000	
0.6498	0.8031	0.6644	50.0000	50.0000	
0.6419	0.7934	0.6564	50.0000	50.0000	
0.6343	0.7837	0.6486	50.0000	50.0000	
0.6268	0.7741	0.6409	50.0000	50.0000	
0.6193	0.7647	0.6333	50.0000	50.0000	
0.6121	0.7555	0.6259	50.0000	50.0000	
0.6049	0.7464	0.6186	50.0000	50.0000	
0.5979	0.7374	0.6114	50.0000	50.0000	
0.5910	0.7285	0.6043	50.0000	50.0000	
0.5842	0.7198	0.5974	50.0000	50.0000	
0.5776	0.7112	0.5906	50.0000	50.0000	
0.5711	0.7027	0.5839	50.0000	50.0000	
0.5646	0.6943	0.5774	50.0000	50.0000	
0.5583	0.6861	0.5709	50.0000	50.0000	
0.5521	0.6780	0.5645	50.0000	50.0000	
0.5461	0.6700	0.5583	50.0000	50.0000	
0.5401	0.6621	0.5523	50.0000	50.0000	
0.5343	0.6544	0.5463	50.0000	50.0000	
0.5285	0.6467	0.5404	50.0000	50.0000	
0.5229	0.6392	0.5346	50.0000	50.0000	
0.5173	0.6318	0.5289	50.0000	50.0000	
0.5119	0.6245	0.5234	50.0000	50.0000	
0.5066	0.6173	0.5180	50.0000	50.0000	
0.5014	0.6102	0.5126	50.0000	50.0000	
0.4963	0.6033	0.5074	50.0000	50.0000	
0.4913	0.5964	0.5022	50.0000	50.0000	
0.4863	0.5896	0.4972	50.0000	50.0000	
0.4815	0.5829	0.4923	50.0000	50.0000	
0.4768	0.5764	0.4874	50.0000	50.0000	
0.4721	0.5699	0.4827	50.0000	50.0000	
0.4676	0.5636	0.4780	50.0000	50.0000	
0.4631	0.5573	0.4734	50.0000	50.0000	
0.4588	0.5512	0.4690	50.0000	50.0000	
0.4545	0.5451	0.4646	50.0000	50.0000	
0.4503	0.5392	0.4603	50.0000	50.0000	
0.4462	0.5333	0.4560	50.0000	50.0000	
0.4421	0.5276	0.4519	50.0000	50.0000	
0.4382	0.5219	0.4479	50.0000	50.0000	
0.4343	0.5163	0.4439	50.0000	50.0000	
0.4305	0.5108	0.4401	50.0000	50.0000	
0.4268	0.5054	0.4363	50.0000	50.0000	
0.4232	0.5001	0.4325	50.0000	50.0000	
0.4197	0.4948	0.4289	50.0000	50.0000	
0.4162	0.4897	0.4253	50.0000	50.0000	
0.4128	0.4847	0.4219	50.0000	50.0000	
0.4095	0.4797	0.4184	50.0000	50.0000	
0.4062	0.4748	0.4151	50.0000	50.0000	
0.4030	0.4700	0.4118	50.0000	50.0000	
0.3999	0.4653	0.4086	50.0000	50.0000	
0.3968	0.4606	0.4055	50.0000	50.0000	
0.3938	0.4560	0.4024	50.0000	50.0000	
0.3909	0.4516	0.3994	50.0000	50.0000	
0.3881	0.4472	0.3965	50.0000	50.0000	
0.3853	0.4428	0.3936	50.0000	50.0000	
0.3825	0.4386	0.3908	50.0000	50.0000	
0.3799	0.4328	0.3881	50.0000	50.0000	
0.3774	0.4204	0.3854	50.0000	50.0000	
0.3750	0.4007	0.3828	50.0000	50.0000	
0.3727	0.3746	0.3802	50.0000	50.0000	
0.3705	0.3446	0.3777	50.0000	50.0000	
0.3684	0.3143	0.3753	50.0000	50.0000	
0.3663	0.2879	0.3729	50.0000	50.0000	
0.3642	0.2685	0.3706	50.0000	50.0000	
0.3621	0.2567	0.3683	50.0000	50.0000	
0.3599	0.2515	0.3661	50.0000	50.0000	
0.3578	0.2498	0.3639	50.0000	50.0000	
0.3557	0.2494	0.3618	50.0000	50.0000	
0.3537	0.2494	0.3598	50.0000	50.0000	
0.3516	0.2494	0.3577	50.0000	50.0000	
0.3497	0.2494	0.3557	50.0000	50.0000	
0.3478	0.2494	0.3538	50.0000	50.0000	
0.3459	0.2494	0.3519	50.0000	50.0000	
0.3441	0.2494	0.3501	50.0000	50.0000	
0.3423	0.2495	0.3483	50.0000	50.0000	
0.3406	0.2495	0.3466	50.0000	50.0000	
0.3389	0.2495	0.3449	50.0000	50.0000	
0.3373	0.2495	0.3432	50.0000	50.0000	
0.3357	0.2496	0.3416	50.0000	50.0000	
0.3341	0.2496	0.3400	50.0000	50.0000	
0.3326	0.2496	0.3385	50.0000	50.0000	
0.3311	0.2496	0.3370	50.0000	50.0000	
0.3297	0.2496	0.3355	50.0000	50.0000	
0.3283	0.2497	0.3341	50.0000	50.0000	
0.3269	0.2497	0.3327	50.0000	50.0000	
0.3255	0.2497	0.3314	50.0000	50.0000	
0.3242	0.2497	0.3300	50.0000	50.0000	
0.3230	0.2497	0.3288	50.0000	50.0000	
0.3217	0.2498	0.3275	50.0000	50.0000	
0.3205	0.2498	0.3263	50.0000	50.0000	
0.3194	0.2498	0.3251	50.0000	50.0000	
0.3182	0.2498	0.3240	50.0000	50.0000	
0.3171	0.2498	0.3228	50.2000	50.0000	
0.3160	0.2498	0.3218	50.2000	50.0000	
0.3150	0.2498	0.3207	50.3000	50.0000	
0.3140	0.2498	0.3197	50.1000	50.0000	
0.3130	0.2498	0.3186	50.0000	50.0000	
0.3120	0.2498	0.3177	49.8000	50.0000	
0.3110	0.2498	0.3167	49.5000	50.0000	
0.3101	0.2499	0.3158	49.5000	50.0000	
0.3092	0.2499	0.3149	48.9000	50.0000	
0.3084	0.2499	0.3140	49.0000	50.0000	
0.3075	0.2499	0.3132	48.8000	50.0000	
0.3067	0.2499	0.3123	48.9000	50.0000	
0.3059	0.2499	0.3115	48.9000	50.0000	
0.3052	0.2499	0.3108	48.9000	50.0000	
0.3044	0.2499	0.3100	49.0000	50.0000	
0.3037	0.2499	0.3093	49.0000	50.0000	
0.3030	0.2499	0.3086	49.0000	50.0000	
0.3023	0.2499	0.3079	48.7000	50.0000	
0.3016	0.2499	0.3072	48.9000	50.0000	
0.3010	0.2499	0.3065	48.9000	50.0000	
0.3003	0.2499	0.3059	49.0000	50.0000	
0.2997	0.2499	0.3053	49.1000	50.0000	
0.2991	0.2499	0.3047	49.0000	50.0000	
0.2986	0.2499	0.3041	49.0000	50.0000	
0.2980	0.2499	0.3035	48.3000	50.0000	
0.2975	0.2499	0.3030	48.3000	50.0000	
0.2969	0.2499	0.3025	48.9000	50.0000	
0.2964	0.2499	0.3019	49.1000	50.0000	
0.2959	0.2499	0.3015	49.0000	50.0000	
0.2955	0.2499	0.3010	49.1000	50.0000	
0.2950	0.2499	0.3005	47.6000	50.0000	
0.2946	0.2499	0.3001	50.1000	50.0000	
0.2941	0.2499	0.2996	49.5000	50.0000	
0.2937	0.2499	0.2992	49.7000	50.0000	
0.2933	0.2499	0.2988	48.0000	50.0000	
0.2929	0.2499	0.2984	48.5000	50.0000	
0.2925	0.2499	0.2980	47.5000	50.0000	
0.2921	0.2499	0.2976	50.3000	50.0000	
0.2918	0.2499	0.2972	48.9000	50.0000	
0.2914	0.2499	0.2969	47.6000	50.0000	
0.2911	0.2499	0.2966	47.8000	50.0000	
0.2908	0.2499	0.2962	47.4000	50.0000	
0.2905	0.2499	0.2959	47.8000	50.0000	
0.2902	0.2499	0.2956	47.9000	50.0000	
0.2899	0.2499	0.2953	47.4000	50.0000	
0.2896	0.2499	0.2950	48.9000	50.0000	
0.2893	0.2499	0.2948	49.0000	50.0000	
0.2890	0.2499	0.2945	48.2000	50.0000	
0.2888	0.2500	0.2942	50.0000	50.0000	
0.2885	0.2500	0.2940	49.3000	50.0000	
0.2883	0.2500	0.2937	47.4000	50.0000	
0.2881	0.2500	0.2935	45.5000	50.0000	
0.2878	0.2500	0.2933	48.7000	50.0000	
0.2876	0.2500	0.2931	47.9000	50.0000	
0.2874	0.2500	0.2929	50.3000	50.0000	
0.2872	0.2500	0.2926	50.0000	50.0000	
0.2870	0.2500	0.2925	49.6000	50.0000	
0.2868	0.2500	0.2923	45.3000	50.0000	
0.2867	0.2500	0.2921	45.3000	50.0000	
0.2865	0.2500	0.2919	52.0000	50.0000	
0.2863	0.2500	0.2917	53.0000	50.0000	
0.2862	0.2500	0.2916	50.0000	50.0000	
0.2860	0.2500	0.2914	50.0000	50.0000	
0.2859	0.2500	0.2913	49.0000	50.0000	
0.2857	0.2500	0.2911	47.4000	50.0000	
0.2856	0.2500	0.2910	50.0000	50.0000	
0.2854	0.2500	0.2908	47.8000	50.0000	
0.2853	0.2500	0.2907	49.0000	50.0000	
0.2852	0.2500	0.2906	50.0000	50.0000	
0.2851	0.2500	0.2905	49.1000	50.0000	
0.2849	0.2500	0.2903	49.1000	50.0000	
0.2848	0.2500	0.2902	50.3000	50.0000	
0.2847	0.2500	0.2901	53.3000	50.0000	
0.2846	0.2500	0.2900	50.1000	50.0000	
0.2845	0.2500	0.2899	50.0000	50.0000	
0.2844	0.2500	0.2898	50.0000	50.0000	
0.2843	0.2500	0.2897	50.0000	50.0000	
0.2843	0.2500	0.2896	47.8000	50.0000	
0.2842	0.2500	0.2896	49.4000	50.0000	
0.2841	0.2500	0.2895	47.5000	50.0000	
0.2840	0.2500	0.2894	50.0000	50.0000	
0.2839	0.2500	0.2893	50.0000	50.0000	
0.2839	0.2500	0.2892	51.9000	50.0000	
0.2838	0.2500	0.2892	54.4000	50.0000	
0.2837	0.2500	0.2891	50.0000	50.0000	
0.2837	0.2500	0.2890	50.0000	50.0000	
0.2836	0.2500	0.2890	48.0000	50.0000	
0.2835	0.2500	0.2889	50.0000	50.0000	
0.2835	0.2500	0.2889	50.0000	50.0000	
0.2834	0.2500	0.2888	48.5000	50.0000	
0.2834	0.2500	0.2888	48.3000	50.0000	
0.2833	0.2500	0.2887	48.0000	50.0000	
0.2833	0.2500	0.2887	50.0000	50.0000	
0.2832	0.2500	0.2886	50.0000	50.0000	
0.2832	0.2500	0.2886	50.8000	50.0000	
0.2831	0.2500	0.2885	48.5000	50.0000	
0.2831	0.2500	0.2885	48.6000	50.0000	
0.2831	0.2500	0.2884	45.2000	50.0000	
0.2830	0.2500	0.2884	50.0000	50.0000	
0.2830	0.2500	0.2884	50.0000	50.0000	
0.2830	0.2500	0.2883	58.2000	50.0000	
0.2829	0.2500	0.2883	59.1000	50.0000	
0.2829	0.2500	0.2883	50.0000	50.0000	
0.2829	0.2500	0.2882	48.7000	50.0000	
0.2828	0.2500	0.2882	48.7000	50.0000	
0.2828	0.2500	0.2882	49.2000	50.0000	
0.2828	0.2500	0.2882	50.0000	50.0000	
0.2828	0.2500	0.2881	50.0000	50.0000	
0.2827	0.2500	0.2881	50.0000	50.0000	
0.2827	0.2500	0.2881	46.7000	50.0000	
0.2827	0.2500	0.2881	45.2000	50.0000	
0.2827	0.2500	0.2881	49.2000	50.0000	
0.2827	0.2500	0.2880	52.1000	50.0000	
0.2826	0.2500	0.2880	47.7000	50.0000	
0.2826	0.2500	0.2880	50.0000	50.0000	
0.2826	0.2500	0.2880	50.0000	50.0000	
0.2826	0.2500	0.2880	50.0000	50.0000	
0.2826	0.2500	0.2879	50.0000	50.0000	
0.2826	0.2500	0.2879	50.0000	50.0000	
0.2825	0.2500	0.2879	50.0000	50.0000	
0.2825	0.2500	0.2879	46.5000	50.0000	
0.2825	0.2500	0.2879	59.6000	50.0000	
0.2825	0.2500	0.2879	47.8000	50.0000	
0.2825	0.2500	0.2879	50.0000	50.0000	
0.2825	0.2500	0.2879	50.3000	50.0000	
0.2825	0.2500	0.2878	50.0000	50.0000	
0.2825	0.2500	0.2878	50.0000	50.0000	
0.2825	0.2500	0.2878	49.0000	50.0000	
0.2824	0.2500	0.2878	49.6000	50.0000	
0.2824	0.2500	0.2878	50.0000	50.0000	
0.2824	0.2500	0.2878	50.0000	50.0000	
0.2824	0.2500	0.2878	50.0000	50.0000	
0.2824	0.2500	0.2878	46.6000	50.0000	
0.2824	0.2500	0.2878	50.0000	50.0000	
0.2824	0.2500	0.2878	50.0000	50.0000	
0.2824	0.2500	0.2878	50.1000	50.0000	
0.2824	0.2500	0.2878	50.3000	50.0000	
0.2824	0.2500	0.2878	50.0000	50.0000	
0.2824	0.2500	0.2878	50.0000	50.0000	
0.2824	0.2500	0.2877	46.1000	50.0000	
0.2824	0.2500	0.2877	47.0000	50.0000	
0.2824	0.2500	0.2877	61.3000	50.0000	
0.2824	0.2500	0.2877	50.0000	50.0000	
0.2824	0.2500	0.2877	50.0000	50.0000	
0.2823	0.2500	0.2877	47.3000	50.0000	
0.2823	0.2500	0.2877	62.3000	50.0000	
0.2823	0.2500	0.2877	47.0000	50.0000	
0.2823	0.2500	0.2877	48.5000	50.0000	
0.2823	0.2500	0.2877	48.6000	50.0000	
0.2823	0.2500	0.2877	46.5000	50.0000	
0.2823	0.2500	0.2877	50.0000	50.0000	
0.2823	0.2500	0.2877	48.5000	50.0000	
0.2823	0.2500	0.2877	50.0000	50.0000	
0.2823	0.2500	0.2877	50.0000	50.0000	
0.2823	0.2500	0.2877	50.0000	50.0000	
0.2823	0.2500	0.2877	50.1000	50.0000	
0.2823	0.2500	0.2877	46.3000	50.0000	
0.2823	0.2500	0.2877	50.0000	50.0000	
0.2823	0.2500	0.2877	46.1000	50.0000	
0.2823	0.2500	0.2877	50.0000	50.0000	
0.2823	0.2500	0.2877	50.0000	50.0000	
0.2823	0.2500	0.2877	50.0000	50.0000	
0.2823	0.2500	0.2877	50.0000	50.0000	
0.2823	0.2500	0.2877	57.1000	50.0000	
0.2823	0.2500	0.2877	48.6000	50.0000	
0.2823	0.2500	0.2877	48.7000	50.0000	
0.2823	0.2500	0.2877	49.6000	50.0000	
0.2823	0.2500	0.2877	50.0000	50.0000	
0.2823	0.2500	0.2877	48.8000	50.0000	
0.2823	0.2500	0.2877	48.6000	50.0000	
0.2823	0.2500	0.2877	49.0000	50.0000	
0.2823	0.2500	0.2877	48.5000	50.0000	
0.2823	0.2500	0.2877	44.7000	50.0000	
0.2823	0.2500	0.2877	50.0000	50.0000	
0.2823	0.2500	0.2877	50.0000	50.0000	
0.2823	0.2500	0.2877	48.6000	50.0000	
0.2823	0.2500	0.2877	50.0000	50.0000	
0.2823	0.2500	0.2877	46.9000	50.0000	
0.2823	0.2500	0.2877	50.0000	50.0000	
0.2823	0.2500	0.2877	50.0000	50.0000	
0.2823	0.2500	0.2877	46.5000	50.0000	
0.2823	0.2500	0.2877	50.0000	50.0000	
0.2823	0.2500	0.2877	50.0000	50.0000	
0.2823	0.2500	0.2877	50.0000	50.0000	
0.2823	0.2500	0.2877	49.7000	50.0000	
0.2823	0.2500	0.2877	48.9000	50.0000	
0.2823	0.2500	0.2877	50.1000	50.0000	
0.2823	0.2500	0.2877	50.0000	50.0000	
0.2823	0.2500	0.2877	50.0000	50.0000	
0.2823	0.2500	0.2877	50.0000	50.0000	
