Loss_Adversary	Accuracy_Adversary	Loss_Target	Accuracy_Target	
-0.1372	0.6491	0.8134	50.0000	50.0000	
-0.1288	0.6146	0.7735	50.0000	50.0000	
-0.1217	0.5837	0.7362	50.0000	50.0000	
-0.1161	0.5566	0.7020	50.0000	50.0000	
-0.1124	0.5339	0.6705	50.0000	50.0000	
-0.1117	0.5171	0.6411	50.0000	50.0000	
-0.1111	0.5011	0.6132	50.0000	50.0000	
-0.1099	0.4852	0.5870	50.0000	50.0000	
-0.1084	0.4698	0.5627	50.0000	50.0000	
-0.1068	0.4550	0.5396	50.0000	50.0000	
-0.1049	0.4404	0.5180	50.0000	50.0000	
-0.1028	0.4263	0.4979	50.0000	50.0000	
-0.0999	0.4126	0.4810	50.0000	50.0000	
-0.0965	0.3995	0.4663	50.0000	50.0000	
-0.0922	0.3868	0.4549	50.0000	50.0000	
-0.0877	0.3747	0.4453	50.0000	50.0000	
-0.0835	0.3632	0.4359	50.0000	50.0000	
-0.0795	0.3521	0.4266	50.0000	50.0000	
-0.0761	0.3417	0.4173	50.0000	50.0000	
-0.0730	0.3320	0.4080	50.0000	50.0000	
-0.0702	0.3229	0.3990	50.0000	50.0000	
-0.0678	0.3143	0.3899	50.0000	50.0000	
-0.0660	0.3065	0.3808	50.0000	50.0000	
-0.0646	0.2994	0.3715	50.0000	50.0000	
-0.0637	0.2930	0.3622	50.0000	50.0000	
-0.0634	0.2874	0.3525	50.0000	50.0000	
-0.0633	0.2823	0.3434	50.0000	50.0000	
-0.0635	0.2779	0.3346	50.0000	50.0000	
-0.0641	0.2742	0.3262	50.0000	50.0000	
-0.0641	0.2703	0.3187	50.0000	50.0000	
-0.0643	0.2667	0.3115	50.0000	50.0000	
-0.0646	0.2637	0.3051	50.0000	50.0000	
-0.0653	0.2616	0.2994	50.0000	50.0000	
-0.0660	0.2601	0.2946	50.0000	50.0000	
-0.0664	0.2586	0.2906	50.0000	50.0000	
-0.0668	0.2574	0.2871	50.0000	50.0000	
-0.0673	0.2563	0.2838	50.0000	50.0000	
-0.0678	0.2553	0.2805	50.0000	50.0000	
-0.0682	0.2542	0.2772	50.0000	50.0000	
-0.0687	0.2529	0.2734	72.4000	50.0000	
-0.0691	0.2513	0.2692	74.5750	50.0000	
-0.0695	0.2494	0.2645	75.1000	50.0000	
-0.0700	0.2473	0.2592	75.0750	50.0000	
-0.0705	0.2450	0.2534	74.5750	50.0000	
-0.0711	0.2424	0.2470	74.6750	50.0000	
-0.0717	0.2396	0.2400	71.7750	50.0000	
-0.0723	0.2365	0.2327	61.8000	70.9500	
-0.0728	0.2331	0.2250	55.5500	91.9500	
-0.0734	0.2298	0.2171	52.9000	95.9000	
-0.0739	0.2264	0.2093	51.4000	96.6000	
-0.0748	0.2231	0.2008	50.5000	96.8750	
-0.0756	0.2201	0.1928	49.9500	96.6250	
-0.0759	0.2175	0.1869	50.0250	96.4750	
-0.0763	0.2156	0.1824	49.8000	96.1500	
-0.0766	0.2145	0.1795	50.0500	95.9750	
-0.0767	0.2137	0.1778	49.8750	95.7000	
-0.0766	0.2127	0.1761	50.0000	95.4000	
-0.0764	0.2119	0.1752	50.0000	95.7000	
-0.0763	0.2111	0.1742	50.0000	96.2000	
-0.0761	0.2105	0.1735	50.0000	96.7000	
-0.0759	0.2097	0.1727	50.0000	97.0750	
-0.0757	0.2091	0.1720	50.0000	97.6250	
-0.0756	0.2091	0.1723	50.0000	97.9750	
-0.0755	0.2089	0.1723	50.0000	98.1750	
-0.0754	0.2092	0.1729	50.0000	98.3750	
-0.0755	0.2093	0.1730	50.0000	98.6000	
-0.0756	0.2097	0.1737	50.0000	98.7750	
-0.0757	0.2101	0.1739	50.0000	98.8500	
-0.0759	0.2109	0.1746	50.0000	99.1250	
-0.0762	0.2115	0.1750	50.0000	99.0750	
-0.0766	0.2124	0.1755	50.0250	99.0000	
-0.0770	0.2135	0.1763	50.5500	98.9000	
-0.0775	0.2140	0.1759	57.9500	99.0500	
