Loss_Adversary	Accuracy_Adversary	Loss_Target	Accuracy_Target	
-0.0654	0.6287	0.7796	50.0000	50.0000	
-0.0613	0.5964	0.7415	50.0000	50.0000	
-0.0580	0.5675	0.7064	50.0000	50.0000	
-0.0559	0.5425	0.6740	50.0000	50.0000	
-0.0569	0.5241	0.6440	50.0000	50.0000	
-0.0584	0.5078	0.6157	50.0000	50.0000	
-0.0595	0.4918	0.5890	50.0000	50.0000	
-0.0601	0.4761	0.5640	50.0000	50.0000	
-0.0604	0.4610	0.5405	50.0000	50.0000	
-0.0604	0.4462	0.5184	50.0000	50.0000	
-0.0600	0.4319	0.4977	50.0000	50.0000	
-0.0591	0.4179	0.4791	50.0000	50.0000	
-0.0571	0.4045	0.4640	50.0000	50.0000	
-0.0544	0.3916	0.4513	50.0000	50.0000	
-0.0509	0.3792	0.4417	50.0000	50.0000	
-0.0475	0.3674	0.4322	50.0000	50.0000	
-0.0445	0.3561	0.4229	50.0000	50.0000	
-0.0419	0.3454	0.4135	50.0000	50.0000	
-0.0395	0.3353	0.4042	50.0000	50.0000	
-0.0375	0.3258	0.3949	50.0000	50.0000	
-0.0358	0.3169	0.3857	50.0000	50.0000	
-0.0346	0.3087	0.3767	50.0000	50.0000	
-0.0337	0.3013	0.3676	50.0000	50.0000	
-0.0333	0.2945	0.3584	50.0000	50.0000	
-0.0333	0.2884	0.3493	50.0000	50.0000	
-0.0328	0.2815	0.3404	50.0000	50.0000	
-0.0325	0.2753	0.3317	50.0000	50.0000	
-0.0331	0.2700	0.3222	50.0000	50.0000	
-0.0334	0.2656	0.3150	50.0000	50.0000	
-0.0344	0.2624	0.3077	50.0000	50.0000	
-0.0354	0.2601	0.3015	50.0000	50.0000	
-0.0368	0.2586	0.2959	50.0000	50.0000	
-0.0383	0.2578	0.2911	50.0000	50.0000	
-0.0397	0.2575	0.2869	50.0000	50.0000	
-0.0412	0.2575	0.2832	50.0000	50.0000	
-0.0425	0.2575	0.2799	50.0000	50.0000	
-0.0437	0.2573	0.2765	50.0000	50.0000	
-0.0450	0.2570	0.2730	50.0000	50.0000	
-0.0462	0.2565	0.2692	73.5000	50.0000	
-0.0476	0.2558	0.2648	73.8000	50.0000	
-0.0490	0.2548	0.2597	73.5000	50.0000	
-0.0506	0.2534	0.2537	73.6000	50.0000	
-0.0522	0.2515	0.2467	73.6000	50.0000	
-0.0539	0.2490	0.2388	73.9000	50.0000	
-0.0555	0.2460	0.2302	74.1000	50.0000	
-0.0571	0.2425	0.2211	73.4000	50.1000	
-0.0586	0.2388	0.2116	73.6000	88.7000	
-0.0600	0.2348	0.2021	73.1000	94.2000	
-0.0619	0.2306	0.1911	72.4000	95.5000	
-0.0631	0.2263	0.1817	72.2000	95.2000	
-0.0637	0.2220	0.1738	52.2000	94.3000	
-0.0637	0.2177	0.1673	52.1000	92.6000	
-0.0633	0.2137	0.1622	52.0000	91.4000	
-0.0627	0.2102	0.1585	52.0000	90.1000	
-0.0621	0.2075	0.1561	53.1000	89.1000	
-0.0618	0.2066	0.1554	57.7000	88.2000	
-0.0617	0.2068	0.1559	65.2000	89.4000	
-0.0615	0.2074	0.1575	72.0000	90.2000	
-0.0611	0.2076	0.1588	73.3000	91.8000	
-0.0606	0.2074	0.1595	73.5000	92.1000	
-0.0603	0.2064	0.1590	74.0000	92.4000	
-0.0600	0.2054	0.1582	74.4000	92.9000	
-0.0596	0.2044	0.1575	74.6000	93.6000	
-0.0594	0.2035	0.1568	74.8000	93.7000	
-0.0591	0.2032	0.1569	75.2000	94.4000	
-0.0589	0.2028	0.1568	74.6000	94.5000	
-0.0588	0.2030	0.1575	74.8000	94.6000	
-0.0587	0.2030	0.1577	74.7000	95.1000	
-0.0587	0.2035	0.1584	74.5000	95.3000	
-0.0588	0.2035	0.1583	74.8000	95.6000	
-0.0589	0.2042	0.1591	74.4000	96.0000	
-0.0590	0.2041	0.1587	74.5000	96.4000	
-0.0592	0.2046	0.1590	74.4000	96.8000	
-0.0593	0.2055	0.1600	74.4000	96.8000	
-0.0595	0.2058	0.1599	74.4000	97.2000	
-0.0596	0.2068	0.1612	74.4000	96.9000	
-0.0598	0.2069	0.1609	74.4000	96.9000	
-0.0600	0.2071	0.1607	74.1000	97.0000	
-0.0602	0.2072	0.1603	74.1000	97.2000	
-0.0605	0.2074	0.1600	74.4000	97.1000	
-0.0607	0.2078	0.1599	74.4000	97.2000	
-0.0610	0.2086	0.1605	74.3000	97.3000	
-0.0612	0.2092	0.1609	74.2000	98.0000	
-0.0615	0.2100	0.1613	73.8000	97.7000	
-0.0618	0.2104	0.1612	73.9000	97.9000	
-0.0620	0.2105	0.1607	73.3000	98.2000	
-0.0623	0.2109	0.1605	73.8000	98.1000	
-0.0627	0.2119	0.1612	73.5000	97.1000	
-0.0630	0.2118	0.1602	73.4000	98.0000	
-0.0634	0.2133	0.1615	73.4000	97.0000	
-0.0638	0.2136	0.1610	73.5000	97.7000	
-0.0642	0.2143	0.1610	74.7000	97.5000	
-0.0646	0.2150	0.1610	74.2000	96.9000	
-0.0651	0.2157	0.1608	74.6000	97.1000	
-0.0656	0.2164	0.1606	74.2000	97.0000	
-0.0662	0.2172	0.1603	74.0000	97.0000	
-0.0668	0.2179	0.1600	74.3000	97.3000	
-0.0675	0.2194	0.1603	73.8000	96.4000	
-0.0682	0.2196	0.1590	73.7000	97.4000	
-0.0691	0.2218	0.1601	73.4000	95.3000	
-0.0699	0.2224	0.1588	74.2000	96.0000	
-0.0709	0.2238	0.1586	74.5000	95.0000	
-0.0719	0.2243	0.1567	74.1000	94.9000	
-0.0731	0.2252	0.1550	73.5000	94.4000	
-0.0744	0.2264	0.1536	73.0000	93.3000	
-0.0759	0.2268	0.1505	74.0000	92.9000	
-0.0776	0.2278	0.1477	72.6000	91.5000	
-0.0793	0.2278	0.1435	74.1000	91.3000	
-0.0811	0.2284	0.1399	74.6000	90.7000	
-0.0827	0.2282	0.1355	74.4000	89.3000	
-0.0844	0.2289	0.1324	74.7000	88.2000	
-0.0857	0.2289	0.1290	76.7000	87.5000	
-0.0872	0.2294	0.1262	75.9000	85.0000	
-0.0885	0.2285	0.1215	73.3000	84.6000	
-0.0897	0.2282	0.1181	73.5000	83.1000	
-0.0905	0.2278	0.1154	74.0000	81.6000	
-0.0911	0.2280	0.1144	73.7000	79.5000	
-0.0914	0.2273	0.1125	74.6000	79.0000	
-0.0918	0.2272	0.1113	73.0000	77.6000	
-0.0921	0.2257	0.1084	73.5000	77.9000	
-0.0924	0.2244	0.1055	73.7000	77.2000	
-0.0928	0.2234	0.1032	73.9000	76.2000	
-0.0930	0.2222	0.1008	73.9000	75.4000	
-0.0932	0.2203	0.0975	74.5000	74.5000	
-0.0934	0.2183	0.0938	74.0000	73.8000	
-0.0936	0.2170	0.0915	74.2000	73.4000	
-0.0937	0.2167	0.0909	74.4000	72.8000	
-0.0937	0.2158	0.0894	74.5000	72.4000	
-0.0938	0.2152	0.0884	74.3000	72.7000	
-0.0939	0.2142	0.0866	74.1000	72.5000	
-0.0939	0.2140	0.0861	74.7000	72.8000	
-0.0940	0.2131	0.0846	74.6000	72.0000	
-0.0943	0.2128	0.0835	73.7000	70.9000	
-0.0946	0.2130	0.0829	74.0000	72.0000	
-0.0950	0.2135	0.0828	74.9000	69.6000	
-0.0955	0.2152	0.0841	74.5000	68.5000	
-0.0957	0.2150	0.0834	75.0000	68.5000	
