Loss_Adversary	Accuracy_Adversary	Loss_Target	Accuracy_Target	
-0.1518	0.8868	0.5832	50.0000	50.0000	
-0.1683	0.8743	0.5377	50.0000	50.0000	
-0.1829	0.8617	0.4959	50.0000	50.0000	
-0.1941	0.8488	0.4606	50.0000	50.0000	
-0.2032	0.8357	0.4294	50.0000	50.0000	
-0.2096	0.8213	0.4021	50.0000	50.0000	
-0.2132	0.8055	0.3790	50.0000	50.0000	
-0.2154	0.7890	0.3582	50.0000	50.0000	
-0.2162	0.7723	0.3400	50.0000	50.0000	
-0.2159	0.7561	0.3243	50.0000	50.0000	
-0.2148	0.7407	0.3111	50.0000	52.8000	
-0.2132	0.7264	0.3000	50.0000	57.3000	
-0.2111	0.7131	0.2908	50.0000	73.1000	
-0.2089	0.7007	0.2830	50.0000	70.4000	
-0.2067	0.6894	0.2761	50.0000	65.5000	
-0.2045	0.6788	0.2699	50.0000	66.0000	
-0.2028	0.6690	0.2633	50.0000	70.4000	
-0.2018	0.6595	0.2559	50.0000	71.7000	
-0.2016	0.6502	0.2471	50.0000	69.7000	
-0.2022	0.6412	0.2367	50.0000	65.1000	
-0.2037	0.6324	0.2250	50.0000	58.7000	
-0.2058	0.6238	0.2122	50.0000	55.8000	
-0.2081	0.6153	0.1990	50.0000	53.4000	
-0.2105	0.6069	0.1859	50.0000	51.7000	
-0.2128	0.5987	0.1731	50.0000	51.1000	
-0.2150	0.5906	0.1606	50.0000	50.3000	
-0.2172	0.5826	0.1481	50.0000	50.3000	
-0.2197	0.5748	0.1354	50.0000	50.5000	
-0.2222	0.5670	0.1226	50.0000	50.6000	
-0.2246	0.5593	0.1100	50.0000	50.8000	
-0.2266	0.5514	0.0982	50.0000	51.0000	
-0.2283	0.5437	0.0871	50.0000	51.8000	
-0.2296	0.5359	0.0767	50.0000	53.1000	
-0.2305	0.5282	0.0673	50.0000	54.9000	
-0.2308	0.5203	0.0588	50.0000	57.6000	
-0.2306	0.5125	0.0514	50.0000	60.8000	
-0.2297	0.5046	0.0451	50.0000	63.1000	
-0.2283	0.4966	0.0399	50.0000	65.2000	
-0.2263	0.4883	0.0358	50.0000	66.1000	
-0.2233	0.4798	0.0332	50.0000	67.6000	
-0.2199	0.4711	0.0313	31.9000	67.7000	
-0.2162	0.4622	0.0298	28.8000	68.4000	
-0.2123	0.4531	0.0284	27.1000	68.6000	
-0.2081	0.4436	0.0273	27.2000	68.7000	
-0.2039	0.4340	0.0263	27.4000	69.5000	
-0.1994	0.4242	0.0253	26.2000	70.5000	
-0.1948	0.4142	0.0245	25.7000	71.2000	
-0.1901	0.4040	0.0237	25.1000	72.0000	
-0.1854	0.3937	0.0230	26.2000	72.4000	
-0.1805	0.3833	0.0223	29.9000	72.6000	
-0.1756	0.3730	0.0217	40.9000	73.7000	
-0.1707	0.3627	0.0212	50.2000	74.0000	
-0.1660	0.3528	0.0208	51.2000	74.4000	
-0.1614	0.3430	0.0203	51.5000	75.6000	
-0.1570	0.3337	0.0197	51.4000	76.0000	
-0.1528	0.3250	0.0194	51.1000	76.2000	
-0.1488	0.3166	0.0190	50.1000	76.2000	
-0.1452	0.3088	0.0185	50.0000	76.4000	
-0.1416	0.3013	0.0180	50.0000	76.6000	
-0.1382	0.2942	0.0177	50.0000	76.3000	
-0.1350	0.2871	0.0171	50.0000	76.3000	
-0.1319	0.2807	0.0169	50.0000	75.7000	
-0.1290	0.2741	0.0161	50.0000	75.3000	
-0.1262	0.2683	0.0159	50.0000	75.1000	
