Loss_Adversary	Accuracy_Adversary	Loss_Target	Accuracy_Target	
0.6078	0.8925	0.6230	50.0000	50.0000	
0.5623	0.8771	0.5768	50.0000	50.0000	
0.5200	0.8652	0.5340	50.0000	50.0000	
0.4806	0.8539	0.4941	50.0000	50.0000	
0.4462	0.8413	0.4592	50.0000	50.0000	
0.4183	0.8268	0.4309	50.0000	50.0000	
0.3939	0.8112	0.4060	50.0000	50.0000	
0.3719	0.7957	0.3837	50.0000	50.0000	
0.3520	0.7804	0.3634	50.0000	50.0000	
0.3346	0.7653	0.3457	50.0000	50.0250	
0.3196	0.7505	0.3304	50.0000	57.5750	
0.3066	0.7358	0.3172	50.0000	55.7750	
0.2961	0.7216	0.3064	50.0000	50.0250	
0.2872	0.7080	0.2973	50.0000	50.0000	
0.2788	0.6954	0.2886	50.0000	50.0000	
0.2702	0.6840	0.2798	50.0000	50.0000	
0.2616	0.6733	0.2711	50.0000	50.0000	
0.2520	0.6631	0.2613	50.0000	50.0000	
0.2410	0.6533	0.2500	50.0000	50.0000	
0.2285	0.6439	0.2373	50.0000	50.0000	
0.2145	0.6346	0.2231	50.0000	57.3750	
0.1996	0.6254	0.2079	50.0000	67.9500	
0.1839	0.6165	0.1920	50.0000	70.1500	
0.1675	0.6076	0.1753	50.0000	64.8250	
0.1515	0.5990	0.1591	50.0000	60.8500	
0.1371	0.5905	0.1445	50.0000	62.1250	
0.1237	0.5821	0.1309	50.0000	64.6750	
0.1114	0.5738	0.1183	46.0250	66.4500	
0.1001	0.5658	0.1068	45.0500	67.4250	
0.0897	0.5550	0.0963	50.0000	67.3500	
0.0801	0.5293	0.0862	49.9500	67.8500	
0.0710	0.4856	0.0767	47.2500	67.2250	
0.0629	0.4364	0.0679	38.8000	66.9250	
0.0557	0.3878	0.0602	31.5000	67.4000	
0.0494	0.3444	0.0534	29.1000	68.2000	
0.0442	0.3066	0.0478	27.4000	68.4500	
0.0397	0.2776	0.0429	26.7250	68.4500	
0.0358	0.2555	0.0388	25.0500	68.8750	
0.0324	0.2408	0.0352	25.1250	68.5750	
0.0294	0.2293	0.0320	24.8250	68.8000	
0.0268	0.2202	0.0293	24.7000	69.2000	
0.0248	0.2124	0.0272	24.6750	69.8000	
0.0235	0.2056	0.0259	24.9000	70.3500	
0.0224	0.1993	0.0247	25.1500	70.3000	
0.0215	0.1938	0.0237	25.0500	70.7000	
0.0206	0.1888	0.0227	25.0750	70.8750	
0.0197	0.1840	0.0218	25.1250	71.0750	
0.0190	0.1795	0.0210	25.0500	71.4250	
0.0183	0.1755	0.0202	25.0750	71.5500	
0.0176	0.1716	0.0195	25.2000	71.8750	
0.0169	0.1683	0.0188	25.0750	72.0250	
0.0163	0.1648	0.0181	25.1750	72.1250	
0.0157	0.1625	0.0175	25.1250	72.4250	
0.0151	0.1596	0.0169	25.1000	72.8500	
0.0146	0.1574	0.0163	25.2750	72.8000	
0.0140	0.1555	0.0158	25.2500	73.1250	
0.0135	0.1536	0.0152	25.3000	72.8750	
0.0130	0.1521	0.0147	25.3250	73.1250	
0.0125	0.1506	0.0142	25.2750	72.9750	
0.0121	0.1495	0.0137	25.4000	72.9000	
0.0116	0.1484	0.0133	25.4000	72.9000	
0.0112	0.1475	0.0128	25.5000	73.0250	
0.0108	0.1467	0.0124	25.5250	73.5250	
0.0104	0.1459	0.0120	25.5250	72.9500	
0.0100	0.1454	0.0115	25.5750	73.6250	
0.0096	0.1448	0.0112	25.7000	73.4500	
0.0092	0.1443	0.0108	25.5500	73.4250	
0.0089	0.1439	0.0104	25.7000	73.5250	
0.0086	0.1436	0.0101	25.8250	73.5250	
0.0082	0.1432	0.0098	25.8500	73.4750	
0.0079	0.1429	0.0094	25.9750	73.5000	
0.0076	0.1427	0.0091	26.0500	73.7250	
0.0073	0.1425	0.0088	25.9750	73.5250	
0.0071	0.1422	0.0086	25.9000	73.5750	
0.0068	0.1422	0.0083	26.1500	73.8000	
0.0065	0.1420	0.0080	26.0000	73.7500	
0.0063	0.1418	0.0078	26.2750	73.8500	
0.0060	0.1418	0.0075	26.3250	73.8250	
0.0058	0.1416	0.0073	26.3000	73.8000	
0.0056	0.1415	0.0070	26.3750	73.6750	
0.0053	0.1415	0.0068	26.6000	73.9250	
0.0051	0.1414	0.0066	26.7750	73.9250	
0.0049	0.1413	0.0064	26.7750	73.7500	
0.0047	0.1414	0.0062	27.1000	74.0000	
0.0045	0.1412	0.0060	26.8750	73.9500	
0.0043	0.1413	0.0058	27.1500	74.3250	
0.0042	0.1412	0.0056	27.4750	74.1250	
0.0040	0.1412	0.0055	27.5500	74.3250	
0.0038	0.1412	0.0053	27.7000	74.3500	
0.0037	0.1413	0.0052	27.7750	74.3250	
0.0035	0.1411	0.0050	28.2750	74.5250	
0.0034	0.1411	0.0049	28.6000	74.3750	
0.0033	0.1411	0.0047	28.2500	74.4750	
0.0031	0.1410	0.0046	28.5750	74.6750	
0.0030	0.1411	0.0045	29.1000	74.6250	
0.0029	0.1410	0.0043	29.4250	74.4750	
0.0028	0.1410	0.0042	29.8750	75.1000	
0.0026	0.1409	0.0041	29.7500	74.8500	
0.0025	0.1409	0.0040	29.8500	74.9250	
0.0024	0.1409	0.0039	30.0000	75.0000	
0.0024	0.1409	0.0038	30.7500	74.8500	
0.0023	0.1408	0.0037	30.6750	75.1250	
0.0022	0.1407	0.0036	31.0750	75.1000	
0.0021	0.1407	0.0035	31.8250	74.9750	
0.0020	0.1406	0.0034	32.2000	75.0750	
0.0019	0.1407	0.0034	32.3250	75.1000	
0.0019	0.1406	0.0033	33.3500	75.1750	
0.0018	0.1405	0.0032	33.7000	75.1750	
0.0017	0.1405	0.0031	34.0500	75.1250	
0.0016	0.1404	0.0031	34.3250	75.2750	
0.0016	0.1404	0.0030	34.9250	75.2250	
0.0015	0.1404	0.0029	35.1500	75.1500	
0.0015	0.1403	0.0029	35.8750	75.1750	
0.0014	0.1402	0.0028	36.5000	75.1250	
0.0013	0.1402	0.0028	36.8000	75.1500	
0.0013	0.1401	0.0027	37.5000	75.2750	
