Loss_Adversary	Accuracy_Adversary	Loss_Target	Accuracy_Target	
-0.3198	0.4012	0.4130	50.0000	50.0000	
-0.3169	0.3969	0.4031	50.0000	50.0000	
-0.3142	0.3928	0.3936	50.0000	50.0000	
-0.3115	0.3888	0.3845	50.0000	50.0000	
-0.3088	0.3848	0.3755	50.0000	50.0000	
-0.3062	0.3810	0.3669	50.0000	50.0000	
-0.3036	0.3772	0.3586	50.0000	50.0000	
-0.3013	0.3735	0.3483	50.0000	50.0000	
-0.2995	0.3699	0.3341	50.0000	50.0000	
-0.2977	0.3664	0.3205	50.0000	50.0000	
-0.2958	0.3630	0.3090	50.0000	50.0000	
-0.2937	0.3597	0.3000	50.0000	50.0000	
-0.2914	0.3564	0.2938	50.0000	50.0000	
-0.2888	0.3532	0.2902	50.0000	50.0000	
-0.2862	0.3500	0.2884	50.0000	50.0000	
-0.2835	0.3470	0.2878	50.0000	50.0000	
-0.2809	0.3441	0.2877	50.0000	50.0000	
-0.2782	0.3411	0.2877	50.0000	50.0000	
-0.2757	0.3383	0.2876	50.0000	50.7000	
-0.2732	0.3356	0.2876	50.0000	50.0000	
-0.2708	0.3329	0.2875	50.0000	50.0000	
-0.2684	0.3302	0.2874	50.0000	50.0000	
-0.2662	0.3277	0.2874	50.0000	64.6000	
-0.2639	0.3251	0.2873	50.0000	50.1000	
-0.2617	0.3227	0.2872	50.0000	61.5000	
-0.2596	0.3204	0.2871	50.0000	70.3000	
-0.2575	0.3180	0.2868	50.0000	52.0000	
-0.2556	0.3158	0.2865	50.0000	71.5000	
-0.2537	0.3136	0.2858	50.0000	70.0000	
-0.2518	0.3115	0.2848	50.0000	66.5000	
-0.2502	0.3094	0.2830	50.0000	62.7000	
-0.2487	0.3074	0.2797	50.0000	57.4000	
-0.2476	0.3054	0.2731	50.0000	53.8000	
-0.2470	0.3035	0.2614	50.0000	53.1000	
-0.2468	0.3017	0.2466	50.0000	50.6000	
-0.2473	0.2999	0.2262	50.0000	49.7000	
-0.2477	0.2976	0.2019	50.0000	49.9000	
-0.2451	0.2926	0.1824	50.0000	49.9000	
-0.2401	0.2857	0.1711	50.0000	49.6000	
-0.2332	0.2774	0.1647	50.0000	49.9000	
-0.2259	0.2688	0.1606	50.0000	50.0000	
-0.2189	0.2608	0.1584	50.0000	51.1000	
-0.2133	0.2547	0.1591	50.0000	52.2000	
-0.2096	0.2508	0.1608	50.0000	54.4000	
-0.2076	0.2487	0.1623	50.0000	56.1000	
-0.2068	0.2478	0.1623	50.0000	56.6000	
-0.2064	0.2476	0.1645	55.2000	58.4000	
-0.2064	0.2476	0.1636	66.8000	58.6000	
-0.2066	0.2481	0.1663	60.8000	61.1000	
-0.2069	0.2481	0.1639	57.6000	60.1000	
-0.2072	0.2484	0.1636	57.8000	62.8000	
