Loss_Adversary	Accuracy_Adversary	Loss_Target	Accuracy_Target	
-0.0434	0.6824	0.5955	50.0000	50.0000	
-0.0468	0.6651	0.5715	50.0000	50.0000	
-0.0490	0.6481	0.5501	50.0000	50.0000	
-0.0501	0.6310	0.5309	50.0000	50.0000	
-0.0504	0.6140	0.5133	50.0000	50.0000	
-0.0501	0.5973	0.4970	50.0000	50.0000	
-0.0495	0.5806	0.4816	50.0000	50.0000	
-0.0485	0.5644	0.4673	50.0000	50.0000	
-0.0458	0.5483	0.4568	50.0000	50.0000	
-0.0412	0.5331	0.4507	50.0000	50.0000	
-0.0367	0.5178	0.4444	50.0000	50.0000	
-0.0321	0.5015	0.4372	50.0000	50.0000	
-0.0277	0.4849	0.4295	50.0000	50.0000	
-0.0231	0.4674	0.4212	50.0000	50.0000	
-0.0181	0.4489	0.4126	50.0000	50.0000	
-0.0133	0.4303	0.4036	50.0000	50.0000	
-0.0087	0.4118	0.3944	50.0000	50.0000	
-0.0051	0.3949	0.3846	50.0000	50.0000	
-0.0020	0.3786	0.3746	50.0000	50.0000	
0.0003	0.3639	0.3645	50.0000	50.0000	
0.0021	0.3500	0.3543	50.0000	50.0000	
0.0036	0.3371	0.3442	50.0000	50.0000	
0.0048	0.3251	0.3346	50.0000	50.0000	
0.0057	0.3142	0.3256	50.0000	50.0000	
0.0065	0.3043	0.3173	50.0000	50.0000	
0.0070	0.2958	0.3097	50.0000	50.0000	
0.0074	0.2883	0.3031	50.0000	50.0000	
0.0076	0.2821	0.2972	50.0000	50.0000	
0.0075	0.2768	0.2919	50.0000	50.0000	
0.0074	0.2723	0.2870	50.0000	50.0000	
0.0070	0.2683	0.2823	50.0000	50.0000	
0.0065	0.2643	0.2773	50.0000	50.0000	
0.0058	0.2599	0.2714	50.0000	50.0000	
0.0045	0.2545	0.2636	50.0000	50.0000	
0.0025	0.2485	0.2535	50.0000	50.0000	
-0.0011	0.2448	0.2427	50.0000	50.0000	
-0.0044	0.2496	0.2407	46.7000	50.0000	
-0.0064	0.2500	0.2373	50.7000	50.0000	
-0.0075	0.2441	0.2290	59.5750	50.0000	
-0.0085	0.2419	0.2249	56.7750	50.0000	
-0.0099	0.2386	0.2188	58.3000	47.4750	
-0.0116	0.2352	0.2120	61.3750	39.7000	
-0.0134	0.2295	0.2028	66.3750	39.6000	
-0.0150	0.2295	0.1994	65.7500	43.1000	
-0.0168	0.2269	0.1933	67.6250	45.7250	
-0.0185	0.2278	0.1907	66.5500	47.8500	
-0.0204	0.2294	0.1886	66.0500	49.5000	
-0.0221	0.2308	0.1866	66.3500	50.4750	
-0.0240	0.2331	0.1852	65.8750	50.9250	
-0.0257	0.2364	0.1849	65.0000	51.0500	
-0.0273	0.2392	0.1847	64.2500	51.1250	
-0.0287	0.2406	0.1832	63.8000	51.4000	
-0.0299	0.2408	0.1809	64.1250	51.5250	
-0.0311	0.2403	0.1782	64.5250	51.6500	
-0.0318	0.2409	0.1773	64.3000	51.8500	
-0.0323	0.2407	0.1761	64.5500	51.7750	
-0.0327	0.2392	0.1738	65.3500	51.7750	
-0.0330	0.2388	0.1728	65.5750	52.1500	
-0.0331	0.2382	0.1721	66.3000	52.2000	
-0.0329	0.2365	0.1707	67.3000	52.1500	
-0.0324	0.2350	0.1701	67.7500	52.4250	
-0.0317	0.2324	0.1690	68.9000	52.5250	
-0.0310	0.2302	0.1682	69.7250	52.5250	
-0.0306	0.2289	0.1677	70.2000	53.0250	
-0.0322	0.2311	0.1666	69.5500	53.3000	
-0.0348	0.2366	0.1670	67.8250	53.6500	
-0.0360	0.2376	0.1657	67.5000	53.4000	
-0.0367	0.2393	0.1658	66.8000	53.9000	
-0.0374	0.2409	0.1661	66.0500	53.9500	
-0.0380	0.2405	0.1644	66.0750	53.7000	
-0.0382	0.2405	0.1640	65.8500	53.6250	
-0.0380	0.2399	0.1639	65.7500	53.5750	
-0.0378	0.2394	0.1638	65.7500	54.0500	
-0.0377	0.2396	0.1642	65.5250	54.3000	
-0.0378	0.2406	0.1650	65.3000	55.0250	
-0.0380	0.2419	0.1659	64.7500	55.9500	
-0.0383	0.2425	0.1660	64.5500	56.9750	
-0.0387	0.2424	0.1650	65.1250	57.2500	
-0.0392	0.2422	0.1638	65.7250	57.2000	
-0.0398	0.2428	0.1632	65.8250	57.2000	
-0.0406	0.2432	0.1621	66.6750	57.3500	
-0.0412	0.2431	0.1608	67.5000	57.0250	
-0.0418	0.2435	0.1598	68.0250	57.0500	
-0.0426	0.2447	0.1594	67.1750	57.4250	
-0.0437	0.2463	0.1590	66.4750	58.3500	
-0.0447	0.2471	0.1577	66.3500	59.0500	
-0.0453	0.2455	0.1549	67.8750	58.9750	
-0.0454	0.2426	0.1518	69.5750	58.8500	
-0.0453	0.2396	0.1489	71.3250	59.2000	
-0.0454	0.2374	0.1466	71.6500	59.7500	
-0.0457	0.2361	0.1448	71.6000	60.2000	
-0.0462	0.2356	0.1432	71.4750	60.8500	
-0.0469	0.2355	0.1418	71.3000	61.2500	
-0.0476	0.2355	0.1402	71.3750	61.5750	
-0.0486	0.2349	0.1378	71.7500	61.9500	
-0.0497	0.2329	0.1336	72.4250	62.2750	
-0.0511	0.2299	0.1277	72.8750	62.5500	
-0.0529	0.2253	0.1195	73.2500	62.7750	
-0.0552	0.2192	0.1088	73.4750	62.9250	
-0.0583	0.2138	0.0973	73.7250	63.0500	
-0.0620	0.2105	0.0865	74.0250	63.4750	
-0.0660	0.2068	0.0747	73.6750	65.3750	
-0.0700	0.2044	0.0643	73.4000	67.1000	
-0.0739	0.2024	0.0546	73.0500	68.4750	
-0.0772	0.2017	0.0473	72.9500	70.5500	
-0.0798	0.2016	0.0420	72.9000	72.5000	
-0.0820	0.2023	0.0384	73.1250	73.9750	
-0.0842	0.2065	0.0382	73.4250	75.8750	
-0.0865	0.2127	0.0397	72.7750	78.5750	
-0.0876	0.2156	0.0404	71.8750	80.2750	
-0.0884	0.2154	0.0385	71.5750	81.4250	
-0.0888	0.2116	0.0340	72.2500	80.5000	
-0.0888	0.2091	0.0314	72.7750	80.6000	
-0.0887	0.2078	0.0305	73.0500	80.5750	
-0.0884	0.2064	0.0297	73.5750	80.4000	
-0.0881	0.2056	0.0294	73.9000	80.6000	
-0.0877	0.2026	0.0273	74.4500	80.0500	
-0.0875	0.2000	0.0251	74.8250	78.8250	
-0.0872	0.1981	0.0236	75.1000	78.4750	
-0.0871	0.1956	0.0213	75.2750	77.8000	
-0.0871	0.1950	0.0208	75.2000	77.1250	
-0.0872	0.1942	0.0197	75.1000	76.2000	
-0.0874	0.1937	0.0189	75.2250	75.8000	
-0.0875	0.1939	0.0189	74.9250	75.7750	
-0.0875	0.1936	0.0185	74.7000	75.3000	
-0.0876	0.1933	0.0181	74.6750	75.1250	
-0.0877	0.1929	0.0175	74.6250	74.8250	
-0.0877	0.1922	0.0168	74.7500	74.8000	
-0.0878	0.1924	0.0168	75.0250	74.5000	
-0.0878	0.1915	0.0159	75.0500	74.5250	
-0.0878	0.1918	0.0162	75.3750	74.4250	
-0.0879	0.1911	0.0153	75.2250	74.5000	
-0.0879	0.1913	0.0154	75.2500	74.1750	
-0.0881	0.1907	0.0146	75.1000	74.2000	
-0.0882	0.1908	0.0145	74.9500	74.2750	
-0.0882	0.1902	0.0139	75.0500	73.7500	
-0.0882	0.1903	0.0139	75.0250	73.6250	
-0.0882	0.1907	0.0142	75.0500	73.6250	
-0.0883	0.1896	0.0131	74.9250	73.6000	
-0.0884	0.1907	0.0139	74.7250	73.2500	
-0.0884	0.1897	0.0128	74.6500	73.2750	
-0.0885	0.1898	0.0128	74.5250	73.1750	
-0.0885	0.1893	0.0124	74.2750	72.9750	
-0.0885	0.1904	0.0134	73.7500	72.6250	
-0.0886	0.1898	0.0127	73.3250	72.7500	
-0.0886	0.1895	0.0124	72.9750	72.7000	
-0.0885	0.1903	0.0133	72.3250	72.5250	
-0.0885	0.1898	0.0129	71.3250	72.5750	
-0.0886	0.1898	0.0126	70.9000	72.3500	
-0.0886	0.1902	0.0130	70.8250	72.6250	
-0.0886	0.1904	0.0131	70.4500	72.5250	
-0.0887	0.1907	0.0133	70.2500	72.5000	
-0.0887	0.1907	0.0134	69.4000	72.5000	
-0.0889	0.1911	0.0134	68.5500	72.3500	
-0.0888	0.1910	0.0133	67.8500	72.2750	
-0.0888	0.1928	0.0152	67.8000	72.2000	
-0.0889	0.1926	0.0148	67.9250	72.6000	
-0.0891	0.1938	0.0157	67.2500	72.4000	
-0.0895	0.1946	0.0155	66.7750	72.1750	
-0.0900	0.1958	0.0158	66.3750	72.3250	
-0.0904	0.1984	0.0176	66.4250	72.5750	
-0.0913	0.2009	0.0183	65.8500	72.6500	
-0.0923	0.2064	0.0218	66.3750	72.9500	
-0.0945	0.2150	0.0260	67.8750	73.1750	
-0.0974	0.2239	0.0291	67.9750	73.8250	
-0.1002	0.2316	0.0312	70.1250	74.6000	
-0.1011	0.2340	0.0318	68.8000	74.2250	
-0.1017	0.2332	0.0298	67.3750	73.0750	
-0.1018	0.2288	0.0253	65.8750	72.2750	
-0.1017	0.2273	0.0240	63.5250	72.2750	
-0.1014	0.2244	0.0215	62.9250	72.2000	
-0.1011	0.2249	0.0226	62.3250	71.8000	
-0.1007	0.2230	0.0215	63.5250	71.7500	
-0.1003	0.2221	0.0214	64.6000	71.7000	
-0.0999	0.2207	0.0210	65.4500	71.4750	
-0.0993	0.2194	0.0207	66.3250	71.4250	
-0.0990	0.2181	0.0202	67.1500	71.3250	
-0.0984	0.2178	0.0210	67.0750	71.0250	
-0.0981	0.2160	0.0199	68.0500	71.0750	
-0.0981	0.2159	0.0196	68.6750	70.9000	
-0.0980	0.2152	0.0192	68.4250	70.6250	
-0.0977	0.2140	0.0186	68.5250	70.4250	
-0.0976	0.2140	0.0187	68.6000	70.2250	
-0.0977	0.2140	0.0187	68.8250	69.7250	
-0.0976	0.2130	0.0178	68.3500	69.6500	
-0.0975	0.2141	0.0190	68.5000	69.3000	
-0.0979	0.2133	0.0175	67.7250	69.1500	
-0.0980	0.2138	0.0179	67.4250	68.7000	
-0.0981	0.2139	0.0177	66.9500	68.4250	
-0.0984	0.2144	0.0175	66.5000	68.0250	
-0.0985	0.2149	0.0179	66.4250	68.0250	
-0.0989	0.2158	0.0180	65.9500	67.4000	
-0.0990	0.2154	0.0175	65.7500	67.2000	
-0.0992	0.2165	0.0182	64.9250	67.0500	
-0.0997	0.2178	0.0183	64.9750	66.5750	
-0.1001	0.2178	0.0176	64.1750	66.1750	
-0.1005	0.2190	0.0180	64.0000	65.8750	
-0.1009	0.2197	0.0178	63.8500	65.5000	
-0.1013	0.2212	0.0185	63.1500	65.2000	
-0.1017	0.2216	0.0182	62.7750	64.9750	
-0.1021	0.2236	0.0194	62.3000	64.6250	
-0.1025	0.2240	0.0191	61.8750	64.3250	
-0.1030	0.2258	0.0198	61.5000	64.0250	
-0.1036	0.2267	0.0194	60.9250	63.6000	
-0.1042	0.2286	0.0202	60.2750	63.3250	
-0.1048	0.2295	0.0198	60.0000	63.2000	
-0.1054	0.2318	0.0210	59.1500	62.8500	
-0.1062	0.2331	0.0208	58.4250	62.6000	
-0.1068	0.2352	0.0216	57.4500	62.3000	
-0.1076	0.2367	0.0216	56.4750	62.0500	
-0.1083	0.2389	0.0224	55.8250	61.7250	
-0.1088	0.2415	0.0239	54.0000	61.4750	
-0.1097	0.2427	0.0233	53.5250	60.9750	
-0.1108	0.2457	0.0242	51.8250	60.7750	
-0.1117	0.2472	0.0238	51.5250	60.6000	
-0.1128	0.2506	0.0251	49.5750	60.0750	
-0.1138	0.2523	0.0247	48.9750	59.9250	
-0.1149	0.2546	0.0249	47.1750	59.7000	
-0.1159	0.2570	0.0253	46.2500	59.4250	
-0.1167	0.2581	0.0246	46.0250	59.2000	
-0.1173	0.2598	0.0253	45.3500	58.7750	
-0.1178	0.2616	0.0261	44.4500	58.6750	
-0.1180	0.2620	0.0259	45.1000	58.2500	
-0.1185	0.2623	0.0252	45.9500	58.1000	
-0.1184	0.2630	0.0262	45.7750	57.8250	
-0.1177	0.2609	0.0254	46.2750	57.9500	
-0.1175	0.2597	0.0247	45.4000	57.7500	
-0.1173	0.2593	0.0248	45.1500	57.8000	
-0.1170	0.2580	0.0240	45.3500	57.9500	
-0.1167	0.2572	0.0238	45.6500	58.1750	
-0.1162	0.2558	0.0234	48.4500	58.4750	
-0.1160	0.2550	0.0231	49.3250	58.7750	
-0.1158	0.2540	0.0224	51.7250	59.1000	
-0.1157	0.2536	0.0222	52.8000	59.3000	
-0.1155	0.2523	0.0214	55.8250	59.8250	
-0.1152	0.2520	0.0215	58.0500	60.2500	
-0.1153	0.2517	0.0211	59.8500	60.5750	
-0.1152	0.2511	0.0207	61.2750	61.0750	
-0.1152	0.2504	0.0200	62.6000	61.2000	
-0.1152	0.2499	0.0196	63.9500	61.7750	
-0.1152	0.2498	0.0193	64.8000	62.0250	
-0.1151	0.2490	0.0188	65.9750	62.5500	
-0.1150	0.2482	0.0182	66.7000	62.8000	
-0.1150	0.2476	0.0176	67.3500	63.2000	
-0.1149	0.2467	0.0169	68.4250	63.6000	
-0.1148	0.2468	0.0173	68.6000	63.7250	
-0.1146	0.2456	0.0163	69.3500	64.3000	
-0.1145	0.2451	0.0162	69.2250	64.6500	
-0.1143	0.2446	0.0159	69.1250	64.9750	
-0.1142	0.2437	0.0153	69.7500	65.3000	
-0.1141	0.2431	0.0148	69.5500	65.6250	
-0.1140	0.2425	0.0145	69.8750	66.0500	
-0.1138	0.2421	0.0144	70.0000	66.5250	
-0.1137	0.2418	0.0143	70.1750	66.4750	
-0.1136	0.2408	0.0136	71.0750	67.0250	
-0.1136	0.2404	0.0133	70.6500	67.4750	
-0.1135	0.2401	0.0132	71.0750	67.7500	
-0.1133	0.2397	0.0131	71.4000	67.9000	
-0.1133	0.2389	0.0123	71.8250	68.5250	
-0.1133	0.2390	0.0125	72.2250	68.6250	
-0.1132	0.2384	0.0120	73.0750	68.9500	
-0.1132	0.2383	0.0119	73.4500	69.2000	
-0.1131	0.2381	0.0118	73.7250	69.3000	
-0.1131	0.2377	0.0114	74.1500	69.8500	
-0.1131	0.2375	0.0113	74.3250	69.9500	
-0.1130	0.2375	0.0114	74.4750	70.0500	
-0.1130	0.2371	0.0111	74.4750	70.4750	
-0.1131	0.2371	0.0109	74.4250	70.5750	
-0.1130	0.2367	0.0106	74.1750	71.2500	
-0.1131	0.2369	0.0108	74.1500	70.8750	
-0.1130	0.2362	0.0102	74.0000	71.4250	
-0.1131	0.2364	0.0102	73.8250	71.6000	
-0.1131	0.2362	0.0100	73.6250	71.7750	
-0.1131	0.2359	0.0098	73.4250	72.0500	
-0.1131	0.2361	0.0099	73.4250	72.0000	
-0.1131	0.2359	0.0097	73.2250	72.3750	
-0.1131	0.2357	0.0095	73.1250	72.3750	
-0.1131	0.2358	0.0096	73.0750	72.3750	
-0.1131	0.2357	0.0094	72.9250	72.7000	
-0.1132	0.2356	0.0092	72.8500	72.8250	
-0.1132	0.2356	0.0092	72.7250	72.9000	
-0.1133	0.2356	0.0090	72.6750	73.0250	
-0.1133	0.2355	0.0089	72.5500	73.0500	
-0.1133	0.2355	0.0089	72.4750	73.1000	
-0.1133	0.2356	0.0089	72.4250	73.1500	
-0.1134	0.2354	0.0086	72.3750	73.4250	
-0.1134	0.2354	0.0086	72.3500	73.1750	
-0.1134	0.2356	0.0087	72.2750	73.1000	
-0.1135	0.2356	0.0086	72.4000	73.3500	
-0.1137	0.2354	0.0081	72.4500	73.5000	
-0.1138	0.2357	0.0081	72.4250	73.4500	
-0.1138	0.2356	0.0080	72.2750	73.8750	
-0.1139	0.2356	0.0078	72.0500	74.2500	
-0.1140	0.2358	0.0079	71.8750	74.4250	
-0.1140	0.2358	0.0077	71.6750	74.4000	
-0.1141	0.2358	0.0075	71.7250	74.4500	
-0.1141	0.2359	0.0076	71.6750	74.4500	
-0.1142	0.2356	0.0073	71.6250	75.0250	
-0.1142	0.2359	0.0076	71.5000	74.6000	
-0.1142	0.2358	0.0073	71.5000	74.8500	
-0.1143	0.2358	0.0073	71.4000	74.9750	
-0.1143	0.2360	0.0073	71.4250	74.6750	
-0.1144	0.2358	0.0071	71.3750	74.8750	
-0.1144	0.2360	0.0071	71.2000	74.7500	
-0.1145	0.2359	0.0069	70.9250	74.8250	
-0.1146	0.2361	0.0069	70.9500	74.9500	
-0.1146	0.2361	0.0070	70.8250	75.0500	
-0.1145	0.2361	0.0070	70.6500	75.2500	
-0.1145	0.2362	0.0071	70.6500	75.1250	
-0.1146	0.2362	0.0070	70.6750	75.1750	
-0.1146	0.2362	0.0069	70.7000	75.2750	
-0.1147	0.2363	0.0068	70.4750	75.0750	
-0.1148	0.2363	0.0068	70.5250	75.0750	
-0.1148	0.2363	0.0066	70.5500	75.0750	
-0.1149	0.2363	0.0066	70.3250	75.1500	
-0.1149	0.2363	0.0065	70.5500	74.8750	
-0.1149	0.2364	0.0065	70.5000	74.9250	
-0.1150	0.2364	0.0065	70.2750	75.0000	
-0.1151	0.2365	0.0064	70.2250	74.8750	
-0.1150	0.2365	0.0064	70.2750	74.9250	
-0.1150	0.2364	0.0065	70.4500	74.8750	
-0.1151	0.2365	0.0064	70.4000	74.7750	
-0.1151	0.2365	0.0063	70.3750	74.7000	
-0.1151	0.2365	0.0062	70.1750	74.6500	
-0.1151	0.2367	0.0064	70.2250	74.6000	
-0.1152	0.2365	0.0062	70.0250	74.6500	
-0.1152	0.2367	0.0062	70.2250	74.6750	
-0.1152	0.2367	0.0062	70.2750	74.6500	
-0.1152	0.2365	0.0062	70.2000	74.5750	
-0.1152	0.2368	0.0064	69.9000	74.4000	
-0.1152	0.2368	0.0063	69.9250	74.5000	
-0.1152	0.2366	0.0063	70.1000	74.5750	
-0.1153	0.2368	0.0063	69.9500	74.4000	
-0.1153	0.2367	0.0061	69.8250	74.4000	
-0.1152	0.2368	0.0063	69.8750	74.4250	
-0.1153	0.2368	0.0062	69.9000	74.4000	
-0.1153	0.2367	0.0061	69.7500	74.3500	
-0.1154	0.2368	0.0061	69.9500	74.1750	
-0.1154	0.2367	0.0059	69.9500	74.1500	
-0.1155	0.2368	0.0059	69.8250	74.1000	
-0.1155	0.2368	0.0058	69.6250	73.9250	
-0.1155	0.2369	0.0059	69.9750	73.8750	
-0.1155	0.2368	0.0058	69.6250	73.8250	
