Loss_Adversary	Accuracy_Adversary	Loss_Target	Accuracy_Target	
0.6189	1.1862	1.0702	50.0000	50.0000	
0.5996	1.1683	1.0416	50.0000	50.0000	
0.5820	1.1531	1.0158	50.0000	50.0000	
0.5665	1.1381	0.9926	50.0000	50.0000	
0.5525	1.1233	0.9715	50.0000	50.0000	
0.5401	1.1087	0.9524	50.0000	50.0000	
0.5291	1.0943	0.9350	50.0000	50.0000	
0.5191	1.0801	0.9189	50.0000	50.0000	
0.5097	1.0661	0.9037	50.0000	50.0000	
0.5010	1.0523	0.8893	50.0000	50.0000	
0.4927	1.0386	0.8756	50.0000	50.0000	
0.4850	1.0252	0.8626	50.0000	50.0000	
0.4777	1.0119	0.8501	50.0000	50.0000	
0.4707	0.9988	0.8380	50.0000	50.0000	
0.4639	0.9859	0.8263	50.0000	50.0000	
0.4573	0.9732	0.8149	50.0000	50.0000	
0.4509	0.9607	0.8038	50.0000	50.0000	
0.4447	0.9483	0.7929	50.0000	50.0000	
0.4386	0.9362	0.7823	50.0000	50.0000	
0.4326	0.9241	0.7718	50.0000	50.0000	
0.4268	0.9123	0.7616	50.0000	50.0000	
0.4215	0.9006	0.7520	50.0000	50.0000	
0.4162	0.8892	0.7425	50.0000	50.0000	
0.4111	0.8778	0.7333	50.0000	50.0000	
0.4060	0.8666	0.7242	50.0000	50.0000	
0.4010	0.8556	0.7152	50.0000	50.0000	
0.3962	0.8447	0.7064	50.0000	50.0000	
0.3914	0.8340	0.6977	50.0000	50.0000	
0.3866	0.8235	0.6892	50.0000	50.0000	
0.3820	0.8131	0.6808	50.0000	50.0000	
0.3775	0.8029	0.6725	50.0000	50.0000	
0.3730	0.7928	0.6644	50.0000	50.0000	
0.3685	0.7829	0.6564	50.0000	50.0000	
0.3642	0.7731	0.6486	50.0000	50.0000	
0.3600	0.7635	0.6409	50.0000	50.0000	
0.3559	0.7540	0.6333	50.0000	50.0000	
0.3518	0.7447	0.6259	50.0000	50.0000	
0.3478	0.7355	0.6186	50.0000	50.0000	
0.3438	0.7264	0.6114	50.0000	50.0000	
0.3400	0.7175	0.6043	50.0000	50.0000	
0.3362	0.7087	0.5974	50.0000	50.0000	
0.3325	0.7000	0.5906	50.0000	50.0000	
0.3288	0.6915	0.5839	50.0000	50.0000	
0.3253	0.6831	0.5774	50.0000	50.0000	
0.3217	0.6749	0.5709	50.0000	50.0000	
0.3183	0.6667	0.5645	50.0000	50.0000	
0.3149	0.6587	0.5583	50.0000	50.0000	
0.3116	0.6508	0.5523	50.0000	50.0000	
0.3084	0.6431	0.5463	50.0000	50.0000	
0.3052	0.6355	0.5404	50.0000	50.0000	
0.3021	0.6280	0.5346	50.0000	50.0000	
0.2990	0.6206	0.5289	50.0000	50.0000	
0.2960	0.6133	0.5234	50.0000	50.0000	
0.2931	0.6062	0.5180	50.0000	50.0000	
0.2903	0.5991	0.5126	50.0000	50.0000	
0.2874	0.5922	0.5074	50.0000	50.0000	
0.2847	0.5854	0.5022	50.0000	50.0000	
0.2820	0.5787	0.4972	50.0000	50.0000	
0.2794	0.5721	0.4923	50.0000	50.0000	
0.2768	0.5657	0.4874	50.0000	50.0000	
