Loss_Adversary	Accuracy_Adversary	Loss_Target	Accuracy_Target	
0.7911	0.3385	0.7911	50.0000	50.0000	
0.7560	0.3351	0.7560	50.0000	50.0000	
0.7216	0.3319	0.7216	50.0000	50.0000	
0.6879	0.3288	0.6879	50.0000	50.0000	
0.6546	0.3257	0.6546	50.0000	50.0000	
0.6212	0.3227	0.6212	50.0000	50.0000	
0.5881	0.3198	0.5881	50.0000	50.0000	
0.5550	0.3170	0.5550	50.0000	50.0000	
0.5220	0.3143	0.5220	50.0000	50.0000	
0.4898	0.3117	0.4898	50.0000	50.0000	
0.4581	0.3091	0.4581	50.0000	50.0000	
0.4276	0.3067	0.4276	50.0000	50.0000	
0.3982	0.3043	0.3982	50.0000	50.0000	
0.3708	0.3020	0.3708	50.0000	50.0000	
0.3448	0.2998	0.3448	50.0000	50.0000	
0.3188	0.2975	0.3188	50.0000	50.0000	
0.2947	0.2941	0.2947	50.0000	50.0000	
0.2726	0.2886	0.2726	50.0000	50.0000	
0.2532	0.2824	0.2532	50.0000	50.0000	
0.2357	0.2761	0.2357	50.0000	58.2750	
0.2207	0.2693	0.2207	50.0000	85.8250	
0.2077	0.2622	0.2077	50.0000	87.7750	
0.1967	0.2548	0.1967	50.0000	88.7250	
0.1877	0.2469	0.1877	50.0000	88.7500	
0.1808	0.2390	0.1808	50.0000	88.2750	
0.1758	0.2311	0.1758	73.7500	87.7500	
0.1725	0.2229	0.1725	74.9250	87.7000	
0.1706	0.2152	0.1706	75.1750	87.4000	
0.1692	0.2078	0.1692	75.1000	87.3500	
0.1679	0.2013	0.1679	74.9500	87.6000	
0.1667	0.1959	0.1667	75.0500	87.7250	
0.1652	0.1906	0.1652	75.0000	88.2000	
0.1635	0.1860	0.1635	74.9500	88.5000	
0.1618	0.1824	0.1618	75.0500	89.0000	
0.1599	0.1790	0.1599	74.9500	89.5750	
0.1580	0.1760	0.1580	75.1000	90.0000	
0.1557	0.1733	0.1557	75.0500	90.6750	
0.1531	0.1702	0.1531	74.9250	91.5500	
0.1499	0.1674	0.1499	74.7500	92.4750	
0.1459	0.1638	0.1459	74.7250	93.5500	
0.1405	0.1591	0.1405	74.8500	95.2250	
0.1330	0.1540	0.1330	74.8250	96.8250	
0.1224	0.1484	0.1224	74.8750	97.7500	
0.1083	0.1446	0.1083	75.1000	97.2250	
0.0931	0.1440	0.0931	74.2750	94.3500	
0.0786	0.1418	0.0786	74.6000	91.3000	
0.0660	0.1392	0.0660	74.5250	89.8500	
0.0556	0.1373	0.0556	74.9250	87.4500	
0.0471	0.1362	0.0471	75.0750	84.6000	
0.0399	0.1357	0.0399	74.5750	82.2000	
0.0340	0.1356	0.0340	75.2250	79.6000	
0.0290	0.1352	0.0290	74.8250	78.4750	
0.0249	0.1351	0.0249	74.9250	77.4750	
0.0214	0.1350	0.0214	74.7250	76.9500	
0.0187	0.1349	0.0187	74.3000	76.3250	
0.0164	0.1348	0.0164	73.8000	76.1750	
0.0145	0.1347	0.0145	73.4250	76.1500	
0.0129	0.1348	0.0129	73.4250	75.6500	
0.0116	0.1348	0.0116	73.2250	75.8750	
0.0105	0.1349	0.0105	72.8250	75.5750	
0.0095	0.1349	0.0095	72.6000	75.5000	
0.0087	0.1350	0.0087	72.2000	75.3750	
0.0081	0.1351	0.0081	71.4500	75.4500	
0.0074	0.1352	0.0074	70.4250	75.4000	
0.0069	0.1353	0.0069	69.8500	75.4000	
0.0064	0.1353	0.0064	69.3000	75.1750	
0.0060	0.1355	0.0060	69.1750	75.1000	
0.0057	0.1355	0.0057	68.7000	75.1250	
0.0054	0.1356	0.0054	68.5750	75.1500	
0.0051	0.1357	0.0051	68.8500	75.1250	
0.0048	0.1357	0.0048	68.9500	75.1750	
0.0046	0.1358	0.0046	68.6750	75.5000	
0.0043	0.1358	0.0043	68.6750	75.2500	
0.0041	0.1358	0.0041	68.8500	75.0500	
0.0039	0.1359	0.0039	69.7250	75.2500	
0.0037	0.1359	0.0037	69.2250	75.1000	
0.0035	0.1360	0.0035	68.2250	75.1750	
0.0034	0.1360	0.0034	69.4500	75.0750	
0.0032	0.1360	0.0032	69.8750	74.9500	
0.0031	0.1360	0.0031	69.8250	75.2000	
0.0029	0.1361	0.0029	69.3500	75.0000	
0.0028	0.1361	0.0028	69.7250	75.0750	
0.0026	0.1362	0.0026	69.5000	75.0000	
0.0025	0.1362	0.0025	69.4750	74.8250	
0.0024	0.1362	0.0024	68.0750	74.8500	
0.0023	0.1363	0.0023	67.2500	74.7250	
0.0022	0.1363	0.0022	66.2500	74.9000	
0.0021	0.1363	0.0021	66.1250	74.9500	
0.0021	0.1364	0.0021	65.6750	74.8500	
0.0020	0.1363	0.0020	66.4250	75.0000	
0.0019	0.1364	0.0019	66.6750	74.9500	
0.0019	0.1364	0.0019	66.1500	75.0000	
0.0018	0.1364	0.0018	66.1500	74.8000	
0.0017	0.1364	0.0017	66.2000	74.8500	
0.0017	0.1364	0.0017	66.3750	74.8750	
0.0016	0.1365	0.0016	67.0000	74.9250	
0.0016	0.1363	0.0016	66.7750	74.8750	
0.0016	0.1363	0.0016	66.5500	74.8500	
0.0015	0.1364	0.0015	66.2000	74.9500	
0.0015	0.1364	0.0015	66.2250	74.8500	
0.0014	0.1364	0.0014	66.5000	74.9500	
0.0014	0.1363	0.0014	66.3500	74.9000	
0.0014	0.1363	0.0014	66.1500	75.0000	
0.0013	0.1363	0.0013	66.1250	75.0500	
0.0013	0.1363	0.0013	66.2500	74.9500	
0.0013	0.1363	0.0013	66.3250	74.9750	
0.0012	0.1362	0.0012	66.0250	74.9750	
0.0012	0.1364	0.0012	64.9000	74.9750	
0.0012	0.1362	0.0012	65.5500	74.7750	
0.0012	0.1363	0.0012	65.9250	74.8750	
0.0012	0.1362	0.0012	65.7750	74.9000	
0.0011	0.1362	0.0011	66.3750	74.9500	
0.0011	0.1361	0.0011	65.2250	74.8750	
0.0011	0.1361	0.0011	63.9750	74.8500	
0.0011	0.1361	0.0011	65.0250	74.8750	
