Loss_Adversary	Accuracy_Adversary	Loss_Target	Accuracy_Target	
-0.3206	0.4037	0.4270	50.0000	50.0000	
-0.3177	0.3993	0.4167	50.0000	50.0000	
-0.3147	0.3949	0.4070	50.0000	50.0000	
-0.3119	0.3907	0.3975	50.0000	50.0000	
-0.3090	0.3865	0.3886	50.0000	50.0000	
-0.3063	0.3825	0.3796	50.0000	50.0000	
-0.3036	0.3786	0.3710	50.0000	50.0000	
-0.3010	0.3747	0.3625	50.0000	50.0000	
-0.2989	0.3709	0.3497	50.0000	50.0000	
-0.2970	0.3673	0.3355	50.0000	50.0000	
-0.2951	0.3637	0.3225	50.0000	50.0000	
-0.2929	0.3602	0.3119	50.0000	50.0000	
-0.2907	0.3568	0.3039	50.0000	50.0000	
-0.2882	0.3534	0.2986	50.0000	50.0000	
-0.2856	0.3502	0.2957	50.0000	50.0000	
-0.2828	0.3470	0.2946	50.0000	50.0000	
-0.2801	0.3439	0.2941	50.0000	50.0000	
-0.2774	0.3409	0.2940	50.0000	50.0000	
-0.2748	0.3380	0.2940	50.0000	53.8500	
-0.2722	0.3351	0.2940	50.0000	49.8000	
-0.2697	0.3323	0.2939	50.0000	50.0000	
-0.2673	0.3297	0.2939	50.0000	50.0000	
-0.2649	0.3270	0.2938	50.0000	55.4250	
-0.2626	0.3245	0.2938	50.0000	53.1750	
-0.2604	0.3219	0.2937	50.0000	54.9250	
-0.2582	0.3195	0.2936	50.0000	65.8750	
-0.2561	0.3172	0.2934	50.0000	58.7250	
-0.2541	0.3149	0.2931	50.0000	61.3750	
-0.2521	0.3126	0.2926	50.0000	70.3000	
-0.2502	0.3105	0.2918	50.0000	68.4750	
-0.2485	0.3084	0.2905	50.0000	65.6750	
-0.2469	0.3063	0.2880	50.0000	60.4250	
-0.2455	0.3043	0.2834	50.0000	54.8250	
-0.2447	0.3024	0.2745	50.0000	52.8250	
-0.2441	0.3002	0.2611	50.0000	52.9000	
-0.2424	0.2964	0.2435	50.0000	50.4000	
-0.2402	0.2914	0.2209	50.0000	50.4000	
-0.2370	0.2852	0.1969	50.0000	50.0000	
-0.2321	0.2780	0.1810	50.0000	49.8500	
-0.2261	0.2703	0.1715	50.0000	49.8250	
-0.2195	0.2625	0.1672	50.0000	50.3250	
-0.2137	0.2558	0.1654	50.0000	50.2750	
-0.2091	0.2507	0.1658	50.0000	50.3500	
-0.2052	0.2464	0.1662	50.0000	51.2500	
-0.2031	0.2446	0.1702	60.4250	53.7500	
-0.2028	0.2448	0.1752	62.0500	57.2250	
-0.2032	0.2452	0.1752	55.8250	56.5750	
-0.2035	0.2460	0.1785	55.7250	56.6500	
-0.2041	0.2469	0.1807	60.1250	59.4000	
-0.2051	0.2483	0.1842	58.6250	65.6750	
-0.2060	0.2497	0.1867	54.3250	71.0500	
-0.2070	0.2511	0.1897	48.1250	76.7500	
-0.2076	0.2520	0.1922	43.9500	80.4250	
-0.2077	0.2520	0.1910	42.8750	82.9000	
-0.2081	0.2518	0.1857	43.0750	82.6000	
-0.2084	0.2516	0.1810	43.1000	81.9250	
