Loss_Adversary	Accuracy_Adversary	Loss_Target	Accuracy_Target	
0.6781	0.3385	0.7911	50.0000	50.0000	
0.6469	0.3351	0.7560	50.0000	50.0000	
0.6162	0.3319	0.7216	50.0000	50.0000	
0.5862	0.3288	0.6879	50.0000	50.0000	
0.5566	0.3257	0.6546	50.0000	50.0000	
0.5268	0.3227	0.6212	50.0000	50.0000	
0.4973	0.3198	0.5881	50.0000	50.0000	
0.4678	0.3170	0.5550	50.0000	50.0000	
0.4384	0.3143	0.5220	50.0000	50.0000	
0.4096	0.3117	0.4898	50.0000	50.0000	
0.3814	0.3091	0.4581	50.0000	50.0000	
0.3542	0.3067	0.4276	50.0000	50.0000	
0.3280	0.3043	0.3982	50.0000	50.0000	
0.3035	0.3020	0.3708	50.0000	50.0000	
0.2804	0.2998	0.3448	50.0000	50.0000	
0.2572	0.2975	0.3189	50.0000	50.0000	
0.2359	0.2941	0.2947	50.0000	50.0000	
0.2165	0.2886	0.2726	50.0000	50.0000	
0.1997	0.2824	0.2532	50.0000	50.0000	
0.1845	0.2762	0.2357	50.0000	58.2250	
0.1716	0.2695	0.2206	50.0000	85.7000	
0.1606	0.2625	0.2076	50.0000	87.8500	
0.1514	0.2552	0.1966	50.0000	88.8750	
0.1440	0.2474	0.1875	50.0000	88.6250	
0.1386	0.2396	0.1806	50.0000	88.1000	
0.1349	0.2318	0.1756	70.6250	87.8000	
0.1329	0.2236	0.1725	74.8500	87.6000	
0.1320	0.2158	0.1706	75.2500	87.4750	
0.1315	0.2083	0.1692	74.9750	87.3250	
0.1310	0.2017	0.1680	75.0000	87.4750	
0.1305	0.1962	0.1668	75.0250	87.8000	
0.1299	0.1911	0.1656	75.0750	88.1750	
0.1290	0.1866	0.1641	75.0000	88.6000	
0.1279	0.1830	0.1624	75.0500	88.8500	
0.1266	0.1796	0.1606	75.0500	89.3250	
0.1252	0.1769	0.1588	75.0750	89.8500	
0.1235	0.1745	0.1567	75.0000	90.6500	
0.1215	0.1716	0.1541	74.8250	91.5000	
0.1190	0.1686	0.1510	74.6750	92.2750	
0.1158	0.1650	0.1470	74.7000	93.6000	
0.1116	0.1599	0.1418	75.0000	95.1750	
0.1056	0.1547	0.1345	74.7250	96.8750	
0.0971	0.1487	0.1244	74.6500	97.7750	
0.0855	0.1449	0.1111	75.1250	97.2250	
0.0723	0.1446	0.0964	74.6250	94.7750	
0.0594	0.1433	0.0819	74.7750	91.8000	
0.0479	0.1405	0.0688	74.9000	90.2000	
0.0383	0.1380	0.0579	74.7000	88.5000	
0.0304	0.1365	0.0490	75.0750	85.4500	
0.0238	0.1359	0.0415	75.1250	83.0000	
0.0183	0.1361	0.0354	75.6750	80.7000	
0.0136	0.1357	0.0301	75.4000	78.8500	
0.0098	0.1356	0.0260	75.4500	77.5750	
0.0066	0.1355	0.0224	74.6000	76.7500	
0.0040	0.1355	0.0196	73.9750	76.2250	
0.0019	0.1355	0.0172	73.6750	75.6500	
0.0001	0.1353	0.0152	73.6500	75.6500	
-0.0014	0.1353	0.0135	73.5250	75.5000	
-0.0026	0.1352	0.0121	73.2000	75.9250	
-0.0037	0.1353	0.0110	73.0000	75.1750	
-0.0046	0.1352	0.0100	73.3000	75.1500	
-0.0053	0.1353	0.0091	73.3750	75.2000	
-0.0060	0.1353	0.0084	72.8500	75.3250	
-0.0066	0.1354	0.0077	71.8750	75.1750	
-0.0071	0.1358	0.0072	71.0000	75.2000	
-0.0075	0.1355	0.0067	70.4000	75.0500	
-0.0080	0.1357	0.0062	70.1500	75.3750	
-0.0083	0.1358	0.0059	68.7750	75.1000	
-0.0086	0.1358	0.0055	68.0000	74.8250	
-0.0089	0.1359	0.0052	67.9750	75.1250	
-0.0092	0.1359	0.0049	67.0750	75.3000	
-0.0094	0.1360	0.0047	66.0500	75.2500	
-0.0096	0.1361	0.0044	65.9750	75.1000	
-0.0098	0.1361	0.0042	66.6000	75.0500	
-0.0100	0.1363	0.0040	67.8250	75.1500	
-0.0102	0.1363	0.0039	67.1750	75.0750	
-0.0103	0.1364	0.0037	66.2000	75.1250	
-0.0105	0.1363	0.0035	67.0750	75.0750	
-0.0106	0.1364	0.0034	67.7250	75.1000	
-0.0107	0.1364	0.0032	67.9250	75.1250	
-0.0109	0.1365	0.0031	67.5250	75.0750	
-0.0109	0.1365	0.0030	67.7500	75.2500	
-0.0110	0.1366	0.0029	67.5000	75.0000	
-0.0111	0.1364	0.0028	67.7250	75.3000	
-0.0112	0.1365	0.0027	67.3000	75.0000	
-0.0113	0.1365	0.0027	67.3750	74.7500	
-0.0114	0.1363	0.0025	67.6500	75.1500	
-0.0114	0.1364	0.0024	67.4750	75.1000	
-0.0115	0.1364	0.0024	66.0500	75.2000	
-0.0116	0.1364	0.0023	67.0000	75.1000	
-0.0116	0.1363	0.0022	67.8000	75.1250	
-0.0117	0.1363	0.0021	66.7500	75.1750	
-0.0118	0.1363	0.0021	67.1750	75.0750	
-0.0118	0.1362	0.0020	67.2000	75.1500	
-0.0119	0.1362	0.0019	67.6250	74.9750	
-0.0119	0.1362	0.0019	69.1500	75.1750	
-0.0120	0.1361	0.0018	68.9000	75.0750	
-0.0120	0.1361	0.0018	68.3500	75.1250	
-0.0121	0.1362	0.0017	67.8250	75.1750	
-0.0121	0.1361	0.0017	67.6500	75.2500	
-0.0121	0.1362	0.0016	68.0000	75.0750	
-0.0122	0.1361	0.0016	67.8250	75.0000	
-0.0122	0.1361	0.0015	67.3000	75.1000	
-0.0123	0.1361	0.0015	67.1500	75.1500	
-0.0123	0.1361	0.0015	67.0750	75.1250	
-0.0123	0.1361	0.0014	67.1250	75.2000	
-0.0124	0.1361	0.0014	67.1250	75.1500	
-0.0124	0.1362	0.0013	65.9000	75.1000	
-0.0124	0.1362	0.0013	66.0750	75.0750	
-0.0125	0.1363	0.0013	66.3250	75.2750	
-0.0125	0.1362	0.0013	66.4500	75.1250	
-0.0125	0.1363	0.0012	66.7500	75.1750	
-0.0126	0.1362	0.0012	65.9500	75.1750	
-0.0126	0.1362	0.0011	64.0250	75.2250	
-0.0126	0.1362	0.0011	64.1500	75.1500	
-0.0126	0.1362	0.0011	64.8250	75.2250	
-0.0127	0.1363	0.0011	64.3500	75.0750	
-0.0127	0.1363	0.0010	64.0500	75.1000	
-0.0127	0.1363	0.0010	64.1500	75.1500	
-0.0128	0.1363	0.0010	64.2000	75.3250	
-0.0128	0.1364	0.0009	64.3000	75.2500	
-0.0129	0.1364	0.0009	64.3750	75.2000	
-0.0129	0.1364	0.0009	64.2500	75.3500	
-0.0129	0.1365	0.0008	64.5000	75.1500	
-0.0129	0.1366	0.0008	64.5750	75.1500	
-0.0129	0.1366	0.0008	64.4500	75.0000	
-0.0130	0.1366	0.0008	64.3000	75.1250	
-0.0130	0.1366	0.0008	64.1500	75.1000	
-0.0130	0.1366	0.0007	64.2250	75.1750	
-0.0130	0.1367	0.0007	63.9750	75.0000	
-0.0130	0.1367	0.0007	63.6500	75.0250	
-0.0130	0.1367	0.0007	63.9500	75.0250	
-0.0130	0.1367	0.0007	63.9000	74.8750	
-0.0130	0.1368	0.0007	63.7500	75.0250	
-0.0131	0.1367	0.0007	63.0750	74.9250	
-0.0131	0.1367	0.0007	62.9250	75.0750	
-0.0131	0.1367	0.0006	63.4250	74.9500	
-0.0131	0.1367	0.0006	62.9500	74.7500	
-0.0131	0.1367	0.0006	62.7000	74.8000	
-0.0131	0.1368	0.0006	62.7500	74.8000	
-0.0131	0.1367	0.0006	62.9750	74.9000	
-0.0131	0.1367	0.0006	62.7250	74.6750	
-0.0132	0.1367	0.0006	62.5750	74.8500	
-0.0132	0.1367	0.0006	62.6000	74.8500	
-0.0132	0.1368	0.0006	62.4750	74.8500	
-0.0132	0.1367	0.0006	62.2000	74.7250	
-0.0132	0.1367	0.0006	62.4250	74.9500	
-0.0132	0.1367	0.0005	62.6000	74.8750	
