Loss_Adversary	Accuracy_Adversary	Loss_Target	Accuracy_Target	
-0.6604	0.6729	0.5728	50.0000	50.0000	
-0.6439	0.6560	0.5512	50.0000	50.0000	
-0.6276	0.6393	0.5323	50.0000	50.0000	
-0.6115	0.6229	0.5156	50.0000	50.0000	
-0.5957	0.6068	0.5007	50.0000	50.0000	
-0.5801	0.5909	0.4868	50.0000	50.0000	
-0.5648	0.5752	0.4739	50.0000	50.0000	
-0.5488	0.5590	0.4609	50.0000	50.0000	
-0.5324	0.5423	0.4474	50.0000	50.0000	
-0.5161	0.5257	0.4367	50.0000	50.0000	
-0.4996	0.5090	0.4306	50.0000	50.0000	
-0.4827	0.4918	0.4244	50.0000	50.0000	
-0.4649	0.4738	0.4179	50.0000	50.0000	
-0.4464	0.4550	0.4113	50.0000	50.0000	
-0.4279	0.4363	0.4045	50.0000	50.0000	
-0.4098	0.4180	0.3976	50.0000	50.0000	
-0.3929	0.4008	0.3904	50.0000	50.0000	
-0.3768	0.3845	0.3831	50.0000	50.0000	
-0.3620	0.3694	0.3756	50.0000	50.0000	
-0.3480	0.3552	0.3679	50.0000	50.0000	
-0.3350	0.3420	0.3601	50.0000	50.0000	
-0.3230	0.3298	0.3524	50.0000	50.0000	
-0.3120	0.3187	0.3447	50.0000	50.0000	
-0.3021	0.3086	0.3372	50.0000	50.0000	
-0.2933	0.2996	0.3300	50.0000	50.0000	
-0.2855	0.2916	0.3232	50.0000	50.0000	
-0.2787	0.2847	0.3168	50.0000	50.0000	
-0.2728	0.2787	0.3109	50.0000	50.0000	
-0.2678	0.2736	0.3057	50.0000	50.0000	
-0.2636	0.2693	0.3011	50.0000	50.0000	
-0.2601	0.2657	0.2971	50.0000	50.0000	
-0.2571	0.2627	0.2937	50.0000	50.0000	
-0.2546	0.2601	0.2909	50.0000	50.0000	
-0.2524	0.2578	0.2886	50.0000	50.0000	
-0.2504	0.2559	0.2867	50.0000	50.0000	
-0.2487	0.2541	0.2853	50.0000	50.0000	
-0.2473	0.2526	0.2843	50.0000	50.0000	
-0.2457	0.2511	0.2835	50.0000	50.0000	
