Loss_Adversary	Accuracy_Adversary	Loss_Target	Accuracy_Target	
-0.0543	0.4167	0.6187	50.0000	50.0000	
-0.0518	0.4088	0.6112	50.0000	50.0000	
-0.0498	0.4014	0.6032	50.0000	50.0000	
-0.0483	0.3943	0.5944	50.0000	50.0000	
-0.0470	0.3876	0.5854	50.0000	50.0000	
-0.0460	0.3812	0.5764	50.0000	50.0000	
-0.0455	0.3752	0.5669	50.0000	50.0000	
-0.0453	0.3695	0.5569	50.0000	50.0000	
-0.0454	0.3640	0.5463	50.0000	50.0000	
-0.0459	0.3586	0.5350	50.0000	50.0000	
-0.0467	0.3535	0.5230	50.0000	50.0000	
-0.0478	0.3484	0.5105	50.0000	50.0000	
-0.0492	0.3434	0.4973	50.0000	50.0000	
-0.0507	0.3384	0.4836	50.0000	50.0000	
-0.0525	0.3335	0.4693	50.0000	50.0000	
-0.0545	0.3288	0.4548	50.0000	50.0000	
-0.0566	0.3240	0.4401	50.0000	50.0000	
-0.0587	0.3193	0.4253	50.0000	50.0000	
-0.0608	0.3146	0.4106	50.0000	50.0000	
-0.0629	0.3101	0.3960	50.0000	50.0000	
-0.0650	0.3055	0.3816	50.0000	50.0000	
-0.0670	0.3010	0.3677	50.0000	50.0000	
-0.0688	0.2966	0.3541	50.0000	50.0000	
-0.0705	0.2922	0.3412	50.0000	50.0000	
-0.0721	0.2880	0.3288	50.0000	50.0000	
-0.0737	0.2841	0.3170	50.0000	50.0000	
-0.0750	0.2801	0.3058	50.0000	50.0000	
-0.0762	0.2761	0.2951	50.0000	50.0000	
-0.0772	0.2723	0.2850	50.0000	50.0000	
-0.0781	0.2685	0.2754	50.0000	50.0000	
-0.0790	0.2649	0.2664	50.0000	50.0000	
-0.0796	0.2614	0.2581	50.0000	50.0000	
-0.0801	0.2581	0.2504	50.0000	50.0000	
-0.0804	0.2548	0.2434	50.0000	50.0000	
-0.0807	0.2519	0.2373	50.0000	50.0000	
-0.0807	0.2488	0.2314	50.0000	50.0000	
-0.0807	0.2461	0.2263	50.0000	50.0000	
-0.0805	0.2431	0.2214	50.0000	50.0000	
-0.0802	0.2404	0.2172	50.0000	50.0000	
-0.0798	0.2371	0.2125	50.0000	50.0000	
-0.0794	0.2343	0.2083	50.0000	50.0000	
-0.0794	0.2302	0.2008	50.0000	50.0000	
-0.0806	0.2267	0.1908	50.0000	50.0000	
-0.0809	0.2235	0.1839	50.0000	50.0000	
-0.0805	0.2198	0.1781	50.0000	50.0000	
-0.0798	0.2157	0.1724	50.0000	50.0000	
-0.0786	0.2114	0.1679	50.0000	50.0000	
-0.0776	0.2083	0.1650	50.0000	77.0000	
-0.0781	0.2089	0.1650	50.0000	79.3000	
-0.0782	0.2126	0.1713	50.0000	80.0000	
-0.0764	0.2109	0.1735	50.0000	77.4000	
-0.0749	0.2114	0.1786	50.1000	75.8000	
-0.0742	0.2116	0.1809	50.1000	78.7000	
-0.0733	0.2110	0.1825	50.1000	82.7000	
-0.0725	0.2103	0.1835	49.7000	83.9000	
-0.0720	0.2093	0.1829	49.9000	89.4000	
-0.0720	0.2084	0.1814	49.7000	93.5000	
-0.0718	0.2067	0.1788	49.7000	93.7000	
-0.0719	0.2063	0.1777	48.1000	93.9000	
-0.0720	0.2075	0.1795	48.6000	95.9000	
-0.0737	0.2131	0.1853	49.7000	98.2000	
-0.0736	0.2150	0.1890	50.4000	98.6000	
-0.0756	0.2179	0.1886	46.4000	98.9000	
-0.0760	0.2207	0.1928	42.5000	97.6000	
-0.0785	0.2253	0.1942	46.2000	97.3000	
-0.0812	0.2345	0.2035	48.4000	88.5000	
-0.0827	0.2377	0.2052	47.5000	87.6000	
-0.0857	0.2412	0.2029	42.8000	90.5000	
-0.0880	0.2468	0.2068	40.2000	88.4000	
-0.0902	0.2508	0.2082	42.9000	83.7000	
-0.0919	0.2549	0.2107	45.5000	80.6000	
-0.0932	0.2560	0.2091	46.1000	79.2000	
-0.0944	0.2552	0.2043	46.4000	78.0000	
-0.0956	0.2534	0.1975	45.7000	78.8000	
-0.0969	0.2514	0.1901	44.8000	79.2000	
-0.0981	0.2495	0.1832	43.9000	81.2000	
-0.0993	0.2486	0.1778	43.2000	81.9000	
-0.1008	0.2489	0.1744	43.2000	82.5000	
-0.1022	0.2498	0.1719	44.0000	82.4000	
-0.1035	0.2515	0.1715	46.9000	82.7000	
-0.1046	0.2532	0.1714	48.0000	81.8000	
-0.1057	0.2548	0.1712	51.8000	82.3000	
-0.1068	0.2575	0.1729	55.6000	81.5000	
-0.1080	0.2608	0.1759	58.8000	79.6000	
-0.1090	0.2644	0.1795	61.3000	78.3000	
-0.1101	0.2678	0.1828	63.2000	76.9000	
-0.1116	0.2703	0.1831	65.3000	76.7000	
-0.1139	0.2724	0.1805	65.4000	76.7000	
-0.1172	0.2747	0.1754	65.4000	75.5000	
-0.1207	0.2758	0.1673	63.6000	73.8000	
-0.1262	0.2787	0.1570	63.2000	72.1000	
-0.1424	0.2925	0.1365	67.8000	67.8000	
-0.1569	0.2997	0.1083	70.9000	61.2000	
-0.1574	0.2956	0.0991	71.7000	54.9000	
-0.1551	0.2890	0.0935	72.0000	55.2000	
