Loss_Adversary	Accuracy_Adversary	Loss_Target	Accuracy_Target	
0.3399	0.6819	0.5953	50.0000	50.0000	
0.3240	0.6636	0.5710	50.0000	50.0000	
0.3102	0.6456	0.5491	50.0000	50.0000	
0.2981	0.6275	0.5295	50.0000	50.0000	
0.2873	0.6095	0.5115	50.0000	50.0000	
0.2776	0.5920	0.4950	50.0000	50.0000	
0.2687	0.5746	0.4795	50.0000	50.0000	
0.2605	0.5581	0.4652	50.0000	50.0000	
0.2568	0.5429	0.4567	50.0000	50.0000	
0.2549	0.5285	0.4508	50.0000	50.0000	
0.2532	0.5132	0.4448	50.0000	50.0000	
0.2514	0.4959	0.4383	50.0000	50.0000	
0.2492	0.4776	0.4308	50.0000	50.0000	
0.2462	0.4589	0.4224	50.0000	50.0000	
0.2429	0.4402	0.4137	50.0000	50.0000	
0.2395	0.4213	0.4047	50.0000	50.0000	
0.2362	0.4008	0.3955	50.0000	50.0000	
0.2325	0.3800	0.3856	50.0000	50.0000	
0.2287	0.3589	0.3756	50.0000	50.0000	
0.2242	0.3396	0.3652	50.0000	50.0000	
0.2193	0.3219	0.3546	50.0000	50.0000	
0.2138	0.3067	0.3439	50.0000	50.0000	
0.2080	0.2938	0.3335	50.0000	50.0000	
0.2021	0.2835	0.3235	50.0000	50.0000	
0.1960	0.2752	0.3139	50.0000	50.0000	
0.1899	0.2684	0.3045	50.0000	50.0000	
0.1835	0.2619	0.2949	50.0000	50.0000	
0.1761	0.2547	0.2838	50.0000	50.0000	
0.1670	0.2461	0.2702	50.0000	50.0000	
0.1585	0.2363	0.2572	50.0000	50.0000	
0.1509	0.2263	0.2452	51.8000	50.0000	
0.1443	0.2170	0.2346	74.9500	50.0000	
0.1387	0.2088	0.2256	74.7750	50.0000	
0.1335	0.2007	0.2170	74.5750	50.0000	
0.1285	0.1946	0.2093	74.7000	48.1250	
0.1238	0.1907	0.2024	74.5000	35.1500	
0.1195	0.1884	0.1965	74.6250	40.5750	
0.1157	0.1879	0.1917	74.6000	43.2000	
0.1121	0.1878	0.1870	74.7750	44.2750	
0.1088	0.1876	0.1829	74.7250	44.9500	
0.1059	0.1878	0.1794	74.6750	45.4500	
0.1033	0.1874	0.1759	74.2750	45.4750	
0.1006	0.1879	0.1728	71.6000	44.7750	
0.0975	0.1923	0.1700	64.8500	44.2750	
0.0941	0.1982	0.1672	56.8750	45.0500	
0.0914	0.2036	0.1651	52.7000	45.8250	
0.0898	0.2036	0.1632	52.4250	46.6250	
0.0895	0.1986	0.1615	54.7750	46.8750	
0.0900	0.1904	0.1601	60.5000	47.0250	
0.0908	0.1817	0.1589	66.9000	47.3000	
0.0913	0.1751	0.1579	72.1250	47.7500	
0.0914	0.1715	0.1571	74.4250	47.9750	
0.0911	0.1700	0.1564	74.8250	48.2500	
0.0907	0.1700	0.1559	74.9000	48.3750	
0.0901	0.1705	0.1553	74.8250	48.5250	
0.0895	0.1717	0.1549	74.7500	48.8500	
0.0890	0.1724	0.1543	74.8000	48.8750	
0.0884	0.1733	0.1538	74.5500	49.0250	
0.0878	0.1743	0.1534	74.3250	49.0750	
0.0873	0.1753	0.1530	74.5750	49.2000	
0.0868	0.1764	0.1526	74.4250	49.2500	
0.0863	0.1772	0.1522	74.7250	49.3250	
0.0858	0.1782	0.1518	74.7750	49.3250	
0.0853	0.1792	0.1515	74.8500	49.3750	
0.0849	0.1802	0.1512	74.7250	49.5000	
0.0844	0.1816	0.1509	74.9250	49.5250	
0.0839	0.1825	0.1505	74.9000	49.6500	
0.0835	0.1840	0.1503	75.0250	49.6750	
0.0830	0.1850	0.1500	75.0500	49.6750	
0.0826	0.1866	0.1499	75.1000	49.7000	
0.0822	0.1875	0.1496	75.0750	49.7750	
0.0817	0.1890	0.1494	75.0000	49.8000	
0.0813	0.1907	0.1493	74.7500	49.8750	
0.0809	0.1918	0.1491	74.6000	49.9000	
0.0805	0.1933	0.1489	73.8750	49.9500	
0.0801	0.1944	0.1487	73.5000	50.0000	
0.0796	0.1957	0.1485	72.9750	50.0000	
0.0792	0.1974	0.1484	72.2500	50.1250	
0.0788	0.1992	0.1483	71.0250	50.2250	
0.0784	0.2008	0.1482	69.5250	50.3500	
0.0780	0.2017	0.1479	68.5250	50.4500	
0.0776	0.2038	0.1479	65.8750	50.4500	
0.0772	0.2043	0.1476	65.5750	50.6500	
0.0769	0.2052	0.1474	64.0750	50.7500	
0.0766	0.2054	0.1471	55.6500	50.9000	
0.0764	0.2051	0.1468	52.8750	51.1250	
0.0762	0.2046	0.1464	50.5500	51.1250	
0.0760	0.2039	0.1460	49.4000	51.2500	
0.0759	0.2033	0.1457	47.9250	51.2750	
0.0756	0.2036	0.1454	46.5500	51.4000	
0.0754	0.2034	0.1451	45.9500	51.4750	
0.0751	0.2032	0.1447	45.6250	51.6750	
0.0749	0.2035	0.1445	45.0750	51.7500	
0.0746	0.2030	0.1441	45.3500	51.8750	
0.0744	0.2030	0.1437	46.6500	52.0250	
0.0741	0.2026	0.1433	46.1000	52.0750	
0.0738	0.2027	0.1429	45.6750	52.1750	
0.0736	0.2016	0.1424	45.5500	52.0500	
0.0732	0.2014	0.1419	44.0500	52.0250	
0.0729	0.2013	0.1415	42.9500	52.1000	
0.0726	0.2012	0.1410	42.7250	52.1000	
0.0723	0.2008	0.1406	43.0000	52.0750	
0.0720	0.2004	0.1401	42.8500	52.1500	
0.0716	0.1996	0.1395	42.1250	52.0500	
0.0713	0.1988	0.1389	41.6000	52.1000	
0.0710	0.1987	0.1384	40.7250	52.0000	
0.0707	0.1980	0.1378	39.9750	52.0250	
0.0703	0.1974	0.1373	39.4000	52.0250	
0.0700	0.1970	0.1367	39.2500	51.9750	
0.0696	0.1966	0.1362	39.1000	51.9500	
0.0692	0.1964	0.1357	38.9750	52.0000	
0.0689	0.1957	0.1350	38.4750	51.9500	
0.0685	0.1954	0.1345	38.5250	51.9250	
0.0681	0.1954	0.1340	38.4750	51.9250	
0.0677	0.1954	0.1335	38.3000	51.9000	
0.0673	0.1953	0.1330	38.9000	51.8500	
0.0669	0.1952	0.1325	39.0000	51.8250	
0.0665	0.1945	0.1318	40.0000	51.8750	
0.0661	0.1946	0.1313	39.9250	51.8000	
0.0657	0.1942	0.1307	40.4750	51.7500	
0.0653	0.1941	0.1302	40.7250	51.7250	
0.0649	0.1937	0.1296	41.4250	51.7000	
0.0645	0.1936	0.1291	42.7250	51.7000	
0.0641	0.1932	0.1285	43.7750	51.6000	
0.0638	0.1929	0.1279	44.0750	51.6000	
0.0634	0.1923	0.1273	45.4500	51.4750	
0.0629	0.1920	0.1267	45.6750	51.3000	
0.0625	0.1913	0.1260	46.3250	51.2750	
0.0621	0.1909	0.1253	47.2000	51.1750	
0.0616	0.1904	0.1247	47.8000	51.1500	
0.0612	0.1901	0.1241	47.3750	51.2000	
