Loss_Adversary	Accuracy_Adversary	Loss_Target	Accuracy_Target	
0.5652	0.3385	0.7911	50.0000	50.0000	
0.5378	0.3351	0.7560	50.0000	50.0000	
0.5109	0.3319	0.7216	50.0000	50.0000	
0.4846	0.3288	0.6879	50.0000	50.0000	
0.4586	0.3257	0.6546	50.0000	50.0000	
0.4324	0.3227	0.6212	50.0000	50.0000	
0.4065	0.3198	0.5881	50.0000	50.0000	
0.3806	0.3170	0.5550	50.0000	50.0000	
0.3548	0.3143	0.5220	50.0000	50.0000	
0.3295	0.3117	0.4898	50.0000	50.0000	
0.3047	0.3091	0.4581	50.0000	50.0000	
0.2808	0.3067	0.4276	50.0000	50.0000	
0.2578	0.3043	0.3983	50.0000	50.0000	
0.2363	0.3020	0.3708	50.0000	50.0000	
0.2159	0.2998	0.3449	50.0000	50.0000	
0.1956	0.2975	0.3189	50.0000	50.0000	
0.1770	0.2941	0.2948	50.0000	50.0000	
0.1604	0.2886	0.2727	50.0000	50.0000	
0.1461	0.2825	0.2533	50.0000	50.0000	
0.1333	0.2763	0.2357	50.0000	58.2000	
0.1225	0.2698	0.2206	50.0000	85.5750	
0.1134	0.2629	0.2075	50.0000	87.8500	
0.1060	0.2558	0.1964	50.0000	88.8250	
0.1003	0.2481	0.1873	50.0000	88.6250	
0.0963	0.2403	0.1804	50.0000	88.1250	
0.0939	0.2326	0.1755	69.0500	87.7250	
0.0931	0.2244	0.1725	74.9750	87.7000	
0.0932	0.2165	0.1707	75.2750	87.4750	
0.0936	0.2090	0.1693	75.1000	87.5000	
0.0940	0.2022	0.1681	75.0500	87.6500	
0.0944	0.1966	0.1671	75.0750	87.9000	
0.0945	0.1913	0.1659	75.0000	88.2000	
0.0944	0.1870	0.1647	75.1500	88.7000	
0.0940	0.1835	0.1634	75.2250	88.9000	
0.0935	0.1805	0.1620	75.0500	89.3500	
0.0928	0.1777	0.1605	75.0000	89.6250	
0.0920	0.1755	0.1589	75.1750	90.1500	
0.0910	0.1732	0.1571	75.1750	90.9750	
0.0896	0.1706	0.1546	74.8250	91.7750	
0.0877	0.1676	0.1515	74.8000	93.0750	
0.0851	0.1638	0.1473	74.7250	94.1750	
0.0815	0.1599	0.1419	74.8500	95.8500	
0.0764	0.1543	0.1340	75.1750	97.2750	
0.0690	0.1486	0.1234	75.1750	97.6000	
0.0586	0.1461	0.1098	74.5500	96.7500	
0.0472	0.1454	0.0954	74.6250	94.0500	
0.0360	0.1443	0.0811	74.9750	92.2750	
0.0260	0.1415	0.0679	74.8000	90.3750	
0.0177	0.1395	0.0571	75.3000	88.5500	
0.0110	0.1379	0.0482	75.3500	85.3750	
0.0054	0.1375	0.0411	75.2250	82.6500	
0.0005	0.1369	0.0349	75.1250	81.0500	
-0.0032	0.1363	0.0300	75.0250	79.1000	
-0.0066	0.1365	0.0259	75.1000	77.6250	
-0.0092	0.1357	0.0224	74.7250	76.9250	
-0.0115	0.1357	0.0195	74.5750	76.8000	
-0.0133	0.1355	0.0172	73.9750	75.9500	
-0.0149	0.1356	0.0153	73.6750	75.7000	
-0.0161	0.1353	0.0137	73.4250	75.6250	
-0.0172	0.1354	0.0124	73.2250	75.4000	
-0.0181	0.1354	0.0112	73.2000	75.0750	
-0.0189	0.1354	0.0102	72.7500	74.7750	
-0.0196	0.1352	0.0093	72.1250	74.7750	
-0.0202	0.1352	0.0086	71.4750	74.8500	
-0.0207	0.1358	0.0081	69.0250	75.0750	
-0.0210	0.1356	0.0076	69.2750	74.8250	
-0.0214	0.1356	0.0071	69.7000	75.3500	
-0.0218	0.1360	0.0068	64.1000	74.8500	
-0.0221	0.1356	0.0063	61.5750	74.7000	
-0.0224	0.1357	0.0059	63.9000	74.9250	
-0.0227	0.1357	0.0056	64.1000	74.8500	
-0.0229	0.1359	0.0054	61.2750	75.0000	
-0.0231	0.1358	0.0051	60.5000	74.7750	
-0.0233	0.1357	0.0048	62.0750	74.8500	
-0.0235	0.1360	0.0046	64.8750	74.7750	
-0.0236	0.1360	0.0045	62.2750	75.0000	
-0.0238	0.1360	0.0043	60.8750	74.9000	
-0.0239	0.1360	0.0042	61.9500	74.9500	
-0.0240	0.1360	0.0040	63.0000	74.8000	
-0.0241	0.1360	0.0038	62.7250	74.9000	
-0.0243	0.1360	0.0036	62.1750	75.0750	
-0.0244	0.1360	0.0035	62.4250	74.8500	
-0.0245	0.1360	0.0034	62.7000	74.8500	
-0.0246	0.1361	0.0033	62.7000	74.8000	
-0.0247	0.1361	0.0032	62.4750	74.9500	
-0.0248	0.1362	0.0031	62.9500	74.8750	
-0.0249	0.1362	0.0030	62.6750	74.8000	
-0.0249	0.1362	0.0029	62.6250	74.9750	
-0.0250	0.1363	0.0028	61.5500	74.9250	
-0.0251	0.1364	0.0027	61.9000	74.7500	
-0.0251	0.1361	0.0026	63.0750	74.9000	
-0.0252	0.1362	0.0026	61.7750	74.8750	
-0.0253	0.1363	0.0024	61.8750	74.9750	
-0.0253	0.1363	0.0024	61.4500	74.8500	
-0.0254	0.1362	0.0023	61.6500	74.9250	
-0.0254	0.1362	0.0023	62.0250	75.0500	
-0.0255	0.1361	0.0022	61.6250	74.8750	
-0.0255	0.1361	0.0021	61.5500	74.9250	
-0.0256	0.1361	0.0021	61.4250	75.0750	
-0.0256	0.1361	0.0020	60.9250	74.9750	
-0.0257	0.1362	0.0019	61.2250	75.1000	
-0.0257	0.1360	0.0019	61.4000	75.0250	
-0.0257	0.1361	0.0019	61.2250	74.9250	
-0.0258	0.1361	0.0018	61.1500	75.3500	
-0.0258	0.1361	0.0018	61.7500	75.1000	
-0.0258	0.1360	0.0017	62.3000	75.3500	
-0.0259	0.1360	0.0017	62.0500	74.9000	
-0.0259	0.1363	0.0017	60.7500	75.0500	
-0.0259	0.1361	0.0017	61.8500	75.4500	
-0.0259	0.1360	0.0016	61.8750	75.5000	
-0.0259	0.1359	0.0016	61.6750	75.3000	
-0.0259	0.1364	0.0017	62.7750	75.2500	
-0.0259	0.1358	0.0015	61.6000	75.1250	
-0.0260	0.1357	0.0015	60.8250	75.0000	
-0.0261	0.1359	0.0014	61.2500	75.3750	
-0.0261	0.1358	0.0013	62.5750	75.5750	
-0.0261	0.1358	0.0013	62.8000	75.0500	
-0.0261	0.1358	0.0013	62.8750	75.2750	
-0.0262	0.1357	0.0012	63.2500	75.1750	
-0.0262	0.1358	0.0012	64.0250	75.4250	
-0.0262	0.1358	0.0012	63.9750	75.2250	
-0.0263	0.1357	0.0011	63.8500	75.5000	
-0.0263	0.1357	0.0011	64.2500	75.5750	
-0.0263	0.1358	0.0011	64.1000	75.0250	
-0.0263	0.1357	0.0010	64.0000	75.4250	
-0.0263	0.1357	0.0010	64.2500	75.1750	
-0.0263	0.1357	0.0010	64.3500	75.2750	
-0.0263	0.1357	0.0010	64.1750	75.2500	
-0.0264	0.1356	0.0009	64.2500	75.2500	
-0.0264	0.1356	0.0010	64.1250	75.1500	
-0.0264	0.1356	0.0010	63.7250	75.0750	
-0.0263	0.1355	0.0009	64.0000	75.1000	
-0.0264	0.1355	0.0009	64.2500	75.3750	
-0.0264	0.1354	0.0009	63.5750	75.2250	
-0.0264	0.1356	0.0009	63.1000	74.9750	
-0.0264	0.1355	0.0009	63.0750	75.3250	
-0.0264	0.1355	0.0008	63.4250	75.1750	
-0.0264	0.1354	0.0008	62.8000	75.0500	
-0.0264	0.1354	0.0008	62.2000	75.3000	
-0.0264	0.1355	0.0008	62.2750	75.0750	
-0.0264	0.1353	0.0008	62.6000	75.1500	
-0.0264	0.1354	0.0008	62.8500	75.4750	
-0.0264	0.1354	0.0008	62.5500	75.0750	
-0.0264	0.1353	0.0008	62.3750	74.8500	
-0.0264	0.1357	0.0009	61.9000	75.3500	
-0.0264	0.1352	0.0008	61.9500	75.0500	
-0.0264	0.1352	0.0008	61.9000	75.2750	
-0.0264	0.1352	0.0008	62.1000	75.1500	
-0.0265	0.1351	0.0007	61.9250	75.0500	
-0.0265	0.1351	0.0007	61.4500	75.0500	
-0.0265	0.1351	0.0007	61.3750	75.1000	
-0.0265	0.1350	0.0007	61.2250	75.0250	
-0.0264	0.1350	0.0007	61.6000	75.2750	
-0.0265	0.1350	0.0007	61.6500	75.0000	
-0.0265	0.1350	0.0007	60.8500	75.0000	
-0.0265	0.1350	0.0007	60.9000	75.2000	
-0.0265	0.1350	0.0007	61.5750	74.9250	
-0.0264	0.1349	0.0007	61.0500	74.9500	
-0.0264	0.1349	0.0007	60.9250	75.0000	
-0.0265	0.1349	0.0006	61.0500	75.2000	
-0.0265	0.1349	0.0006	60.6500	75.0500	
-0.0264	0.1348	0.0007	60.8250	74.9750	
-0.0264	0.1348	0.0007	61.8750	74.9750	
-0.0264	0.1348	0.0006	61.5000	74.9000	
-0.0264	0.1347	0.0006	61.1500	75.0000	
-0.0264	0.1347	0.0007	60.9750	74.9000	
-0.0264	0.1348	0.0007	60.8500	74.9500	
-0.0264	0.1347	0.0006	60.5250	75.0750	
-0.0264	0.1347	0.0007	61.0250	74.9750	
-0.0264	0.1346	0.0006	61.0500	74.7750	
-0.0265	0.1346	0.0006	60.1000	74.9500	
-0.0265	0.1346	0.0006	60.1750	74.9500	
-0.0264	0.1348	0.0006	61.4500	74.8250	
-0.0264	0.1345	0.0006	61.5000	75.1500	
-0.0264	0.1345	0.0006	60.7250	74.7750	
-0.0264	0.1344	0.0006	60.4500	75.3000	
-0.0264	0.1344	0.0006	60.9000	74.7500	
