Loss_Adversary	Accuracy_Adversary	Loss_Target	Accuracy_Target	
-0.3954	0.4037	0.4272	50.0000	50.0000	
-0.3911	0.3993	0.4172	50.0000	50.0000	
-0.3869	0.3949	0.4078	50.0000	50.0000	
-0.3828	0.3907	0.3986	50.0000	50.0000	
-0.3788	0.3865	0.3900	50.0000	50.0000	
-0.3749	0.3825	0.3813	50.0000	50.0000	
-0.3711	0.3786	0.3731	50.0000	50.0000	
-0.3673	0.3747	0.3653	50.0000	50.0000	
-0.3636	0.3709	0.3575	50.0000	50.0000	
-0.3601	0.3673	0.3502	50.0000	50.0000	
-0.3566	0.3637	0.3430	50.0000	50.0000	
-0.3532	0.3602	0.3360	50.0000	50.0000	
-0.3499	0.3568	0.3291	50.0000	50.0000	
-0.3467	0.3534	0.3230	50.0000	50.0000	
-0.3435	0.3502	0.3175	50.0000	50.0000	
-0.3404	0.3470	0.3128	50.0000	50.0000	
-0.3374	0.3439	0.3086	50.0000	50.0000	
-0.3345	0.3409	0.3052	50.0000	50.0000	
-0.3316	0.3380	0.3024	50.0000	50.0000	
-0.3288	0.3351	0.3001	50.0000	50.0000	
-0.3260	0.3323	0.2984	50.0000	50.0000	
-0.3234	0.3297	0.2971	50.0000	50.0000	
-0.3208	0.3270	0.2962	50.0000	50.0000	
-0.3183	0.3245	0.2954	50.0000	50.0000	
-0.3158	0.3219	0.2949	50.0000	50.0000	
-0.3134	0.3195	0.2944	50.0000	50.0000	
-0.3110	0.3172	0.2941	50.0000	50.0000	
-0.3074	0.3135	0.2940	50.0000	50.0000	
-0.3017	0.3077	0.2951	50.0000	50.0000	
-0.2951	0.3011	0.2980	50.0000	50.0000	
-0.2882	0.2942	0.3021	50.0000	50.0000	
-0.2810	0.2869	0.3052	50.0000	50.0000	
-0.2738	0.2797	0.3060	50.0000	50.0000	
-0.2673	0.2731	0.3059	50.0000	50.0000	
-0.2612	0.2669	0.3055	50.0000	50.0000	
-0.2555	0.2612	0.3036	50.0000	50.0000	
-0.2511	0.2566	0.3016	50.0000	50.0000	
-0.2478	0.2533	0.2996	50.0000	50.0000	
-0.2460	0.2515	0.2979	50.0000	50.0000	
-0.2455	0.2510	0.2964	43.5500	50.0000	
-0.2452	0.2506	0.2954	43.0000	50.0000	
-0.2446	0.2500	0.2946	50.0000	50.0000	
-0.2442	0.2496	0.2943	50.0000	50.0000	
-0.2441	0.2496	0.2946	50.0000	50.0000	
-0.2444	0.2498	0.2948	50.0000	50.0000	
-0.2447	0.2502	0.2949	50.0000	50.0000	
-0.2450	0.2504	0.2949	45.0000	50.0000	
-0.2451	0.2505	0.2948	50.0000	50.0000	
-0.2453	0.2507	0.2948	50.0000	50.0000	
-0.2453	0.2508	0.2948	50.0000	50.0000	
-0.2454	0.2508	0.2947	50.0000	50.0000	
-0.2454	0.2509	0.2947	70.1750	50.0000	
-0.2453	0.2508	0.2946	74.7000	50.0000	
-0.2452	0.2506	0.2944	74.7750	50.0000	
-0.2449	0.2504	0.2942	73.6000	50.0000	
-0.2447	0.2501	0.2939	66.2000	50.0000	
-0.2444	0.2499	0.2937	55.2000	50.0000	
-0.2444	0.2498	0.2935	50.9000	50.0000	
-0.2443	0.2498	0.2935	50.1500	50.0000	
-0.2444	0.2498	0.2935	50.0000	50.0000	
-0.2444	0.2499	0.2935	50.0750	50.0000	
-0.2445	0.2499	0.2935	50.5500	50.0000	
-0.2445	0.2500	0.2936	50.7750	50.0000	
-0.2445	0.2500	0.2936	53.6500	50.0000	
-0.2446	0.2500	0.2936	50.5000	50.0000	
-0.2446	0.2500	0.2936	40.8500	50.0000	
-0.2446	0.2501	0.2937	35.5250	50.0000	
-0.2447	0.2501	0.2937	32.8500	50.0000	
-0.2446	0.2501	0.2937	30.3000	50.0000	
-0.2446	0.2501	0.2937	28.8000	50.0000	
-0.2446	0.2501	0.2938	27.9250	50.0000	
-0.2446	0.2501	0.2938	28.8750	50.0000	
-0.2446	0.2501	0.2938	31.0750	50.0000	
-0.2447	0.2501	0.2939	30.6500	50.0000	
-0.2446	0.2501	0.2939	31.1250	50.0000	
-0.2446	0.2500	0.2939	32.4500	50.0000	
-0.2446	0.2500	0.2939	32.5000	50.0000	
-0.2446	0.2500	0.2939	32.8000	50.0000	
-0.2446	0.2500	0.2939	33.5000	50.0000	
-0.2445	0.2500	0.2939	35.5250	50.0000	
-0.2445	0.2500	0.2939	37.7500	50.0000	
-0.2445	0.2500	0.2940	40.3500	50.0000	
-0.2445	0.2500	0.2940	44.2500	50.0000	
