Loss_Adversary	Accuracy_Adversary	Loss_Target	Accuracy_Target	
-0.5483	0.6729	0.5727	50.0000	50.0000	
-0.5353	0.6560	0.5510	50.0000	50.0000	
-0.5222	0.6393	0.5319	50.0000	50.0000	
-0.5091	0.6228	0.5149	50.0000	50.0000	
-0.4960	0.6067	0.4996	50.0000	50.0000	
-0.4830	0.5906	0.4852	50.0000	50.0000	
-0.4702	0.5749	0.4719	50.0000	50.0000	
-0.4571	0.5588	0.4589	50.0000	50.0000	
-0.4435	0.5423	0.4452	50.0000	50.0000	
-0.4294	0.5256	0.4361	50.0000	50.0000	
-0.4151	0.5089	0.4295	50.0000	50.0000	
-0.4005	0.4920	0.4226	50.0000	50.0000	
-0.3851	0.4741	0.4154	50.0000	50.0000	
-0.3691	0.4554	0.4079	50.0000	50.0000	
-0.3530	0.4367	0.4001	50.0000	50.0000	
-0.3373	0.4183	0.3920	50.0000	50.0000	
-0.3226	0.4010	0.3835	50.0000	50.0000	
-0.3088	0.3847	0.3747	50.0000	50.0000	
-0.2961	0.3697	0.3657	50.0000	50.0000	
-0.2843	0.3555	0.3565	50.0000	50.0000	
-0.2733	0.3423	0.3474	50.0000	50.0000	
-0.2632	0.3301	0.3386	50.0000	50.0000	
-0.2540	0.3189	0.3301	50.0000	50.0000	
-0.2457	0.3088	0.3222	50.0000	50.0000	
-0.2383	0.2998	0.3149	50.0000	50.0000	
-0.2318	0.2918	0.3084	50.0000	50.0000	
-0.2262	0.2849	0.3027	50.0000	50.0000	
-0.2213	0.2790	0.2978	50.0000	50.0000	
-0.2172	0.2740	0.2937	50.0000	50.0000	
-0.2137	0.2697	0.2903	50.0000	50.0000	
-0.2108	0.2661	0.2873	50.0000	50.0000	
-0.2082	0.2630	0.2849	50.0000	50.0000	
-0.2061	0.2604	0.2828	50.0000	50.0000	
-0.2042	0.2581	0.2809	50.0000	50.0000	
-0.2024	0.2559	0.2792	50.0000	50.0000	
-0.2008	0.2540	0.2776	50.0000	50.0000	
-0.1993	0.2521	0.2762	50.0000	50.0000	
-0.1975	0.2500	0.2749	50.0000	50.0000	
-0.1961	0.2484	0.2741	50.0000	50.0000	
-0.1954	0.2473	0.2723	50.0000	50.0000	
-0.1956	0.2475	0.2715	50.0000	50.0000	
-0.1971	0.2492	0.2715	49.9000	50.0000	
-0.1994	0.2518	0.2715	49.0000	50.0000	
-0.2019	0.2546	0.2722	25.9000	50.0000	
-0.2059	0.2591	0.2733	27.0000	50.0000	
-0.2095	0.2633	0.2746	30.0000	50.0000	
-0.2096	0.2635	0.2753	33.7000	50.0000	
-0.2072	0.2606	0.2736	42.3000	50.0000	
-0.2051	0.2579	0.2705	44.9000	42.7000	
-0.2037	0.2559	0.2665	44.7000	30.4000	
-0.2040	0.2557	0.2610	43.2000	39.3000	
-0.2047	0.2557	0.2550	41.7000	40.6000	
-0.2036	0.2540	0.2498	44.0000	40.5000	
-0.2027	0.2523	0.2441	47.7000	40.3000	
-0.2013	0.2502	0.2389	49.8000	40.9000	
-0.1996	0.2479	0.2353	51.0000	40.9000	
-0.1979	0.2458	0.2337	51.5000	38.6000	
-0.1965	0.2443	0.2341	51.2000	35.3000	
-0.1956	0.2436	0.2365	51.5000	34.8000	
-0.1952	0.2437	0.2416	52.5000	38.5000	
-0.1953	0.2447	0.2494	52.0000	43.3000	
-0.1957	0.2462	0.2594	50.8000	48.9000	
-0.1961	0.2480	0.2714	50.2000	51.2000	
-0.1963	0.2498	0.2856	50.4000	51.8000	
-0.1966	0.2514	0.2968	50.7000	55.3000	
-0.1969	0.2525	0.3033	50.9000	82.1000	
-0.1972	0.2528	0.3028	52.4000	90.9000	
-0.1975	0.2531	0.3027	47.9000	69.6000	
-0.1977	0.2535	0.3038	39.1000	65.1000	
-0.1980	0.2538	0.3047	33.1000	67.2000	
-0.1981	0.2541	0.3051	27.8000	69.4000	
-0.1983	0.2542	0.3049	26.3000	67.4000	
-0.1984	0.2543	0.3043	25.9000	70.4000	
-0.1985	0.2542	0.3030	25.6000	72.6000	
-0.1985	0.2540	0.3014	25.0000	71.3000	
-0.1984	0.2537	0.2993	25.3000	70.2000	
-0.1983	0.2533	0.2970	25.9000	65.8000	
-0.1981	0.2529	0.2946	26.4000	64.0000	
-0.1980	0.2525	0.2922	27.1000	64.9000	
-0.1979	0.2521	0.2901	28.2000	69.1000	
-0.1979	0.2519	0.2881	29.8000	71.9000	
-0.1978	0.2517	0.2865	33.1000	78.5000	
-0.1979	0.2515	0.2849	37.0000	80.2000	
-0.1980	0.2514	0.2826	41.0000	82.6000	
-0.1981	0.2513	0.2806	44.1000	82.6000	
-0.1982	0.2511	0.2787	44.9000	80.4000	
-0.1982	0.2510	0.2770	45.0000	80.1000	
-0.1983	0.2510	0.2755	43.9000	82.6000	
-0.1984	0.2509	0.2740	42.4000	83.1000	
-0.1985	0.2509	0.2724	41.2000	83.9000	
-0.1987	0.2508	0.2705	41.0000	83.4000	
-0.1988	0.2508	0.2684	40.1000	83.2000	
-0.1990	0.2507	0.2660	39.8000	85.0000	
-0.1993	0.2507	0.2631	39.2000	85.6000	
-0.1996	0.2506	0.2595	39.7000	85.6000	
-0.2000	0.2506	0.2552	40.0000	83.3000	
-0.2005	0.2505	0.2503	40.3000	82.7000	
-0.2010	0.2505	0.2443	40.7000	82.2000	
-0.2016	0.2504	0.2373	41.6000	81.5000	
-0.2023	0.2503	0.2297	45.4000	80.6000	
-0.2029	0.2501	0.2214	50.3000	79.5000	
-0.2036	0.2499	0.2128	53.8000	78.0000	
-0.2043	0.2497	0.2043	55.3000	77.1000	
-0.2050	0.2496	0.1962	55.6000	75.4000	
-0.2057	0.2495	0.1888	54.1000	74.3000	
-0.2064	0.2495	0.1823	52.7000	73.6000	
-0.2069	0.2496	0.1766	52.8000	72.9000	
-0.2074	0.2495	0.1714	52.3000	72.1000	
-0.2078	0.2495	0.1674	51.8000	71.6000	
-0.2081	0.2494	0.1638	51.4000	71.3000	
-0.2083	0.2493	0.1609	51.0000	70.8000	
-0.2085	0.2494	0.1588	51.0000	70.7000	
-0.2088	0.2494	0.1570	51.1000	70.6000	
-0.2090	0.2495	0.1557	50.4000	70.7000	
-0.2092	0.2496	0.1547	50.4000	70.3000	
-0.2094	0.2498	0.1539	50.4000	70.7000	
-0.2096	0.2499	0.1538	50.0000	71.0000	
-0.2097	0.2500	0.1531	49.7000	71.2000	
-0.2098	0.2502	0.1535	49.7000	71.8000	
-0.2099	0.2502	0.1530	49.5000	72.1000	
-0.2100	0.2503	0.1533	49.1000	73.3000	
-0.2100	0.2503	0.1530	49.2000	73.5000	
-0.2100	0.2503	0.1525	49.1000	74.0000	
-0.2101	0.2503	0.1525	48.9000	74.6000	
-0.2101	0.2504	0.1519	48.2000	75.5000	
-0.2102	0.2504	0.1513	47.4000	75.5000	
-0.2102	0.2504	0.1509	46.3000	75.7000	
-0.2103	0.2504	0.1505	45.5000	76.5000	
-0.2104	0.2504	0.1500	45.1000	76.5000	
-0.2104	0.2505	0.1497	44.7000	76.8000	
-0.2105	0.2505	0.1495	44.0000	76.8000	
-0.2105	0.2505	0.1493	44.0000	77.2000	
-0.2106	0.2505	0.1492	43.8000	77.2000	
-0.2106	0.2505	0.1490	43.1000	77.4000	
-0.2106	0.2506	0.1491	42.6000	78.0000	
-0.2106	0.2506	0.1490	42.2000	78.2000	
-0.2106	0.2506	0.1491	42.0000	78.9000	
-0.2106	0.2506	0.1490	41.6000	79.2000	
-0.2106	0.2506	0.1489	42.2000	79.2000	
-0.2106	0.2505	0.1489	42.2000	79.5000	
-0.2106	0.2505	0.1489	41.5000	79.4000	
-0.2105	0.2505	0.1489	42.1000	79.8000	
-0.2105	0.2504	0.1488	42.1000	80.0000	
-0.2105	0.2504	0.1487	41.5000	80.0000	
-0.2105	0.2504	0.1486	42.2000	79.8000	
-0.2104	0.2503	0.1485	42.0000	79.7000	
-0.2104	0.2503	0.1484	43.1000	79.4000	
-0.2104	0.2502	0.1484	42.2000	79.2000	
