Loss_Adversary	Accuracy_Adversary	Loss_Target	Accuracy_Target	
0.3198	0.8942	0.6233	50.0000	50.0000	
0.2843	0.8806	0.5755	50.0000	50.0000	
0.2507	0.8675	0.5303	50.0000	50.0000	
0.2223	0.8542	0.4914	50.0000	50.0000	
0.1978	0.8402	0.4573	50.0000	50.0000	
0.1772	0.8250	0.4277	50.0000	50.0000	
0.1595	0.8088	0.4016	50.0000	50.0000	
0.1445	0.7922	0.3787	50.0000	50.0000	
0.1311	0.7753	0.3577	50.0000	50.0000	
0.1196	0.7584	0.3391	50.0000	50.0000	
0.1098	0.7421	0.3228	50.0000	52.7500	
0.1016	0.7268	0.3087	50.0000	58.7500	
0.0955	0.7131	0.2976	50.0000	69.7500	
0.0908	0.7005	0.2887	50.0000	64.9750	
0.0868	0.6891	0.2807	50.0000	64.3500	
0.0825	0.6785	0.2728	50.0000	67.1750	
0.0778	0.6684	0.2643	50.0000	69.2250	
0.0721	0.6587	0.2548	50.0000	68.0750	
0.0653	0.6495	0.2441	50.0000	63.3750	
0.0578	0.6405	0.2323	50.0000	56.9500	
0.0495	0.6316	0.2198	50.0000	53.3250	
0.0411	0.6229	0.2071	50.0000	51.7750	
0.0326	0.6143	0.1943	50.0000	50.9500	
0.0239	0.6058	0.1814	50.0000	50.2750	
0.0152	0.5975	0.1684	50.0000	50.2250	
0.0061	0.5892	0.1550	50.0000	50.1750	
-0.0033	0.5811	0.1412	50.0000	50.0000	
-0.0128	0.5730	0.1272	50.0000	50.1750	
-0.0220	0.5650	0.1137	50.0000	50.5500	
-0.0306	0.5572	0.1011	49.2500	51.9500	
-0.0384	0.5493	0.0894	47.3000	54.0750	
-0.0449	0.5393	0.0787	43.7000	56.9250	
-0.0488	0.5209	0.0692	36.3500	59.3750	
-0.0498	0.4925	0.0609	32.4500	61.5250	
-0.0487	0.4587	0.0538	30.0500	63.9000	
-0.0461	0.4221	0.0479	28.8250	66.2250	
-0.0430	0.3866	0.0429	27.7250	67.9500	
-0.0395	0.3526	0.0388	26.6500	70.4000	
-0.0364	0.3238	0.0354	25.9250	72.0500	
-0.0335	0.2977	0.0326	25.3000	73.0250	
-0.0308	0.2762	0.0306	25.0500	73.7500	
-0.0287	0.2590	0.0289	25.1500	73.7500	
-0.0271	0.2452	0.0275	24.9500	73.4250	
-0.0257	0.2333	0.0261	25.2250	73.1500	
-0.0245	0.2230	0.0251	25.3500	73.6250	
-0.0236	0.2140	0.0240	25.1000	73.3500	
-0.0228	0.2059	0.0230	25.1250	73.3500	
-0.0221	0.1990	0.0222	25.0500	73.1500	
-0.0214	0.1930	0.0214	25.5000	73.4250	
-0.0210	0.1873	0.0206	25.3750	73.4250	
-0.0205	0.1825	0.0200	25.3750	73.2000	
-0.0202	0.1779	0.0193	25.6250	73.2500	
-0.0199	0.1745	0.0188	25.6750	73.3250	
-0.0196	0.1703	0.0181	25.5000	73.4750	
-0.0193	0.1672	0.0176	25.5500	73.4250	
-0.0192	0.1642	0.0170	25.3000	73.2250	
-0.0190	0.1615	0.0166	25.1750	73.5750	
-0.0189	0.1594	0.0162	25.1750	73.5000	
-0.0189	0.1567	0.0156	25.0750	73.4750	
-0.0188	0.1548	0.0152	24.9500	73.5500	
-0.0188	0.1531	0.0148	24.8500	73.5250	
-0.0188	0.1513	0.0143	24.8750	73.7500	
-0.0188	0.1501	0.0140	24.9750	73.5250	
-0.0189	0.1488	0.0136	24.9500	73.6750	
-0.0190	0.1476	0.0132	25.0500	73.8500	
-0.0191	0.1466	0.0128	25.3000	73.9750	
-0.0192	0.1459	0.0125	25.0500	73.9750	
-0.0193	0.1451	0.0121	25.1000	74.1250	
-0.0195	0.1444	0.0118	25.2750	74.2000	
-0.0196	0.1441	0.0115	25.1000	74.3000	
-0.0197	0.1435	0.0112	25.3250	74.5000	
-0.0199	0.1432	0.0109	25.2250	74.4500	
-0.0201	0.1430	0.0106	25.2750	74.6250	
-0.0203	0.1427	0.0103	25.1250	74.6000	
-0.0204	0.1425	0.0101	25.3000	74.7750	
-0.0206	0.1424	0.0099	25.1750	74.7500	
-0.0208	0.1423	0.0096	25.1500	74.9750	
-0.0209	0.1421	0.0094	25.1000	74.9250	
-0.0211	0.1421	0.0092	25.1750	75.0500	
-0.0212	0.1420	0.0090	24.9500	75.0250	
