Loss_Adversary	Accuracy_Adversary	Loss_Target	Accuracy_Target	
0.6197	0.4214	0.6302	50.0000	50.0000	
0.6123	0.4130	0.6226	50.0000	50.0000	
0.6040	0.4052	0.6142	50.0000	50.0000	
0.5952	0.3980	0.6053	50.0000	50.0000	
0.5865	0.3912	0.5964	50.0000	50.0000	
0.5776	0.3848	0.5873	50.0000	50.0000	
0.5682	0.3787	0.5778	50.0000	50.0000	
0.5583	0.3730	0.5677	50.0000	50.0000	
0.5477	0.3674	0.5569	50.0000	50.0000	
0.5364	0.3621	0.5455	50.0000	50.0000	
0.5246	0.3567	0.5335	50.0000	50.0000	
0.5120	0.3516	0.5207	50.0000	50.0000	
0.4990	0.3465	0.5075	50.0000	50.0000	
0.4854	0.3416	0.4937	50.0000	50.0000	
0.4715	0.3367	0.4796	50.0000	50.0000	
0.4574	0.3317	0.4654	50.0000	50.0000	
0.4433	0.3269	0.4510	50.0000	50.0000	
0.4291	0.3221	0.4367	50.0000	50.0000	
0.4151	0.3174	0.4225	50.0000	50.0000	
0.4012	0.3126	0.4084	50.0000	50.0000	
0.3876	0.3079	0.3946	50.0000	50.0000	
0.3740	0.3033	0.3808	50.0000	50.0000	
0.3606	0.2988	0.3673	50.0000	50.0000	
0.3475	0.2943	0.3540	50.0000	50.0000	
0.3349	0.2899	0.3412	50.0000	50.0000	
0.3227	0.2854	0.3288	50.0000	50.0000	
0.3108	0.2810	0.3167	50.0000	50.0000	
0.2994	0.2765	0.3052	50.0000	50.0000	
0.2884	0.2720	0.2941	50.0000	50.0000	
0.2780	0.2674	0.2835	50.0000	50.0000	
0.2681	0.2627	0.2734	50.0000	50.0000	
0.2587	0.2581	0.2639	50.0000	50.0000	
0.2498	0.2531	0.2549	50.0000	50.0000	
0.2414	0.2483	0.2463	50.0000	50.0000	
0.2334	0.2433	0.2382	50.0000	50.0000	
0.2260	0.2383	0.2307	50.0000	50.0000	
0.2190	0.2332	0.2236	50.0000	50.0000	
0.2124	0.2282	0.2168	50.0000	50.0000	
0.2062	0.2231	0.2105	50.0000	50.0000	
0.2005	0.2182	0.2047	50.0000	50.0000	
0.1952	0.2132	0.1993	50.0000	50.0000	
0.1902	0.2084	0.1942	50.0000	50.0000	
0.1849	0.2037	0.1888	50.0000	50.0000	
0.1786	0.1993	0.1824	50.0000	50.0000	
0.1723	0.1950	0.1760	50.0000	50.0000	
0.1664	0.1911	0.1700	50.0000	50.0000	
0.1617	0.1873	0.1652	50.0000	50.0000	
0.1579	0.1838	0.1613	50.0000	58.6000	
0.1551	0.1805	0.1585	50.0000	76.1750	
0.1531	0.1774	0.1564	50.0000	80.3750	
0.1515	0.1748	0.1548	50.0000	82.0500	
0.1501	0.1724	0.1534	50.0000	83.4750	
0.1485	0.1703	0.1518	50.0000	84.8500	
0.1465	0.1682	0.1496	50.0000	86.5750	
0.1432	0.1663	0.1463	45.6500	90.2500	
0.1379	0.1645	0.1410	33.3500	95.2500	
0.1310	0.1623	0.1339	27.5000	98.0250	
0.1243	0.1596	0.1271	26.4500	96.8500	
0.1182	0.1575	0.1210	27.0750	91.7750	
0.1119	0.1564	0.1146	27.9000	89.4250	
0.1047	0.1547	0.1074	27.9750	89.5500	
0.0967	0.1540	0.0992	28.5750	89.1000	
0.0879	0.1531	0.0903	28.9000	88.9250	
0.0782	0.1524	0.0805	28.8000	88.5000	
0.0684	0.1519	0.0706	29.2500	87.0250	
0.0595	0.1516	0.0616	29.8000	85.8000	
0.0526	0.1519	0.0546	30.2500	85.2250	
0.0476	0.1516	0.0496	30.3750	84.7250	
0.0438	0.1510	0.0457	29.9500	85.0750	
0.0409	0.1505	0.0428	29.3750	84.8000	
0.0386	0.1498	0.0405	28.9250	84.2000	
0.0366	0.1489	0.0384	28.2250	83.5500	
0.0348	0.1481	0.0367	27.8750	83.2250	
0.0333	0.1473	0.0351	27.6750	82.8000	
0.0318	0.1467	0.0336	27.5250	82.4000	
0.0305	0.1461	0.0323	27.3500	81.7250	
0.0293	0.1455	0.0311	27.0000	81.3250	
0.0282	0.1450	0.0299	26.5750	80.7750	
0.0272	0.1445	0.0289	26.5750	80.3500	
0.0262	0.1441	0.0279	26.4000	79.7500	
0.0252	0.1437	0.0269	26.5750	79.3000	
0.0241	0.1432	0.0258	26.4250	78.6500	
0.0229	0.1429	0.0246	26.3000	77.8250	
0.0218	0.1424	0.0235	26.3000	76.8000	
0.0209	0.1420	0.0226	25.8500	75.4750	
0.0201	0.1417	0.0218	25.7750	74.9500	
0.0195	0.1414	0.0211	25.8250	74.8000	
0.0189	0.1411	0.0205	25.8750	74.9000	
0.0184	0.1410	0.0200	25.9750	75.0000	
0.0180	0.1408	0.0196	25.9750	74.8750	
0.0175	0.1408	0.0191	26.0750	74.9000	
0.0171	0.1406	0.0187	26.3000	74.8750	
0.0167	0.1405	0.0183	26.1750	74.8250	
0.0163	0.1404	0.0179	25.9500	74.8500	
0.0160	0.1402	0.0175	25.9250	74.9750	
0.0156	0.1401	0.0172	25.9250	74.8000	
0.0153	0.1401	0.0168	26.2250	74.6750	
0.0150	0.1399	0.0165	26.0250	74.8500	
0.0146	0.1398	0.0162	26.1750	74.6250	
0.0143	0.1398	0.0159	26.0250	74.7000	
0.0140	0.1397	0.0156	26.1750	74.6750	
0.0137	0.1396	0.0153	26.4000	74.6000	
0.0134	0.1397	0.0150	26.4000	74.7000	
0.0131	0.1396	0.0147	26.6250	74.5500	
0.0128	0.1396	0.0144	26.6250	74.6250	
0.0125	0.1396	0.0141	27.0500	74.5500	
0.0123	0.1395	0.0138	27.0250	74.6250	
0.0120	0.1394	0.0135	27.1000	74.5250	
0.0117	0.1393	0.0133	27.2250	74.6500	
0.0115	0.1392	0.0130	27.2750	74.7000	
0.0113	0.1392	0.0128	27.5000	74.6000	
0.0110	0.1392	0.0126	27.7250	74.8000	
0.0108	0.1391	0.0123	27.8750	74.7750	
0.0106	0.1390	0.0121	27.9750	74.7500	
0.0104	0.1389	0.0119	28.2000	74.7500	
0.0102	0.1389	0.0117	28.5750	74.7000	
0.0100	0.1388	0.0115	28.8750	74.7750	
0.0098	0.1388	0.0113	29.0750	74.8750	
0.0096	0.1388	0.0111	29.3750	74.7500	
0.0094	0.1387	0.0109	29.8250	74.7250	
0.0092	0.1387	0.0107	30.8250	74.7750	
0.0091	0.1386	0.0106	31.2000	74.7750	
0.0089	0.1386	0.0104	31.9500	74.8250	
0.0087	0.1384	0.0102	32.5500	74.8500	
0.0086	0.1384	0.0101	33.3750	74.7500	
0.0084	0.1383	0.0099	34.2250	74.8750	
