Loss_Adversary	Accuracy_Adversary	Loss_Target	Accuracy_Target	
-0.0048	0.8867	0.5831	50.0000	50.0000	
-0.0268	0.8734	0.5376	50.0000	50.0000	
-0.0466	0.8601	0.4958	50.0000	50.0000	
-0.0623	0.8465	0.4604	50.0000	50.0000	
-0.0756	0.8327	0.4291	50.0000	50.0000	
-0.0858	0.8175	0.4020	50.0000	50.0000	
-0.0934	0.8012	0.3785	50.0000	50.0000	
-0.0992	0.7844	0.3576	50.0000	50.0000	
-0.1035	0.7673	0.3390	50.0000	50.0000	
-0.1065	0.7506	0.3230	50.0000	50.0000	
-0.1084	0.7348	0.3091	50.0000	60.3000	
-0.1096	0.7202	0.2975	50.0000	59.1000	
-0.1100	0.7068	0.2880	50.0000	72.2000	
-0.1097	0.6946	0.2802	50.0000	65.8000	
-0.1093	0.6833	0.2734	50.0000	64.9000	
-0.1091	0.6726	0.2666	50.0000	67.8000	
-0.1094	0.6625	0.2593	50.0000	71.0000	
-0.1107	0.6528	0.2508	50.0000	70.3000	
-0.1129	0.6435	0.2409	50.0000	66.5000	
-0.1161	0.6345	0.2295	50.0000	59.0000	
-0.1199	0.6256	0.2172	50.0000	55.9000	
-0.1241	0.6169	0.2045	50.0000	53.3000	
-0.1283	0.6082	0.1917	50.0000	51.5000	
-0.1324	0.5996	0.1791	50.0000	50.8000	
-0.1364	0.5911	0.1668	50.0000	50.1000	
-0.1404	0.5828	0.1545	50.0000	50.1000	
-0.1446	0.5746	0.1420	50.0000	50.4000	
-0.1491	0.5665	0.1291	50.0000	50.4000	
-0.1536	0.5585	0.1164	50.0000	50.6000	
-0.1577	0.5505	0.1041	47.5000	50.9000	
-0.1606	0.5407	0.0928	39.5000	51.5000	
-0.1598	0.5230	0.0823	34.3000	53.1000	
-0.1548	0.4962	0.0727	31.5000	54.4000	
-0.1466	0.4630	0.0643	31.1000	57.3000	
-0.1367	0.4273	0.0570	31.0000	60.5000	
-0.1264	0.3926	0.0511	30.6000	65.0000	
-0.1164	0.3608	0.0465	29.0000	68.4000	
-0.1073	0.3331	0.0432	27.6000	72.1000	
-0.0992	0.3087	0.0405	26.5000	74.7000	
-0.0918	0.2878	0.0388	25.8000	76.1000	
-0.0852	0.2680	0.0366	25.6000	75.9000	
-0.0807	0.2528	0.0340	25.3000	75.3000	
-0.0783	0.2420	0.0308	25.3000	74.8000	
-0.0752	0.2326	0.0297	25.6000	74.1000	
-0.0726	0.2240	0.0283	26.0000	73.9000	
-0.0703	0.2166	0.0272	26.1000	74.1000	
-0.0684	0.2099	0.0259	25.6000	73.2000	
-0.0669	0.2051	0.0253	25.2000	73.3000	
-0.0656	0.2014	0.0249	24.9000	73.0000	
-0.0646	0.1985	0.0246	25.1000	73.2000	
-0.0639	0.1963	0.0244	25.5000	73.5000	
-0.0633	0.1936	0.0236	25.2000	72.2000	
