Loss_Adversary	Accuracy_Adversary	Loss_Target	Accuracy_Target	
0.3148	0.4214	0.6303	50.0000	50.0000	
0.3120	0.4130	0.6227	50.0000	50.0000	
0.3085	0.4052	0.6144	50.0000	50.0000	
0.3044	0.3980	0.6054	50.0000	50.0000	
0.3002	0.3912	0.5965	50.0000	50.0000	
0.2958	0.3848	0.5874	50.0000	50.0000	
0.2909	0.3787	0.5779	50.0000	50.0000	
0.2856	0.3729	0.5679	50.0000	50.0000	
0.2797	0.3674	0.5571	50.0000	50.0000	
0.2734	0.3620	0.5457	50.0000	50.0000	
0.2666	0.3566	0.5337	50.0000	50.0000	
0.2592	0.3516	0.5209	50.0000	50.0000	
0.2515	0.3465	0.5077	50.0000	50.0000	
0.2432	0.3416	0.4939	50.0000	50.0000	
0.2348	0.3366	0.4797	50.0000	50.0000	
0.2263	0.3317	0.4654	50.0000	50.0000	
0.2176	0.3269	0.4510	50.0000	50.0000	
0.2089	0.3221	0.4365	50.0000	50.0000	
0.2004	0.3174	0.4223	50.0000	50.0000	
0.1917	0.3126	0.4079	50.0000	50.0000	
0.1832	0.3080	0.3937	50.0000	50.0000	
0.1747	0.3035	0.3797	50.0000	50.0000	
0.1665	0.2989	0.3659	50.0000	50.0000	
0.1584	0.2945	0.3525	50.0000	50.0000	
0.1508	0.2900	0.3397	50.0000	50.0000	
0.1434	0.2855	0.3273	50.0000	50.0000	
0.1363	0.2812	0.3153	50.0000	50.0000	
0.1297	0.2767	0.3038	50.0000	50.0000	
0.1233	0.2722	0.2928	50.0000	50.0000	
0.1174	0.2677	0.2825	50.0000	50.0000	
0.1118	0.2631	0.2725	50.0000	50.0000	
0.1067	0.2587	0.2632	50.0000	50.0000	
0.1019	0.2540	0.2544	50.0000	50.0000	
0.0974	0.2495	0.2461	50.0000	50.0000	
0.0933	0.2449	0.2382	50.0000	50.0000	
0.0895	0.2403	0.2308	50.0000	50.0000	
0.0860	0.2357	0.2239	50.0000	50.0000	
0.0827	0.2312	0.2173	50.0000	50.0000	
0.0798	0.2266	0.2112	50.0000	50.0000	
0.0772	0.2224	0.2055	50.0000	50.0000	
0.0748	0.2181	0.2003	50.0000	50.0000	
0.0725	0.2140	0.1953	50.0000	50.0000	
0.0701	0.2099	0.1901	50.0000	50.0000	
0.0668	0.2065	0.1839	50.0000	50.0000	
0.0635	0.2026	0.1776	50.0000	50.0000	
0.0604	0.1994	0.1717	50.0000	50.0000	
0.0577	0.1964	0.1667	50.0000	50.0000	
0.0555	0.1941	0.1624	50.0000	58.9250	
0.0534	0.1926	0.1588	50.0000	77.9500	
0.0512	0.1927	0.1558	50.0000	85.1750	
0.0486	0.1942	0.1526	47.5250	91.0250	
0.0455	0.1955	0.1487	32.3250	94.3250	
0.0409	0.1955	0.1422	33.2250	96.8250	
0.0342	0.1954	0.1327	34.4750	98.7500	
0.0270	0.1945	0.1219	31.9750	98.4750	
0.0190	0.1920	0.1094	29.8500	95.2250	
0.0102	0.1891	0.0955	28.7750	88.1000	
0.0009	0.1848	0.0805	29.2750	80.3000	
-0.0076	0.1812	0.0668	29.2000	75.9750	
-0.0145	0.1758	0.0547	28.2250	74.5750	
-0.0210	0.1710	0.0433	27.7000	74.1750	
-0.0263	0.1663	0.0337	26.8750	75.0000	
-0.0301	0.1627	0.0267	26.8000	74.9500	
-0.0331	0.1599	0.0213	26.8250	74.6000	
-0.0349	0.1576	0.0176	26.8750	73.8750	
-0.0362	0.1557	0.0151	26.9750	73.6250	
-0.0369	0.1541	0.0133	26.8750	73.6000	
-0.0374	0.1527	0.0120	26.6500	73.3000	
-0.0378	0.1514	0.0109	26.4000	73.5000	
-0.0380	0.1504	0.0101	26.2500	73.0750	
-0.0381	0.1493	0.0096	26.1250	72.7000	
-0.0382	0.1490	0.0092	25.8250	72.9500	
-0.0385	0.1483	0.0085	25.9250	72.4500	
