Loss_Adversary	Accuracy_Adversary	Loss_Target	Accuracy_Target	
0.3393	0.3385	0.7911	50.0000	50.0000	
0.3196	0.3351	0.7560	50.0000	50.0000	
0.3002	0.3319	0.7216	50.0000	50.0000	
0.2812	0.3288	0.6879	50.0000	50.0000	
0.2625	0.3257	0.6546	50.0000	50.0000	
0.2437	0.3227	0.6212	50.0000	50.0000	
0.2250	0.3198	0.5881	50.0000	50.0000	
0.2062	0.3170	0.5550	50.0000	50.0000	
0.1875	0.3143	0.5221	50.0000	50.0000	
0.1692	0.3117	0.4898	50.0000	50.0000	
0.1512	0.3091	0.4582	50.0000	50.0000	
0.1340	0.3067	0.4277	50.0000	50.0000	
0.1173	0.3043	0.3983	50.0000	50.0000	
0.1018	0.3020	0.3709	50.0000	50.0000	
0.0871	0.2998	0.3450	50.0000	50.0000	
0.0725	0.2975	0.3192	50.0000	50.0000	
0.0594	0.2941	0.2951	50.0000	50.0000	
0.0483	0.2886	0.2730	50.0000	50.0000	
0.0391	0.2826	0.2535	50.0000	50.0000	
0.0308	0.2767	0.2359	50.0000	58.0250	
0.0242	0.2704	0.2205	50.0000	85.3500	
0.0189	0.2638	0.2073	50.0000	87.7750	
0.0150	0.2568	0.1961	50.0000	89.0250	
0.0125	0.2493	0.1870	50.0000	88.7250	
0.0114	0.2419	0.1802	50.0000	88.2000	
0.0115	0.2344	0.1755	64.4250	87.8500	
0.0130	0.2264	0.1725	74.5750	87.8750	
0.0149	0.2188	0.1706	74.9250	87.7000	
0.0169	0.2116	0.1692	74.9250	87.9750	
0.0188	0.2052	0.1681	75.2000	88.1250	
0.0204	0.1999	0.1672	75.1250	88.3000	
0.0219	0.1945	0.1661	75.0500	89.0000	
0.0228	0.1909	0.1653	75.1250	89.4250	
0.0232	0.1882	0.1642	75.1500	89.9000	
0.0237	0.1864	0.1637	75.2500	89.7500	
0.0239	0.1842	0.1627	75.3750	90.6250	
0.0242	0.1829	0.1623	75.4750	90.9500	
0.0243	0.1816	0.1616	75.4000	92.0250	
0.0245	0.1798	0.1607	75.2500	92.6000	
0.0247	0.1777	0.1597	74.9500	93.2250	
0.0250	0.1750	0.1583	75.0750	93.8000	
0.0249	0.1719	0.1561	75.2000	94.4000	
0.0245	0.1682	0.1529	75.1500	95.0000	
0.0231	0.1640	0.1478	74.7750	96.2750	
0.0203	0.1601	0.1405	74.9250	97.0750	
0.0160	0.1557	0.1304	74.8250	97.2500	
0.0098	0.1524	0.1179	75.2250	96.0750	
0.0021	0.1511	0.1043	75.0000	94.0750	
-0.0057	0.1497	0.0902	74.7750	92.1750	
-0.0131	0.1479	0.0768	74.5500	89.3250	
-0.0193	0.1468	0.0656	74.8750	88.6750	
-0.0242	0.1454	0.0565	74.6500	85.7500	
-0.0282	0.1446	0.0494	74.7000	84.2750	
-0.0315	0.1455	0.0445	74.8500	81.5250	
-0.0344	0.1455	0.0397	74.8500	77.7000	
-0.0367	0.1449	0.0354	74.3750	78.6750	
-0.0387	0.1449	0.0320	59.4500	78.6500	
-0.0403	0.1446	0.0292	52.6250	76.8500	
-0.0419	0.1442	0.0263	52.1000	75.7250	
-0.0432	0.1429	0.0233	53.8500	76.9000	
-0.0444	0.1428	0.0212	55.2250	77.6000	
-0.0452	0.1416	0.0190	56.6250	76.0250	
-0.0460	0.1412	0.0174	57.3000	76.0000	
-0.0467	0.1409	0.0161	55.6000	75.8750	
-0.0472	0.1408	0.0152	53.3500	75.5250	
-0.0476	0.1402	0.0141	53.8500	75.0750	
-0.0482	0.1404	0.0132	52.8000	75.3250	
-0.0485	0.1407	0.0130	50.9500	75.4000	
-0.0489	0.1400	0.0118	52.1000	75.0250	
-0.0491	0.1396	0.0112	52.7750	75.5250	
-0.0495	0.1400	0.0108	51.1000	74.9000	
-0.0498	0.1395	0.0101	50.3500	75.0000	
-0.0500	0.1394	0.0095	50.4250	75.5250	
-0.0503	0.1391	0.0090	50.1750	74.6750	
-0.0506	0.1392	0.0085	49.3000	75.0750	
-0.0507	0.1397	0.0086	47.6250	75.5000	
-0.0510	0.1393	0.0078	49.1000	75.2000	
-0.0511	0.1391	0.0075	48.2250	75.2500	
-0.0513	0.1392	0.0072	46.9750	74.6250	
-0.0516	0.1391	0.0068	46.8250	75.3000	
-0.0517	0.1391	0.0066	47.2250	74.8250	
-0.0518	0.1391	0.0064	45.8750	75.1250	
-0.0520	0.1389	0.0059	46.4000	74.9250	
-0.0521	0.1389	0.0057	46.2750	74.8750	
-0.0523	0.1390	0.0055	46.3500	74.4500	
-0.0524	0.1390	0.0053	46.8000	74.7750	
-0.0525	0.1391	0.0052	45.7000	74.4750	
-0.0527	0.1389	0.0048	46.6500	74.7750	
-0.0528	0.1393	0.0049	45.8250	74.9000	
-0.0528	0.1391	0.0047	47.7500	74.2750	
-0.0530	0.1396	0.0047	46.0250	74.7750	
-0.0532	0.1393	0.0043	46.9750	74.4500	
-0.0532	0.1394	0.0043	47.9750	74.7750	
-0.0533	0.1395	0.0042	46.3000	74.5000	
-0.0534	0.1393	0.0039	47.7500	74.5000	
-0.0535	0.1394	0.0039	48.1250	74.6000	
-0.0535	0.1394	0.0037	47.1250	74.1250	
-0.0536	0.1393	0.0035	48.1000	74.8750	
-0.0537	0.1394	0.0034	48.0750	74.3750	
-0.0538	0.1394	0.0033	47.8750	74.4750	
-0.0538	0.1395	0.0033	48.5500	74.7250	
-0.0539	0.1397	0.0032	48.4250	74.7000	
-0.0540	0.1397	0.0031	49.1000	74.6750	
-0.0541	0.1399	0.0031	49.2500	74.5000	
-0.0542	0.1399	0.0030	49.0750	75.1250	
-0.0543	0.1401	0.0029	48.9250	74.8000	
-0.0543	0.1402	0.0030	49.4250	74.7500	
-0.0543	0.1404	0.0032	48.5500	75.3250	
-0.0544	0.1407	0.0032	50.6250	74.7250	
-0.0543	0.1408	0.0033	48.7750	75.4750	
-0.0544	0.1407	0.0031	51.7750	74.8250	
-0.0546	0.1409	0.0030	50.6250	75.4000	
-0.0546	0.1410	0.0030	49.8500	75.0750	
-0.0547	0.1411	0.0029	51.7750	76.0000	
-0.0547	0.1412	0.0029	52.0250	75.3250	
-0.0548	0.1412	0.0029	51.4500	75.2000	
-0.0549	0.1416	0.0030	51.2250	75.7000	
-0.0549	0.1418	0.0031	51.2000	75.7250	
-0.0549	0.1420	0.0031	50.5000	75.7500	
-0.0549	0.1421	0.0032	52.1250	75.4250	
-0.0550	0.1423	0.0033	51.3750	76.2250	
