Loss_Adversary	Accuracy_Adversary	Loss_Target	Accuracy_Target	
0.1778	0.4037	0.4270	50.0000	50.0000	
0.1719	0.3993	0.4167	50.0000	50.0000	
0.1664	0.3949	0.4069	50.0000	50.0000	
0.1610	0.3907	0.3974	50.0000	50.0000	
0.1560	0.3865	0.3886	50.0000	50.0000	
0.1509	0.3825	0.3796	50.0000	50.0000	
0.1461	0.3786	0.3710	50.0000	50.0000	
0.1411	0.3747	0.3621	50.0000	50.0000	
0.1326	0.3709	0.3484	50.0000	50.0000	
0.1238	0.3673	0.3342	50.0000	50.0000	
0.1158	0.3637	0.3212	50.0000	50.0000	
0.1095	0.3602	0.3108	50.0000	50.0000	
0.1051	0.3568	0.3030	50.0000	50.0000	
0.1026	0.3534	0.2980	50.0000	50.0000	
0.1016	0.3502	0.2953	50.0000	50.0000	
0.1018	0.3470	0.2941	50.0000	50.0000	
0.1022	0.3439	0.2934	50.0000	50.0000	
0.1028	0.3409	0.2930	50.0000	64.8750	
0.1033	0.3380	0.2924	50.0000	72.7250	
0.1035	0.3351	0.2916	50.0000	70.0750	
0.1038	0.3310	0.2901	50.0000	72.3500	
0.1048	0.3233	0.2883	50.0000	71.2000	
0.1055	0.3140	0.2853	50.0000	70.6750	
0.1053	0.3043	0.2808	50.0000	67.9500	
0.1041	0.2943	0.2748	50.0000	64.2250	
0.1015	0.2850	0.2672	50.0000	59.8000	
0.0965	0.2767	0.2564	50.0000	56.4250	
0.0890	0.2697	0.2427	50.0000	54.4500	
0.0793	0.2645	0.2267	50.0000	53.6750	
0.0681	0.2609	0.2091	50.0000	52.5000	
0.0569	0.2588	0.1921	50.0000	52.1250	
0.0471	0.2573	0.1776	50.0000	51.5500	
0.0414	0.2559	0.1688	50.0000	50.9750	
0.0389	0.2548	0.1648	49.3750	50.8750	
0.0381	0.2535	0.1631	27.3000	50.8250	
0.0374	0.2523	0.1616	26.9000	50.8000	
0.0368	0.2512	0.1602	29.7500	50.7000	
0.0362	0.2503	0.1590	43.4500	50.6750	
0.0355	0.2493	0.1576	63.5750	50.7000	
0.0349	0.2486	0.1564	69.5000	50.6750	
0.0343	0.2479	0.1553	71.3750	50.6500	
0.0338	0.2472	0.1542	72.0250	50.6250	
0.0332	0.2467	0.1532	73.9000	50.5500	
0.0329	0.2458	0.1523	74.2500	50.5500	
0.0325	0.2450	0.1513	74.0000	50.6000	
0.0321	0.2438	0.1504	74.2000	50.5750	
0.0318	0.2428	0.1494	73.6250	50.6500	
0.0312	0.2415	0.1481	73.8000	50.7250	
0.0305	0.2401	0.1465	74.0500	50.7750	
0.0296	0.2384	0.1444	73.7000	50.8750	
0.0282	0.2367	0.1417	73.4500	51.1250	
0.0264	0.2348	0.1383	73.0000	51.6250	
0.0235	0.2328	0.1333	72.2750	51.9750	
0.0192	0.2310	0.1264	71.5000	52.1750	
0.0127	0.2291	0.1164	70.0250	52.6000	
0.0039	0.2278	0.1032	67.7500	55.0500	
-0.0044	0.2258	0.0905	67.2250	62.1500	
-0.0107	0.2203	0.0791	72.5750	68.1250	
-0.0150	0.2125	0.0696	73.9750	69.7750	
-0.0184	0.2057	0.0619	73.9750	70.5250	
-0.0210	0.2005	0.0560	73.7750	72.2250	
-0.0229	0.1954	0.0510	74.3000	74.5750	
-0.0246	0.1909	0.0467	74.6000	75.6500	
-0.0260	0.1869	0.0430	74.7750	75.8750	
-0.0271	0.1843	0.0402	74.8250	75.4750	
-0.0281	0.1804	0.0372	74.8000	75.6250	
-0.0289	0.1771	0.0347	75.0250	76.3250	
-0.0296	0.1747	0.0327	75.0750	76.4250	
-0.0301	0.1713	0.0304	74.7750	76.4500	
-0.0306	0.1692	0.0287	75.0000	76.3000	
-0.0310	0.1661	0.0270	74.9500	76.5750	
-0.0313	0.1645	0.0259	74.8500	77.0000	
-0.0316	0.1620	0.0243	74.8750	76.6000	
-0.0318	0.1605	0.0234	74.4750	76.8500	
-0.0320	0.1581	0.0220	74.7500	76.4250	
-0.0322	0.1569	0.0213	74.5750	76.5500	
-0.0324	0.1547	0.0200	74.7500	76.8000	
-0.0326	0.1534	0.0192	74.8750	76.4500	
-0.0328	0.1523	0.0184	74.8250	76.6000	
-0.0330	0.1509	0.0176	74.5000	76.3750	
-0.0332	0.1497	0.0167	74.7750	76.8750	
-0.0333	0.1487	0.0162	74.7500	76.3500	
-0.0335	0.1483	0.0157	74.8250	76.3500	
-0.0335	0.1468	0.0151	74.8750	75.9500	
-0.0338	0.1466	0.0145	74.7750	75.8000	
-0.0340	0.1458	0.0139	74.9000	76.0000	
-0.0344	0.1452	0.0131	74.8750	76.5000	
-0.0348	0.1443	0.0121	75.0000	75.9000	
-0.0349	0.1440	0.0119	74.9250	75.9250	
-0.0352	0.1436	0.0112	75.0500	75.7000	
-0.0356	0.1432	0.0105	75.1250	75.9500	
-0.0358	0.1431	0.0101	75.0000	75.8000	
-0.0360	0.1426	0.0096	75.0500	75.6250	
-0.0363	0.1426	0.0092	74.8750	75.8500	
-0.0365	0.1425	0.0090	74.8000	75.7500	
-0.0367	0.1423	0.0086	74.7000	75.5750	
-0.0368	0.1425	0.0086	74.4500	75.7250	
-0.0370	0.1422	0.0081	73.7750	75.4750	
-0.0371	0.1417	0.0078	73.2750	75.6750	
-0.0372	0.1423	0.0078	72.7000	75.4750	
-0.0371	0.1420	0.0078	71.7500	75.2750	
-0.0373	0.1417	0.0074	70.1500	75.0750	
-0.0375	0.1420	0.0073	69.5750	75.6000	
-0.0376	0.1413	0.0068	69.0500	75.0000	
-0.0377	0.1417	0.0068	67.6500	75.4000	
-0.0377	0.1413	0.0067	67.1750	75.2500	
-0.0378	0.1414	0.0066	64.6250	74.8000	
-0.0379	0.1413	0.0064	59.7750	75.0250	
-0.0380	0.1412	0.0063	54.2250	74.9500	
-0.0380	0.1416	0.0064	46.5750	74.9250	
-0.0380	0.1409	0.0062	41.0750	75.0250	
-0.0381	0.1416	0.0062	41.2500	75.1750	
-0.0382	0.1407	0.0058	41.1250	74.5500	
-0.0382	0.1414	0.0060	39.3250	75.1750	
-0.0383	0.1405	0.0056	38.4000	74.7250	
-0.0383	0.1410	0.0057	36.2750	74.8750	
-0.0385	0.1409	0.0054	36.4250	74.8250	
-0.0385	0.1405	0.0053	37.2500	74.7500	
-0.0384	0.1407	0.0054	36.5500	74.6500	
-0.0386	0.1401	0.0049	34.7000	74.5250	
-0.0387	0.1407	0.0050	32.3750	74.7750	
-0.0387	0.1403	0.0049	33.9500	74.5250	
-0.0386	0.1409	0.0053	33.0750	74.5250	
-0.0388	0.1401	0.0046	31.1750	74.2000	
-0.0389	0.1409	0.0048	29.5500	75.0500	
-0.0390	0.1402	0.0044	29.7000	74.6250	
-0.0391	0.1407	0.0045	28.8000	74.5250	
-0.0391	0.1402	0.0042	28.5250	74.5250	
-0.0392	0.1408	0.0043	27.9000	74.2750	
-0.0393	0.1405	0.0041	27.3500	74.4750	
-0.0393	0.1406	0.0041	28.2000	74.6500	
-0.0394	0.1409	0.0041	28.0250	74.6000	
-0.0394	0.1407	0.0040	27.5750	74.3500	
-0.0395	0.1408	0.0039	26.8500	74.2000	
-0.0395	0.1411	0.0040	26.5500	74.8000	
-0.0396	0.1411	0.0039	26.8750	74.1500	
-0.0397	0.1417	0.0040	27.1500	74.3250	
-0.0397	0.1416	0.0039	26.9500	74.0750	
-0.0398	0.1421	0.0041	26.7000	74.4500	
-0.0398	0.1424	0.0041	26.9500	73.8000	
-0.0401	0.1434	0.0042	26.6000	74.1750	
-0.0404	0.1444	0.0042	26.4000	74.4750	
-0.0408	0.1468	0.0046	26.5250	74.0250	
-0.0413	0.1507	0.0056	26.9000	73.8500	
-0.0425	0.1572	0.0067	28.0250	73.3000	
-0.0446	0.1694	0.0090	28.7250	72.5250	
-0.0478	0.1867	0.0118	29.0750	71.6000	
-0.0507	0.2048	0.0154	31.6500	71.4750	
-0.0522	0.2136	0.0170	32.0250	72.2250	
-0.0528	0.2124	0.0156	28.4750	73.8750	
-0.0523	0.2074	0.0142	25.4500	76.3000	
-0.0514	0.2021	0.0132	26.8000	77.8500	
-0.0496	0.1967	0.0135	41.0500	77.5500	
-0.0478	0.1901	0.0132	49.7250	77.5250	
