Loss_Adversary	Accuracy_Adversary	Loss_Target	Accuracy_Target	
-0.1569	0.4012	0.4130	50.0000	50.0000	
-0.1568	0.3968	0.4031	50.0000	50.0000	
-0.1567	0.3925	0.3936	50.0000	50.0000	
-0.1565	0.3883	0.3845	50.0000	50.0000	
-0.1563	0.3843	0.3755	50.0000	50.0000	
-0.1561	0.3803	0.3669	50.0000	50.0000	
-0.1559	0.3764	0.3586	50.0000	50.0000	
-0.1564	0.3726	0.3479	50.0000	50.0000	
-0.1581	0.3688	0.3335	50.0000	50.0000	
-0.1597	0.3652	0.3199	50.0000	50.0000	
-0.1607	0.3617	0.3083	50.0000	50.0000	
-0.1610	0.3582	0.2993	50.0000	50.0000	
-0.1605	0.3549	0.2931	50.0000	50.0000	
-0.1593	0.3516	0.2893	50.0000	50.0000	
-0.1577	0.3484	0.2872	50.0000	50.0000	
-0.1559	0.3453	0.2860	50.0000	50.0000	
-0.1540	0.3422	0.2850	50.0000	77.7000	
-0.1524	0.3393	0.2836	50.0000	82.6000	
-0.1492	0.3339	0.2816	50.0000	81.2000	
-0.1438	0.3252	0.2795	50.0000	79.5000	
-0.1378	0.3156	0.2769	50.0000	77.4000	
-0.1319	0.3054	0.2731	50.0000	73.5000	
-0.1263	0.2951	0.2676	50.0000	70.1000	
-0.1217	0.2853	0.2600	50.0000	63.9000	
-0.1188	0.2768	0.2499	50.0000	59.3000	
-0.1174	0.2696	0.2378	50.0000	56.9000	
-0.1178	0.2643	0.2239	50.0000	55.3000	
-0.1200	0.2608	0.2085	50.0000	54.3000	
-0.1230	0.2586	0.1933	50.0000	53.2000	
-0.1265	0.2574	0.1791	50.0000	52.2000	
-0.1291	0.2565	0.1684	50.0000	51.5000	
-0.1302	0.2554	0.1620	45.0000	50.6000	
-0.1302	0.2544	0.1596	26.6000	50.3000	
-0.1302	0.2536	0.1577	26.6000	50.2000	
-0.1301	0.2528	0.1563	26.5000	50.3000	
-0.1302	0.2519	0.1538	27.9000	50.3000	
-0.1304	0.2512	0.1512	36.6000	50.3000	
-0.1311	0.2505	0.1476	52.1000	50.1000	
-0.1321	0.2502	0.1434	53.4000	50.1000	
-0.1334	0.2500	0.1387	53.8000	50.1000	
-0.1347	0.2491	0.1323	55.8000	50.5000	
-0.1360	0.2484	0.1263	56.4000	51.0000	
-0.1375	0.2472	0.1184	60.7000	51.5000	
-0.1384	0.2460	0.1127	62.2000	54.2000	
-0.1397	0.2453	0.1065	61.6000	59.8000	
-0.1405	0.2433	0.0992	67.2000	61.7000	
-0.1409	0.2410	0.0926	71.2000	61.5000	
-0.1400	0.2382	0.0891	71.7000	65.3000	
-0.1389	0.2349	0.0853	71.5000	63.7000	
-0.1380	0.2328	0.0834	71.6000	60.6000	
-0.1371	0.2311	0.0822	71.8000	58.1000	
-0.1365	0.2301	0.0818	70.8000	61.0000	
-0.1361	0.2276	0.0774	69.5000	60.5000	
-0.1362	0.2270	0.0757	69.1000	65.0000	
-0.1365	0.2251	0.0702	68.8000	65.8000	
-0.1363	0.2232	0.0664	70.0000	71.1000	
-0.1361	0.2230	0.0666	72.0000	75.1000	
-0.1358	0.2224	0.0663	73.4000	73.8000	
