Loss_Adversary	Accuracy_Adversary	Loss_Target	Accuracy_Target	
0.5209	0.6476	0.8130	50.0000	50.0000	
0.4958	0.6087	0.7720	50.0000	50.0000	
0.4721	0.5729	0.7333	50.0000	50.0000	
0.4483	0.5456	0.6968	50.0000	50.0000	
0.4242	0.5264	0.6619	50.0000	50.0000	
0.4017	0.5080	0.6291	50.0000	50.0000	
0.3806	0.4906	0.5984	50.0000	50.0000	
0.3609	0.4736	0.5695	50.0000	50.0000	
0.3426	0.4572	0.5426	50.0000	50.0000	
0.3255	0.4414	0.5172	50.0000	50.0000	
0.3098	0.4261	0.4937	50.0000	50.0000	
0.2992	0.4113	0.4768	50.0000	50.0000	
0.2934	0.3974	0.4661	50.0000	50.0000	
0.2878	0.3841	0.4557	50.0000	50.0000	
0.2821	0.3713	0.4454	50.0000	50.0000	
0.2763	0.3590	0.4351	50.0000	50.0000	
0.2704	0.3473	0.4248	50.0000	50.0000	
0.2645	0.3360	0.4146	50.0000	50.0000	
0.2585	0.3253	0.4044	50.0000	50.0000	
0.2523	0.3154	0.3942	50.0000	50.0000	
0.2462	0.3060	0.3843	50.0000	50.0000	
0.2401	0.2974	0.3745	50.0000	50.0000	
0.2341	0.2897	0.3650	50.0000	50.0000	
0.2281	0.2830	0.3559	50.0000	50.0000	
0.2223	0.2770	0.3471	50.0000	50.0000	
0.2166	0.2718	0.3387	50.0000	50.0000	
0.2115	0.2671	0.3311	50.0000	50.0000	
0.2065	0.2632	0.3240	50.0000	50.0000	
0.2016	0.2600	0.3170	50.0000	50.0000	
0.1969	0.2573	0.3105	50.0000	50.0000	
0.1924	0.2552	0.3044	50.0000	50.0000	
0.1884	0.2535	0.2988	50.0000	50.0000	
0.1843	0.2522	0.2934	50.0000	50.0000	
0.1803	0.2513	0.2883	50.0000	50.0000	
0.1763	0.2506	0.2830	50.0000	50.0000	
0.1718	0.2503	0.2773	50.0000	50.0000	
0.1667	0.2503	0.2710	50.0000	50.0000	
0.1610	0.2504	0.2638	50.0000	50.0000	
0.1542	0.2510	0.2554	50.0000	45.9000	
0.1464	0.2517	0.2460	50.0000	41.3500	
0.1372	0.2520	0.2345	50.0000	44.8000	
0.1271	0.2513	0.2217	51.6500	46.7500	
0.1171	0.2489	0.2086	54.4750	47.9750	
0.1083	0.2447	0.1965	55.2500	48.3000	
0.1015	0.2393	0.1867	54.9000	48.3000	
0.0971	0.2334	0.1797	69.7500	48.0250	
0.0940	0.2275	0.1743	74.5750	47.3750	
0.0917	0.2217	0.1700	74.6000	46.6000	
0.0900	0.2165	0.1666	74.7750	46.2250	
0.0886	0.2118	0.1637	74.5750	45.9750	
0.0876	0.2075	0.1614	74.3000	45.5000	
0.0869	0.2035	0.1594	73.9500	45.3500	
0.0861	0.2002	0.1577	73.8000	45.2250	
0.0855	0.1971	0.1561	73.6500	45.4250	
0.0849	0.1943	0.1547	73.4750	45.6000	
0.0845	0.1920	0.1536	73.0000	45.9250	
0.0842	0.1896	0.1526	72.9000	46.2500	
0.0838	0.1875	0.1517	72.7500	46.4750	
0.0835	0.1858	0.1508	73.1500	46.6500	
0.0832	0.1843	0.1501	73.3000	46.8250	
0.0829	0.1831	0.1494	73.5250	46.9250	
0.0827	0.1818	0.1488	73.7250	47.1750	
0.0824	0.1810	0.1483	73.5500	47.4000	
0.0822	0.1802	0.1478	73.3250	47.5750	
0.0820	0.1795	0.1474	73.2000	47.8000	
0.0818	0.1788	0.1470	73.3500	47.9250	
0.0816	0.1783	0.1466	74.1250	48.0750	
0.0815	0.1779	0.1463	73.9750	48.1500	
0.0812	0.1778	0.1460	73.7750	48.2000	
0.0811	0.1774	0.1457	73.8500	48.2750	
0.0809	0.1775	0.1455	73.7000	48.3750	
0.0807	0.1773	0.1452	73.5750	48.5500	
0.0805	0.1774	0.1450	73.6000	48.6000	
0.0804	0.1773	0.1448	73.4750	48.7500	
0.0802	0.1773	0.1446	73.6500	48.7500	
0.0800	0.1775	0.1444	73.8250	48.8000	
0.0799	0.1773	0.1442	73.5500	48.8750	
0.0797	0.1776	0.1441	73.5750	48.9000	
0.0796	0.1776	0.1439	73.3000	48.9000	
0.0794	0.1776	0.1437	73.2750	48.9500	
0.0793	0.1777	0.1435	73.5000	48.9750	
0.0791	0.1778	0.1433	73.4750	49.0250	
0.0790	0.1780	0.1432	73.1250	49.0000	
0.0788	0.1777	0.1429	73.0250	49.0250	
0.0786	0.1776	0.1427	73.2000	49.0500	
0.0784	0.1777	0.1425	72.0750	48.9750	
0.0783	0.1777	0.1423	71.8250	48.9750	
0.0781	0.1777	0.1421	72.9500	49.0250	
0.0780	0.1777	0.1419	72.9750	49.0000	
0.0778	0.1779	0.1418	72.1000	49.0500	
0.0777	0.1780	0.1416	70.9750	49.1000	
0.0775	0.1780	0.1414	70.8500	49.1250	
0.0773	0.1778	0.1411	70.8750	49.1250	
0.0772	0.1780	0.1410	71.5000	49.1500	
0.0770	0.1779	0.1407	71.8250	49.1500	
0.0767	0.1779	0.1404	71.7750	49.2250	
0.0765	0.1780	0.1402	70.9000	49.2250	
0.0763	0.1776	0.1398	70.7250	49.2000	
0.0761	0.1775	0.1395	71.1000	49.2500	
0.0758	0.1773	0.1391	71.2000	49.3000	
0.0756	0.1770	0.1387	71.6750	49.3000	
0.0753	0.1768	0.1383	71.5750	49.3250	
0.0750	0.1767	0.1379	71.3000	49.3250	
0.0747	0.1765	0.1375	70.8000	49.3500	
0.0744	0.1762	0.1370	70.6250	49.3500	
0.0740	0.1759	0.1365	70.0000	49.4500	
0.0736	0.1758	0.1360	69.4750	49.3750	
0.0732	0.1756	0.1354	68.6750	49.4750	
0.0728	0.1755	0.1348	68.0750	49.4750	
0.0723	0.1752	0.1342	67.7000	49.4750	
0.0718	0.1750	0.1335	66.9000	49.5000	
0.0714	0.1749	0.1330	66.5750	49.5250	
0.0709	0.1746	0.1323	66.2250	49.5000	
0.0704	0.1743	0.1316	65.5500	49.6250	
0.0699	0.1743	0.1310	65.2250	49.5750	
0.0694	0.1742	0.1303	64.8750	49.5000	
0.0688	0.1742	0.1296	64.4500	49.6000	
0.0683	0.1744	0.1290	64.3000	49.6750	
0.0678	0.1744	0.1283	64.0500	49.7000	
0.0673	0.1741	0.1276	63.9250	49.7250	
0.0667	0.1740	0.1269	64.1250	49.7500	
0.0661	0.1741	0.1262	64.3000	49.9000	
0.0656	0.1739	0.1254	64.4750	49.9000	
0.0649	0.1735	0.1245	64.3750	49.9000	
0.0644	0.1730	0.1238	64.6750	49.9500	
0.0637	0.1732	0.1229	64.8000	49.9250	
0.0630	0.1731	0.1221	64.6750	49.9250	
0.0623	0.1725	0.1210	64.8250	49.9250	
0.0616	0.1721	0.1201	65.0000	49.9000	
0.0609	0.1721	0.1192	64.8750	49.9000	
0.0602	0.1722	0.1183	64.6500	49.9500	
0.0594	0.1719	0.1172	64.0500	49.8750	
0.0587	0.1717	0.1163	63.9000	49.8750	
0.0579	0.1718	0.1153	63.7250	49.9750	
0.0571	0.1719	0.1144	63.9250	50.0250	
0.0564	0.1720	0.1135	63.3500	50.0000	
0.0557	0.1722	0.1127	62.4250	50.0750	
0.0551	0.1723	0.1119	61.3750	50.0500	
0.0544	0.1724	0.1111	61.1500	50.1500	
0.0538	0.1725	0.1104	60.6500	50.1000	
0.0532	0.1726	0.1096	59.4750	50.4750	
0.0525	0.1728	0.1089	56.9000	51.5750	
0.0520	0.1727	0.1081	55.0500	53.1250	
0.0514	0.1725	0.1074	51.2000	53.9500	
0.0508	0.1728	0.1067	47.3000	54.3500	
0.0503	0.1725	0.1060	50.5500	55.2250	
0.0498	0.1724	0.1053	59.8000	55.9500	
0.0492	0.1724	0.1046	65.7500	56.2250	
0.0487	0.1727	0.1040	64.1250	56.5500	
0.0482	0.1722	0.1033	62.7000	57.2500	
0.0476	0.1721	0.1026	67.1250	57.6750	
0.0471	0.1722	0.1020	62.2500	58.1000	
0.0467	0.1723	0.1015	63.1000	58.1750	
0.0462	0.1720	0.1008	60.6250	58.6000	
0.0458	0.1714	0.1001	52.9250	59.3000	
0.0454	0.1711	0.0995	53.4750	59.3500	
0.0448	0.1712	0.0988	49.9000	59.1750	
0.0444	0.1709	0.0982	48.8750	59.4750	
0.0440	0.1704	0.0976	52.0250	60.3000	
0.0435	0.1702	0.0969	52.4500	60.1000	
0.0431	0.1702	0.0964	52.1500	60.0750	
0.0426	0.1701	0.0958	51.7000	60.3500	
0.0423	0.1699	0.0954	51.6250	60.7500	
0.0418	0.1695	0.0947	51.1500	61.1250	
0.0414	0.1695	0.0942	49.8000	61.1750	
0.0411	0.1690	0.0936	48.9500	61.1250	
0.0406	0.1689	0.0930	49.6750	61.4500	
0.0402	0.1685	0.0924	49.8500	61.6000	
0.0398	0.1685	0.0919	48.9250	61.8250	
0.0395	0.1682	0.0915	48.5500	61.5250	
0.0391	0.1679	0.0909	49.8000	62.0750	
0.0388	0.1676	0.0904	52.4500	62.6500	
0.0384	0.1678	0.0900	55.6250	62.4750	
0.0381	0.1676	0.0895	56.4000	62.8500	
0.0377	0.1673	0.0890	51.1750	63.1000	
0.0374	0.1672	0.0886	49.2750	63.5250	
0.0371	0.1670	0.0882	48.1500	63.9000	
0.0368	0.1669	0.0878	47.2500	64.0500	
0.0366	0.1664	0.0874	47.3250	64.0500	
0.0364	0.1665	0.0872	48.3000	64.2500	
0.0361	0.1660	0.0867	46.2750	63.7750	
0.0359	0.1659	0.0863	45.4750	64.8750	
0.0355	0.1656	0.0857	44.5500	64.9000	
0.0352	0.1656	0.0854	45.5250	65.1250	
0.0349	0.1655	0.0850	45.6500	65.7000	
0.0347	0.1650	0.0847	43.7500	65.7500	
0.0346	0.1649	0.0845	41.6250	66.2500	
0.0344	0.1644	0.0840	39.9000	65.6000	
0.0342	0.1642	0.0838	40.2250	65.8500	
0.0339	0.1637	0.0833	38.9250	66.2500	
0.0338	0.1632	0.0830	37.1500	66.5000	
0.0336	0.1629	0.0827	36.5250	66.4500	
0.0335	0.1626	0.0825	38.4750	66.4250	
0.0333	0.1621	0.0822	40.4750	66.7000	
0.0332	0.1617	0.0820	38.2250	66.5250	
0.0330	0.1614	0.0816	37.4250	66.9500	
