Loss_Adversary	Loss_Target	
-0.4717	0.0309	0.4717	
-0.5753	0.1211	0.5753	
-0.7457	0.2684	0.7457	
-0.8611	0.3643	0.8611	
-0.9077	0.3998	0.9077	
-0.9277	0.4104	0.9277	
-0.9386	0.4141	0.9386	
-0.9455	0.4163	0.9455	
-0.9505	0.4169	0.9505	
-0.9542	0.4161	0.9542	
-0.9573	0.4191	0.9573	
-0.9600	0.4197	0.9600	
-0.9621	0.4207	0.9621	
-0.9641	0.4191	0.9641	
-0.9658	0.4199	0.9658	
-0.9673	0.4204	0.9673	
-0.9688	0.4205	0.9688	
-0.9699	0.4223	0.9699	
-0.9711	0.4218	0.9711	
-0.9720	0.4223	0.9720	
-0.9731	0.4241	0.9731	
-0.9739	0.4242	0.9739	
-0.9746	0.4247	0.9746	
-0.9754	0.4243	0.9754	
-0.9762	0.4255	0.9762	
-0.9769	0.4256	0.9769	
-0.9775	0.4268	0.9775	
-0.9782	0.4256	0.9782	
-0.9788	0.4276	0.9788	
-0.9794	0.4291	0.9794	
-0.9801	0.4285	0.9801	
-0.9807	0.4294	0.9807	
-0.9813	0.4302	0.9813	
-0.9820	0.4321	0.9820	
-0.9826	0.4304	0.9826	
-0.9832	0.4320	0.9832	
-0.9838	0.4331	0.9838	
-0.9844	0.4342	0.9844	
-0.9851	0.4349	0.9851	
-0.9856	0.4333	0.9856	
-0.9862	0.4348	0.9862	
-0.9867	0.4351	0.9867	
-0.9871	0.4361	0.9871	
-0.9876	0.4408	0.9876	
-0.9879	0.4352	0.9879	
-0.9883	0.4360	0.9883	
-0.9887	0.4375	0.9887	
-0.9889	0.4380	0.9889	
-0.9892	0.4382	0.9892	
-0.9894	0.4381	0.9894	
-0.9896	0.4363	0.9896	
-0.9899	0.4383	0.9899	
-0.9901	0.4394	0.9901	
-0.9903	0.4388	0.9903	
-0.9905	0.4390	0.9905	
-0.9907	0.4384	0.9907	
-0.9909	0.4369	0.9909	
-0.9910	0.4378	0.9910	
-0.9912	0.4395	0.9912	
-0.9913	0.4399	0.9913	
-0.9915	0.4378	0.9915	
-0.9916	0.4400	0.9916	
-0.9918	0.4397	0.9918	
-0.9919	0.4418	0.9919	
-0.9920	0.4394	0.9920	
-0.9921	0.4396	0.9921	
-0.9922	0.4401	0.9922	
-0.9924	0.4384	0.9924	
-0.9924	0.4407	0.9924	
-0.9925	0.4405	0.9925	
-0.9926	0.4419	0.9926	
-0.9927	0.4415	0.9927	
-0.9928	0.4399	0.9928	
-0.9929	0.4414	0.9929	
-0.9930	0.4421	0.9930	
-0.9931	0.4400	0.9931	
-0.9931	0.4395	0.9931	
-0.9932	0.4416	0.9932	
-0.9933	0.4425	0.9933	
-0.9934	0.4406	0.9934	
-0.9935	0.4401	0.9935	
-0.9935	0.4407	0.9935	
-0.9936	0.4414	0.9936	
-0.9937	0.4403	0.9937	
-0.9938	0.4399	0.9938	
-0.9938	0.4400	0.9938	
-0.9939	0.4412	0.9939	
-0.9940	0.4419	0.9940	
-0.9941	0.4402	0.9941	
-0.9941	0.4394	0.9941	
-0.9942	0.4409	0.9942	
-0.9942	0.4386	0.9942	
-0.9943	0.4434	0.9943	
-0.9944	0.4399	0.9944	
-0.9944	0.4396	0.9944	
-0.9945	0.4397	0.9945	
-0.9946	0.4404	0.9946	
-0.9946	0.4423	0.9946	
-0.9947	0.4399	0.9947	
-0.9947	0.4408	0.9947	
-0.9948	0.4410	0.9948	
-0.9949	0.4412	0.9949	
-0.9949	0.4418	0.9949	
-0.9950	0.4403	0.9950	
-0.9950	0.4397	0.9950	
-0.9951	0.4394	0.9951	
-0.9951	0.4397	0.9951	
-0.9952	0.4407	0.9952	
-0.9952	0.4384	0.9952	
-0.9953	0.4401	0.9953	
-0.9953	0.4399	0.9953	
-0.9954	0.4376	0.9954	
-0.9954	0.4386	0.9954	
-0.9955	0.4390	0.9955	
-0.9955	0.4374	0.9955	
-0.9956	0.4378	0.9956	
-0.9956	0.4387	0.9956	
-0.9957	0.4384	0.9957	
-0.9957	0.4381	0.9957	
-0.9957	0.4366	0.9957	
-0.9957	0.4368	0.9957	
-0.9958	0.4370	0.9958	
-0.9958	0.4368	0.9958	
-0.9959	0.4380	0.9959	
-0.9959	0.4372	0.9959	
-0.9959	0.4365	0.9959	
-0.9959	0.4362	0.9959	
-0.9960	0.4376	0.9960	
-0.9960	0.4363	0.9960	
-0.9961	0.4370	0.9961	
-0.9961	0.4369	0.9961	
-0.9961	0.4361	0.9961	
-0.9961	0.4365	0.9961	
-0.9962	0.4370	0.9962	
-0.9962	0.4367	0.9962	
-0.9962	0.4377	0.9962	
-0.9962	0.4345	0.9962	
-0.9963	0.4348	0.9963	
-0.9963	0.4398	0.9963	
-0.9963	0.4373	0.9963	
-0.9963	0.4373	0.9963	
-0.9963	0.4359	0.9963	
-0.9964	0.4368	0.9964	
-0.9964	0.4355	0.9964	
-0.9964	0.4346	0.9964	
