Loss_Adversary	Loss_Target	
-0.0500	0.0167	0.0500	
-0.0913	0.0314	0.0913	
-0.1530	0.0591	0.1530	
-0.2348	0.0994	0.2348	
-0.3160	0.1447	0.3160	
-0.3789	0.1828	0.3789	
-0.4192	0.2109	0.4192	
-0.4438	0.2331	0.4438	
-0.4591	0.2468	0.4591	
-0.4684	0.2611	0.4684	
-0.4744	0.2692	0.4744	
-0.4799	0.2781	0.4799	
-0.4832	0.2831	0.4832	
-0.4853	0.2889	0.4853	
-0.4877	0.2943	0.4877	
-0.4904	0.2978	0.4904	
-0.4907	0.3004	0.4907	
-0.4918	0.3058	0.4918	
-0.4942	0.3078	0.4942	
-0.4941	0.3102	0.4941	
-0.4952	0.3118	0.4952	
-0.4959	0.3158	0.4959	
-0.4978	0.3166	0.4978	
-0.4977	0.3193	0.4977	
-0.4978	0.3202	0.4978	
-0.4986	0.3209	0.4986	
-0.4988	0.3225	0.4988	
-0.4995	0.3229	0.4995	
-0.5006	0.3239	0.5006	
-0.5002	0.3249	0.5002	
-0.5011	0.3267	0.5011	
-0.5008	0.3252	0.5008	
-0.5016	0.3267	0.5016	
-0.5016	0.3273	0.5016	
-0.5028	0.3277	0.5028	
-0.5010	0.3270	0.5010	
-0.5010	0.3255	0.5010	
-0.5014	0.3260	0.5014	
-0.5009	0.3269	0.5009	
-0.5023	0.3280	0.5023	
-0.5027	0.3272	0.5027	
-0.5027	0.3275	0.5027	
-0.5038	0.3271	0.5038	
-0.5028	0.3272	0.5028	
-0.5041	0.3257	0.5041	
-0.5038	0.3251	0.5038	
-0.5037	0.3261	0.5037	
-0.5036	0.3260	0.5036	
-0.5037	0.3243	0.5037	
-0.5034	0.3239	0.5034	
-0.5031	0.3236	0.5031	
-0.5047	0.3223	0.5047	
-0.5040	0.3231	0.5040	
-0.5043	0.3229	0.5043	
-0.5038	0.3212	0.5038	
-0.5040	0.3204	0.5040	
-0.5039	0.3197	0.5039	
-0.5053	0.3194	0.5053	
-0.5038	0.3170	0.5038	
-0.5042	0.3194	0.5042	
-0.5041	0.3179	0.5041	
-0.5043	0.3174	0.5043	
-0.5046	0.3169	0.5046	
-0.5048	0.3143	0.5048	
-0.5051	0.3138	0.5051	
-0.5053	0.3145	0.5053	
-0.5042	0.3146	0.5042	
-0.5040	0.3130	0.5040	
-0.5054	0.3137	0.5054	
-0.5046	0.3127	0.5046	
-0.5045	0.3122	0.5045	
-0.5042	0.3103	0.5042	
-0.5054	0.3107	0.5054	
-0.5052	0.3116	0.5052	
-0.5046	0.3098	0.5046	
-0.5045	0.3094	0.5045	
-0.5053	0.3090	0.5053	
-0.5048	0.3070	0.5048	
-0.5045	0.3057	0.5045	
-0.5055	0.3066	0.5055	
-0.5046	0.3055	0.5046	
-0.5063	0.3067	0.5063	
-0.5050	0.3053	0.5050	
-0.5051	0.3046	0.5051	
-0.5048	0.3038	0.5048	
-0.5050	0.3023	0.5050	
-0.5052	0.3031	0.5052	
-0.5053	0.3037	0.5053	
-0.5048	0.3015	0.5048	
-0.5053	0.3034	0.5053	
-0.5055	0.3026	0.5055	
-0.5050	0.3003	0.5050	
-0.5056	0.3022	0.5056	
-0.5052	0.3008	0.5052	
