Loss_Adversary	Loss_Target	
-0.0923	0.2414	0.4686	
-0.1229	0.1973	0.4840	
-0.1452	0.1631	0.4929	
-0.1618	0.1365	0.4981	
-0.1746	0.1149	0.5010	
-0.1846	0.0971	0.5023	
-0.1928	0.0820	0.5026	
-0.1996	0.0691	0.5026	
-0.2056	0.0591	0.5039	
-0.2106	0.0502	0.5047	
-0.2147	0.0429	0.5052	
-0.2183	0.0376	0.5068	
-0.2211	0.0334	0.5082	
-0.2232	0.0293	0.5079	
-0.2246	0.0260	0.5071	
-0.2255	0.0238	0.5066	
-0.2262	0.0224	0.5066	
-0.2267	0.0215	0.5066	
-0.2271	0.0209	0.5067	
-0.2274	0.0204	0.5068	
-0.2276	0.0197	0.5065	
-0.2278	0.0188	0.5058	
-0.2279	0.0182	0.5054	
-0.2280	0.0175	0.5049	
-0.2282	0.0171	0.5048	
-0.2284	0.0167	0.5047	
-0.2285	0.0165	0.5048	
-0.2287	0.0165	0.5051	
-0.2288	0.0162	0.5050	
-0.2289	0.0159	0.5051	
-0.2290	0.0158	0.5050	
-0.2291	0.0155	0.5050	
-0.2292	0.0156	0.5052	
-0.2293	0.0156	0.5053	
-0.2294	0.0157	0.5058	
-0.2294	0.0158	0.5059	
-0.2295	0.0159	0.5063	
-0.2295	0.0162	0.5067	
-0.2297	0.0165	0.5072	
-0.2297	0.0170	0.5080	
-0.2298	0.0171	0.5083	
-0.2298	0.0173	0.5085	
-0.2299	0.0178	0.5092	
-0.2300	0.0179	0.5095	
-0.2300	0.0184	0.5101	
-0.2302	0.0193	0.5114	
-0.2302	0.0200	0.5124	
-0.2304	0.0206	0.5133	
-0.2304	0.0215	0.5145	
-0.2304	0.0222	0.5153	
-0.2305	0.0230	0.5164	
-0.2307	0.0238	0.5177	
-0.2308	0.0248	0.5191	
-0.2309	0.0261	0.5207	
-0.2311	0.0278	0.5230	
-0.2312	0.0287	0.5243	
-0.2313	0.0303	0.5264	
-0.2314	0.0315	0.5278	
-0.2315	0.0332	0.5301	
-0.2315	0.0344	0.5315	
-0.2317	0.0373	0.5350	
-0.2318	0.0396	0.5378	
-0.2320	0.0431	0.5421	
-0.2321	0.0468	0.5466	
-0.2322	0.0499	0.5503	
-0.2323	0.0539	0.5551	
-0.2325	0.0604	0.5628	
-0.2328	0.0677	0.5716	
-0.2331	0.0769	0.5826	
-0.2333	0.0843	0.5913	
-0.2336	0.0964	0.6058	
-0.2340	0.1057	0.6170	
-0.2344	0.1205	0.6347	
-0.2349	0.1318	0.6484	
-0.2354	0.1445	0.6638	
-0.2363	0.1677	0.6919	
-0.2371	0.1858	0.7140	
-0.2378	0.2012	0.7329	
-0.2388	0.2208	0.7570	
-0.2398	0.2444	0.7857	
-0.2409	0.2671	0.8136	
-0.2419	0.2875	0.8388	
-0.2426	0.2984	0.8526	
-0.2434	0.3092	0.8666	
-0.2443	0.3187	0.8792	
-0.2453	0.3265	0.8900	
-0.2463	0.3332	0.8998	
-0.2473	0.3386	0.9080	
-0.2483	0.3415	0.9134	
-0.2495	0.3441	0.9188	
-0.2505	0.3435	0.9203	
-0.2515	0.3413	0.9200	
-0.2526	0.3383	0.9189	
-0.2537	0.3367	0.9196	
-0.2548	0.3330	0.9177	
-0.2560	0.3276	0.9140	
-0.2571	0.3229	0.9111	
-0.2581	0.3172	0.9069	
-0.2593	0.3116	0.9032	
-0.2608	0.3041	0.8978	
-0.2620	0.2948	0.8900	
-0.2632	0.2843	0.8806	
-0.2644	0.2742	0.8718	
-0.2655	0.2632	0.8618	
-0.2668	0.2516	0.8513	
-0.2678	0.2411	0.8416	
-0.2686	0.2290	0.8296	
-0.2692	0.2198	0.8206	
-0.2700	0.2127	0.8142	
-0.2707	0.2095	0.8121	
-0.2710	0.2017	0.8040	
-0.2712	0.1968	0.7988	
-0.2715	0.1930	0.7952	
-0.2715	0.1859	0.7874	
-0.2717	0.1823	0.7837	
-0.2722	0.1845	0.7871	
-0.2725	0.1876	0.7913	
-0.2724	0.1834	0.7865	
-0.2726	0.1835	0.7870	
-0.2728	0.1840	0.7880	
-0.2733	0.1865	0.7918	
-0.2733	0.1815	0.7862	
-0.2734	0.1807	0.7854	
-0.2737	0.1808	0.7861	
-0.2738	0.1775	0.7828	
-0.2743	0.1800	0.7865	
-0.2746	0.1808	0.7882	
-0.2750	0.1836	0.7922	
-0.2750	0.1753	0.7827	
-0.2753	0.1737	0.7817	
-0.2758	0.1717	0.7805	
-0.2767	0.1775	0.7889	
-0.2771	0.1765	0.7887	
-0.2778	0.1775	0.7913	
-0.2785	0.1742	0.7889	
-0.2792	0.1699	0.7856	
-0.2797	0.1620	0.7779	
-0.2810	0.1679	0.7872	
-0.2823	0.1678	0.7899	
-0.2839	0.1727	0.7987	
-0.2850	0.1610	0.7879	
-0.2859	0.1510	0.7785	
-0.2875	0.1563	0.7878	
-0.2890	0.1571	0.7919	
-0.2903	0.1553	0.7928	
-0.2916	0.1512	0.7909	
-0.2926	0.1474	0.7888	
-0.2934	0.1448	0.7874	
-0.2943	0.1452	0.7899	
-0.2952	0.1452	0.7918	
-0.2960	0.1442	0.7925	
-0.2965	0.1381	0.7866	
