Loss_Adversary	Loss_Target	
-0.3351	0.0401	0.4960	
-0.3923	0.1380	0.6196	
-0.4688	0.2741	0.7872	
-0.5124	0.3525	0.8831	
-0.5298	0.3793	0.9194	
-0.5380	0.3891	0.9352	
-0.5429	0.3930	0.9439	
-0.5462	0.3947	0.9494	
-0.5486	0.3958	0.9534	
-0.5506	0.3965	0.9564	
-0.5521	0.3971	0.9590	
-0.5535	0.3975	0.9610	
-0.5546	0.3978	0.9628	
-0.5556	0.3980	0.9643	
-0.5565	0.3981	0.9656	
-0.5572	0.3983	0.9668	
-0.5579	0.3983	0.9677	
-0.5585	0.3984	0.9687	
-0.5591	0.3985	0.9695	
-0.5596	0.3988	0.9704	
-0.5602	0.3989	0.9713	
-0.5609	0.3991	0.9723	
-0.5615	0.3993	0.9733	
-0.5620	0.3995	0.9741	
-0.5624	0.3997	0.9747	
-0.5627	0.4001	0.9753	
-0.5630	0.4003	0.9759	
-0.5634	0.4004	0.9764	
-0.5637	0.4006	0.9770	
-0.5640	0.4006	0.9774	
-0.5643	0.4007	0.9779	
-0.5646	0.4008	0.9784	
-0.5649	0.4009	0.9788	
-0.5652	0.4009	0.9792	
-0.5654	0.4010	0.9796	
-0.5657	0.4010	0.9800	
-0.5659	0.4011	0.9804	
-0.5662	0.4011	0.9807	
-0.5664	0.4012	0.9811	
-0.5666	0.4012	0.9814	
-0.5669	0.4013	0.9818	
-0.5671	0.4014	0.9821	
-0.5673	0.4015	0.9825	
-0.5675	0.4016	0.9828	
-0.5677	0.4018	0.9832	
-0.5679	0.4018	0.9835	
-0.5682	0.4020	0.9840	
-0.5684	0.4022	0.9844	
-0.5687	0.4024	0.9849	
-0.5689	0.4026	0.9853	
-0.5691	0.4028	0.9857	
-0.5694	0.4029	0.9861	
-0.5696	0.4031	0.9864	
-0.5697	0.4034	0.9867	
-0.5698	0.4036	0.9870	
-0.5700	0.4037	0.9873	
-0.5701	0.4038	0.9875	
-0.5702	0.4039	0.9877	
-0.5703	0.4039	0.9879	
-0.5704	0.4040	0.9880	
-0.5705	0.4040	0.9882	
-0.5706	0.4040	0.9883	
-0.5707	0.4042	0.9885	
-0.5708	0.4041	0.9886	
-0.5708	0.4042	0.9887	
-0.5709	0.4042	0.9888	
-0.5710	0.4043	0.9890	
-0.5711	0.4043	0.9891	
-0.5711	0.4043	0.9892	
-0.5712	0.4042	0.9892	
-0.5713	0.4040	0.9893	
-0.5714	0.4038	0.9893	
-0.5715	0.4034	0.9892	
-0.5716	0.4029	0.9892	
-0.5717	0.4022	0.9891	
-0.5718	0.4020	0.9892	
-0.5718	0.4026	0.9894	
-0.5719	0.4025	0.9895	
-0.5719	0.4026	0.9895	
-0.5720	0.4025	0.9896	
-0.5720	0.4028	0.9897	
-0.5720	0.4026	0.9897	
-0.5721	0.4025	0.9898	
-0.5721	0.4024	0.9898	
-0.5721	0.4025	0.9899	
-0.5723	0.4020	0.9898	
-0.5724	0.4017	0.9898	
-0.5724	0.4016	0.9898	
-0.5724	0.4014	0.9898	
-0.5725	0.4013	0.9899	
-0.5725	0.4012	0.9899	
-0.5725	0.4014	0.9900	
-0.5726	0.4012	0.9899	
-0.5726	0.4008	0.9898	
-0.5727	0.4008	0.9899	
-0.5727	0.4009	0.9900	
-0.5727	0.4009	0.9900	
-0.5727	0.4013	0.9901	
-0.5728	0.4011	0.9901	
-0.5728	0.4010	0.9901	
-0.5728	0.4011	0.9902	
-0.5728	0.4010	0.9902	
-0.5728	0.4012	0.9903	
-0.5728	0.4013	0.9903	
-0.5728	0.4011	0.9903	
-0.5729	0.4009	0.9902	
-0.5729	0.4011	0.9903	
-0.5729	0.4011	0.9904	
-0.5729	0.4010	0.9903	
-0.5730	0.4010	0.9904	
-0.5730	0.4008	0.9903	
-0.5730	0.4008	0.9904	
-0.5730	0.4007	0.9903	
-0.5730	0.4008	0.9904	
-0.5730	0.4010	0.9905	
-0.5731	0.4008	0.9904	
-0.5731	0.4006	0.9904	
-0.5731	0.4009	0.9905	
-0.5731	0.4009	0.9905	
-0.5731	0.4008	0.9905	
-0.5731	0.4010	0.9906	
-0.5731	0.4008	0.9905	
-0.5731	0.4010	0.9906	
-0.5731	0.4010	0.9906	
-0.5732	0.4007	0.9905	
-0.5732	0.4007	0.9905	
-0.5732	0.4009	0.9906	
-0.5732	0.4009	0.9906	
-0.5732	0.4009	0.9907	
-0.5732	0.4007	0.9906	
-0.5732	0.4006	0.9906	
-0.5732	0.4008	0.9906	
-0.5732	0.4009	0.9907	
-0.5732	0.4009	0.9907	
-0.5733	0.4005	0.9906	
-0.5732	0.4008	0.9907	
-0.5732	0.4008	0.9907	
-0.5733	0.4007	0.9907	
-0.5733	0.4009	0.9907	
-0.5733	0.4009	0.9908	
-0.5733	0.4008	0.9908	
-0.5733	0.4005	0.9906	
-0.5733	0.4004	0.9907	
-0.5733	0.4005	0.9907	
-0.5733	0.4005	0.9907	
-0.5733	0.4007	0.9907	
-0.5733	0.4007	0.9908	
-0.5733	0.4006	0.9907	
-0.5734	0.4005	0.9907	
-0.5734	0.4004	0.9907	
-0.5734	0.4004	0.9907	
-0.5734	0.4004	0.9907	
-0.5733	0.4005	0.9907	
-0.5734	0.4006	0.9907	
-0.5734	0.4003	0.9907	
-0.5734	0.4002	0.9907	
-0.5734	0.4004	0.9907	
-0.5734	0.4004	0.9907	
-0.5734	0.4005	0.9907	
-0.5734	0.4004	0.9908	
-0.5734	0.4004	0.9908	
-0.5734	0.4004	0.9907	
-0.5734	0.4007	0.9909	
-0.5734	0.4006	0.9909	
-0.5734	0.4005	0.9908	
-0.5734	0.4005	0.9908	
-0.5735	0.4004	0.9908	
-0.5735	0.4004	0.9908	
-0.5735	0.4003	0.9908	
-0.5735	0.4000	0.9908	
-0.5736	0.3999	0.9908	
-0.5737	0.3995	0.9907	
-0.5737	0.3996	0.9908	
-0.5737	0.3992	0.9907	
-0.5738	0.3990	0.9907	
-0.5739	0.3988	0.9907	
-0.5739	0.3987	0.9907	
-0.5740	0.3983	0.9906	
-0.5740	0.3980	0.9906	
-0.5740	0.3980	0.9906	
-0.5741	0.3975	0.9905	
-0.5742	0.3971	0.9905	
-0.5743	0.3968	0.9904	
-0.5743	0.3965	0.9904	
-0.5744	0.3962	0.9904	
-0.5745	0.3955	0.9902	
-0.5745	0.3953	0.9901	
-0.5745	0.3950	0.9900	
-0.5746	0.3947	0.9900	
-0.5746	0.3947	0.9900	
-0.5746	0.3945	0.9900	
-0.5747	0.3944	0.9900	
-0.5746	0.3942	0.9899	
-0.5747	0.3942	0.9899	
-0.5747	0.3941	0.9899	
-0.5747	0.3941	0.9899	
-0.5747	0.3938	0.9898	
-0.5747	0.3937	0.9898	
-0.5748	0.3936	0.9898	
-0.5748	0.3934	0.9897	
-0.5748	0.3936	0.9898	
-0.5748	0.3935	0.9898	
-0.5748	0.3935	0.9898	
-0.5748	0.3934	0.9898	
-0.5748	0.3935	0.9898	
-0.5748	0.3935	0.9898	
-0.5748	0.3932	0.9897	
-0.5749	0.3932	0.9898	
-0.5749	0.3930	0.9897	
-0.5749	0.3928	0.9897	
-0.5749	0.3929	0.9897	
-0.5749	0.3929	0.9897	
-0.5749	0.3929	0.9898	
-0.5749	0.3929	0.9897	
-0.5749	0.3927	0.9896	
-0.5749	0.3926	0.9896	
-0.5750	0.3926	0.9896	
-0.5750	0.3924	0.9896	
-0.5750	0.3922	0.9895	
-0.5751	0.3921	0.9896	
-0.5751	0.3920	0.9896	
-0.5751	0.3919	0.9895	
-0.5751	0.3919	0.9895	
-0.5751	0.3917	0.9894	
-0.5751	0.3916	0.9894	
-0.5751	0.3916	0.9895	
-0.5752	0.3913	0.9894	
-0.5752	0.3912	0.9893	
-0.5752	0.3914	0.9894	
-0.5752	0.3913	0.9894	
-0.5752	0.3916	0.9895	
-0.5752	0.3912	0.9894	
-0.5753	0.3909	0.9893	
-0.5752	0.3911	0.9894	
-0.5752	0.3911	0.9894	
-0.5753	0.3911	0.9894	
-0.5753	0.3907	0.9893	
-0.5754	0.3906	0.9894	
-0.5754	0.3905	0.9894	
-0.5754	0.3904	0.9893	
-0.5754	0.3902	0.9893	
-0.5754	0.3902	0.9893	
-0.5754	0.3905	0.9894	
-0.5755	0.3904	0.9894	
-0.5754	0.3904	0.9893	
-0.5754	0.3903	0.9893	
-0.5754	0.3902	0.9893	
-0.5755	0.3900	0.9893	
-0.5755	0.3898	0.9892	
-0.5755	0.3900	0.9893	
-0.5755	0.3903	0.9894	
-0.5755	0.3903	0.9894	
-0.5755	0.3899	0.9893	
-0.5755	0.3900	0.9894	
-0.5755	0.3898	0.9893	
