Loss_Adversary	Loss_Target	
-0.1855	0.1220	0.4930	
-0.2035	0.0698	0.4767	
-0.2200	0.0270	0.4669	
-0.2309	0.0064	0.4681	
-0.2380	0.0016	0.4775	
-0.2414	0.0019	0.4846	
-0.2429	0.0020	0.4878	
-0.2429	0.0036	0.4895	
-0.2438	0.0024	0.4900	
-0.2445	0.0015	0.4905	
-0.2447	0.0017	0.4910	
-0.2447	0.0022	0.4916	
-0.2450	0.0016	0.4917	
-0.2451	0.0019	0.4921	
-0.2452	0.0019	0.4924	
-0.2454	0.0018	0.4926	
-0.2457	0.0012	0.4925	
-0.2459	0.0007	0.4925	
-0.2455	0.0023	0.4933	
-0.2456	0.0022	0.4934	
-0.2460	0.0011	0.4931	
-0.2461	0.0010	0.4932	
-0.2459	0.0020	0.4937	
-0.2460	0.0019	0.4938	
-0.2459	0.0021	0.4940	
-0.2462	0.0014	0.4939	
-0.2465	0.0009	0.4938	
-0.2464	0.0012	0.4941	
-0.2465	0.0012	0.4941	
-0.2464	0.0015	0.4943	
-0.2463	0.0021	0.4946	
-0.2466	0.0008	0.4940	
-0.2465	0.0015	0.4945	
-0.2465	0.0014	0.4945	
-0.2465	0.0017	0.4947	
-0.2468	0.0007	0.4943	
-0.2467	0.0011	0.4946	
-0.2467	0.0015	0.4948	
-0.2468	0.0010	0.4947	
-0.2466	0.0018	0.4950	
-0.2468	0.0011	0.4948	
-0.2468	0.0013	0.4950	
-0.2466	0.0020	0.4952	
-0.2468	0.0015	0.4951	
-0.2469	0.0011	0.4949	
-0.2468	0.0017	0.4952	
-0.2466	0.0023	0.4954	
-0.2470	0.0005	0.4946	
-0.2468	0.0014	0.4951	
-0.2464	0.0026	0.4954	
-0.2470	0.0010	0.4950	
-0.2469	0.0014	0.4952	
-0.2469	0.0016	0.4953	
-0.2470	0.0011	0.4951	
-0.2468	0.0017	0.4954	
-0.2469	0.0016	0.4954	
-0.2472	0.0008	0.4951	
-0.2470	0.0015	0.4954	
-0.2466	0.0025	0.4957	
-0.2472	0.0006	0.4950	
-0.2470	0.0016	0.4956	
-0.2469	0.0019	0.4956	
-0.2470	0.0015	0.4955	
-0.2472	0.0010	0.4954	
-0.2468	0.0025	0.4960	
-0.2472	0.0017	0.4960	
-0.2472	0.0020	0.4965	
-0.2474	0.0028	0.4976	
-0.2475	0.0066	0.5016	
-0.2508	0.0345	0.5360	
-0.2799	0.3068	0.8667	
-0.2848	0.3833	0.9529	
-0.2869	0.3925	0.9664	
-0.2890	0.3878	0.9658	
-0.2907	0.3778	0.9592	
-0.2923	0.3686	0.9532	
-0.2940	0.3587	0.9466	
-0.2955	0.3507	0.9417	
-0.2971	0.3408	0.9351	
-0.2986	0.3286	0.9257	
-0.3000	0.3185	0.9185	
-0.3015	0.3078	0.9109	
-0.3030	0.2999	0.9059	
-0.3042	0.2836	0.8919	
-0.3055	0.2783	0.8892	
-0.3068	0.2683	0.8819	
-0.3078	0.2631	0.8788	
-0.3087	0.2571	0.8746	
-0.3094	0.2476	0.8665	
-0.3101	0.2559	0.8761	
-0.3108	0.2454	0.8671	
-0.3116	0.2501	0.8734	
-0.3120	0.2450	0.8691	
-0.3123	0.2417	0.8663	
-0.3127	0.2503	0.8758	
-0.3130	0.2385	0.8646	
-0.3133	0.2326	0.8592	
-0.3136	0.2447	0.8718	
-0.3137	0.2387	0.8660	
-0.3140	0.2370	0.8650	
-0.3141	0.2404	0.8686	
-0.3141	0.2300	0.8582	
-0.3143	0.2478	0.8763	
-0.3146	0.2394	0.8685	
-0.3143	0.2281	0.8568	
-0.3146	0.2316	0.8608	
-0.3149	0.2354	0.8652	
-0.3148	0.2301	0.8598	
-0.3150	0.2371	0.8670	
-0.3149	0.2316	0.8615	
-0.3152	0.2339	0.8644	
-0.3152	0.2314	0.8617	
-0.3152	0.2252	0.8555	
-0.3152	0.2422	0.8725	
-0.3151	0.2256	0.8558	
-0.3153	0.2282	0.8588	
-0.3154	0.2393	0.8701	
-0.3152	0.2304	0.8608	
-0.3153	0.2312	0.8618	
-0.3152	0.2328	0.8632	
-0.3155	0.2337	0.8648	
-0.3155	0.2238	0.8549	
-0.3154	0.2312	0.8620	
-0.3155	0.2378	0.8688	
-0.3153	0.2277	0.8583	
