Loss_Adversary	Loss_Target	
-0.1117	0.2980	0.5214	
-0.1668	0.3198	0.6534	
-0.2129	0.3530	0.7788	
-0.2375	0.3786	0.8535	
-0.2495	0.3928	0.8918	
-0.2563	0.3985	0.9111	
-0.2594	0.4034	0.9222	
-0.2620	0.4052	0.9293	
-0.2642	0.4063	0.9346	
-0.2652	0.4084	0.9388	
-0.2670	0.4079	0.9419	
-0.2683	0.4078	0.9445	
-0.2698	0.4072	0.9468	
-0.2695	0.4098	0.9487	
-0.2720	0.4060	0.9500	
-0.2727	0.4048	0.9503	
-0.2758	0.3984	0.9499	
-0.2757	0.3983	0.9498	
-0.2784	0.3951	0.9520	
-0.2795	0.3965	0.9554	
-0.2805	0.3976	0.9586	
-0.2820	0.3966	0.9607	
-0.2814	0.3989	0.9617	
-0.2830	0.3963	0.9622	
-0.2834	0.3953	0.9622	
-0.2854	0.3912	0.9620	
-0.2844	0.3930	0.9618	
-0.2851	0.3915	0.9617	
-0.2866	0.3883	0.9615	
-0.2864	0.3878	0.9606	
-0.2877	0.3838	0.9591	
-0.2886	0.3804	0.9576	
-0.2903	0.3759	0.9566	
-0.2878	0.3791	0.9547	
-0.2911	0.3692	0.9515	
-0.2908	0.3664	0.9480	
-0.2914	0.3613	0.9442	
-0.2924	0.3560	0.9408	
-0.2937	0.3488	0.9362	
-0.2942	0.3422	0.9306	
-0.2959	0.3342	0.9259	
-0.2973	0.3273	0.9220	
-0.2976	0.3203	0.9155	
-0.2992	0.3115	0.9099	
-0.3004	0.3057	0.9064	
-0.3014	0.3004	0.9032	
-0.3007	0.2932	0.8947	
-0.3031	0.2843	0.8905	
-0.3034	0.2828	0.8896	
-0.3057	0.2744	0.8859	
-0.3061	0.2680	0.8803	
-0.3076	0.2632	0.8783	
-0.3081	0.2619	0.8782	
-0.3101	0.2512	0.8713	
-0.3116	0.2508	0.8740	
-0.3125	0.2353	0.8604	
-0.3134	0.2441	0.8708	
-0.3143	0.2340	0.8627	
-0.3155	0.2298	0.8608	
-0.3171	0.2277	0.8619	
-0.3179	0.2113	0.8471	
-0.3176	0.2268	0.8621	
-0.3169	0.2152	0.8490	
-0.3180	0.2269	0.8629	
-0.3188	0.2159	0.8534	
-0.3173	0.2123	0.8469	
-0.3176	0.2285	0.8637	
-0.3183	0.2135	0.8502	
-0.3188	0.2181	0.8557	
-0.3188	0.2128	0.8505	
-0.3190	0.2231	0.8612	
-0.3205	0.2034	0.8445	
-0.3189	0.2215	0.8592	
-0.3201	0.2047	0.8449	
-0.3199	0.2149	0.8546	
-0.3199	0.2196	0.8594	
-0.3199	0.2017	0.8416	
-0.3208	0.2257	0.8674	
-0.3186	0.2118	0.8491	
-0.3211	0.2086	0.8509	
-0.3210	0.2098	0.8517	
-0.3203	0.2105	0.8512	
-0.3217	0.2101	0.8536	
-0.3208	0.2063	0.8478	
-0.3219	0.2067	0.8506	
-0.3219	0.2086	0.8525	
-0.3215	0.2132	0.8561	
-0.3200	0.2120	0.8520	
-0.3222	0.2111	0.8554	
-0.3220	0.2006	0.8447	
-0.3213	0.2160	0.8585	
-0.3220	0.2025	0.8464	
-0.3214	0.2162	0.8589	
-0.3214	0.2040	0.8469	
-0.3219	0.2015	0.8454	
-0.3227	0.2212	0.8666	
-0.3213	0.1966	0.8393	
-0.3231	0.2129	0.8590	
-0.3220	0.2056	0.8496	
-0.3225	0.2055	0.8505	
-0.3222	0.2115	0.8560	
-0.3216	0.1946	0.8377	
