Loss_Adversary	Loss_Target	
-0.2134	0.0111	0.4565	
-0.2208	0.0063	0.4667	
-0.2247	0.0090	0.4779	
-0.2262	0.0168	0.4895	
-0.2294	0.0314	0.5119	
-0.2329	0.0725	0.5637	
-0.2369	0.1621	0.6691	
-0.2415	0.2665	0.7919	
-0.2448	0.3298	0.8672	
-0.2475	0.3572	0.9025	
-0.2478	0.3706	0.9177	
-0.2495	0.3730	0.9240	
-0.2509	0.3711	0.9248	
-0.2542	0.3632	0.9230	
-0.2560	0.3546	0.9175	
-0.2584	0.3418	0.9085	
-0.2611	0.3239	0.8949	
-0.2630	0.3013	0.8742	
-0.2658	0.2776	0.8545	
-0.2682	0.2632	0.8439	
-0.2692	0.2542	0.8362	
-0.2714	0.2425	0.8280	
-0.2726	0.2343	0.8217	
-0.2743	0.2269	0.8173	
-0.2752	0.2313	0.8239	
-0.2765	0.2278	0.8227	
-0.2778	0.2103	0.8066	
-0.2800	0.2285	0.8308	
-0.2807	0.2297	0.8336	
-0.2811	0.2178	0.8216	
-0.2832	0.2104	0.8178	
-0.2852	0.2108	0.8224	
-0.2859	0.2033	0.8158	
-0.2864	0.2054	0.8191	
-0.2887	0.1906	0.8080	
-0.2891	0.2023	0.8214	
-0.2894	0.1882	0.8067	
-0.2902	0.1921	0.8127	
-0.2894	0.1898	0.8086	
-0.2918	0.1929	0.8169	
-0.2909	0.1842	0.8056	
-0.2919	0.1940	0.8182	
-0.2926	0.1841	0.8091	
-0.2892	0.1799	0.7975	
-0.2924	0.2325	0.8609	
-0.2942	0.1733	0.8006	
-0.2941	0.2005	0.8299	
-0.2942	0.1684	0.7952	
-0.2941	0.1901	0.8187	
-0.2950	0.1872	0.8175	
-0.2966	0.1843	0.8175	
-0.2961	0.1761	0.8075	
-0.2957	0.1849	0.8163	
-0.2950	0.1715	0.8004	
-0.2958	0.2162	0.8505	
-0.2952	0.1614	0.7899	
-0.2973	0.2183	0.8558	
-0.2973	0.1609	0.7937	
-0.2965	0.1965	0.8306	
-0.2968	0.1790	0.8122	
-0.2983	0.1793	0.8157	
-0.2977	0.1854	0.8211	
-0.2978	0.1802	0.8155	
-0.2968	0.1713	0.8039	
-0.2988	0.1901	0.8283	
-0.2989	0.1692	0.8060	
-0.2989	0.1888	0.8274	
-0.3000	0.1686	0.8077	
-0.2985	0.1832	0.8203	
-0.2989	0.1707	0.8076	
-0.2986	0.1863	0.8240	
-0.2995	0.1639	0.8016	
-0.2997	0.1900	0.8303	
-0.2992	0.1591	0.7956	
-0.2990	0.2026	0.8423	
-0.3008	0.1728	0.8138	
-0.3008	0.1735	0.8146	
-0.2996	0.1733	0.8119	
-0.2999	0.1807	0.8206	
-0.3011	0.1680	0.8092	
-0.3013	0.1817	0.8245	
-0.3007	0.1673	0.8078	
-0.3006	0.1802	0.8215	
-0.3012	0.1631	0.8043	
-0.3020	0.1761	0.8199	
-0.3014	0.1685	0.8105	
-0.3013	0.1915	0.8352	
-0.3014	0.1575	0.7985	
-0.3017	0.1787	0.8222	
-0.3014	0.1762	0.8187	
-0.3018	0.1695	0.8124	
-0.3032	0.1770	0.8233	
-0.3004	0.1673	0.8070	
-0.3030	0.1745	0.8203	
-0.3022	0.1755	0.8197	
-0.3035	0.1612	0.8070	
-0.3029	0.1822	0.8283	
-0.3018	0.1634	0.8057	
-0.3036	0.1762	0.8233	
-0.3039	0.1693	0.8165	
-0.3029	0.1704	0.8157	
-0.3038	0.1658	0.8124	
-0.3020	0.1899	0.8349	
-0.3041	0.1517	0.7979	
-0.3042	0.1834	0.8324	
-0.3053	0.1621	0.8116	
-0.3044	0.1642	0.8121	
-0.3046	0.1676	0.8162	
-0.3052	0.1612	0.8105	
-0.3050	0.1610	0.8098	
-0.3045	0.1729	0.8216	
-0.3060	0.1722	0.8241	
-0.3058	0.1476	0.7971	
-0.3041	0.1728	0.8208	
-0.3047	0.1896	0.8401	
-0.3059	0.1456	0.7949	
-0.3041	0.1750	0.8231	
-0.3051	0.1579	0.8066	
-0.3043	0.1779	0.8268	
-0.3057	0.1637	0.8142	
-0.3057	0.1557	0.8055	
-0.3057	0.1825	0.8346	
-0.3056	0.1641	0.8145	
-0.3047	0.1522	0.7996	
-0.3049	0.1906	0.8417	
-0.3062	0.1476	0.7979	
-0.3053	0.1835	0.8348	
-0.3055	0.1580	0.8077	
-0.3063	0.1674	0.8194	
-0.3055	0.1679	0.8183	
-0.3056	0.1671	0.8178	
-0.3059	0.1610	0.8116	
-0.3061	0.1545	0.8051	
-0.3055	0.1869	0.8390	
-0.3054	0.1481	0.7966	
-0.3053	0.1759	0.8267	
-0.3070	0.1686	0.8222	
-0.3063	0.1501	0.8007	
-0.3034	0.1966	0.8449	
-0.3046	0.1510	0.7981	
-0.3047	0.1823	0.8324	
-0.3054	0.1507	0.7996	
-0.3052	0.1807	0.8316	
-0.3055	0.1579	0.8076	
-0.3070	0.1673	0.8208	
-0.3061	0.1655	0.8170	
-0.3058	0.1621	0.8126	
-0.3060	0.1635	0.8147	
-0.3070	0.1693	0.8230	
-0.3066	0.1584	0.8102	
-0.3065	0.1727	0.8258	
-0.3047	0.1651	0.8137	
-0.3059	0.1540	0.8040	
-0.3057	0.1810	0.8330	
-0.3053	0.1496	0.7982	
-0.3056	0.1785	0.8301	
-0.3075	0.1532	0.8065	
-0.3068	0.1718	0.8254	
-0.3072	0.1516	0.8043	
-0.3065	0.1699	0.8226	
-0.3069	0.1577	0.8101	
-0.3067	0.1681	0.8211	
-0.3069	0.1593	0.8119	
-0.3061	0.1680	0.8197	
-0.3072	0.1447	0.7968	
-0.3064	0.1828	0.8363	
-0.3058	0.1655	0.8165	
-0.3070	0.1566	0.8092	
-0.3055	0.1739	0.8248	
-0.3052	0.1574	0.8063	
-0.3066	0.1720	0.8250	
-0.3061	0.1688	0.8207	
-0.3059	0.1621	0.8129	
-0.3069	0.1610	0.8139	
-0.3058	0.1703	0.8215	
-0.3075	0.1561	0.8097	
-0.3080	0.1670	0.8225	
-0.3073	0.1468	0.7994	
-0.3081	0.1757	0.8323	
-0.3061	0.1548	0.8053	
-0.3079	0.1662	0.8214	
-0.3064	0.1577	0.8092	
-0.3067	0.1679	0.8207	
-0.3073	0.1585	0.8118	
-0.3063	0.1649	0.8168	
-0.3066	0.1654	0.8179	
-0.3061	0.1678	0.8195	
-0.3071	0.1521	0.8046	
-0.3068	0.1742	0.8279	
-0.3073	0.1540	0.8071	
-0.3063	0.1731	0.8255	
-0.3063	0.1613	0.8128	
-0.3076	0.1555	0.8092	
-0.3060	0.1846	0.8375	
-0.3071	0.1498	0.8020	
-0.3069	0.1677	0.8209	
-0.3065	0.1561	0.8075	
-0.3076	0.1628	0.8171	
-0.3085	0.1519	0.8072	
-0.3078	0.1656	0.8206	
-0.3056	0.1628	0.8130	
-0.3081	0.1695	0.8255	
-0.3075	0.1553	0.8088	
-0.3071	0.1661	0.8197	
-0.3067	0.1585	0.8108	
-0.3079	0.1670	0.8225	
-0.3074	0.1594	0.8130	
-0.3080	0.1537	0.8081	
-0.3070	0.1660	0.8194	
-0.3070	0.1583	0.8111	
-0.3061	0.1716	0.8236	
-0.3070	0.1567	0.8093	
-0.3071	0.1650	0.8185	
-0.3060	0.1622	0.8133	
-0.3071	0.1645	0.8180	
-0.3068	0.1623	0.8150	
-0.3066	0.1680	0.8207	
-0.3071	0.1523	0.8049	
-0.3056	0.1755	0.8269	
-0.3076	0.1580	0.8120	
-0.3064	0.1672	0.8194	
-0.3062	0.1627	0.8143	
-0.3074	0.1573	0.8109	
-0.3076	0.1568	0.8106	
-0.3083	0.1707	0.8271	
-0.3084	0.1518	0.8070	
-0.3073	0.1701	0.8246	
-0.3070	0.1525	0.8048	
-0.3067	0.1776	0.8313	
-0.3071	0.1468	0.7989	
-0.3074	0.1744	0.8293	
-0.3065	0.1552	0.8067	
-0.3073	0.1689	0.8232	
-0.3081	0.1511	0.8055	
-0.3078	0.1647	0.8196	
-0.3072	0.1672	0.8211	
-0.3057	0.1524	0.8021	
-0.3071	0.1782	0.8329	
-0.3075	0.1549	0.8084	
-0.3075	0.1622	0.8164	
-0.3078	0.1620	0.8167	
-0.3069	0.1493	0.8011	
-0.3075	0.1873	0.8436	
-0.3059	0.1597	0.8103	
-0.3072	0.1672	0.8212	
-0.3070	0.1596	0.8125	
-0.3079	0.1534	0.8076	
-0.3077	0.1743	0.8299	
-0.3075	0.1487	0.8017	
-0.3076	0.1796	0.8355	
-0.3076	0.1467	0.7996	
-0.3085	0.1724	0.8294	
-0.3061	0.1581	0.8091	
-0.3065	0.1679	0.8205	
-0.3063	0.1698	0.8221	
-0.3079	0.1515	0.8055	
-0.3071	0.1635	0.8170	
-0.3063	0.1666	0.8185	
-0.3065	0.1526	0.8038	
-0.3077	0.1777	0.8336	
-0.3071	0.1623	0.8155	
-0.3085	0.1566	0.8123	
-0.3060	0.1636	0.8148	
-0.3077	0.1639	0.8185	
-0.3088	0.1579	0.8144	
-0.3076	0.1594	0.8135	
-0.3073	0.1629	0.8168	
-0.3072	0.1668	0.8207	
-0.3076	0.1593	0.8134	
-0.3085	0.1625	0.8188	
-0.3072	0.1563	0.8094	
-0.3074	0.1721	0.8270	
-0.3071	0.1523	0.8048	
-0.3071	0.1561	0.8089	
-0.3063	0.1626	0.8144	
-0.3080	0.1692	0.8250	
-0.3070	0.1642	0.8175	
-0.3076	0.1480	0.8011	
-0.3067	0.1720	0.8253	
-0.3080	0.1668	0.8225	
-0.3075	0.1594	0.8132	
-0.3071	0.1551	0.8077	
-0.3070	0.1703	0.8241	
-0.3076	0.1641	0.8185	
-0.3076	0.1522	0.8057	
-0.3057	0.1681	0.8190	
-0.3087	0.1724	0.8299	
-0.3083	0.1526	0.8075	
-0.3077	0.1602	0.8146	
-0.3068	0.1789	0.8331	
-0.3068	0.1518	0.8037	
-0.3076	0.1566	0.8104	
-0.3067	0.1864	0.8409	
-0.3073	0.1391	0.7910	
-0.3080	0.1862	0.8434	
-0.3077	0.1470	0.8004	
-0.3065	0.1725	0.8255	
-0.3074	0.1670	0.8212	
-0.3086	0.1487	0.8041	
-0.3075	0.1763	0.8315	
-0.3070	0.1512	0.8034	
-0.3080	0.1699	0.8258	
-0.3083	0.1514	0.8062	
-0.3084	0.1709	0.8277	
-0.3082	0.1444	0.7985	
-0.3071	0.1727	0.8269	
-0.3065	0.1726	0.8255	
-0.3084	0.1593	0.8149	
-0.3088	0.1603	0.8170	
-0.3080	0.1635	0.8187	
-0.3073	0.1566	0.8098	
-0.3082	0.1613	0.8168	
-0.3075	0.1556	0.8093	
-0.3076	0.1747	0.8301	
-0.3071	0.1520	0.8045	
-0.3082	0.1714	0.8279	
-0.3078	0.1460	0.7995	
-0.3051	0.1884	0.8399	
-0.3072	0.1515	0.8040	
-0.3067	0.1775	0.8312	
-0.3062	0.1556	0.8065	
-0.3077	0.1602	0.8147	
-0.3066	0.1799	0.8337	
