Loss_Adversary	Loss_Target	
-0.0326	0.1667	0.1957	
-0.0462	0.2232	0.2667	
-0.0608	0.2733	0.3342	
-0.0755	0.2968	0.3800	
-0.0891	0.3096	0.4152	
-0.1031	0.3073	0.4389	
-0.1148	0.3003	0.4544	
-0.1246	0.2926	0.4659	
-0.1327	0.2789	0.4694	
-0.1406	0.2594	0.4678	
-0.1490	0.2387	0.4662	
-0.1598	0.2099	0.4622	
-0.1712	0.1743	0.4539	
-0.1860	0.1293	0.4440	
-0.2008	0.0873	0.4364	
-0.2157	0.0573	0.4390	
-0.2283	0.0378	0.4461	
-0.2406	0.0216	0.4550	
-0.2533	0.0187	0.4758	
-0.2639	0.0461	0.5175	
-0.2835	0.1525	0.6403	
-0.3120	0.3044	0.8163	
-0.3244	0.3737	0.8956	
-0.3292	0.3889	0.9168	
-0.3322	0.3907	0.9237	
-0.3334	0.3917	0.9267	
-0.3353	0.3896	0.9285	
-0.3362	0.3895	0.9299	
-0.3373	0.3893	0.9317	
-0.3384	0.3884	0.9330	
-0.3381	0.3898	0.9336	
-0.3391	0.3885	0.9344	
-0.3397	0.3880	0.9350	
-0.3407	0.3870	0.9360	
-0.3407	0.3881	0.9370	
-0.3392	0.3930	0.9383	
-0.3418	0.3886	0.9394	
-0.3418	0.3898	0.9404	
-0.3425	0.3893	0.9412	
-0.3418	0.3920	0.9423	
-0.3432	0.3890	0.9422	
-0.3433	0.3897	0.9430	
-0.3442	0.3885	0.9437	
-0.3439	0.3898	0.9442	
-0.3447	0.3881	0.9443	
-0.3454	0.3873	0.9448	
-0.3452	0.3888	0.9457	
-0.3455	0.3888	0.9463	
-0.3467	0.3867	0.9468	
-0.3462	0.3892	0.9479	
-0.3470	0.3883	0.9486	
-0.3474	0.3873	0.9485	
-0.3486	0.3858	0.9494	
-0.3478	0.3889	0.9505	
-0.3472	0.3915	0.9515	
-0.3487	0.3886	0.9520	
-0.3492	0.3881	0.9525	
-0.3489	0.3904	0.9537	
-0.3492	0.3903	0.9542	
-0.3498	0.3887	0.9540	
-0.3497	0.3887	0.9539	
-0.3494	0.3900	0.9543	
-0.3501	0.3888	0.9546	
-0.3516	0.3859	0.9551	
-0.3515	0.3872	0.9559	
-0.3521	0.3865	0.9564	
-0.3530	0.3841	0.9561	
-0.3528	0.3850	0.9565	
-0.3536	0.3839	0.9571	
-0.3540	0.3831	0.9572	
-0.3534	0.3852	0.9576	
-0.3541	0.3841	0.9581	
-0.3545	0.3829	0.9578	
-0.3546	0.3822	0.9575	
-0.3560	0.3782	0.9568	
-0.3562	0.3781	0.9570	
-0.3564	0.3778	0.9571	
-0.3571	0.3761	0.9569	
-0.3579	0.3735	0.9564	
-0.3579	0.3732	0.9561	
-0.3584	0.3719	0.9558	
-0.3590	0.3690	0.9547	
-0.3600	0.3654	0.9534	
-0.3592	0.3657	0.9523	
-0.3604	0.3623	0.9517	
-0.3615	0.3591	0.9511	
-0.3617	0.3575	0.9501	
-0.3626	0.3531	0.9483	
-0.3624	0.3520	0.9469	
-0.3639	0.3473	0.9458	
-0.3635	0.3470	0.9448	
-0.3643	0.3425	0.9426	
-0.3652	0.3391	0.9415	
-0.3657	0.3376	0.9411	
-0.3666	0.3330	0.9390	
-0.3655	0.3342	0.9379	
-0.3670	0.3279	0.9356	
-0.3675	0.3255	0.9345	
-0.3677	0.3246	0.9341	
-0.3678	0.3230	0.9331	
-0.3684	0.3200	0.9317	
-0.3692	0.3165	0.9302	
-0.3701	0.3136	0.9294	
-0.3697	0.3125	0.9278	
-0.3689	0.3134	0.9271	
-0.3704	0.3086	0.9259	
-0.3700	0.3107	0.9270	
-0.3708	0.3101	0.9279	
-0.3724	0.3030	0.9250	
-0.3712	0.3008	0.9209	
-0.3717	0.3027	0.9236	
-0.3722	0.3016	0.9235	
-0.3719	0.3008	0.9223	
-0.3721	0.2982	0.9205	
-0.3728	0.2971	0.9208	
-0.3734	0.2980	0.9228	
-0.3722	0.2991	0.9215	
-0.3736	0.2951	0.9208	
-0.3735	0.2935	0.9192	
-0.3749	0.2885	0.9177	
-0.3741	0.2915	0.9187	
-0.3738	0.2925	0.9191	
-0.3748	0.2912	0.9198	
-0.3746	0.2863	0.9153	
-0.3748	0.2878	0.9169	
-0.3741	0.2944	0.9210	
-0.3747	0.2932	0.9211	
-0.3740	0.2868	0.9147	
-0.3739	0.2875	0.9150	
-0.3746	0.2921	0.9201	
-0.3742	0.2906	0.9182	
-0.3750	0.2871	0.9167	
-0.3745	0.2859	0.9148	
-0.3755	0.2863	0.9169	
-0.3750	0.2864	0.9161	
-0.3756	0.2861	0.9169	
-0.3746	0.2895	0.9180	
-0.3746	0.2867	0.9156	
-0.3749	0.2870	0.9165	
-0.3751	0.2859	0.9160	
-0.3754	0.2836	0.9146	
-0.3754	0.2886	0.9187	
-0.3764	0.2852	0.9178	
-0.3767	0.2826	0.9160	
-0.3753	0.2851	0.9157	
-0.3762	0.2818	0.9146	
-0.3750	0.2852	0.9153	
-0.3759	0.2833	0.9152	
-0.3767	0.2791	0.9133	
-0.3764	0.2850	0.9175	
-0.3764	0.2839	0.9166	
-0.3761	0.2787	0.9119	
-0.3749	0.2864	0.9159	
-0.3756	0.2876	0.9182	
-0.3767	0.2793	0.9133	
-0.3767	0.2811	0.9149	
-0.3772	0.2800	0.9149	
-0.3775	0.2787	0.9143	
-0.3774	0.2794	0.9148	
-0.3763	0.2777	0.9113	
-0.3766	0.2809	0.9146	
-0.3768	0.2785	0.9129	
-0.3773	0.2738	0.9101	
-0.3770	0.2833	0.9173	
-0.3768	0.2788	0.9133	
-0.3768	0.2764	0.9112	
-0.3775	0.2764	0.9126	
-0.3766	0.2773	0.9117	
-0.3776	0.2797	0.9154	
-0.3770	0.2772	0.9123	
-0.3765	0.2809	0.9144	
-0.3772	0.2773	0.9126	
-0.3764	0.2759	0.9102	
-0.3774	0.2758	0.9119	
-0.3779	0.2769	0.9136	
-0.3777	0.2719	0.9093	
-0.3777	0.2767	0.9132	
-0.3778	0.2754	0.9123	
-0.3777	0.2721	0.9094	
-0.3772	0.2760	0.9116	
-0.3774	0.2789	0.9144	
-0.3767	0.2756	0.9105	
-0.3775	0.2736	0.9102	
-0.3780	0.2752	0.9125	
-0.3775	0.2775	0.9134	
-0.3776	0.2726	0.9095	
-0.3772	0.2740	0.9101	
-0.3772	0.2790	0.9142	
-0.3770	0.2794	0.9141	
-0.3780	0.2738	0.9112	
-0.3778	0.2724	0.9097	
-0.3783	0.2750	0.9129	
-0.3776	0.2788	0.9146	
-0.3776	0.2740	0.9107	
-0.3784	0.2696	0.9087	
-0.3776	0.2743	0.9109	
-0.3776	0.2790	0.9149	
-0.3782	0.2747	0.9125	
-0.3768	0.2756	0.9106	
-0.3770	0.2759	0.9113	
-0.3782	0.2729	0.9109	
-0.3778	0.2754	0.9123	
-0.3773	0.2782	0.9137	
-0.3779	0.2755	0.9125	
-0.3783	0.2760	0.9136	
-0.3771	0.2743	0.9101	
-0.3775	0.2699	0.9073	
-0.3779	0.2773	0.9139	
-0.3780	0.2746	0.9120	
-0.3784	0.2701	0.9090	
-0.3777	0.2736	0.9106	
-0.3774	0.2781	0.9137	
-0.3771	0.2750	0.9105	
-0.3772	0.2741	0.9100	
-0.3763	0.2804	0.9137	
-0.3775	0.2762	0.9124	
-0.3759	0.2724	0.9064	
-0.3779	0.2745	0.9116	
-0.3776	0.2788	0.9147	
-0.3769	0.2774	0.9123	
-0.3785	0.2725	0.9112	
-0.3785	0.2741	0.9123	
-0.3776	0.2732	0.9101	
-0.3772	0.2753	0.9110	
-0.3775	0.2741	0.9106	
-0.3772	0.2760	0.9116	
-0.3781	0.2762	0.9134	
-0.3775	0.2768	0.9128	
-0.3768	0.2718	0.9076	
-0.3772	0.2739	0.9099	
-0.3777	0.2776	0.9139	
-0.3783	0.2748	0.9127	
-0.3779	0.2689	0.9072	
-0.3769	0.2766	0.9115	
-0.3763	0.2813	0.9144	
-0.3776	0.2755	0.9119	
-0.3780	0.2737	0.9113	
-0.3774	0.2756	0.9116	
-0.3772	0.2735	0.9096	
-0.3775	0.2742	0.9108	
-0.3774	0.2774	0.9132	
-0.3771	0.2759	0.9114	
-0.3779	0.2733	0.9106	
-0.3771	0.2746	0.9103	
-0.3771	0.2804	0.9150	
-0.3772	0.2777	0.9130	
-0.3775	0.2743	0.9108	
-0.3770	0.2765	0.9116	
-0.3773	0.2757	0.9116	
-0.3767	0.2717	0.9073	
-0.3776	0.2767	0.9130	
-0.3772	0.2777	0.9130	
-0.3766	0.2731	0.9082	
-0.3778	0.2748	0.9118	
-0.3780	0.2791	0.9157	
-0.3768	0.2749	0.9100	
-0.3783	0.2693	0.9082	
-0.3782	0.2749	0.9125	
-0.3789	0.2749	0.9138	
-0.3771	0.2756	0.9111	
-0.3768	0.2772	0.9119	
-0.3780	0.2757	0.9129	
-0.3782	0.2689	0.9075	
-0.3775	0.2752	0.9114	
-0.3777	0.2755	0.9121	
-0.3777	0.2757	0.9123	
-0.3775	0.2773	0.9133	
-0.3770	0.2741	0.9098	
-0.3778	0.2728	0.9101	
-0.3775	0.2734	0.9101	
-0.3770	0.2763	0.9116	
-0.3777	0.2784	0.9144	
-0.3773	0.2751	0.9111	
-0.3784	0.2694	0.9085	
