Loss_Adversary	Loss_Target	
-0.0028	0.1386	0.1667	
-0.0072	0.1062	0.1386	
-0.0092	0.0812	0.1140	
-0.0122	0.0736	0.1118	
-0.0159	0.0805	0.1277	
-0.0199	0.0987	0.1574	
-0.0238	0.1104	0.1795	
-0.0289	0.0998	0.1782	
-0.0426	0.0586	0.1600	
-0.0768	0.0199	0.1891	
-0.1109	0.0550	0.3034	
-0.1338	0.0832	0.3855	
-0.1562	0.0947	0.4471	
-0.1739	0.1148	0.5087	
-0.1860	0.1431	0.5677	
-0.1933	0.1712	0.6159	
-0.2000	0.1921	0.6547	
-0.2063	0.2047	0.6830	
-0.2125	0.2114	0.7040	
-0.2166	0.2178	0.7205	
-0.2196	0.2185	0.7278	
-0.2252	0.2099	0.7299	
-0.2281	0.2034	0.7286	
-0.2302	0.1952	0.7237	
-0.2330	0.1862	0.7191	
-0.2349	0.1793	0.7152	
-0.2378	0.1679	0.7084	
-0.2393	0.1589	0.7011	
-0.2410	0.1508	0.6955	
-0.2431	0.1451	0.6932	
-0.2423	0.1447	0.6913	
-0.2435	0.1420	0.6906	
-0.2436	0.1424	0.6914	
-0.2443	0.1419	0.6923	
-0.2453	0.1405	0.6927	
-0.2425	0.1447	0.6917	
-0.2451	0.1384	0.6899	
-0.2449	0.1376	0.6886	
-0.2455	0.1340	0.6856	
-0.2443	0.1375	0.6871	
-0.2455	0.1349	0.6868	
-0.2454	0.1363	0.6882	
-0.2459	0.1375	0.6905	
-0.2462	0.1373	0.6910	
-0.2463	0.1391	0.6934	
-0.2471	0.1375	0.6932	
-0.2464	0.1384	0.6926	
-0.2467	0.1386	0.6935	
-0.2471	0.1407	0.6969	
-0.2468	0.1445	0.7005	
-0.2481	0.1466	0.7059	
-0.2478	0.1497	0.7087	
-0.2493	0.1525	0.7153	
-0.2486	0.1578	0.7200	
-0.2480	0.1602	0.7216	
-0.2497	0.1549	0.7191	
-0.2505	0.1541	0.7198	
-0.2507	0.1561	0.7225	
-0.2508	0.1575	0.7244	
-0.2520	0.1566	0.7260	
-0.2514	0.1581	0.7263	
-0.2503	0.1604	0.7265	
-0.2516	0.1553	0.7236	
-0.2536	0.1478	0.7192	
-0.2533	0.1490	0.7199	
-0.2532	0.1490	0.7196	
-0.2541	0.1476	0.7201	
-0.2537	0.1492	0.7210	
-0.2544	0.1496	0.7229	
-0.2554	0.1512	0.7269	
-0.2535	0.1605	0.7337	
-0.2546	0.1628	0.7387	
-0.2551	0.1594	0.7358	
-0.2547	0.1579	0.7334	
-0.2559	0.1552	0.7327	
