Loss_Adversary	Loss_Target	
-0.1279	0.2702	0.4536	
-0.1605	0.2276	0.4780	
-0.1871	0.1945	0.4993	
-0.2068	0.1806	0.5238	
-0.2234	0.1759	0.5501	
-0.2360	0.1855	0.5809	
-0.2497	0.1997	0.6174	
-0.2611	0.2230	0.6572	
-0.2736	0.2508	0.7027	
-0.2839	0.2831	0.7478	
-0.2959	0.3112	0.7926	
-0.3038	0.3416	0.8318	
-0.3131	0.3639	0.8670	
-0.3209	0.3824	0.8963	
-0.3279	0.3943	0.9188	
-0.3330	0.4009	0.9334	
-0.3365	0.4040	0.9424	
-0.3378	0.4094	0.9492	
-0.3382	0.4154	0.9548	
-0.3398	0.4171	0.9590	
-0.3412	0.4176	0.9621	
-0.3415	0.4201	0.9645	
-0.3426	0.4199	0.9664	
-0.3431	0.4207	0.9679	
-0.3436	0.4209	0.9692	
-0.3438	0.4218	0.9702	
-0.3443	0.4219	0.9713	
-0.3448	0.4220	0.9722	
-0.3450	0.4224	0.9729	
-0.3460	0.4212	0.9736	
-0.3464	0.4209	0.9743	
-0.3455	0.4238	0.9749	
-0.3463	0.4227	0.9755	
-0.3465	0.4229	0.9760	
-0.3474	0.4214	0.9764	
-0.3464	0.4240	0.9768	
-0.3483	0.4203	0.9771	
-0.3484	0.4205	0.9774	
-0.3490	0.4194	0.9777	
-0.3487	0.4202	0.9779	
-0.3495	0.4186	0.9780	
-0.3492	0.4194	0.9781	
-0.3496	0.4186	0.9782	
-0.3495	0.4188	0.9782	
-0.3505	0.4165	0.9781	
-0.3510	0.4154	0.9780	
-0.3509	0.4154	0.9779	
-0.3510	0.4150	0.9777	
-0.3517	0.4132	0.9775	
-0.3518	0.4125	0.9772	
-0.3514	0.4132	0.9770	
-0.3525	0.4103	0.9765	
-0.3526	0.4096	0.9762	
-0.3528	0.4085	0.9757	
-0.3521	0.4094	0.9752	
-0.3536	0.4055	0.9747	
-0.3534	0.4054	0.9742	
-0.3531	0.4055	0.9737	
-0.3541	0.4026	0.9732	
-0.3529	0.4046	0.9727	
-0.3537	0.4022	0.9721	
-0.3536	0.4015	0.9714	
-0.3547	0.3985	0.9709	
-0.3545	0.3982	0.9704	
-0.3554	0.3955	0.9697	
-0.3555	0.3947	0.9693	
-0.3556	0.3935	0.9685	
-0.3556	0.3928	0.9680	
-0.3558	0.3916	0.9674	
-0.3557	0.3910	0.9667	
-0.3556	0.3904	0.9660	
-0.3560	0.3888	0.9654	
-0.3560	0.3885	0.9650	
-0.3569	0.3859	0.9646	
-0.3562	0.3865	0.9639	
-0.3568	0.3848	0.9636	
-0.3567	0.3845	0.9631	
-0.3564	0.3848	0.9628	
-0.3565	0.3841	0.9625	
-0.3567	0.3832	0.9620	
-0.3572	0.3816	0.9617	
-0.3572	0.3812	0.9614	
-0.3577	0.3794	0.9609	
-0.3578	0.3793	0.9608	
-0.3573	0.3804	0.9608	
-0.3577	0.3790	0.9604	
-0.3573	0.3797	0.9603	
-0.3578	0.3784	0.9601	
-0.3580	0.3775	0.9597	
-0.3572	0.3792	0.9597	
-0.3567	0.3804	0.9598	
-0.3581	0.3770	0.9595	
-0.3580	0.3771	0.9595	
-0.3589	0.3750	0.9594	
-0.3589	0.3752	0.9596	
-0.3582	0.3767	0.9594	
-0.3587	0.3752	0.9591	
-0.3596	0.3731	0.9590	
-0.3592	0.3737	0.9587	
-0.3591	0.3738	0.9587	
-0.3595	0.3730	0.9587	
-0.3589	0.3741	0.9586	
-0.3587	0.3745	0.9586	
-0.3599	0.3716	0.9584	
-0.3605	0.3703	0.9583	
-0.3598	0.3715	0.9581	
-0.3601	0.3712	0.9583	
-0.3600	0.3711	0.9583	
-0.3606	0.3693	0.9577	
-0.3609	0.3681	0.9574	
-0.3614	0.3670	0.9573	
-0.3597	0.3707	0.9573	
-0.3618	0.3657	0.9570	
-0.3619	0.3650	0.9566	
-0.3624	0.3632	0.9560	
-0.3623	0.3632	0.9558	
-0.3621	0.3634	0.9556	
-0.3625	0.3626	0.9558	
-0.3630	0.3605	0.9550	
-0.3638	0.3574	0.9538	
-0.3641	0.3566	0.9537	
-0.3643	0.3557	0.9533	
-0.3641	0.3557	0.9530	
-0.3650	0.3524	0.9519	
-0.3656	0.3497	0.9508	
-0.3653	0.3505	0.9509	
-0.3659	0.3488	0.9506	
-0.3662	0.3467	0.9494	
-0.3668	0.3444	0.9487	
-0.3672	0.3412	0.9468	
-0.3670	0.3404	0.9458	
-0.3669	0.3409	0.9459	
-0.3682	0.3360	0.9443	
-0.3684	0.3334	0.9426	
-0.3684	0.3349	0.9438	
-0.3686	0.3289	0.9393	
-0.3693	0.3247	0.9371	
-0.3692	0.3272	0.9391	
-0.3702	0.3230	0.9374	
-0.3703	0.3215	0.9362	
-0.3703	0.3196	0.9348	
-0.3703	0.3150	0.9309	
-0.3709	0.3174	0.9339	
-0.3717	0.3133	0.9321	
-0.3706	0.3091	0.9268	
-0.3717	0.3103	0.9297	
-0.3714	0.3091	0.9282	
-0.3723	0.3073	0.9284	
-0.3727	0.3027	0.9253	
-0.3729	0.3072	0.9293	
-0.3730	0.3049	0.9276	
-0.3716	0.2968	0.9185	
-0.3737	0.2996	0.9246	
-0.3745	0.2989	0.9255	
-0.3735	0.2916	0.9176	
-0.3738	0.2950	0.9211	
-0.3746	0.2981	0.9250	
-0.3742	0.2907	0.9182	
-0.3754	0.2892	0.9192	
-0.3752	0.2930	0.9218	
-0.3746	0.2931	0.9208	
-0.3759	0.2870	0.9182	
-0.3760	0.2840	0.9160	
-0.3758	0.2878	0.9187	
-0.3760	0.2856	0.9172	
-0.3751	0.2856	0.9157	
-0.3758	0.2877	0.9187	
-0.3768	0.2752	0.9102	
-0.3762	0.2893	0.9207	
-0.3771	0.2792	0.9141	
-0.3767	0.2782	0.9126	
-0.3774	0.2852	0.9196	
-0.3762	0.2764	0.9102	
-0.3772	0.2798	0.9148	
-0.3764	0.2800	0.9135	
-0.3770	0.2795	0.9142	
-0.3771	0.2829	0.9171	
-0.3762	0.2806	0.9135	
-0.3774	0.2743	0.9106	
-0.3776	0.2778	0.9139	
-0.3777	0.2765	0.9130	
-0.3775	0.2725	0.9093	
-0.3772	0.2801	0.9150	
-0.3772	0.2828	0.9172	
-0.3777	0.2744	0.9113	
-0.3774	0.2736	0.9101	
-0.3777	0.2792	0.9152	
-0.3772	0.2761	0.9117	
-0.3776	0.2818	0.9171	
-0.3773	0.2843	0.9186	
-0.3778	0.2683	0.9065	
-0.3767	0.2807	0.9146	
-0.3766	0.2817	0.9152	
-0.3765	0.2794	0.9131	
-0.3778	0.2772	0.9136	
-0.3764	0.2773	0.9113	
-0.3769	0.2805	0.9148	
-0.3777	0.2742	0.9111	
-0.3768	0.2753	0.9103	
-0.3776	0.2828	0.9179	
-0.3773	0.2767	0.9123	
-0.3768	0.2762	0.9111	
-0.3771	0.2843	0.9183	
-0.3778	0.2755	0.9123	
-0.3779	0.2717	0.9093	
-0.3780	0.2737	0.9112	
-0.3784	0.2786	0.9159	
-0.3774	0.2748	0.9110	
-0.3778	0.2791	0.9152	
-0.3776	0.2695	0.9071	
-0.3776	0.2718	0.9090	
-0.3781	0.2788	0.9156	
-0.3767	0.2718	0.9073	
-0.3771	0.2782	0.9132	
-0.3769	0.2764	0.9114	
-0.3776	0.2808	0.9162	
-0.3771	0.2746	0.9104	
-0.3780	0.2713	0.9093	
-0.3769	0.2769	0.9119	
-0.3782	0.2749	0.9126	
-0.3777	0.2765	0.9130	
-0.3779	0.2707	0.9086	
-0.3766	0.2809	0.9146	
-0.3777	0.2766	0.9131	
-0.3766	0.2757	0.9102	
-0.3777	0.2747	0.9114	
-0.3781	0.2736	0.9114	
-0.3776	0.2757	0.9121	
-0.3772	0.2732	0.9094	
-0.3775	0.2775	0.9134	
-0.3775	0.2786	0.9144	
-0.3775	0.2732	0.9100	
-0.3773	0.2734	0.9098	
-0.3779	0.2766	0.9133	
-0.3773	0.2765	0.9121	
-0.3776	0.2758	0.9122	
-0.3774	0.2728	0.9094	
-0.3781	0.2714	0.9096	
-0.3758	0.2848	0.9162	
-0.3777	0.2699	0.9075	
-0.3777	0.2795	0.9155	
-0.3775	0.2757	0.9119	
-0.3778	0.2696	0.9076	
-0.3782	0.2799	0.9167	
-0.3773	0.2733	0.9096	
-0.3778	0.2734	0.9107	
-0.3784	0.2802	0.9172	
-0.3766	0.2695	0.9052	
-0.3780	0.2718	0.9096	
-0.3777	0.2777	0.9138	
-0.3778	0.2775	0.9140	
-0.3783	0.2708	0.9095	
-0.3780	0.2734	0.9110	
-0.3781	0.2736	0.9114	
-0.3774	0.2718	0.9087	
-0.3772	0.2793	0.9143	
-0.3771	0.2722	0.9082	
-0.3773	0.2791	0.9144	
-0.3760	0.2707	0.9051	
-0.3777	0.2774	0.9136	
-0.3782	0.2774	0.9146	
-0.3782	0.2733	0.9113	
-0.3779	0.2737	0.9110	
-0.3784	0.2681	0.9073	
-0.3783	0.2776	0.9150	
-0.3781	0.2730	0.9108	
-0.3771	0.2772	0.9124	
-0.3774	0.2800	0.9153	
-0.3771	0.2644	0.9020	
-0.3786	0.2752	0.9135	
-0.3781	0.2788	0.9156	
-0.3786	0.2694	0.9088	
-0.3764	0.2840	0.9168	
-0.3780	0.2677	0.9063	
-0.3783	0.2746	0.9124	
-0.3782	0.2764	0.9137	
-0.3779	0.2652	0.9041	
-0.3771	0.2810	0.9154	
-0.3774	0.2799	0.9153	
-0.3784	0.2662	0.9058	
-0.3781	0.2789	0.9156	
-0.3779	0.2732	0.9106	
-0.3780	0.2737	0.9113	
-0.3775	0.2740	0.9106	
