Loss_Adversary	Loss_Target	
-0.0664	0.2688	0.4522	
-0.1009	0.2215	0.4720	
-0.1288	0.1794	0.4833	
-0.1481	0.1494	0.4905	
-0.1638	0.1222	0.4928	
-0.1748	0.1019	0.4931	
-0.1848	0.0835	0.4934	
-0.1921	0.0693	0.4929	
-0.1993	0.0561	0.4931	
-0.2034	0.0488	0.4936	
-0.2101	0.0384	0.4961	
-0.2119	0.0354	0.4965	
-0.2161	0.0284	0.4974	
-0.2192	0.0233	0.4983	
-0.2203	0.0215	0.4983	
-0.2220	0.0181	0.4982	
-0.2234	0.0155	0.4982	
-0.2235	0.0152	0.4981	
-0.2232	0.0154	0.4978	
-0.2230	0.0154	0.4972	
-0.2240	0.0132	0.4969	
-0.2239	0.0134	0.4969	
-0.2242	0.0112	0.4950	
-0.2249	0.0102	0.4955	
-0.2252	0.0102	0.4961	
-0.2250	0.0106	0.4960	
-0.2253	0.0092	0.4951	
-0.2251	0.0095	0.4950	
-0.2253	0.0097	0.4957	
-0.2264	0.0078	0.4958	
-0.2264	0.0073	0.4953	
-0.2252	0.0093	0.4951	
-0.2256	0.0087	0.4951	
-0.2255	0.0090	0.4953	
-0.2263	0.0067	0.4945	
-0.2253	0.0087	0.4945	
-0.2268	0.0062	0.4948	
-0.2266	0.0066	0.4948	
-0.2271	0.0060	0.4952	
-0.2260	0.0071	0.4943	
-0.2265	0.0067	0.4948	
-0.2269	0.0061	0.4950	
-0.2260	0.0072	0.4944	
-0.2264	0.0065	0.4943	
-0.2268	0.0055	0.4940	
-0.2270	0.0056	0.4946	
-0.2269	0.0052	0.4940	
-0.2268	0.0057	0.4943	
-0.2272	0.0054	0.4948	
-0.2275	0.0048	0.4947	
-0.2266	0.0061	0.4944	
-0.2274	0.0048	0.4947	
-0.2271	0.0053	0.4944	
-0.2269	0.0057	0.4945	
-0.2268	0.0061	0.4948	
-0.2276	0.0055	0.4958	
-0.2278	0.0049	0.4955	
-0.2273	0.0057	0.4953	
-0.2280	0.0049	0.4959	
-0.2264	0.0070	0.4949	
-0.2273	0.0058	0.4956	
-0.2275	0.0059	0.4961	
-0.2279	0.0047	0.4954	
-0.2275	0.0045	0.4943	
-0.2284	0.0041	0.4959	
-0.2282	0.0043	0.4958	
-0.2283	0.0042	0.4958	
-0.2284	0.0039	0.4956	
-0.2288	0.0036	0.4962	
-0.2282	0.0048	0.4963	
-0.2285	0.0041	0.4961	
-0.2284	0.0045	0.4964	
-0.2282	0.0049	0.4964	
-0.2292	0.0038	0.4971	
-0.2286	0.0042	0.4964	
-0.2290	0.0031	0.4960	
-0.2291	0.0033	0.4966	
-0.2295	0.0035	0.4975	
-0.2288	0.0036	0.4962	
-0.2282	0.0053	0.4969	
-0.2291	0.0036	0.4968	
-0.2289	0.0042	0.4971	
-0.2291	0.0045	0.4978	
-0.2289	0.0039	0.4967	
-0.2291	0.0036	0.4969	
-0.2288	0.0034	0.4961	
-0.2283	0.0048	0.4966	
-0.2293	0.0035	0.4971	
-0.2295	0.0033	0.4973	
-0.2280	0.0055	0.4966	
-0.2281	0.0061	0.4974	
-0.2290	0.0041	0.4971	
-0.2286	0.0048	0.4973	
-0.2290	0.0040	0.4970	
-0.2294	0.0028	0.4966	
-0.2290	0.0037	0.4967	
-0.2293	0.0037	0.4975	
-0.2296	0.0032	0.4974	
-0.2292	0.0028	0.4963	
-0.2293	0.0036	0.4973	
-0.2298	0.0026	0.4971	
-0.2289	0.0043	0.4972	
-0.2284	0.0055	0.4975	
-0.2291	0.0041	0.4975	
-0.2296	0.0027	0.4969	
-0.2285	0.0049	0.4971	
-0.2290	0.0041	0.4972	
-0.2287	0.0043	0.4968	
-0.2291	0.0039	0.4972	
-0.2294	0.0033	0.4972	
-0.2292	0.0037	0.4971	
-0.2276	0.0062	0.4965	
-0.2296	0.0033	0.4977	
-0.2296	0.0030	0.4972	
-0.2297	0.0028	0.4971	
-0.2287	0.0045	0.4970	
-0.2290	0.0038	0.4969	
-0.2293	0.0032	0.4969	
-0.2292	0.0029	0.4963	
-0.2291	0.0037	0.4970	
-0.2296	0.0026	0.4967	
-0.2293	0.0034	0.4972	
-0.2294	0.0034	0.4972	
-0.2296	0.0023	0.4964	
-0.2298	0.0028	0.4974	
-0.2294	0.0035	0.4973	
-0.2297	0.0027	0.4970	
-0.2293	0.0036	0.4972	
-0.2295	0.0032	0.4973	
-0.2300	0.0026	0.4975	
-0.2294	0.0031	0.4969	
-0.2289	0.0047	0.4977	
-0.2301	0.0023	0.4976	
-0.2299	0.0024	0.4972	
-0.2294	0.0035	0.4973	
-0.2291	0.0038	0.4970	
-0.2297	0.0024	0.4968	
-0.2290	0.0034	0.4964	
-0.2290	0.0032	0.4962	
-0.2294	0.0034	0.4972	
