Loss_Adversary	Loss_Target	
-0.1671	0.1207	0.4917	
-0.1872	0.0671	0.4740	
-0.2046	0.0244	0.4628	
-0.2150	0.0052	0.4634	
-0.2218	0.0014	0.4736	
-0.2254	0.0022	0.4820	
-0.2274	0.0022	0.4864	
-0.2279	0.0035	0.4888	
-0.2288	0.0021	0.4892	
-0.2295	0.0014	0.4900	
-0.2297	0.0018	0.4908	
-0.2297	0.0024	0.4914	
-0.2302	0.0015	0.4914	
-0.2302	0.0017	0.4918	
-0.2304	0.0018	0.4921	
-0.2305	0.0018	0.4924	
-0.2308	0.0011	0.4924	
-0.2310	0.0007	0.4923	
-0.2306	0.0022	0.4931	
-0.2307	0.0022	0.4933	
-0.2311	0.0011	0.4930	
-0.2313	0.0009	0.4931	
-0.2310	0.0019	0.4937	
-0.2311	0.0019	0.4938	
-0.2311	0.0021	0.4940	
-0.2314	0.0014	0.4939	
-0.2316	0.0008	0.4938	
-0.2316	0.0012	0.4941	
-0.2316	0.0013	0.4942	
-0.2316	0.0015	0.4944	
-0.2315	0.0019	0.4946	
-0.2318	0.0008	0.4941	
-0.2317	0.0015	0.4946	
-0.2317	0.0014	0.4946	
-0.2316	0.0017	0.4947	
-0.2320	0.0007	0.4944	
-0.2319	0.0011	0.4947	
-0.2318	0.0015	0.4950	
-0.2320	0.0010	0.4948	
-0.2318	0.0017	0.4952	
-0.2321	0.0011	0.4950	
-0.2321	0.0012	0.4951	
-0.2318	0.0020	0.4954	
-0.2320	0.0015	0.4953	
-0.2321	0.0011	0.4951	
-0.2319	0.0017	0.4954	
-0.2318	0.0022	0.4956	
-0.2322	0.0005	0.4947	
-0.2320	0.0014	0.4953	
-0.2316	0.0026	0.4956	
-0.2322	0.0010	0.4951	
-0.2321	0.0014	0.4954	
-0.2320	0.0016	0.4955	
-0.2322	0.0011	0.4953	
-0.2320	0.0016	0.4956	
-0.2321	0.0016	0.4956	
-0.2324	0.0008	0.4953	
-0.2322	0.0015	0.4956	
-0.2318	0.0024	0.4959	
-0.2324	0.0005	0.4951	
-0.2321	0.0016	0.4957	
-0.2320	0.0019	0.4958	
-0.2322	0.0014	0.4957	
-0.2324	0.0010	0.4955	
-0.2319	0.0023	0.4961	
-0.2323	0.0013	0.4958	
-0.2323	0.0012	0.4957	
-0.2324	0.0011	0.4957	
-0.2321	0.0017	0.4959	
-0.2324	0.0012	0.4957	
-0.2324	0.0012	0.4957	
-0.2321	0.0019	0.4960	
-0.2323	0.0014	0.4959	
-0.2323	0.0014	0.4959	
-0.2323	0.0014	0.4959	
-0.2323	0.0016	0.4961	
-0.2325	0.0010	0.4958	
-0.2325	0.0011	0.4959	
-0.2323	0.0015	0.4960	
-0.2322	0.0018	0.4961	
-0.2323	0.0015	0.4961	
-0.2324	0.0013	0.4960	
-0.2326	0.0009	0.4959	
-0.2319	0.0029	0.4966	
-0.2326	0.0008	0.4959	
-0.2325	0.0011	0.4960	
-0.2324	0.0015	0.4962	
-0.2324	0.0016	0.4962	
-0.2326	0.0012	0.4961	
-0.2325	0.0012	0.4962	
-0.2324	0.0016	0.4963	
-0.2326	0.0009	0.4958	
-0.2323	0.0017	0.4963	
-0.2320	0.0026	0.4966	
-0.2327	0.0007	0.4959	
-0.2326	0.0010	0.4961	
-0.2326	0.0012	0.4962	
-0.2322	0.0022	0.4966	
-0.2323	0.0020	0.4965	
-0.2326	0.0011	0.4962	
-0.2326	0.0012	0.4963	
-0.2323	0.0021	0.4966	
-0.2326	0.0014	0.4964	
-0.2328	0.0007	0.4960	
-0.2323	0.0023	0.4967	
-0.2323	0.0023	0.4968	
-0.2328	0.0007	0.4961	
-0.2326	0.0014	0.4965	
-0.2326	0.0014	0.4964	
-0.2325	0.0017	0.4965	
-0.2327	0.0011	0.4963	
-0.2326	0.0014	0.4965	
-0.2324	0.0018	0.4966	
-0.2324	0.0018	0.4966	
-0.2325	0.0018	0.4966	
-0.2326	0.0015	0.4966	
-0.2328	0.0007	0.4962	
-0.2325	0.0018	0.4968	
-0.2326	0.0015	0.4966	
-0.2323	0.0024	0.4968	
-0.2327	0.0010	0.4964	
-0.2328	0.0010	0.4964	
-0.2324	0.0020	0.4968	
-0.2326	0.0017	0.4968	
-0.2326	0.0017	0.4967	
-0.2328	0.0009	0.4963	
-0.2327	0.0011	0.4965	
-0.2324	0.0020	0.4967	
