Loss_Adversary	Loss_Target	
-0.0434	0.0165	0.0500	
-0.0789	0.0298	0.0910	
-0.1308	0.0528	0.1512	
-0.1988	0.0851	0.2304	
-0.2668	0.1213	0.3099	
-0.3207	0.1501	0.3730	
-0.3558	0.1686	0.4140	
-0.3768	0.1809	0.4388	
-0.3904	0.1836	0.4542	
-0.3984	0.1876	0.4635	
-0.4042	0.1852	0.4696	
-0.4095	0.1837	0.4754	
-0.4125	0.1781	0.4781	
-0.4155	0.1741	0.4810	
-0.4174	0.1699	0.4827	
-0.4203	0.1629	0.4851	
-0.4214	0.1563	0.4856	
-0.4227	0.1530	0.4867	
-0.4255	0.1458	0.4890	
-0.4258	0.1391	0.4885	
-0.4285	0.1325	0.4908	
-0.4284	0.1269	0.4901	
-0.4309	0.1202	0.4922	
-0.4306	0.1177	0.4916	
-0.4316	0.1105	0.4918	
-0.4330	0.1044	0.4928	
-0.4340	0.0998	0.4934	
-0.4341	0.0946	0.4928	
-0.4352	0.0907	0.4937	
-0.4358	0.0853	0.4937	
-0.4366	0.0826	0.4943	
-0.4360	0.0776	0.4931	
-0.4381	0.0745	0.4950	
-0.4382	0.0712	0.4948	
-0.4381	0.0702	0.4946	
-0.4385	0.0637	0.4943	
-0.4389	0.0617	0.4946	
-0.4396	0.0595	0.4951	
-0.4399	0.0603	0.4955	
-0.4395	0.0574	0.4947	
-0.4400	0.0542	0.4949	
-0.4398	0.0538	0.4947	
-0.4408	0.0517	0.4955	
-0.4409	0.0525	0.4957	
-0.4413	0.0492	0.4958	
-0.4410	0.0501	0.4955	
-0.4413	0.0480	0.4956	
-0.4421	0.0460	0.4963	
-0.4421	0.0460	0.4964	
-0.4419	0.0436	0.4959	
-0.4423	0.0437	0.4963	
-0.4424	0.0409	0.4961	
-0.4415	0.0419	0.4952	
-0.4426	0.0390	0.4962	
-0.4430	0.0386	0.4966	
-0.4436	0.0374	0.4971	
-0.4439	0.0394	0.4976	
-0.4437	0.0389	0.4974	
-0.4435	0.0359	0.4968	
-0.4436	0.0395	0.4973	
-0.4439	0.0375	0.4974	
-0.4439	0.0365	0.4973	
-0.4439	0.0361	0.4972	
-0.4442	0.0334	0.4973	
-0.4451	0.0349	0.4984	
-0.4445	0.0349	0.4977	
-0.4446	0.0345	0.4979	
-0.4450	0.0360	0.4984	
-0.4458	0.0397	0.4997	
-0.4556	0.0505	0.5118	
-0.5578	0.1634	0.6380	
-0.7578	0.3617	0.8822	
-0.8221	0.4241	0.9606	
-0.8324	0.4354	0.9732	
-0.8357	0.4372	0.9771	
-0.8376	0.4384	0.9794	
-0.8391	0.4379	0.9810	
-0.8404	0.4368	0.9823	
-0.8415	0.4352	0.9834	
-0.8421	0.4379	0.9843	
-0.8430	0.4364	0.9851	
