Loss_Adversary	Loss_Target	
-0.3111	0.0049	0.4465	
-0.3274	0.0086	0.4714	
-0.3351	0.0120	0.4839	
-0.3399	0.0159	0.4924	
-0.3453	0.0241	0.5036	
-0.3532	0.0406	0.5221	
-0.3761	0.0900	0.5758	
-0.4461	0.2324	0.7369	
-0.5131	0.3752	0.8938	
-0.5334	0.4232	0.9433	
-0.5391	0.4353	0.9567	
-0.5421	0.4383	0.9622	
-0.5447	0.4382	0.9659	
-0.5471	0.4371	0.9688	
-0.5492	0.4356	0.9713	
-0.5514	0.4340	0.9737	
-0.5537	0.4321	0.9762	
-0.5560	0.4300	0.9786	
-0.5579	0.4278	0.9804	
-0.5593	0.4260	0.9816	
-0.5603	0.4249	0.9825	
-0.5610	0.4241	0.9832	
-0.5615	0.4236	0.9837	
-0.5620	0.4231	0.9842	
-0.5625	0.4227	0.9847	
-0.5629	0.4223	0.9851	
-0.5633	0.4220	0.9855	
-0.5637	0.4216	0.9859	
-0.5640	0.4211	0.9863	
-0.5644	0.4207	0.9866	
-0.5648	0.4203	0.9869	
-0.5651	0.4199	0.9873	
-0.5654	0.4196	0.9876	
-0.5658	0.4192	0.9879	
-0.5661	0.4188	0.9882	
-0.5664	0.4184	0.9885	
-0.5667	0.4180	0.9888	
-0.5671	0.4175	0.9890	
-0.5674	0.4170	0.9892	
-0.5677	0.4166	0.9895	
-0.5680	0.4162	0.9897	
-0.5683	0.4157	0.9900	
-0.5685	0.4153	0.9902	
-0.5688	0.4149	0.9904	
-0.5691	0.4145	0.9906	
-0.5693	0.4142	0.9908	
-0.5695	0.4138	0.9909	
-0.5697	0.4135	0.9911	
-0.5699	0.4132	0.9912	
-0.5701	0.4129	0.9914	
-0.5703	0.4126	0.9915	
-0.5704	0.4123	0.9916	
-0.5706	0.4120	0.9916	
-0.5707	0.4118	0.9917	
-0.5708	0.4115	0.9918	
-0.5709	0.4113	0.9919	
-0.5710	0.4111	0.9920	
-0.5711	0.4109	0.9920	
-0.5712	0.4108	0.9920	
-0.5713	0.4106	0.9921	
-0.5714	0.4105	0.9922	
-0.5715	0.4103	0.9922	
-0.5715	0.4100	0.9922	
-0.5716	0.4097	0.9922	
-0.5717	0.4095	0.9922	
-0.5718	0.4093	0.9923	
-0.5719	0.4089	0.9922	
-0.5720	0.4087	0.9923	
-0.5721	0.4085	0.9923	
-0.5721	0.4082	0.9923	
-0.5722	0.4080	0.9923	
-0.5723	0.4077	0.9923	
-0.5723	0.4076	0.9923	
-0.5724	0.4075	0.9923	
-0.5724	0.4072	0.9923	
-0.5725	0.4070	0.9923	
-0.5726	0.4069	0.9923	
-0.5726	0.4067	0.9923	
-0.5726	0.4066	0.9923	
-0.5727	0.4064	0.9923	
-0.5727	0.4063	0.9923	
-0.5728	0.4060	0.9923	
-0.5728	0.4059	0.9923	
-0.5729	0.4057	0.9922	
-0.5729	0.4056	0.9922	
-0.5729	0.4055	0.9922	
-0.5730	0.4053	0.9922	
-0.5730	0.4051	0.9922	
-0.5731	0.4049	0.9922	
-0.5731	0.4048	0.9922	
-0.5731	0.4047	0.9922	
-0.5732	0.4044	0.9921	
-0.5732	0.4041	0.9921	
-0.5733	0.4039	0.9920	
-0.5733	0.4037	0.9920	
-0.5733	0.4035	0.9920	
-0.5734	0.4034	0.9920	
-0.5734	0.4034	0.9920	
-0.5735	0.4032	0.9920	
-0.5735	0.4028	0.9919	
-0.5735	0.4026	0.9919	
-0.5736	0.4024	0.9919	
-0.5736	0.4023	0.9919	
-0.5736	0.4022	0.9919	
-0.5737	0.4021	0.9919	
-0.5737	0.4020	0.9919	
-0.5737	0.4019	0.9919	
-0.5738	0.4017	0.9918	
-0.5738	0.4016	0.9918	
-0.5738	0.4015	0.9918	
-0.5738	0.4014	0.9918	
-0.5739	0.4012	0.9917	
-0.5739	0.4011	0.9917	
-0.5739	0.4010	0.9917	
-0.5739	0.4010	0.9917	
