Loss_Adversary	Loss_Target	
-0.0102	0.1395	0.1789	
-0.0128	0.1185	0.1610	
-0.0158	0.1138	0.1620	
-0.0209	0.1403	0.2027	
-0.0281	0.1692	0.2507	
-0.0377	0.1933	0.2982	
-0.0492	0.2012	0.3315	
-0.0650	0.2018	0.3657	
-0.0819	0.1885	0.3868	
-0.0982	0.1657	0.3959	
-0.1122	0.1345	0.3904	
-0.1245	0.1070	0.3855	
-0.1349	0.0926	0.3915	
-0.1431	0.0682	0.3814	
-0.1500	0.0665	0.3940	
-0.1556	0.0621	0.4011	
-0.1611	0.0572	0.4072	
-0.1676	0.0436	0.4056	
-0.1750	0.0356	0.4124	
-0.1837	0.0286	0.4231	
-0.1911	0.0256	0.4354	
-0.1977	0.0223	0.4458	
-0.2045	0.0139	0.4508	
-0.2101	0.0091	0.4573	
-0.2144	0.0100	0.4674	
-0.2183	0.0120	0.4780	
-0.2210	0.0116	0.4833	
-0.2234	0.0045	0.4805	
-0.2250	0.0058	0.4852	
-0.2257	0.0078	0.4890	
-0.2266	0.0059	0.4888	
-0.2277	0.0016	0.4863	
-0.2282	0.0018	0.4875	
-0.2281	0.0039	0.4897	
-0.2286	0.0028	0.4896	
-0.2290	0.0023	0.4897	
-0.2292	0.0019	0.4899	
-0.2295	0.0016	0.4900	
-0.2293	0.0028	0.4909	
-0.2297	0.0015	0.4905	
-0.2297	0.0018	0.4908	
-0.2300	0.0012	0.4907	
-0.2300	0.0015	0.4910	
-0.2297	0.0024	0.4915	
-0.2303	0.0007	0.4908	
-0.2302	0.0012	0.4912	
-0.2298	0.0026	0.4919	
-0.2304	0.0011	0.4914	
-0.2304	0.0010	0.4914	
-0.2300	0.0025	0.4921	
-0.2304	0.0013	0.4917	
-0.2305	0.0011	0.4917	
-0.2305	0.0012	0.4918	
-0.2307	0.0009	0.4917	
-0.2304	0.0017	0.4922	
-0.2306	0.0013	0.4921	
-0.2304	0.0020	0.4924	
-0.2307	0.0012	0.4922	
-0.2309	0.0004	0.4917	
