Loss_Adversary	Loss_Target	
-0.0938	0.2893	0.5087	
-0.1409	0.2965	0.6148	
-0.1853	0.3281	0.7415	
-0.2115	0.3599	0.8305	
-0.2240	0.3776	0.8758	
-0.2309	0.3832	0.8962	
-0.2344	0.3854	0.9059	
-0.2380	0.3819	0.9096	
-0.2412	0.3768	0.9108	
-0.2432	0.3734	0.9113	
-0.2455	0.3711	0.9134	
-0.2473	0.3722	0.9184	
-0.2491	0.3742	0.9244	
-0.2490	0.3788	0.9291	
-0.2516	0.3781	0.9337	
-0.2517	0.3808	0.9369	
-0.2537	0.3789	0.9389	
-0.2532	0.3807	0.9400	
-0.2559	0.3769	0.9414	
-0.2571	0.3755	0.9425	
-0.2581	0.3731	0.9419	
-0.2599	0.3679	0.9399	
-0.2595	0.3660	0.9372	
-0.2615	0.3593	0.9340	
-0.2623	0.3532	0.9291	
-0.2648	0.3437	0.9240	
-0.2641	0.3412	0.9198	
-0.2654	0.3348	0.9156	
-0.2674	0.3252	0.9093	
-0.2675	0.3184	0.9023	
-0.2693	0.3080	0.8946	
-0.2708	0.2988	0.8878	
-0.2730	0.2909	0.8838	
-0.2708	0.2890	0.8773	
-0.2747	0.2742	0.8692	
-0.2745	0.2676	0.8617	
-0.2748	0.2559	0.8498	
-0.2766	0.2498	0.8468	
-0.2777	0.2460	0.8451	
-0.2782	0.2412	0.8410	
-0.2798	0.2372	0.8399	
-0.2816	0.2267	0.8324	
-0.2814	0.2192	0.8236	
-0.2827	0.2206	0.8279	
-0.2841	0.2199	0.8302	
-0.2849	0.2137	0.8250	
-0.2841	0.2056	0.8147	
-0.2862	0.2094	0.8231	
-0.2867	0.2139	0.8289	
-0.2891	0.1990	0.8178	
-0.2893	0.1969	0.8160	
-0.2908	0.1985	0.8210	
-0.2912	0.1952	0.8180	
-0.2927	0.1892	0.8148	
-0.2942	0.1930	0.8219	
-0.2943	0.1753	0.8031	
-0.2949	0.1940	0.8247	
-0.2952	0.1881	0.8188	
-0.2959	0.1817	0.8132	
-0.2970	0.1883	0.8228	
-0.2978	0.1661	0.8004	
-0.2972	0.1891	0.8241	
-0.2963	0.1778	0.8099	
-0.2977	0.1829	0.8183	
-0.2983	0.1831	0.8199	
-0.2962	0.1724	0.8037	
-0.2970	0.1969	0.8320	
-0.2977	0.1741	0.8087	
-0.2983	0.1799	0.8163	
-0.2982	0.1802	0.8165	
-0.2985	0.1884	0.8259	
-0.3001	0.1698	0.8090	
-0.2982	0.1858	0.8224	
-0.2996	0.1712	0.8096	
-0.2993	0.1760	0.8142	
-0.2993	0.1895	0.8289	
-0.2993	0.1657	0.8032	
-0.3005	0.1890	0.8307	
-0.2982	0.1788	0.8150	
-0.3008	0.1693	0.8101	
-0.3005	0.1773	0.8182	
-0.2997	0.1758	0.8148	
-0.3014	0.1744	0.8168	
-0.3003	0.1726	0.8127	
-0.3016	0.1717	0.8144	
-0.3014	0.1733	0.8157	
-0.3009	0.1788	0.8207	
-0.2995	0.1797	0.8186	
-0.3017	0.1741	0.8172	
-0.3015	0.1696	0.8118	
-0.3008	0.1776	0.8191	
-0.3015	0.1733	0.8157	
-0.3009	0.1803	0.8221	
-0.3009	0.1737	0.8150	
-0.3014	0.1635	0.8050	
-0.3021	0.1914	0.8367	
-0.3008	0.1627	0.8028	
-0.3024	0.1792	0.8241	
-0.3016	0.1743	0.8172	
-0.3019	0.1697	0.8128	
-0.3017	0.1798	0.8234	
-0.3010	0.1600	0.8004	
-0.3007	0.1904	0.8328	
-0.3003	0.1652	0.8046	
-0.3033	0.1769	0.8236	
-0.3027	0.1754	0.8207	
-0.3022	0.1695	0.8133	
-0.3018	0.1798	0.8235	
-0.3016	0.1632	0.8052	
-0.3007	0.1821	0.8237	
-0.3011	0.1755	0.8174	
-0.3024	0.1651	0.8089	
-0.3030	0.1785	0.8246	
-0.3024	0.1643	0.8080	
-0.3011	0.1762	0.8181	
-0.3025	0.1748	0.8195	
-0.3032	0.1650	0.8104	
-0.3020	0.1735	0.8171	
-0.3023	0.1649	0.8084	
-0.3024	0.1790	0.8239	
-0.3030	0.1774	0.8235	
-0.3028	0.1577	0.8018	
-0.3028	0.1794	0.8252	
-0.3022	0.1625	0.8056	
-0.3015	0.1796	0.8228	
-0.3025	0.1676	0.8118	
-0.3024	0.1703	0.8145	
-0.3019	0.1741	0.8177	
-0.3034	0.1764	0.8232	
-0.3033	0.1668	0.8126	
-0.3040	0.1710	0.8186	
-0.3055	0.1855	0.8374	
-0.3067	0.1562	0.8083	
-0.3089	0.1767	0.8349	
-0.3103	0.1581	0.8178	
-0.3103	0.1681	0.8285	
-0.3122	0.1470	0.8097	
-0.3110	0.1771	0.8398	
-0.3127	0.1556	0.8201	
-0.3131	0.1572	0.8226	
-0.3130	0.1642	0.8299	
-0.3129	0.1550	0.8199	
-0.3142	0.1542	0.8216	
-0.3142	0.1560	0.8235	
-0.3137	0.1581	0.8248	
-0.3140	0.1493	0.8159	
-0.3132	0.1583	0.8240	
-0.3121	0.1658	0.8298	
-0.3139	0.1506	0.8172	
-0.3146	0.1592	0.8279	
-0.3147	0.1463	0.8141	
-0.3138	0.1575	0.8245	
-0.3145	0.1710	0.8405	
-0.3139	0.1464	0.8125	
-0.3154	0.1479	0.8174	
-0.3154	0.1640	0.8347	
-0.3147	0.1522	0.8205	
-0.3155	0.1480	0.8176	
-0.3156	0.1528	0.8231	
-0.3148	0.1513	0.8196	
-0.3151	0.1620	0.8320	
-0.3139	0.1450	0.8111	
-0.3131	0.1619	0.8277	
-0.3158	0.1510	0.8215	
-0.3155	0.1460	0.8154	
-0.3162	0.1509	0.8224	
-0.3158	0.1540	0.8248	
-0.3158	0.1472	0.8175	
-0.3150	0.1510	0.8198	
-0.3156	0.1559	0.8265	
-0.3167	0.1469	0.8190	
-0.3160	0.1535	0.8247	
-0.3157	0.1459	0.8158	
-0.3158	0.1689	0.8409	
-0.3150	0.1348	0.8022	
-0.3145	0.1722	0.8418	
-0.3168	0.1411	0.8127	
-0.3162	0.1540	0.8256	
-0.3171	0.1472	0.8201	
-0.3169	0.1498	0.8225	
-0.3166	0.1504	0.8225	
-0.3163	0.1443	0.8152	
-0.3162	0.1538	0.8254	
-0.3165	0.1483	0.8200	
-0.3160	0.1482	0.8189	
-0.3167	0.1459	0.8178	
-0.3169	0.1557	0.8290	
-0.3170	0.1398	0.8118	
-0.3165	0.1534	0.8256	
-0.3157	0.1543	0.8249	
-0.3168	0.1522	0.8250	
