Loss_Adversary	Loss_Target	
-0.0188	0.0249	0.0697	
-0.0357	0.0344	0.1173	
-0.0648	0.0382	0.1848	
-0.0989	0.0417	0.2626	
-0.1279	0.0482	0.3329	
-0.1545	0.0425	0.3838	
-0.1746	0.0329	0.4162	
-0.1880	0.0250	0.4360	
-0.1969	0.0181	0.4473	
-0.2034	0.0134	0.4559	
-0.2083	0.0099	0.4624	
-0.2120	0.0070	0.4670	
-0.2148	0.0052	0.4709	
-0.2170	0.0036	0.4739	
-0.2188	0.0026	0.4765	
-0.2201	0.0023	0.4790	
-0.2211	0.0020	0.4809	
-0.2220	0.0015	0.4823	
-0.2226	0.0014	0.4836	
-0.2232	0.0014	0.4848	
-0.2237	0.0014	0.4858	
-0.2241	0.0015	0.4867	
-0.2244	0.0015	0.4874	
-0.2246	0.0014	0.4879	
-0.2249	0.0013	0.4884	
-0.2252	0.0013	0.4888	
-0.2253	0.0014	0.4893	
-0.2255	0.0013	0.4896	
-0.2256	0.0014	0.4900	
-0.2257	0.0016	0.4904	
-0.2259	0.0015	0.4907	
-0.2260	0.0015	0.4909	
-0.2261	0.0014	0.4911	
-0.2262	0.0014	0.4913	
-0.2263	0.0013	0.4915	
-0.2265	0.0012	0.4916	
-0.2265	0.0013	0.4918	
-0.2266	0.0013	0.4919	
-0.2266	0.0014	0.4921	
-0.2267	0.0014	0.4922	
-0.2268	0.0012	0.4923	
-0.2268	0.0013	0.4924	
-0.2269	0.0012	0.4925	
-0.2270	0.0011	0.4926	
-0.2270	0.0011	0.4927	
-0.2270	0.0013	0.4928	
-0.2270	0.0014	0.4929	
-0.2270	0.0013	0.4930	
-0.2271	0.0013	0.4930	
-0.2271	0.0013	0.4931	
-0.2272	0.0012	0.4932	
-0.2272	0.0013	0.4933	
-0.2272	0.0012	0.4933	
-0.2273	0.0013	0.4934	
-0.2273	0.0013	0.4935	
-0.2273	0.0013	0.4936	
-0.2273	0.0014	0.4937	
-0.2274	0.0013	0.4937	
-0.2275	0.0012	0.4937	
-0.2275	0.0012	0.4938	
-0.2275	0.0012	0.4938	
-0.2276	0.0011	0.4939	
-0.2276	0.0012	0.4939	
-0.2276	0.0011	0.4940	
-0.2276	0.0011	0.4940	
-0.2276	0.0012	0.4941	
-0.2276	0.0013	0.4942	
-0.2276	0.0014	0.4943	
-0.2277	0.0012	0.4942	
-0.2277	0.0011	0.4942	
-0.2277	0.0013	0.4943	
-0.2277	0.0013	0.4944	
-0.2278	0.0011	0.4944	
-0.2278	0.0012	0.4944	
-0.2278	0.0011	0.4944	
-0.2278	0.0012	0.4945	
-0.2278	0.0012	0.4945	
-0.2278	0.0013	0.4946	
-0.2278	0.0013	0.4946	
-0.2278	0.0013	0.4947	
-0.2278	0.0013	0.4947	
-0.2278	0.0013	0.4947	
-0.2278	0.0014	0.4948	
-0.2279	0.0013	0.4947	
-0.2279	0.0013	0.4948	
-0.2279	0.0013	0.4948	
-0.2279	0.0014	0.4948	
-0.2278	0.0015	0.4949	
-0.2279	0.0013	0.4948	
-0.2279	0.0014	0.4949	
-0.2280	0.0012	0.4949	
-0.2280	0.0010	0.4948	
-0.2280	0.0012	0.4949	
-0.2280	0.0012	0.4949	
-0.2280	0.0012	0.4949	
-0.2280	0.0012	0.4949	
-0.2281	0.0011	0.4949	
-0.2281	0.0011	0.4949	
-0.2281	0.0012	0.4950	
-0.2281	0.0011	0.4950	
-0.2281	0.0012	0.4950	
-0.2281	0.0012	0.4950	
-0.2281	0.0011	0.4950	
-0.2281	0.0012	0.4951	
-0.2281	0.0010	0.4950	
-0.2281	0.0011	0.4951	
-0.2281	0.0012	0.4951	
-0.2281	0.0012	0.4952	
-0.2281	0.0012	0.4952	
-0.2281	0.0012	0.4952	
-0.2282	0.0012	0.4952	
-0.2282	0.0011	0.4952	
-0.2282	0.0010	0.4952	
-0.2282	0.0011	0.4952	
-0.2282	0.0012	0.4952	
-0.2281	0.0013	0.4953	
-0.2282	0.0012	0.4953	
-0.2282	0.0011	0.4952	
-0.2282	0.0012	0.4953	
-0.2282	0.0013	0.4953	
-0.2281	0.0014	0.4954	
-0.2281	0.0015	0.4954	
-0.2282	0.0011	0.4953	
-0.2283	0.0009	0.4953	
-0.2283	0.0010	0.4953	
-0.2282	0.0011	0.4954	
-0.2282	0.0012	0.4954	
-0.2283	0.0011	0.4954	
-0.2282	0.0012	0.4954	
-0.2282	0.0013	0.4955	
-0.2282	0.0013	0.4955	
-0.2282	0.0012	0.4955	
-0.2282	0.0014	0.4955	
-0.2282	0.0013	0.4955	
-0.2283	0.0012	0.4955	
-0.2283	0.0011	0.4955	
-0.2283	0.0011	0.4955	
-0.2283	0.0012	0.4955	
-0.2283	0.0011	0.4955	
-0.2283	0.0012	0.4955	
-0.2283	0.0013	0.4956	
-0.2282	0.0014	0.4957	
-0.2283	0.0013	0.4956	
-0.2282	0.0014	0.4957	
-0.2283	0.0012	0.4956	
-0.2284	0.0011	0.4956	
-0.2283	0.0012	0.4956	
-0.2284	0.0011	0.4956	
-0.2284	0.0010	0.4956	
-0.2283	0.0012	0.4956	
-0.2283	0.0012	0.4956	
-0.2283	0.0014	0.4957	
-0.2284	0.0012	0.4956	
-0.2283	0.0015	0.4958	
-0.2282	0.0015	0.4958	
-0.2283	0.0013	0.4957	
-0.2284	0.0013	0.4957	
-0.2284	0.0013	0.4958	
-0.2284	0.0013	0.4958	
-0.2284	0.0013	0.4958	
-0.2284	0.0012	0.4957	
-0.2284	0.0012	0.4958	
-0.2284	0.0011	0.4957	
-0.2283	0.0014	0.4958	
-0.2283	0.0016	0.4959	
-0.2283	0.0014	0.4958	
-0.2284	0.0013	0.4958	
-0.2284	0.0012	0.4958	
-0.2284	0.0012	0.4958	
-0.2284	0.0012	0.4958	
-0.2284	0.0013	0.4959	
-0.2284	0.0012	0.4959	
-0.2285	0.0012	0.4958	
-0.2284	0.0013	0.4959	
-0.2284	0.0013	0.4959	
-0.2284	0.0013	0.4959	
-0.2284	0.0013	0.4959	
-0.2285	0.0012	0.4959	
-0.2285	0.0012	0.4959	
-0.2284	0.0012	0.4959	
-0.2284	0.0012	0.4959	
-0.2284	0.0014	0.4960	
-0.2284	0.0015	0.4960	
-0.2284	0.0013	0.4960	
-0.2285	0.0013	0.4959	
-0.2285	0.0012	0.4959	
-0.2284	0.0013	0.4960	
-0.2285	0.0013	0.4960	
-0.2284	0.0013	0.4960	
-0.2284	0.0014	0.4960	
-0.2285	0.0013	0.4960	
-0.2285	0.0013	0.4960	
-0.2285	0.0013	0.4960	
-0.2284	0.0013	0.4960	
-0.2285	0.0012	0.4960	
-0.2284	0.0013	0.4960	
