Loss_Adversary	Loss_Target	
-0.1550	0.1468	0.5022	
-0.1772	0.0875	0.4818	
-0.1958	0.0401	0.4671	
-0.2086	0.0094	0.4595	
-0.2144	0.0039	0.4657	
-0.2210	0.0017	0.4772	
-0.2228	0.0036	0.4832	
-0.2256	0.0023	0.4878	
-0.2262	0.0025	0.4892	
-0.2271	0.0012	0.4899	
-0.2271	0.0020	0.4906	
-0.2271	0.0029	0.4916	
-0.2267	0.0042	0.4924	
-0.2274	0.0027	0.4921	
-0.2264	0.0048	0.4923	
-0.2261	0.0068	0.4940	
-0.2279	0.0026	0.4931	
-0.2282	0.0020	0.4931	
-0.2282	0.0018	0.4930	
-0.2275	0.0042	0.4939	
-0.2283	0.0019	0.4931	
-0.2275	0.0039	0.4937	
-0.2287	0.0018	0.4939	
-0.2285	0.0023	0.4940	
-0.2288	0.0020	0.4944	
-0.2289	0.0026	0.4952	
-0.2277	0.0044	0.4947	
-0.2292	0.0010	0.4941	
-0.2295	0.0009	0.4945	
-0.2282	0.0031	0.4944	
-0.2282	0.0039	0.4952	
-0.2288	0.0024	0.4948	
-0.2279	0.0046	0.4953	
-0.2282	0.0036	0.4948	
-0.2272	0.0051	0.4944	
-0.2292	0.0015	0.4946	
-0.2285	0.0031	0.4951	
-0.2294	0.0015	0.4950	
-0.2288	0.0025	0.4950	
-0.2289	0.0022	0.4948	
-0.2290	0.0026	0.4956	
-0.2289	0.0023	0.4950	
-0.2295	0.0020	0.4959	
-0.2290	0.0029	0.4959	
-0.2294	0.0021	0.4958	
-0.2290	0.0017	0.4945	
-0.2281	0.0043	0.4956	
-0.2285	0.0032	0.4950	
-0.2294	0.0013	0.4948	
-0.2286	0.0036	0.4957	
-0.2285	0.0033	0.4952	
-0.2285	0.0037	0.4956	
-0.2290	0.0033	0.4962	
-0.2292	0.0018	0.4950	
-0.2291	0.0027	0.4958	
-0.2285	0.0038	0.4957	
-0.2285	0.0036	0.4955	
-0.2288	0.0029	0.4954	
-0.2292	0.0030	0.4963	
-0.2284	0.0037	0.4954	
-0.2286	0.0030	0.4950	
-0.2293	0.0022	0.4956	
-0.2288	0.0031	0.4957	
-0.2290	0.0025	0.4954	
-0.2290	0.0033	0.4962	
-0.2296	0.0023	0.4965	
-0.2297	0.0017	0.4960	
-0.2276	0.0050	0.4951	
-0.2283	0.0041	0.4956	
-0.2289	0.0029	0.4955	
-0.2294	0.0023	0.4960	
-0.2294	0.0021	0.4958	
-0.2296	0.0017	0.4956	
-0.2303	0.0010	0.4964	
-0.2299	0.0015	0.4961	
-0.2298	0.0014	0.4958	
-0.2294	0.0022	0.4959	
-0.2297	0.0018	0.4960	
-0.2295	0.0020	0.4959	
-0.2294	0.0034	0.4972	
-0.2295	0.0025	0.4965	
-0.2300	0.0013	0.4961	
-0.2299	0.0014	0.4961	
-0.2287	0.0044	0.4968	
-0.2288	0.0041	0.4967	
-0.2296	0.0025	0.4965	
-0.2303	0.0009	0.4964	
-0.2299	0.0016	0.4963	
-0.2300	0.0013	0.4961	
-0.2289	0.0037	0.4965	
-0.2298	0.0025	0.4971	
-0.2282	0.0042	0.4957	
-0.2299	0.0014	0.4961	
-0.2279	0.0054	0.4963	
-0.2289	0.0030	0.4958	
-0.2283	0.0045	0.4962	
-0.2291	0.0028	0.4960	
-0.2299	0.0017	0.4962	
-0.2294	0.0031	0.4969	
-0.2299	0.0018	0.4964	
-0.2298	0.0016	0.4960	
-0.2283	0.0048	0.4964	
-0.2292	0.0036	0.4970	
-0.2288	0.0027	0.4952	
-0.2297	0.0025	0.4968	
-0.2289	0.0037	0.4966	
-0.2297	0.0021	0.4965	
-0.2303	0.0015	0.4971	
-0.2301	0.0014	0.4965	
-0.2294	0.0024	0.4962	
-0.2295	0.0021	0.4960	
-0.2296	0.0019	0.4960	
-0.2304	0.0016	0.4974	
-0.2294	0.0029	0.4967	
-0.2303	0.0015	0.4970	
-0.2296	0.0026	0.4967	
-0.2295	0.0021	0.4961	
-0.2300	0.0022	0.4971	
-0.2301	0.0016	0.4968	
-0.2293	0.0033	0.4968	
-0.2293	0.0038	0.4975	
-0.2301	0.0019	0.4970	
-0.2297	0.0021	0.4965	
-0.2303	0.0015	0.4971	
-0.2294	0.0037	0.4976	
-0.2291	0.0034	0.4966	
-0.2298	0.0025	0.4971	
-0.2298	0.0021	0.4966	
-0.2299	0.0030	0.4979	
-0.2300	0.0019	0.4968	
-0.2300	0.0015	0.4964	
-0.2296	0.0029	0.4971	
-0.2299	0.0023	0.4971	
-0.2293	0.0032	0.4967	
-0.2298	0.0019	0.4963	
-0.2294	0.0032	0.4972	
-0.2300	0.0023	0.4972	
-0.2302	0.0013	0.4965	
-0.2300	0.0022	0.4972	
-0.2299	0.0027	0.4975	
-0.2302	0.0022	0.4975	
-0.2291	0.0036	0.4969	
-0.2301	0.0024	0.4975	
-0.2293	0.0032	0.4968	
-0.2297	0.0030	0.4974	
-0.2298	0.0017	0.4962	
-0.2297	0.0021	0.4964	
-0.2298	0.0027	0.4973	
-0.2285	0.0049	0.4970	
-0.2299	0.0026	0.4975	
-0.2303	0.0024	0.4979	
-0.2285	0.0051	0.4974	
-0.2297	0.0022	0.4964	
-0.2300	0.0034	0.4985	
-0.2298	0.0032	0.4978	
-0.2294	0.0039	0.4979	
-0.2298	0.0035	0.4982	
-0.2304	0.0031	0.4991	
-0.2297	0.0046	0.4994	
-0.2303	0.0061	0.5023	
-0.2308	0.0062	0.5035	
-0.2307	0.0149	0.5132	
-0.2338	0.0782	0.5928	
-0.2413	0.2462	0.8022	
-0.2491	0.1714	0.7329	
-0.2594	0.2245	0.8161	
-0.2667	0.1583	0.7557	
-0.2716	0.1379	0.7426	
-0.2753	0.1779	0.7968	
-0.2767	0.1557	0.7742	
-0.2782	0.1436	0.7635	
-0.2800	0.1630	0.7898	
-0.2792	0.1542	0.7779	
-0.2813	0.1425	0.7689	
-0.2810	0.1642	0.7931	
-0.2815	0.1550	0.7838	
-0.2842	0.1532	0.7875	
-0.2835	0.1436	0.7749	
-0.2826	0.1502	0.7806	
-0.2837	0.1633	0.7979	
-0.2850	0.1394	0.7734	
-0.2825	0.1653	0.7978	
-0.2844	0.1421	0.7750	
-0.2851	0.1560	0.7925	
-0.2850	0.1528	0.7888	
-0.2850	0.1476	0.7828	
-0.2861	0.1398	0.7762	
-0.2851	0.1665	0.8046	
-0.2849	0.1423	0.7765	
-0.2849	0.1600	0.7967	
-0.2856	0.1438	0.7796	
-0.2833	0.1503	0.7823	
-0.2853	0.1646	0.8029	
-0.2839	0.1479	0.7806	
-0.2867	0.1510	0.7902	
-0.2859	0.1459	0.7828	
